season,race,site,track,track_length,track_type,finish,start,driver,truck,truck_number,owner,sponsor,laps,laps_led,status,money,pts,playoff_pts,win
2020,9,Kansas,Kansas Speedway,1.5,paved track,23,30,Spencer Boyd,Chevrolet,20.0,Randy Young,Crowe Equipment,133,0,running,,14,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,24,29,Codie Rohrbaugh,Chevrolet,9.0,Codie Rohrbaugh,Pray For Joshua,133,0,running,,13,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,25,26,Dawson Cram,Toyota,0.0,Josh Reaume,Levrack,133,0,running,,12,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,26,34,Robby Lyons,Chevrolet,97.0,Logan Puckett,Sunwest Construction,132,0,running,,0,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,27,14,Stewart Friesen,Toyota,52.0,Chris Larsen,"Halmar ""Racing To Beat Hunger""",132,0,running,,10,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,28,33,Clay Greenfield,Toyota,68.0,Clay Greenfield,Rackley Roofing,132,0,running,,9,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,29,20,Spencer Davis,Toyota,11.0,Spencer Davis,Polar Bear Coolers,131,0,dvp,,8,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,30,32,Jordan Anderson,Chevrolet,3.0,Jordan Anderson,Bommarito.com / BG Services,129,0,running,,7,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,31,36,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Fastener Supply Co.,128,0,running,,6,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,32,35,Ray Ciccarelli,Chevrolet,49.0,Ray Ciccarelli,Springrates Automotive Suspension Parts,121,0,running,,5,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,33,9,Tyler Ankrum,Chevrolet,26.0,Maury Gallagher,Liuna,112,0,running,,5,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,34,11,Ross Chastain,Chevrolet,40.0,Al Niece,Plan B Sales,102,1,brakes,,0,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,35,31,Korbin Forrister,Toyota,7.0,All Out Motorsports,Nursing Home Caregivers,80,0,crash,,5,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,36,38,Norm Benning,Chevrolet,6.0,Norm Benning,H&H Transport,50,0,handling,,5,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,37,37,Bryan Dauzat,Chevrolet,28.0,Jim Rosenblum,FDNY Racing / American Genomics,26,0,dvp,,5,0,0
2020,9,Kansas,Kansas Speedway,1.5,paved track,38,22,Kevin Donahue,Toyota,33.0,Josh Reaume,First Responder Racing,17,0,power steering,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,1,12,Matt Crafton,Ford,88.0,Duke Thorson,Shasta / Menards,134,23,running,,57,5,1
2020,10,Kansas,Kansas Speedway,1.5,paved track,2,3,Christian Eckes,Toyota,18.0,Kyle Busch,Safelite Auto Glass,134,6,running,,44,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,3,13,Grant Enfinger,Ford,98.0,Mike Curb,Farm Paint / Curb Records,134,0,running,,34,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,4,18,Tanner Gray,Ford,15.0,David Gilliland,Ford / Ford Performance,134,3,running,,33,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,5,9,Ben Rhodes,Ford,99.0,Duke Thorson,Tenda Heal,134,1,running,,32,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,6,15,Austin Hill,Toyota,16.0,Shigeaki Hattori,United Rentals,134,19,running,,35,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,7,11,Derek Kraus,Toyota,19.0,Bill McAnally,ENEOS,134,0,running,,37,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,8,2,Brandon Jones,Toyota,51.0,Kyle Busch,Delta Faucet / Menards,134,0,running,,0,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,9,10,Zane Smith,Chevrolet,21.0,Maury Gallagher,MRC Construction,134,50,running,,48,2,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,10,1,Chase Purdy,Chevrolet,24.0,Maury Gallagher,BamaBuggies.com,134,0,running,,34,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,11,16,Raphael Lessard,Toyota,4.0,Kyle Busch,Mobil 1,134,0,running,,28,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,12,4,Brennan Poole,Toyota,30.0,Steven Lane,Remember Everyone Deployed,134,0,running,,0,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,13,17,Austin Wayne Self,Chevrolet,22.0,Tim Self,Go Texan / AM Technical Solutions,134,0,running,,24,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,14,29,Spencer Davis,Toyota,11.0,Spencer Davis,Polar Bear Coolers,134,0,running,,23,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,15,30,Jordan Anderson,Chevrolet,3.0,Jordan Anderson,Bommarito.com / BG Services,134,0,running,,22,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,16,19,Tyler Hill,Chevrolet,56.0,Timmy Hill,Hill Motorsports,134,0,running,,21,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,17,22,Tate Fogleman,Chevrolet,2.0,Randy Young,Solid Rock Carriers,134,0,running,,20,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,18,23,Spencer Boyd,Chevrolet,20.0,Randy Young,Steelsafe Shelters,134,0,running,,19,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,19,25,Ryan Huff,Toyota,0.0,Josh Reaume,556 Body Ops,133,0,running,,0,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,20,6,Todd Gilliland,Ford,38.0,Bob Jenkins,Speedco,133,0,running,,21,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,21,26,Robby Lyons,Chevrolet,97.0,Logan Puckett,Sunwest Construction,133,0,running,,0,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,22,34,Travis Pastrana,Chevrolet,40.0,Al Niece,Plan B Sales,132,0,running,,0,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,23,37,Kevin Donahue,Toyota,33.0,Josh Reaume,Levrack / First Responder Racing,130,0,running,,14,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,24,32,Ray Ciccarelli,Chevrolet,49.0,Ray Ciccarelli,Springrates Automotive Suspension Parts,130,0,running,,13,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,25,35,Norm Benning,Chevrolet,6.0,Norm Benning,H&H Transport,129,0,running,,12,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,26,8,Sheldon Creed,Chevrolet,2.0,Maury Gallagher,Chevy Accessories,118,18,dvp,,18,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,27,14,Brett Moffitt,Chevrolet,23.0,Maury Gallagher,Destiny Homes,94,11,crash,,27,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,28,33,Tyler Ankrum,Chevrolet,26.0,Maury Gallagher,Liuna,92,0,crash,,14,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,29,24,Codie Rohrbaugh,Chevrolet,9.0,Codie Rohrbaugh,Pray For Joshua,91,0,dvp,,8,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,30,5,Ty Majeski,Chevrolet,45.0,Al Niece,Studio 45 Trackside Tavern,90,0,dvp,,7,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,31,28,Clay Greenfield,Toyota,68.0,Clay Greenfield,Rackley Roofing,90,0,dvp,,6,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,32,31,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Fastener Supply Co.,87,0,dvp,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,33,7,Johnny Sauter,Ford,13.0,Duke Thorson,Vivitar,83,0,crash,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,34,27,Stewart Friesen,Toyota,52.0,Chris Larsen,"Halmar ""Racing To Beat Hunger""",82,3,crash,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,35,21,Natalie Decker,Chevrolet,44.0,Al Niece,Ruedebusch Development,82,0,crash,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,36,20,Cory Roper,Ford,4.0,Roper Racing,Carquest,77,0,crash,,5,0,0
2020,10,Kansas,Kansas Speedway,1.5,paved track,37,36,Bryan Dauzat,Chevrolet,28.0,Jim Rosenblum,FDNY / Fowler Companies,61,0,electrical,,5,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,1,7,Zane Smith,Chevrolet,21.0,Maury Gallagher,Bay Mountain Air,107,1,running,,42,5,1
2020,11,Michigan,Michigan International Speedway,2.0,paved track,2,3,Christian Eckes,Toyota,18.0,Kyle Busch,Safelite Auto Glass,107,1,running,,35,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,3,16,Tanner Gray,Ford,15.0,David Gilliland,Ford / Ford Performance,107,0,running,,40,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,4,14,Tyler Ankrum,Chevrolet,26.0,Maury Gallagher,Liuna,107,0,running,,33,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,5,19,Todd Gilliland,Ford,38.0,Bob Jenkins,Speedco,107,3,running,,40,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,6,2,Brett Moffitt,Chevrolet,23.0,Maury Gallagher,Chevy Silverado,107,20,running,,50,1,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,7,11,Raphael Lessard,Toyota,4.0,Kyle Busch,SiriusXM,107,4,running,,30,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,8,9,Derek Kraus,Toyota,19.0,Bill McAnally,NAPA Autocare,107,0,running,,36,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,9,35,Parker Kligerman,Chevrolet,75.0,Charlie Henderson,Food Country USA,107,0,running,,30,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,10,12,David Gravel,Chevrolet,24.0,Maury Gallagher,ChevyGoods.com,107,0,running,,0,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,11,10,Ben Rhodes,Ford,99.0,Duke Thorson,USA Pickleball,107,0,running,,34,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,12,5,Austin Hill,Toyota,16.0,Shigeaki Hattori,TRD / United Rentals,107,11,running,,34,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,13,25,Tate Fogleman,Chevrolet,2.0,Randy Young,Solid Rock Carriers,107,0,running,,24,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,14,38,Dawson Cram,Chevrolet,55.0,Boyd Long,LongMotorsports1.com / America Strong,107,3,running,,23,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,15,18,Ty Majeski,Chevrolet,45.0,Al Niece,Chevy Accessories,107,0,running,,22,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,16,13,Johnny Sauter,Ford,13.0,Duke Thorson,Vivitar / Sakar / Realtree,107,18,running,,21,1,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,17,29,Josh Reaume,Toyota,0.0,Josh Reaume,Colonial Countertops,107,1,running,,20,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,18,26,Codie Rohrbaugh,Chevrolet,9.0,Codie Rohrbaugh,Pray For Joshua,107,0,running,,19,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,19,20,Ryan Truex,Chevrolet,40.0,Al Niece,Marquis Hot Tubs,107,0,running,,18,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,20,22,Clay Greenfield,Toyota,68.0,Clay Greenfield,Rackley Roofing,107,0,running,,17,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,21,30,Tyler Hill,Chevrolet,56.0,Timmy Hill,Hill Motorsports,107,0,running,,16,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,22,23,Jesse Iwuji,Toyota,33.0,Josh Reaume,G2 Xchange / eRacing Association,107,0,running,,15,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,23,4,Matt Crafton,Ford,88.0,Duke Thorson,Jack Links / Menards,107,0,running,,21,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,24,28,Cory Roper,Ford,4.0,Roper Racing,Carquest Auto Parts,107,0,running,,13,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,25,34,John H. Nemechek,Ford,8.0,Joe Nemechek,Fire Alarm Services,107,2,running,,0,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,26,32,Tim Viens,Chevrolet,49.0,Ray Ciccarelli,Trump 2020 Patriotic,107,0,running,,11,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,27,31,Spencer Boyd,Chevrolet,20.0,Randy Young,M&D Blacktop,107,0,running,,10,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,28,33,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Fastener Supply Co.,107,0,running,,9,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,29,39,Trey Hutchens,Chevrolet,14.0,Trey Hutchens,Heintz Bros. Performance,107,0,running,,8,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,30,8,Sheldon Creed,Chevrolet,2.0,Maury Gallagher,Chevy Accessories,106,1,running,,21,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,31,36,Norm Benning,Chevrolet,6.0,Norm Benning,H&H Transport,106,0,running,,6,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,32,24,Jordan Anderson,Chevrolet,3.0,Jordan Anderson,Bommarito.com,106,0,running,,5,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,33,6,Grant Enfinger,Ford,98.0,Mike Curb,Farm Paint / Champion / Curb Records,105,38,running,,16,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,34,37,Ray Ciccarelli,Chevrolet,83.0,Ray Ciccarelli,CMI Motorsports,103,0,running,,5,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,35,17,Brennan Poole,Toyota,30.0,Steven Lane,Remember Everyone Deployed,100,0,crash,,0,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,36,15,Jeb Burton,Chevrolet,44.0,Al Niece,12 Hour Auctions / Alsco Uniforms,99,0,crash,,0,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,37,27,Austin Wayne Self,Chevrolet,22.0,Tim Self,Go Texan / AM Technical Solutions,96,0,running,,5,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,38,1,Chandler Smith,Toyota,51.0,Kyle Busch,JBL,59,4,crash,,6,0,0
2020,11,Michigan,Michigan International Speedway,2.0,paved track,39,21,Stewart Friesen,Toyota,52.0,Chris Larsen,"Halmar ""Racing To Beat Hunger""",49,0,crash,,8,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,1,14,Sheldon Creed,Chevrolet,2.0,Maury Gallagher,Chevy Accessories,46,19,running,,59,6,1
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,2,3,Brett Moffitt,Chevrolet,23.0,Maury Gallagher,CMRroofing.com,46,13,running,,47,1,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,3,10,Raphael Lessard,Toyota,4.0,Kyle Busch,Mobil 1,46,3,running,,38,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,4,12,Matt Crafton,Ford,88.0,Duke Thorson,Ideal Door / Menards,46,7,running,,33,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,5,4,Austin Hill,Toyota,16.0,Shigeaki Hattori,Toyota Racing Development,46,1,running,,48,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,6,5,Tyler Ankrum,Chevrolet,26.0,Maury Gallagher,Railblaza,46,0,running,,43,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,7,17,Grant Enfinger,Ford,98.0,Mike Curb,Champion Power Equipment / Curb Records,46,0,running,,30,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,8,16,Parker Kligerman,Chevrolet,75.0,Charlie Henderson,Food Country USA / Utz Chips,46,0,running,,29,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,9,30,"Scott Lagasse, Jr.",Toyota,30.0,Steven Lane,Brantley Gilbert,46,0,running,,28,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,10,22,Stewart Friesen,Toyota,52.0,Chris Larsen,"Halmar ""Racing To Beat Hunger""",46,0,running,,27,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,11,23,Austin Wayne Self,Chevrolet,22.0,Tim Self,Airbox Air Purifiers,46,0,running,,28,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,12,2,Christian Eckes,Toyota,18.0,Kyle Busch,Safelite Auto Glass,46,3,running,,33,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,13,1,Zane Smith,Chevrolet,21.0,Maury Gallagher,LaPaz Margarita Mix,46,0,running,,31,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,14,8,Ben Rhodes,Ford,99.0,Duke Thorson,Tenda Heal,46,0,running,,28,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,15,7,Tanner Gray,Ford,15.0,David Gilliland,Place of Hope,46,0,running,,25,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,16,19,Tyler Hill,Chevrolet,56.0,Timmy Hill,Hill Motorsports,46,0,running,,21,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,17,24,Spencer Boyd,Chevrolet,20.0,Randy Young,Dan-o's Seasoning,46,0,running,,20,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,18,34,Bryan Collyer,Chevrolet,33.0,Josh Reaume,Crunch Construction,46,0,running,,19,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,19,15,Tate Fogleman,Chevrolet,2.0,Randy Young,Solid Rock Carriers,46,0,running,,18,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,20,29,Natalie Decker,Chevrolet,44.0,Al Niece,N29 Capital Partners,46,0,running,,17,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,21,11,Johnny Sauter,Ford,13.0,Duke Thorson,Vivitar,46,0,running,,16,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,22,21,Alex Tagliani,Toyota,51.0,Kyle Busch,Rona / Viagra,46,0,running,,18,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,23,37,Mike Skeen,Chevrolet,8.0,Joe Nemechek,ROMCO Equipment / D.A.B. Constructors,46,0,running,,14,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,24,38,Tim Viens,Chevrolet,83.0,Ray Ciccarelli,Trump 2020 Patriotic,46,0,running,,13,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,25,26,Kris Wright,Chevrolet,24.0,Maury Gallagher,FNB Corporation,46,0,running,,18,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,26,20,Cory Roper,Ford,4.0,Roper Racing,Preferred Industrial Contractors,45,0,running,,11,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,27,32,Norm Benning,Chevrolet,6.0,Norm Benning,H&H Transport,42,0,running,,10,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,28,27,Carson Hocevar,Chevrolet,40.0,Al Niece,Scott's / GMPartsNow.com,41,0,crash,,9,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,29,18,Codie Rohrbaugh,Chevrolet,9.0,Codie Rohrbaugh,Pray For Joshua,41,0,running,,8,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,30,9,Derek Kraus,Toyota,19.0,Bill McAnally,ENEOS,40,0,electrical,,8,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,31,28,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Driven2Honor.org / Fastener Supply Co.,38,0,running,,6,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,32,13,Ty Majeski,Chevrolet,45.0,Al Niece,Niece Motorsports,36,0,overheating,,6,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,33,6,Todd Gilliland,Ford,38.0,Bob Jenkins,Frontline Enterprises,36,0,electrical,,11,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,34,31,Spencer Davis,Toyota,11.0,Spencer Davis,ChaLew Performance,35,0,brakes,,10,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,35,25,Jordan Anderson,Chevrolet,3.0,Jordan Anderson,Lucas Oil / Bommarito.com,31,0,drivetrain,,5,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,36,35,Mark Smith,Chevrolet,42.0,Al Niece,St. Lucie Battery & Tire,31,0,brakes,,5,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,37,33,Bobby Kennedy,Chevrolet,0.0,Josh Reaume,SRI Performance Source,15,0,ignition,,5,0,0
2020,12,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,38,36,Roger Reuse,Chevrolet,49.0,Ray Ciccarelli,CMI Motorsports,0,0,clutch,,5,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,1,7,Zane Smith,Chevrolet,21.0,Maury Gallagher,On The House Cocktail Mix,200,50,running,,57,6,1
2020,13,Dover,Dover International Speedway,1.0,paved track,2,4,Matt Crafton,Ford,88.0,Duke Thorson,Ideal Door / Menards,200,1,running,,45,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,3,1,Brett Moffitt,Chevrolet,23.0,Maury Gallagher,Arlon Graphics,200,50,running,,46,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,4,17,Todd Gilliland,Ford,38.0,Bob Jenkins,The Pete Store / #ThankATrucker,200,2,running,,38,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,5,10,Ben Rhodes,Ford,99.0,Duke Thorson,Tenda,200,0,running,,37,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,6,15,Johnny Sauter,Ford,13.0,Duke Thorson,Vivitar,200,0,running,,34,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,7,6,Tyler Ankrum,Chevrolet,26.0,Maury Gallagher,Liuna,200,0,running,,40,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,8,3,Austin Hill,Toyota,16.0,Shigeaki Hattori,United Rentals,200,21,running,,39,1,0
2020,13,Dover,Dover International Speedway,1.0,paved track,9,11,Stewart Friesen,Toyota,52.0,Chris Larsen,"Halmar ""Racing To Beat Hunger""",200,0,running,,28,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,10,16,Derek Kraus,Toyota,19.0,Bill McAnally,ENEOS,200,9,running,,36,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,11,9,Christian Eckes,Toyota,18.0,Kyle Busch,Safelite Auto Glass,200,34,running,,38,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,12,20,Carson Hocevar,Chevrolet,40.0,Al Niece,Scott's / GM Parts Now,199,0,running,,25,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,13,8,Grant Enfinger,Ford,98.0,Mike Curb,Farm Paint / Curb Records,199,0,running,,27,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,14,21,Ty Majeski,Chevrolet,45.0,Al Niece,iRacing,199,0,running,,23,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,15,26,Sam Mayer,Chevrolet,24.0,Maury Gallagher,All Weather Armour,199,0,running,,22,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,16,22,Spencer Davis,Toyota,11.0,Spencer Davis,Polar Bear Coolers,199,0,running,,21,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,17,12,Tanner Gray,Ford,15.0,David Gilliland,Ford / Ford Performance,198,1,running,,20,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,18,28,Bayley Currey,Chevrolet,44.0,Al Niece,Niece Motorsports,198,0,running,,19,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,19,5,Raphael Lessard,Toyota,4.0,Kyle Busch,Canac,198,0,running,,20,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,20,23,Chandler Smith,Toyota,51.0,Kyle Busch,JBL,198,31,running,,17,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,21,30,Timmy Hill,Chevrolet,56.0,Timmy Hill,Hill Motorsports,197,0,running,,16,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,22,2,Sheldon Creed,Chevrolet,2.0,Maury Gallagher,Chevy Accessories,196,1,running,,27,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,23,14,Austin Wayne Self,Chevrolet,22.0,Tim Self,Go Texan / AM Technical Solutions,196,0,running,,14,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,24,25,Jordan Anderson,Chevrolet,3.0,Jordan Anderson,Bommarito.com / WCIParts.com,196,0,running,,13,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,25,35,Dawson Cram,Chevrolet,55.0,Boyd Long,Long Motorsports,195,0,running,,12,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,26,31,J.J. Yeley,Toyota,0.0,Josh Reaume,GPS Tab,194,0,running,,11,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,27,18,Tate Fogleman,Chevrolet,2.0,Randy Young,Solid Rock Carriers,193,0,running,,10,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,28,19,Spencer Boyd,Chevrolet,20.0,Randy Young,Rich Mar Florist,193,0,running,,9,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,29,29,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Fastener Supply Co.,189,0,running,,8,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,30,34,Tyler Hill,Chevrolet,49.0,Ray Ciccarelli,Back The Blue,188,0,running,,7,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,31,24,Tim Viens,Chevrolet,83.0,Ray Ciccarelli,Trump 2020 Patriotic,180,0,running,,6,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,32,33,Clay Greenfield,Toyota,68.0,Clay Greenfield,Rackley Roofing,133,0,suspension,,5,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,33,32,Bryant Barnhill,Chevrolet,33.0,Josh Reaume,Crowe Equipment,109,0,ignition,,5,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,34,13,Parker Kligerman,Chevrolet,75.0,Charlie Henderson,Food Country USA,94,0,engine,,5,0,0
2020,13,Dover,Dover International Speedway,1.0,paved track,35,27,Norm Benning,Chevrolet,6.0,Norm Benning,H&H Transport,56,0,brakes,,5,0,0
