Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2024,6,Martinsville,23.0,18.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,200.0,running,0.0,14.0,0.0
2024,6,Martinsville,24.0,28.0,32.0,Bret Holmes,Best Value Carriers (Stacy Holmes),Chevrolet,200.0,running,0.0,13.0,0.0
2024,6,Martinsville,25.0,30.0,76.0,Spencer Boyd,Freedom Warranty,Chevrolet,200.0,running,0.0,12.0,0.0
2024,6,Martinsville,26.0,21.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,200.0,running,0.0,12.0,0.0
2024,6,Martinsville,27.0,33.0,46.0,Thad Moffitt,Induction Innovations (Lane Moore),Chevrolet,200.0,running,0.0,10.0,0.0
2024,6,Martinsville,28.0,31.0,22.0,Stephen Mallozzi,Ozark Rods (Kevin Cywinski),Ford,198.0,running,0.0,9.0,0.0
2024,6,Martinsville,29.0,25.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,193.0,crash,0.0,8.0,0.0
2024,6,Martinsville,30.0,22.0,66.0,Cameron Waters,Duke Thorson,Ford,176.0,crash,0.0,7.0,0.0
2024,6,Martinsville,31.0,26.0,33.0,Lawless Alan,AUTOChargit Mobile (Josh Reaume),Ford,166.0,dvp,0.0,6.0,0.0
2024,6,Martinsville,32.0,34.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,158.0,crash,0.0,5.0,0.0
2024,6,Martinsville,33.0,8.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,145.0,crash,0.0,8.0,0.0
2024,6,Martinsville,34.0,32.0,20.0,Blake Lothian,GGT Energy Solutions (Randy Young),Chevrolet,17.0,overheating,0.0,3.0,0.0
2024,7,Fort Worth,1.0,4.0,7.0,Kyle Busch,Realtree (Spire Motorsports),Chevrolet,167.0,running,112.0,0.0,0.0
2024,7,Fort Worth,2.0,14.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,167.0,running,0.0,44.0,0.0
2024,7,Fort Worth,3.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,167.0,running,16.0,51.0,0.0
2024,7,Fort Worth,4.0,2.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,167.0,running,31.0,50.0,0.0
2024,7,Fort Worth,5.0,12.0,91.0,Zane Smith,SpeedyCash.com (Bill McAnally),Chevrolet,167.0,running,8.0,0.0,0.0
2024,7,Fort Worth,6.0,6.0,43.0,Daniel Dye,Champion Container (Bill McAnally),Chevrolet,167.0,running,0.0,39.0,0.0
2024,7,Fort Worth,7.0,9.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,167.0,running,0.0,37.0,0.0
2024,7,Fort Worth,8.0,34.0,15.0,Tanner Gray,Operation 300 (David Gilliland),Toyota,167.0,running,0.0,29.0,0.0
2024,7,Fort Worth,9.0,25.0,75.0,Stefan Parsons,Trophy Tractor (Charlie Henderson),Chevrolet,167.0,running,0.0,28.0,0.0
2024,7,Fort Worth,10.0,11.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,167.0,running,0.0,27.0,0.0
2024,7,Fort Worth,11.0,21.0,33.0,Lawless Alan,AUTOChargit Mobile (Josh Reaume),Ford,167.0,running,0.0,26.0,0.0
2024,7,Fort Worth,12.0,10.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,167.0,running,0.0,25.0,0.0
2024,7,Fort Worth,13.0,3.0,52.0,Stewart Friesen,Chili's (Chris Larsen),Toyota,167.0,running,0.0,30.0,0.0
2024,7,Fort Worth,14.0,8.0,41.0,Bayley Currey,AutoVentive/Precision (Al Niece),Chevrolet,167.0,running,0.0,23.0,0.0
2024,7,Fort Worth,15.0,22.0,88.0,Matt Crafton,Great Lakes Flooring/Menards (Duke Thorson),Ford,167.0,running,0.0,22.0,0.0
2024,7,Fort Worth,16.0,17.0,5.0,Dean Thompson,McKee Utility (David Gilliland),Toyota,167.0,running,0.0,21.0,0.0
2024,7,Fort Worth,17.0,18.0,45.0,Johnny Sauter,Karl Chevrolet (Al Niece),Chevrolet,167.0,running,0.0,21.0,0.0
2024,7,Fort Worth,18.0,16.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,166.0,running,0.0,19.0,0.0
2024,7,Fort Worth,19.0,13.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,166.0,running,0.0,18.0,0.0
2024,7,Fort Worth,20.0,29.0,2.0,Mason Massey,RandCo (Randy Young),Chevrolet,166.0,running,0.0,17.0,0.0
2024,7,Fort Worth,21.0,30.0,56.0,Timmy Hill,Coble Enterprises/UNITS (Timmy Hill),Toyota,166.0,running,0.0,16.0,0.0
2024,7,Fort Worth,22.0,27.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,166.0,running,0.0,15.0,0.0
2024,7,Fort Worth,23.0,24.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,166.0,running,0.0,14.0,0.0
2024,7,Fort Worth,24.0,19.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,165.0,running,0.0,13.0,0.0
2024,7,Fort Worth,25.0,15.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,165.0,running,0.0,12.0,0.0
2024,7,Fort Worth,26.0,20.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,165.0,running,0.0,11.0,0.0
2024,7,Fort Worth,27.0,28.0,76.0,Spencer Boyd,Tohatsu America,Chevrolet,162.0,running,0.0,10.0,0.0
2024,7,Fort Worth,28.0,32.0,22.0,Keith McGee,More Core (Kevin Cywinski),Ford,159.0,running,0.0,9.0,0.0
2024,7,Fort Worth,29.0,5.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,151.0,crash,0.0,13.0,0.0
2024,7,Fort Worth,30.0,26.0,1.0,Kris Wright,America's Auto Auction/Esmark (David Gilliland),Toyota,145.0,crash,0.0,7.0,0.0
2024,7,Fort Worth,31.0,7.0,38.0,Layne Riggs,Infinity Communications Group (Bob Jenkins),Ford,135.0,crash,0.0,15.0,0.0
2024,7,Fort Worth,32.0,23.0,46.0,Thad Moffitt,Safety-Kleen (Lane Moore),Chevrolet,1.0,crash,0.0,5.0,0.0
2024,7,Fort Worth,33.0,31.0,20.0,Memphis Villarreal,Laredo Trailer Supply (Randy Young),Chevrolet,1.0,crash,0.0,4.0,0.0
2024,7,Fort Worth,34.0,33.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,1.0,crash,0.0,3.0,0.0
2024,8,Kansas,1.0,13.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,134.0,running,79.0,59.0,6.0
2024,8,Kansas,2.0,9.0,91.0,Zane Smith,Instacoat Premium Products (Bill McAnally),Chevrolet,134.0,running,29.0,0.0,0.0
2024,8,Kansas,3.0,10.0,19.0,Christian Eckes,Adaptive One Calipers (Bill McAnally),Chevrolet,134.0,running,11.0,50.0,0.0
2024,8,Kansas,4.0,23.0,45.0,Kaden Honeycutt,Niece Products of Kansas (Al Niece),Chevrolet,134.0,running,1.0,46.0,0.0
2024,8,Kansas,5.0,19.0,1.0,Brett Moffitt,Concrete Supply (David Gilliland),Toyota,134.0,running,0.0,37.0,0.0
2024,8,Kansas,6.0,31.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,134.0,running,1.0,35.0,0.0
2024,8,Kansas,7.0,18.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,134.0,running,0.0,30.0,0.0
2024,8,Kansas,8.0,22.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,134.0,running,0.0,29.0,0.0
2024,8,Kansas,9.0,6.0,43.0,Daniel Dye,Race to stop Suicide (Bill McAnally),Chevrolet,134.0,running,4.0,29.0,0.0
2024,8,Kansas,10.0,14.0,88.0,Matt Crafton,Serta / Menards (Duke Thorson),Ford,134.0,running,0.0,27.0,0.0
2024,8,Kansas,11.0,21.0,41.0,Bayley Currey,AutoVentive/Precision (Al Niece),Chevrolet,134.0,running,0.0,26.0,0.0
2024,8,Kansas,12.0,16.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,134.0,running,0.0,25.0,0.0
2024,8,Kansas,13.0,4.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,134.0,running,0.0,27.0,0.0
2024,8,Kansas,14.0,24.0,32.0,Bret Holmes,Best Value Carriers (Stacy Holmes),Chevrolet,134.0,running,0.0,23.0,0.0
2024,8,Kansas,15.0,3.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,133.0,running,0.0,24.0,0.0
2024,8,Kansas,16.0,11.0,99.0,Ben Rhodes,Bommarito Automotive Group (Duke Thorson),Ford,133.0,running,0.0,27.0,0.0
2024,8,Kansas,17.0,7.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,133.0,running,0.0,20.0,0.0
2024,8,Kansas,18.0,25.0,38.0,Layne Riggs,Love's RV Stops (Bob Jenkins),Ford,133.0,running,0.0,19.0,0.0
2024,8,Kansas,19.0,20.0,66.0,Cameron Waters,TRADIE (Duke Thorson),Ford,133.0,running,0.0,18.0,0.0
2024,8,Kansas,20.0,12.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,133.0,running,0.0,20.0,0.0
2024,8,Kansas,21.0,33.0,2.0,Mason Massey,Randco Industries (Randy Young),Chevrolet,133.0,running,2.0,16.0,0.0
2024,8,Kansas,22.0,32.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Toyota,132.0,running,0.0,15.0,0.0
2024,8,Kansas,23.0,15.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,132.0,running,0.0,14.0,0.0
2024,8,Kansas,24.0,26.0,46.0,Thad Moffitt,Safety-Kleen (Lane Moore),Chevrolet,132.0,running,0.0,13.0,0.0
2024,8,Kansas,25.0,8.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,132.0,running,0.0,12.0,0.0
2024,8,Kansas,26.0,28.0,33.0,Lawless Alan,AUTOParkIt (Josh Reaume),Ford,132.0,running,0.0,11.0,0.0
2024,8,Kansas,27.0,17.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,131.0,running,0.0,10.0,0.0
2024,8,Kansas,28.0,1.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,131.0,running,7.0,22.0,0.0
2024,8,Kansas,29.0,29.0,22.0,Mason Maggio,"Professional AG Services, INC (Kevin Cywinski)",Ford,131.0,running,0.0,8.0,0.0
2024,8,Kansas,30.0,5.0,7.0,Connor Mosack,Pinnacle Racing Group (Spire Motorsports),Chevrolet,131.0,running,0.0,13.0,0.0
2024,8,Kansas,31.0,27.0,76.0,Spencer Boyd,FR8 Factory,Chevrolet,129.0,running,0.0,6.0,0.0
2024,8,Kansas,32.0,30.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,128.0,running,0.0,5.0,0.0
2024,8,Kansas,33.0,2.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,10.0,dvp,0.0,4.0,0.0
2024,9,Darlington,1.0,6.0,45.0,Ross Chastain,Buckle Up South Carolina (Al Niece),Chevrolet,150.0,running,3.0,0.0,0.0
2024,9,Darlington,2.0,1.0,2.0,Nick Sanchez,Drive for Diversity 20 Anniv. (Max Siegel),Chevrolet,150.0,running,0.0,35.0,0.0
2024,9,Darlington,3.0,12.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,150.0,running,0.0,37.0,0.0
2024,9,Darlington,4.0,7.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,150.0,running,15.0,50.0,0.0
2024,9,Darlington,5.0,16.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,150.0,running,36.0,47.0,0.0
2024,9,Darlington,6.0,19.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,150.0,running,0.0,31.0,0.0
2024,9,Darlington,7.0,18.0,1.0,Colby Howard,Coastal Sports Cards (David Gilliland),Toyota,150.0,running,0.0,30.0,0.0
2024,9,Darlington,8.0,3.0,17.0,Taylor Gray,ShopTRICON.com (David Gilliland),Toyota,150.0,running,16.0,38.0,0.0
2024,9,Darlington,9.0,15.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,150.0,running,0.0,28.0,0.0
2024,9,Darlington,10.0,5.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,150.0,running,0.0,27.0,0.0
2024,9,Darlington,11.0,25.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,150.0,running,0.0,26.0,0.0
2024,9,Darlington,12.0,22.0,33.0,Lawless Alan,AUTOParkIt (Josh Reaume),Ford,150.0,running,0.0,25.0,0.0
2024,9,Darlington,13.0,27.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,150.0,running,0.0,24.0,0.0
2024,9,Darlington,14.0,11.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,150.0,running,0.0,25.0,0.0
2024,9,Darlington,15.0,29.0,2.0,Mason Massey,RandCo (Randy Young),Chevrolet,150.0,running,0.0,22.0,0.0
2024,9,Darlington,16.0,9.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,150.0,running,3.0,28.0,0.0
2024,9,Darlington,17.0,28.0,32.0,Bret Holmes,GOLDEN EAGLE (Stacy Holmes),Chevrolet,150.0,running,0.0,20.0,0.0
2024,9,Darlington,18.0,32.0,46.0,Thad Moffitt,Petty 75th (Lane Moore),Chevrolet,150.0,running,0.0,19.0,0.0
2024,9,Darlington,19.0,30.0,76.0,Spencer Boyd,Freedom Warranty,Chevrolet,150.0,running,0.0,18.0,0.0
2024,9,Darlington,20.0,14.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,150.0,running,0.0,18.0,0.0
2024,9,Darlington,21.0,8.0,38.0,Layne Riggs,Infinity Communications Group (Bob Jenkins),Ford,148.0,running,0.0,26.0,0.0
2024,9,Darlington,22.0,17.0,41.0,Bayley Currey,AutoVentive/Precision (Al Niece),Chevrolet,148.0,running,0.0,15.0,0.0
2024,9,Darlington,23.0,10.0,43.0,Daniel Dye,PEAK (Bill McAnally),Chevrolet,148.0,running,0.0,14.0,0.0
2024,9,Darlington,24.0,21.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,145.0,running,0.0,13.0,0.0
2024,9,Darlington,25.0,23.0,91.0,Jack Wood,RTIC Outdoors (Bill McAnally),Chevrolet,139.0,crash,0.0,12.0,0.0
2024,9,Darlington,26.0,24.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,136.0,running,0.0,11.0,0.0
2024,9,Darlington,27.0,31.0,22.0,Mason Maggio,Crawford Garage Doors (Kevin Cywinski),Ford,121.0,brakes,0.0,10.0,0.0
2024,9,Darlington,28.0,2.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,105.0,crash,77.0,29.0,2.0
2024,9,Darlington,29.0,13.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,97.0,crash,0.0,12.0,0.0
2024,9,Darlington,30.0,26.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,97.0,crash,0.0,16.0,0.0
2024,9,Darlington,31.0,20.0,88.0,Matt Crafton,Chi Chis/ Menards (Duke Thorson),Ford,97.0,crash,0.0,11.0,0.0
2024,9,Darlington,32.0,4.0,7.0,Kyle Busch,BAMF Enterprises (Spire Motorsports),Chevrolet,6.0,crash,0.0,0.0,0.0
2024,10,North Wilkesboro,1.0,12.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,250.0,running,66.0,49.0,5.0
2024,10,North Wilkesboro,2.0,9.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,250.0,running,0.0,36.0,0.0
2024,10,North Wilkesboro,3.0,23.0,38.0,Layne Riggs,Infinity Communications Group (Bob Jenkins),Ford,250.0,running,0.0,40.0,0.0
2024,10,North Wilkesboro,4.0,26.0,1.0,Brenden Queen,Best Repair Company (David Gilliland),Toyota,250.0,running,0.0,33.0,0.0
2024,10,North Wilkesboro,5.0,31.0,7.0,Sammy Smith,Pilot Flying J (Spire Motorsports),Chevrolet,250.0,running,0.0,0.0,0.0
2024,10,North Wilkesboro,6.0,1.0,19.0,Christian Eckes,Instacoat Premium Products (Bill McAnally),Chevrolet,250.0,running,62.0,39.0,0.0
2024,10,North Wilkesboro,7.0,2.0,2.0,Nick Sanchez,Gainbridge/NASCAR Foundation (Max Siegel),Chevrolet,250.0,running,0.0,30.0,0.0
2024,10,North Wilkesboro,8.0,21.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,250.0,running,26.0,40.0,1.0
2024,10,North Wilkesboro,9.0,18.0,43.0,Daniel Dye,Champion Container (Bill McAnally),Chevrolet,250.0,running,0.0,30.0,0.0
2024,10,North Wilkesboro,10.0,11.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,250.0,running,0.0,35.0,0.0
2024,10,North Wilkesboro,11.0,4.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,250.0,running,50.0,36.0,1.0
2024,10,North Wilkesboro,12.0,17.0,91.0,Jack Wood,Cometic Gasket / Klotz (Bill McAnally),Chevrolet,250.0,running,0.0,34.0,0.0
2024,10,North Wilkesboro,13.0,5.0,17.0,Taylor Gray,SEM Products (David Gilliland),Toyota,250.0,running,0.0,31.0,0.0
2024,10,North Wilkesboro,14.0,24.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,250.0,running,6.0,31.0,0.0
2024,10,North Wilkesboro,15.0,3.0,45.0,Ross Chastain,NC Governor's Hwy Safety Prgm (Al Niece),Chevrolet,250.0,running,0.0,0.0,0.0
2024,10,North Wilkesboro,16.0,8.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,250.0,running,0.0,24.0,0.0
2024,10,North Wilkesboro,17.0,33.0,75.0,Stefan Parsons,Food Country USA (Charlie Henderson),Chevrolet,250.0,running,0.0,20.0,0.0
2024,10,North Wilkesboro,18.0,15.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,250.0,running,0.0,19.0,0.0
2024,10,North Wilkesboro,19.0,19.0,41.0,Bayley Currey,AutoVentive/Precision (Al Niece),Chevrolet,250.0,running,0.0,18.0,0.0
2024,10,North Wilkesboro,20.0,25.0,88.0,Matt Crafton,Jack Links/Menards (Duke Thorson),Ford,250.0,running,0.0,17.0,0.0
2024,10,North Wilkesboro,21.0,14.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,250.0,running,40.0,25.0,0.0
2024,10,North Wilkesboro,22.0,6.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,250.0,running,0.0,29.0,0.0
2024,10,North Wilkesboro,23.0,22.0,2.0,Mason Massey,Randco Industries (Randy Young),Chevrolet,250.0,running,0.0,14.0,0.0
2024,10,North Wilkesboro,24.0,7.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,250.0,running,0.0,13.0,0.0
2024,10,North Wilkesboro,25.0,10.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,250.0,running,0.0,17.0,0.0
2024,10,North Wilkesboro,26.0,13.0,56.0,Timmy Hill,Coble Enterprises/UNITS (Timmy Hill),Toyota,250.0,running,0.0,11.0,0.0
2024,10,North Wilkesboro,27.0,28.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,249.0,running,0.0,10.0,0.0
2024,10,North Wilkesboro,28.0,36.0,26.0,Dawson Sutton,Rackley Roofing (Rackley W.A.R.),Chevrolet,248.0,running,0.0,9.0,0.0
2024,10,North Wilkesboro,29.0,20.0,32.0,Bret Holmes,Best Value Carriers (Stacy Holmes),Chevrolet,247.0,running,0.0,8.0,0.0
2024,10,North Wilkesboro,30.0,16.0,33.0,Lawless Alan,AUTOChargit (Josh Reaume),Ford,246.0,running,0.0,7.0,0.0
2024,10,North Wilkesboro,31.0,29.0,46.0,Thad Moffitt,Window World (Lane Moore),Chevrolet,245.0,running,0.0,6.0,0.0
2024,10,North Wilkesboro,32.0,27.0,76.0,Spencer Boyd,Latitude Aero,Chevrolet,245.0,running,0.0,5.0,0.0
2024,10,North Wilkesboro,33.0,32.0,22.0,Josh Reaume,Matrix CAD Design (Kevin Cywinski),Ford,245.0,running,0.0,4.0,0.0
2024,10,North Wilkesboro,34.0,34.0,4.0,Clayton Green,Carquest (Roper Racing),Chevrolet,245.0,running,0.0,3.0,0.0
2024,10,North Wilkesboro,35.0,30.0,66.0,Conner Jones,Farm Paint (Duke Thorson),Ford,179.0,crash,0.0,2.0,0.0
2024,10,North Wilkesboro,36.0,35.0,14.0,Trey Hutchens,Quality Roof Seamers (Trey Hutchens),Chevrolet,128.0,transmission,0.0,1.0,0.0
