season,driver,total_races,wins,win_pct,avg_start,best_start,worst_start,avg_finish,best_finish,worst_finish,avg_laps_led,total_laps_led,most_laps_led,avg_points,avg_playoff_pts,total_money,avg_money,max_race_money,min_race_money
2001,Mike Harmon,2,0,0.0,32.5,31,34,34.5,34,35,0.0,0,0,59.5,,15730,7865,8990,6740
2001,Roland Isaacs,1,0,0.0,30.0,30,30,35.0,35,35,0.0,0,0,58.0,,6540,6540,6540,6540
2001,Morris Coffman,2,0,0.0,35.0,35,35,35.5,35,36,0.0,0,0,27.5,,10405,5203,5240,5165
2001,Jerry Miller,2,0,0.0,35.5,35,36,36.0,36,36,0.0,0,0,55.0,,16780,8390,8990,7790
2002,Tony Stewart,1,1,1.0,25.0,25,25,1.0,1,1,34.0,34,34,180.0,,34350,34350,34350,34350
2002,"Bobby Hamilton, Jr.",1,0,0.0,7.0,7,7,4.0,4,4,3.0,3,3,165.0,,10375,10375,10375,10375
2002,Rick Carelli,1,0,0.0,12.0,12,12,5.0,5,5,16.0,16,16,160.0,,21700,21700,21700,21700
2002,"Ron Hornaday, Jr.",2,1,0.5,3.5,2,5,6.5,1,12,10.5,21,21,153.5,,61115,30558,45250,15865
2002,Mike Bliss,22,5,0.22727,4.18,1,16,7.09,1,33,17.68,389,94,152.68,,521390,23700,75800,10465
2002,Rick Crawford,22,0,0.0,6.73,1,22,7.23,2,24,21.64,476,127,150.59,,370635,16847,27900,9740
2002,Ted Musgrave,22,3,0.13636,4.77,1,14,8.14,1,32,34.41,757,135,150.36,,468930,21315,54700,8975
2002,Kevin Harvick,5,1,0.2,7.0,3,12,8.8,1,29,37.8,189,89,149.6,,89055,17811,41015,6740
2002,David Starr,22,1,0.04545,8.18,1,25,8.95,1,34,5.05,111,53,142.91,,355460,16157,43200,7005
2002,Dennis Setzer,22,1,0.04545,10.95,2,33,9.05,1,34,6.45,142,43,142.36,,397895,18086,52500,8115
2002,Terry Cook,22,4,0.18182,7.36,1,20,9.18,1,29,22.27,490,178,139.55,,438885,19949,52160,5440
2002,Jason Leffler,22,0,0.0,3.86,1,8,9.82,2,30,22.45,494,95,143.45,,401860,18266,36175,5590
2002,Robert Pressley,22,2,0.09091,9.5,3,33,9.86,1,31,8.41,185,74,140.77,,417780,18990,81635,5465
2002,Coy Gibbs,22,0,0.0,14.68,2,31,10.55,2,28,4.64,102,53,136.82,,318375,14472,41525,8840
2002,Travis Kvapil,22,1,0.04545,9.5,3,20,10.64,1,33,7.73,170,117,138.14,,360560,16389,46575,5545
2002,Rich Bickle,6,0,0.0,16.83,10,23,11.5,6,15,0.0,0,0,129.33,,71710,11952,14940,10065
2002,Brendan Gaughan,22,2,0.09091,14.14,2,32,11.95,1,29,3.95,87,60,131.5,,366755,16671,63000,7065
2002,Jon Wood,22,0,0.0,13.91,6,23,12.64,6,29,0.59,13,13,126.45,,252780,11490,14865,6440
2002,Lance Norick,22,0,0.0,16.09,7,27,15.5,7,36,0.0,0,0,117.0,,244245,11102,17450,6665
2002,Andy Houston,5,0,0.0,19.2,12,25,15.8,12,21,0.0,0,0,115.6,,52375,10475,13515,5615
2002,Matt Mullins,1,0,0.0,31.0,31,31,16.0,16,16,0.0,0,0,115.0,,13115,13115,13115,13115
2002,Bobby Dotter,22,0,0.0,21.55,10,33,16.18,4,36,0.0,0,0,115.18,,240490,10931,13890,8815
2002,Joe Ruttman,4,0,0.0,16.5,13,25,16.75,4,35,0.25,1,1,116.25,,48850,12213,25800,5765
2002,Butch Miller,1,0,0.0,33.0,33,33,17.0,17,17,0.0,0,0,112.0,,15265,15265,15265,15265
2002,Stacy Compton,3,0,0.0,10.0,6,14,17.67,8,32,0.0,0,0,111.0,,24780,8260,11665,6415
2002,Matt Crafton,22,0,0.0,16.36,8,28,17.77,7,32,0.0,0,0,110.18,,233410,10610,14675,5115
2002,Trent Owens,6,0,0.0,19.67,12,26,17.83,14,26,0.0,0,0,109.5,,59465,9911,13465,7165
2002,Randy Tolsma,1,0,0.0,31.0,31,31,18.0,18,18,0.0,0,0,109.0,,9365,9365,9365,9365
2002,Carlos Contreras,22,0,0.0,20.27,6,30,19.09,8,31,0.14,3,3,106.09,,225405,10246,18150,5515
2002,Bill Lester,22,0,0.0,13.23,2,31,19.18,11,36,0.0,0,0,105.45,,230890,10495,15165,5215
2002,Mike Wallace,4,0,0.0,15.0,9,27,19.75,4,35,0.75,3,3,107.5,,43260,10815,14250,7945
2002,"Tom Carey, Jr.",3,0,0.0,25.0,24,27,20.0,8,28,0.0,0,0,104.0,,26530,8843,12475,6915
2002,Darrell Waltrip,2,0,0.0,16.0,14,18,20.0,6,34,0.0,0,0,105.5,,15840,7920,9650,6190
2002,Ryan Hemphill,6,0,0.0,17.17,4,33,20.0,10,28,0.83,5,5,104.0,,56075,9346,11315,6865
2002,Steve Portenga,21,0,0.0,23.24,13,34,20.0,8,32,0.0,0,0,103.19,,208725,9939,16525,6290
2002,Ken Schrader,8,0,0.0,13.88,7,25,20.88,7,33,0.0,0,0,101.13,,64010,8001,9240,6865
2002,Rodney Sawyers,6,0,0.0,26.83,19,35,21.17,15,27,0.0,0,0,99.5,,53515,8919,10015,7065
2002,Brian Rose,21,0,0.0,18.9,4,32,21.38,3,35,1.33,28,23,100.48,,225100,10719,39640,5690
2002,Adam Clarke,2,0,0.0,15.5,15,16,21.5,20,23,0.0,0,0,47.0,,11730,5865,6165,5565
2002,Mark Gibson,2,0,0.0,31.5,31,32,21.5,20,23,0.0,0,0,98.5,,16905,8453,10140,6765
2002,Andy Petree,2,0,0.0,10.5,3,18,21.5,12,31,6.5,13,13,101.0,,14530,7265,8265,6265
2002,Bobby Hamilton,2,0,0.0,8.5,7,10,22.0,14,30,0.0,0,0,97.0,,13360,6680,7045,6315
2002,Randy MacDonald,22,0,0.0,24.95,12,35,22.09,14,36,0.0,0,0,96.73,,216205,9828,17165,5460
2002,Lance Hooper,22,0,0.0,22.36,10,29,22.27,13,36,0.05,1,1,96.41,,210615,9573,14765,6315
2002,Carl Edwards,7,0,0.0,11.57,5,16,22.29,8,36,0.0,0,0,96.57,,63185,9026,13240,6790
2002,Jason Small,22,0,0.0,21.91,15,34,22.32,9,33,0.0,0,0,96.18,,206780,9399,17150,5365
2002,Jerry Hill,21,0,0.0,29.81,21,34,22.71,18,35,0.0,0,0,94.86,,189275,9013,14340,5240
2002,Joe Cooksey,1,0,0.0,31.0,31,31,23.0,23,23,0.0,0,0,94.0,,8165,8165,8165,8165
2002,Michael Ritch,4,0,0.0,21.5,15,28,23.5,17,36,0.0,0,0,92.5,,41685,10421,12965,7740
2002,Brian Sockwell,5,0,0.0,27.4,24,29,23.6,15,31,0.0,0,0,78.2,,41725,8345,13615,5265
2002,Bryan Reffner,3,0,0.0,25.67,17,36,23.67,13,31,0.0,0,0,68.67,,31920,10640,11315,9515
2002,Lonnie Cox,3,0,0.0,29.33,27,31,23.67,19,33,0.0,0,0,92.0,,25040,8347,9615,7590
2002,Andy Thurman,2,0,0.0,29.0,29,29,24.0,21,27,0.0,0,0,91.0,,13980,6990,7115,6865
2002,Blake Mallory,2,0,0.0,33.5,33,34,24.0,21,27,0.0,0,0,91.0,,15130,7565,8365,6765
2002,Doug Keller,5,0,0.0,29.2,24,33,24.0,20,28,0.0,0,0,91.0,,45295,9059,11790,7035
2002,Ricky Sanders,3,0,0.0,33.67,29,36,24.0,19,32,0.0,0,0,91.0,,31820,10607,15065,6890
2002,Barry Bodine,3,0,0.0,28.33,23,35,24.33,16,31,0.0,0,0,90.0,,23600,7867,11465,5490
2002,Aaron Daniel,6,0,0.0,29.5,24,36,24.5,19,29,0.0,0,0,71.83,,59060,9843,11715,7635
2002,Tom Powers,10,0,0.0,34.2,31,36,25.9,20,33,0.0,0,0,85.3,,96575,9658,12790,7165
2002,Jeff Finley,1,0,0.0,26.0,26,26,26.0,26,26,0.0,0,0,85.0,,6840,6840,6840,6840
2002,Ryan McGlynn,3,0,0.0,28.33,27,31,26.0,22,32,0.0,0,0,85.0,,18820,6273,7090,5240
2002,Tommy Pistone,1,0,0.0,19.0,19,19,26.0,26,26,0.0,0,0,85.0,,5390,5390,5390,5390
2002,Eric Jones,9,0,0.0,27.78,23,36,26.56,17,36,0.0,0,0,83.33,,74760,8307,11190,5715
2002,Randy Briggs,5,0,0.0,31.6,25,36,26.6,23,32,0.0,0,0,83.2,,54300,10860,13090,8890
2002,Mike Cofer,3,0,0.0,32.33,30,36,26.67,21,33,0.0,0,0,83.0,,24045,8015,9715,7015
2002,Angie Wilson,4,0,0.0,31.25,27,34,26.75,23,34,0.0,0,0,82.75,,36210,9053,9190,8740
2002,Conrad Burr,5,0,0.0,33.2,27,36,27.0,23,33,0.0,0,0,82.0,,34470,6894,9290,5215
2002,"Jerry Allec, Jr.",1,0,0.0,32.0,32,32,27.0,27,27,0.0,0,0,82.0,,8690,8690,8690,8690
2002,Tim Fedewa,1,0,0.0,23.0,23,23,27.0,27,27,0.0,0,0,82.0,,11990,11990,11990,11990
2002,Donnie Neuenberger,2,0,0.0,29.5,29,30,27.0,25,29,0.0,0,0,82.0,,22405,11203,13190,9215
2002,Chris Horn,6,0,0.0,22.33,5,32,27.17,14,33,0.0,0,0,81.5,,55265,9211,10890,6940
2002,Clay Collier,1,0,0.0,30.0,30,30,28.0,28,28,0.0,0,0,79.0,,5340,5340,5340,5340
2002,Jason White,2,0,0.0,35.0,34,36,28.0,22,34,0.0,0,0,79.0,,20705,10353,10790,9915
2002,Ronnie Hornaday,1,0,0.0,28.0,28,28,28.0,28,28,0.0,0,0,79.0,,9615,9615,9615,9615
2002,Carl Long,2,0,0.0,18.5,16,21,28.0,26,30,0.0,0,0,36.5,,15180,7590,9815,5365
2002,Jonathon Price,2,0,0.0,29.5,29,30,28.0,23,33,0.0,0,0,79.0,,12880,6440,7065,5815
2002,Mike Hamby,1,0,0.0,31.0,31,31,28.0,28,28,0.0,0,0,79.0,,8665,8665,8665,8665
2002,Stan Boyd,13,0,0.0,26.08,19,30,28.31,16,35,0.31,4,4,70.38,,110705,8516,11390,5515
2002,Brian Ross,2,0,0.0,22.5,16,29,28.5,26,31,0.0,0,0,77.5,,12480,6240,7140,5340
2002,Dana White,9,0,0.0,34.44,30,36,29.11,24,34,0.0,0,0,75.67,,65450,7272,9215,5290
2002,Michael Dokken,8,0,0.0,26.38,21,33,29.13,19,36,0.0,0,0,75.63,,68520,8565,10590,6635
2002,Regan Smith,2,0,0.0,20.0,12,28,29.5,29,30,0.0,0,0,74.5,,11780,5890,6465,5315
2002,Larry Gunselman,4,0,0.0,29.25,17,36,29.5,25,32,0.0,0,0,74.5,,36390,9098,11640,6840
2002,Frog Hall,5,0,0.0,32.8,28,36,29.8,20,35,0.0,0,0,73.6,,42700,8540,9645,6865
2002,Emerson Newton-John,1,0,0.0,33.0,33,33,31.0,31,31,0.0,0,0,70.0,,6885,6885,6885,6885
2002,Jason Hedlesky,1,0,0.0,22.0,22,22,31.0,31,31,0.0,0,0,70.0,,9190,9190,9190,9190
2002,J.D. Gibbs,1,0,0.0,21.0,21,21,31.0,31,31,0.0,0,0,70.0,,5865,5865,5865,5865
2002,Cory Kruseman,1,0,0.0,32.0,32,32,31.0,31,31,0.0,0,0,70.0,,6430,6430,6430,6430
2002,Teri MacDonald,4,0,0.0,33.5,31,35,31.25,26,36,0.0,0,0,69.25,,29880,7470,8290,6685
2002,Morgan Shepherd,15,0,0.0,22.13,16,29,31.4,17,36,0.0,0,0,64.93,,114455,7630,9690,5470
2002,Chad Chaffin,2,0,0.0,22.0,21,23,31.5,31,32,0.0,0,0,68.5,,13375,6688,7840,5535
2002,Wayne Edwards,4,0,0.0,32.0,25,35,31.5,25,36,0.0,0,0,68.5,,36170,9043,9625,8640
2002,Norm Benning,1,0,0.0,18.0,18,18,32.0,32,32,0.0,0,0,67.0,,5525,5525,5525,5525
2002,Jody McCormick,1,0,0.0,28.0,28,28,32.0,32,32,0.0,0,0,67.0,,7025,7025,7025,7025
2002,Jamey Caudill,2,0,0.0,13.5,10,17,32.5,31,34,0.0,0,0,35.0,,13055,6528,7865,5190
2002,Loni Richardson,7,0,0.0,34.57,33,36,32.71,26,36,0.0,0,0,64.86,,48610,6944,9090,5615
2002,Phil Bonifield,11,0,0.0,30.36,27,35,33.0,31,35,0.0,0,0,64.0,,95420,8675,11440,6365
2002,Jody Lavender,1,0,0.0,36.0,36,36,33.0,33,33,0.0,0,0,64.0,,5290,5290,5290,5290
2002,Scott Kuhn,1,0,0.0,35.0,35,35,34.0,34,34,0.0,0,0,61.0,,5265,5265,5265,5265
2002,Bobby Coffey,1,0,0.0,34.0,34,34,34.0,34,34,0.0,0,0,61.0,,6855,6855,6855,6855
2002,Donny Morelock,2,0,0.0,28.0,22,34,34.0,33,35,0.0,0,0,61.0,,19885,9943,10690,9195
2002,Richard Landreth,1,0,0.0,21.0,21,21,35.0,35,35,0.0,0,0,58.0,,6165,6165,6165,6165
2002,Brian Tyler,1,0,0.0,35.0,35,35,35.0,35,35,0.0,0,0,58.0,,9090,9090,9090,9090
2002,Patrick Lawler,1,0,0.0,34.0,34,34,35.0,35,35,0.0,0,0,58.0,,6605,6605,6605,6605
2002,Jerry Miller,1,0,0.0,30.0,30,30,35.0,35,35,0.0,0,0,58.0,,9140,9140,9140,9140
2002,Scott Kirkpatrick,1,0,0.0,32.0,32,32,35.0,35,35,0.0,0,0,58.0,,5165,5165,5165,5165
2002,Rick Bogart,1,0,0.0,6.0,6,6,36.0,36,36,0.0,0,0,55.0,,9535,9535,9535,9535
2002,Brad Bennett,1,0,0.0,34.0,34,34,36.0,36,36,0.0,0,0,55.0,,5140,5140,5140,5140
2002,Jason Thom,1,0,0.0,34.0,34,34,36.0,36,36,0.0,0,0,55.0,,6840,6840,6840,6840
2003,Tony Stewart,1,1,1.0,27.0,27,27,1.0,1,1,32.0,32,32,180.0,,35600,35600,35600,35600
2003,Jack Sprague,2,0,0.0,14.5,8,21,5.0,5,5,0.0,0,0,155.0,,26250,13125,15350,10900
2003,Jeremy Mayfield,1,0,0.0,12.0,12,12,6.0,6,6,3.0,3,3,155.0,,11925,11925,11925,11925
2003,Travis Kvapil,25,1,0.04,8.12,1,18,6.24,1,18,1.96,49,16,153.48,,485145,19406,53725,8265
2003,Dennis Setzer,25,3,0.12,10.12,3,19,6.48,1,28,17.48,437,118,153.12,,476555,19062,44950,8265
2003,Ted Musgrave,25,3,0.12,4.68,1,10,7.28,1,29,31.84,796,102,152.76,,569195,22768,53935,9250
2003,Brendan Gaughan,25,6,0.24,6.08,1,14,7.64,1,29,26.08,652,112,151.88,,607490,24300,63700,8975
2003,Jon Wood,25,2,0.08,7.32,1,22,8.12,1,22,13.96,349,79,146.36,,416215,16649,49050,8290
2003,Bobby Hamilton,25,2,0.08,8.16,1,19,8.64,1,29,15.76,394,76,145.08,,411265,16451,54200,7015
2003,Rick Crawford,25,1,0.04,8.76,2,19,9.0,1,36,10.24,256,70,143.12,,425065,17003,84585,6790
2003,P.J. Jones,1,0,0.0,14.0,14,14,9.0,9,9,0.0,0,0,138.0,,12275,12275,12275,12275
2003,Carl Edwards,25,3,0.12,9.28,1,31,10.52,1,33,14.52,363,119,136.64,,532030,21281,77500,6040
2003,Andy Houston,11,0,0.0,12.09,1,22,10.91,4,30,6.82,75,48,135.18,,136455,12405,23725,7090
2003,"Hank Parker, Jr.",4,0,0.0,17.0,9,21,11.0,8,15,0.0,0,0,131.0,,51015,12754,16625,10915
2003,Jason Leffler,16,1,0.0625,8.75,1,30,11.06,1,30,13.38,214,57,138.06,,271710,16982,52485,5715
2003,David Starr,21,0,0.0,9.24,2,23,11.86,2,36,0.76,16,12,131.81,,263635,12554,26125,5315
2003,Scott Lynch,2,0,0.0,19.5,14,25,12.0,12,12,0.0,0,0,127.0,,19980,9990,11790,8190
2003,Jimmy Spencer,3,1,0.33333,8.0,1,15,12.0,1,29,41.67,125,124,138.67,,71440,23813,59300,5390
2003,Terry Cook,25,0,0.0,9.6,1,19,12.2,7,27,3.36,84,41,128.48,,284860,11394,17150,6815
2003,Randy LaJoie,1,0,0.0,18.0,18,18,13.0,13,13,0.0,0,0,124.0,,8140,8140,8140,8140
2003,Ed Berrier,1,0,0.0,4.0,4,4,13.0,13,13,0.0,0,0,124.0,,14765,14765,14765,14765
2003,Robert Pressley,22,0,0.0,13.27,2,28,13.27,2,31,0.45,10,8,126.05,,294685,13395,39440,6615
2003,Kevin Harvick,6,1,0.16667,11.5,2,25,13.33,1,35,50.0,300,124,134.5,,89760,14960,41315,6290
2003,Chad Chaffin,25,0,0.0,9.2,1,27,13.4,3,28,4.6,115,80,125.72,,283520,11341,22975,5665
2003,Mike Wallace,4,0,0.0,15.5,9,22,13.5,6,21,0.5,2,2,125.0,,47895,11974,20150,8090
2003,Matt Crafton,25,0,0.0,13.8,5,21,13.76,6,29,0.44,11,7,122.96,,278565,11143,18125,5590
2003,Nick Woodward,1,0,0.0,23.0,23,23,14.0,14,14,0.0,0,0,121.0,,6290,6290,6290,6290
2003,Darrell Waltrip,3,0,0.0,14.0,12,17,14.33,7,29,0.0,0,0,122.67,,21465,7155,7800,6600
2003,Andy Hillenburg,1,0,0.0,14.0,14,14,15.0,15,15,0.0,0,0,118.0,,13765,13765,13765,13765
2003,Eric Jones,9,0,0.0,19.0,7,29,15.33,6,26,0.0,0,0,117.56,,89050,9894,12815,6990
2003,Andy Petree,4,0,0.0,13.0,4,20,15.5,10,20,0.0,0,0,116.75,,32770,8193,10015,5890
2003,Mike Skinner,4,0,0.0,10.5,7,15,15.5,12,22,0.75,3,3,117.75,,46860,11715,14840,8315
2003,Ken Schrader,11,0,0.0,13.64,4,25,15.73,6,33,0.0,0,0,116.91,,99725,9066,14825,5290
2003,Brad Teague,1,0,0.0,25.0,25,25,16.0,16,16,0.0,0,0,115.0,,10965,10965,10965,10965
2003,Paul Menard,5,0,0.0,20.4,15,29,16.4,8,21,0.0,0,0,114.4,,47295,9459,11575,7865
2003,Shane Sieg,4,0,0.0,23.75,20,31,16.75,15,19,0.0,0,0,112.75,,45605,11401,13515,9815
2003,Brandon Miller,4,0,0.0,14.0,6,19,16.75,8,26,0.0,0,0,113.5,,32945,8236,9740,7440
2003,Clay Brown,1,0,0.0,22.0,22,22,17.0,17,17,0.0,0,0,112.0,,6065,6065,6065,6065
2003,Matt Carter,1,0,0.0,14.0,14,14,17.0,17,17,0.0,0,0,112.0,,5965,5965,5965,5965
2003,Tracy Hines,4,0,0.0,19.5,4,30,17.25,11,32,0.0,0,0,111.25,,30925,7731,8990,6215
2003,Jason York,2,0,0.0,28.0,21,35,18.0,17,19,0.5,1,1,0.0,,13180,6590,7390,5790
2003,Jason Small,3,0,0.0,23.33,21,27,18.0,10,23,0.0,0,0,109.33,,29330,9777,14400,7165
2003,Bill Lester,25,0,0.0,13.36,1,25,18.32,10,30,0.68,17,15,108.48,,257200,10288,15165,6365
2003,Rich Bickle,12,0,0.0,18.33,5,34,18.67,8,33,0.0,0,0,107.33,,122875,10240,15065,6390
2003,Brian Rose,2,0,0.0,30.5,28,33,19.0,14,24,0.0,0,0,106.0,,14030,7015,7115,6915
2003,Tim Sauter,3,0,0.0,22.67,19,29,19.33,14,23,0.0,0,0,73.67,,22495,7498,7865,7265
2003,Buddy Rice,1,0,0.0,33.0,33,33,20.0,20,20,0.0,0,0,103.0,,13315,13315,13315,13315
2003,Jody Lavender,21,0,0.0,23.33,11,33,20.0,13,27,0.05,1,1,103.24,,211265,10060,15065,6195
2003,Doug Mahlik,1,0,0.0,36.0,36,36,20.0,20,20,0.0,0,0,103.0,,8940,8940,8940,8940
2003,Mark McFarland,3,0,0.0,23.33,18,30,20.33,12,34,0.0,0,0,102.0,,23395,7798,8665,6440
2003,Randy Briggs,17,0,0.0,27.0,17,36,20.41,13,34,0.0,0,0,95.18,,175185,10305,14415,4540
2003,Nathan Wulff,2,0,0.0,35.5,35,36,20.5,19,22,0.0,0,0,101.5,,13670,6835,8190,5480
2003,Tina Gordon,11,0,0.0,25.73,18,33,20.64,13,31,0.0,0,0,101.09,,108465,9860,14040,5740
2003,Jeremy Thompson,1,0,0.0,26.0,26,26,21.0,21,21,0.0,0,0,100.0,,8140,8140,8140,8140
2003,Matt McCall,1,0,0.0,28.0,28,28,21.0,21,21,0.0,0,0,100.0,,5790,5790,5790,5790
2003,Ryan Hemphill,3,0,0.0,17.67,15,21,21.0,15,28,0.0,0,0,100.0,,23045,7682,8965,6790
2003,Jay Godley,2,0,0.0,24.0,21,27,21.0,20,22,0.0,0,0,100.0,,11380,5690,5815,5565
2003,Randy MacDonald,25,0,0.0,26.04,14,35,21.56,13,36,0.0,0,0,98.32,,246295,9852,14440,5865
2003,Shane Wallace,7,0,0.0,26.14,21,35,21.71,15,32,0.0,0,0,97.86,,58925,8418,10840,6415
2003,Conrad Burr,4,0,0.0,28.0,25,30,21.75,15,28,0.0,0,0,97.75,,33460,8365,11365,5440
2003,Aaron Daniel,4,0,0.0,33.25,32,35,21.75,15,35,0.0,0,0,97.75,,42010,10503,14340,8365
2003,Stuart Kirby,2,0,0.0,17.0,17,17,22.0,20,24,0.0,0,0,97.0,,13080,6540,7040,6040
2003,Bryan Reffner,2,0,0.0,26.0,16,36,22.0,13,31,0.0,0,0,97.0,,14730,7365,8365,6365
2003,Chase Montgomery,1,0,0.0,20.0,20,20,22.0,22,22,0.0,0,0,97.0,,5815,5815,5815,5815
2003,Steadman Marlin,1,0,0.0,36.0,36,36,22.0,22,22,0.0,0,0,0.0,,7215,7215,7215,7215
2003,Ken Weaver,5,0,0.0,30.4,23,35,22.2,15,34,0.0,0,0,96.4,,41950,8390,10815,5265
2003,Ricky Sanders,6,0,0.0,32.17,29,36,22.5,17,30,0.0,0,0,95.5,,56190,9365,11890,5615
2003,Johnny Sauter,3,0,0.0,27.33,23,31,22.67,10,33,0.0,0,0,95.33,,24430,8143,9250,6865
2003,Andy Ponstein,2,0,0.0,24.0,15,33,23.0,22,24,0.0,0,0,94.0,,12805,6403,7215,5590
2003,Ryan Hanson,1,0,0.0,22.0,22,22,23.0,23,23,0.0,0,0,94.0,,9165,9165,9165,9165
2003,Jerry Miller,1,0,0.0,32.0,32,32,23.0,23,23,0.0,0,0,94.0,,10115,10115,10115,10115
2003,Johnny Borneman III,1,0,0.0,31.0,31,31,23.0,23,23,0.0,0,0,94.0,,9815,9815,9815,9815
2003,Bobby Dotter,10,0,0.0,18.7,8,29,23.2,11,34,0.1,1,1,93.9,,93320,9332,16400,6840
2003,L.W. Miller,6,0,0.0,27.17,24,30,23.33,16,32,0.0,0,0,93.0,,56090,9348,12615,6815
2003,Tyler Walker,3,0,0.0,27.33,22,34,23.67,21,27,0.0,0,0,92.0,,24500,8167,11665,5465
2003,Robby Benton,3,0,0.0,32.33,31,33,24.0,22,25,0.0,0,0,61.67,,28570,9523,9765,9265
2003,Jay Sherston,1,0,0.0,36.0,36,36,24.0,24,24,0.0,0,0,91.0,,8065,8065,8065,8065
2003,Patrick Lawler,2,0,0.0,28.5,21,36,24.5,18,31,0.0,0,0,54.5,,19175,9588,10185,8990
2003,Chris Horn,7,0,0.0,21.57,8,32,24.57,14,33,0.0,0,0,89.29,,64170,9167,12490,7015
2003,Charlie Bradberry,5,0,0.0,22.6,11,31,24.6,16,33,0.0,0,0,89.2,,33600,6720,8665,5465
2003,T.J. Bell,12,0,0.0,26.58,18,35,24.92,12,30,0.0,0,0,88.25,,109180,9098,14465,5640
2003,Donnie Neuenberger,2,0,0.0,29.5,23,36,25.0,25,25,0.0,0,0,88.0,,17830,8915,10615,7215
2003,Shawna Robinson,3,0,0.0,26.67,24,32,25.33,18,29,0.0,0,0,87.0,,24115,8038,10315,6835
2003,David Stover,7,0,0.0,25.57,23,30,25.43,17,35,0.0,0,0,86.71,,57505,8215,10165,6720
2003,Brian Sockwell,4,0,0.0,25.75,23,31,25.5,19,31,0.0,0,0,86.5,,31910,7978,11890,5065
2003,Blake Mallory,4,0,0.0,26.0,21,29,25.5,23,31,0.0,0,0,86.5,,30105,7526,9140,5765
2003,Alex Mueller,2,0,0.0,32.0,31,33,25.5,25,26,0.0,0,0,86.5,,15055,7528,7915,7140
2003,Stephen Rhodes,2,0,0.0,32.5,32,33,25.5,21,30,0.0,0,0,86.5,,15130,7565,9240,5890
2003,Loni Richardson,3,0,0.0,28.0,27,29,25.67,20,36,0.0,0,0,86.0,,30940,10313,11940,9465
2003,Jerry Hill,22,0,0.0,29.27,19,36,25.82,18,35,0.0,0,0,85.55,,194525,8842,12265,5340
2003,Johnny Chapman,6,0,0.0,21.67,19,26,25.83,17,36,0.0,0,0,85.5,,54960,9160,12165,6685
2003,Tommy Pistone,1,0,0.0,31.0,31,31,26.0,26,26,0.0,0,0,85.0,,5390,5390,5390,5390
2003,Kelly Sutton,4,0,0.0,31.5,27,35,26.0,19,35,0.0,0,0,85.0,,32435,8109,11065,6340
2003,Brandon Whitt,7,0,0.0,16.29,6,20,26.14,13,35,0.0,0,0,84.57,,58830,8404,11190,5615
2003,Doug Keller,8,0,0.0,29.25,23,35,26.25,17,33,0.0,0,0,84.25,,62015,7752,12190,5090
2003,Geoffrey Bodine,1,0,0.0,29.0,29,29,27.0,27,27,0.0,0,0,82.0,,6190,6190,6190,6190
2003,A.J. Fike,1,0,0.0,36.0,36,36,27.0,27,27,0.0,0,0,82.0,,6765,6765,6765,6765
2003,J.C. Stout,3,0,0.0,28.33,25,30,27.0,19,31,0.0,0,0,82.0,,20515,6838,7365,6265
2003,Ron Polodna,1,0,0.0,32.0,32,32,27.0,27,27,0.0,0,0,82.0,,5365,5365,5365,5365
2003,Jarod Robie,1,0,0.0,25.0,25,25,27.0,27,27,0.0,0,0,82.0,,6965,6965,6965,6965
2003,Wayne Edwards,8,0,0.0,30.0,20,36,27.25,22,36,0.0,0,0,74.38,,57195,7149,9790,5020
2003,Stan Boyd,12,0,0.0,25.5,19,36,27.25,15,36,0.0,0,0,66.58,,112130,9344,15865,6840
2003,"G.J. Mennen, Jr.",2,0,0.0,32.5,31,34,28.0,23,33,0.0,0,0,79.0,,23780,11890,14640,9140
2003,Frank Kimmel,1,0,0.0,24.0,24,24,28.0,28,28,0.0,0,0,79.0,,9315,9315,9315,9315
2003,Tim Woods,2,0,0.0,26.5,24,29,28.0,25,31,0.0,0,0,44.0,,11655,5828,6865,4790
2003,Michael Dokken,6,0,0.0,27.33,18,36,28.17,14,34,0.0,0,0,68.33,,59135,9856,12640,7955
2003,Trevor Boys,6,0,0.0,30.0,22,36,28.17,22,36,0.0,0,0,78.5,,50794,8466,10990,4494
2003,Gilbert King,1,0,0.0,25.0,25,25,29.0,29,29,0.0,0,0,76.0,,5315,5315,5315,5315
2003,Ronnie Hornaday,2,0,0.0,30.5,26,35,29.5,27,32,0.0,0,0,74.5,,20030,10015,12990,7040
2003,Randy Renfrow,3,0,0.0,24.33,16,31,29.67,25,33,0.0,0,0,74.0,,29320,9773,12540,6865
2003,Jonathon Price,3,0,0.0,29.67,26,35,29.67,23,36,0.0,0,0,74.0,,28505,9502,12690,6600
2003,Lance Hooper,17,0,0.0,24.18,17,34,29.94,20,35,0.24,4,4,70.06,,135905,7994,15065,5040
2003,Teri MacDonald,1,0,0.0,21.0,21,21,30.0,30,30,0.0,0,0,73.0,,6890,6890,6890,6890
2003,Ryan McGlynn,5,0,0.0,28.4,27,31,30.0,22,35,0.0,0,0,73.0,,38925,7785,10690,5215
2003,Elliott Sadler,1,0,0.0,17.0,17,17,30.0,30,30,0.0,0,0,73.0,,5515,5515,5515,5515
2003,Marty Houston,1,0,0.0,18.0,18,18,30.0,30,30,0.0,0,0,73.0,,8390,8390,8390,8390
