Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,2.0,51.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,134.0,running,82.0,0.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,11.0,26.0,Tyler Ankrum,May's Hawaii (Maury Gallagher),Chevrolet,134.0,running,0.0,35.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,15.0,44.0,Ross Chastain,Florida Watermelon Association (Al Niece),Chevrolet,134.0,running,2.0,0.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,16.0,24.0,Chase Elliott,HendrickCars.com / Summer Silverado Sale (Maury Gallagher),Chevrolet,134.0,running,3.0,0.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,10.0,13.0,Johnny Sauter,Vivitar (Duke Thorson),Ford,134.0,running,0.0,32.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,18.0,38.0,Todd Gilliland,Speedco (Bob Jenkins),Ford,134.0,running,0.0,42.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,1.0,16.0,Austin Hill,United Rentals Patriotic (Shigeaki Hattori),Toyota,134.0,running,29.0,46.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,8.0,4.0,18.0,Christian Eckes,Safelite Auto Glass (Kyle Busch),Toyota,134.0,running,17.0,40.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,9.0,13.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Ford,134.0,running,1.0,34.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,10.0,21.0,45.0,Ty Majeski,Plan B Sales / Alzheimer's Association (Al Niece),Chevrolet,134.0,running,0.0,27.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,11.0,14.0,4.0,Raphael Lessard,Mobil 1 (Kyle Busch),Toyota,134.0,running,0.0,30.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,12.0,20.0,15.0,Tanner Gray,Turtle Beach Construction (David Gilliland),Ford,134.0,running,0.0,25.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,13.0,32.0,11.0,Spencer Davis,Hearn Industrial Services (Spencer Davis),Toyota,134.0,running,0.0,24.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,14.0,19.0,52.0,Stewart Friesen,"Halmar ""Racing To Beat Hunger"" (Chris Larsen)",Toyota,134.0,running,0.0,25.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,15.0,7.0,19.0,Derek Kraus,ENEOS / NAPA Filters (Bill McAnally),Toyota,134.0,running,0.0,25.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,16.0,31.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,134.0,running,0.0,21.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,17.0,3.0,98.0,Grant Enfinger,Farm Paint / Curb Records (Mike Curb),Ford,134.0,running,0.0,29.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,18.0,5.0,99.0,Ben Rhodes,Tenda Pet Care (Duke Thorson),Ford,134.0,running,0.0,33.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,19.0,26.0,30.0,Brennan Poole,RememberEveryoneDeployed.org (Steven Lane),Toyota,134.0,running,0.0,0.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,20.0,8.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,134.0,running,0.0,18.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,21.0,24.0,4.0,Cory Roper,Carquest (Roper Racing),Ford,134.0,running,0.0,16.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,22.0,28.0,20.0,Spencer Boyd,Hair Club (Randy Young),Chevrolet,134.0,running,0.0,15.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,23.0,29.0,2.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,134.0,running,0.0,14.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,24.0,30.0,0.0,Angela Ruch,TrueHardwoods.com (Josh Reaume),Toyota,134.0,running,0.0,13.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,25.0,27.0,56.0,Tyler Hill,RoofClaim.com (Timmy Hill),Chevrolet,133.0,running,0.0,12.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,26.0,22.0,33.0,Gray Gaulding,Motorsports Safety Group (Josh Reaume),Toyota,133.0,running,0.0,11.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,27.0,34.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,132.0,running,0.0,10.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,28.0,12.0,9.0,Codie Rohrbaugh,Grant County Mulch / CR7 Motorsports Garage (Codie Rohrbaugh),Chevrolet,132.0,running,0.0,9.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,29.0,35.0,49.0,Ray Ciccarelli,Springrates (Ray Ciccarelli),Chevrolet,131.0,running,0.0,8.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,30.0,33.0,68.0,Clay Greenfield,Rackley Roofing (Clay Greenfield),Toyota,122.0,running,0.0,7.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,31.0,25.0,3.0,Jordan Anderson,Capital City Towing / Bommarito.com (Jordan Anderson),Chevrolet,120.0,crash,0.0,6.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,32.0,37.0,55.0,Dawson Cram,LongMotorsports1.com / America Strong (Boyd Long),Chevrolet,111.0,transmission,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,33.0,23.0,7.0,Korbin Forrister,Nursing Home Caregivers (All Out Motorsports),Toyota,95.0,crash,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,34.0,36.0,6.0,Norm Benning,H&H Transport (Norm Benning),Chevrolet,89.0,handling,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,35.0,17.0,40.0,T.J. Bell,Cypress Ridge Hunting Preserve (Al Niece),Chevrolet,70.0,crash,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,36.0,9.0,23.0,Brett Moffitt,CMRroofing.com (Maury Gallagher),Chevrolet,20.0,crash,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,37.0,6.0,21.0,Zane Smith,GMS Racing (Maury Gallagher),Chevrolet,19.0,crash,0.0,5.0,0.0
2020,5,Homestead,Homestead-Miami Speedway,1.5,paved track,38.0,38.0,34.0,Bryant Barnhill,RBR Graphics (Josh Reaume),Chevrolet,1.0,transmission,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,1.0,10.0,51.0,Brandon Jones,DuPont Air Filtration / Menards (Kyle Busch),Toyota,60.0,running,11.0,0.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,2.0,3.0,16.0,Austin Hill,Toyota Tsusho (Shigeaki Hattori),Toyota,60.0,running,0.0,44.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,3.0,2.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,60.0,running,31.0,54.0,2.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,4.0,8.0,38.0,Todd Gilliland,Crosley Brands (Bob Jenkins),Ford,60.0,running,0.0,39.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,5.0,6.0,99.0,Ben Rhodes,Tenda Heal (Duke Thorson),Ford,60.0,running,0.0,41.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,6.0,16.0,40.0,Ross Chastain,iRacing (Al Niece),Chevrolet,60.0,running,1.0,0.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,7.0,9.0,23.0,Brett Moffitt,Chevy Cares (Maury Gallagher),Chevrolet,60.0,running,0.0,33.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,8.0,20.0,52.0,Stewart Friesen,"Halmar ""Racing To Beat Hunger"" (Chris Larsen)",Toyota,60.0,running,0.0,36.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,9.0,11.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,60.0,running,0.0,41.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,10.0,13.0,19.0,Derek Kraus,NAPA Autocare (Bill McAnally),Toyota,60.0,running,0.0,27.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,11.0,5.0,98.0,Grant Enfinger,FarmPaint.com (Mike Curb),Ford,60.0,running,0.0,31.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,12.0,15.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,60.0,running,0.0,31.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,13.0,1.0,13.0,Johnny Sauter,Vivitar (Duke Thorson),Ford,60.0,running,0.0,28.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,14.0,7.0,21.0,Zane Smith,LaPaz Margarita Mix (Maury Gallagher),Chevrolet,60.0,running,7.0,30.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,15.0,40.0,75.0,Parker Kligerman,Food Country USA / Lucks Beans (Charlie Henderson),Chevrolet,60.0,running,0.0,22.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,16.0,21.0,44.0,Bayley Currey,N29 Capital Partners (Al Niece),Chevrolet,60.0,running,0.0,23.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,17.0,32.0,3.0,Jordan Anderson,Bommarito.com (Jordan Anderson),Chevrolet,60.0,running,0.0,20.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,18.0,27.0,11.0,Spencer Davis,Polar Bear Coolers / Jones Demo & Abatement (Spencer Davis),Toyota,60.0,running,0.0,20.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,19.0,30.0,56.0,Tyler Hill,Hill Motorsports (Timmy Hill),Chevrolet,60.0,running,0.0,18.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,20.0,33.0,97.0,Robby Lyons,Sunwest Construction (Logan Puckett),Chevrolet,60.0,running,0.0,0.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,21.0,12.0,24.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,60.0,running,0.0,0.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,22.0,31.0,20.0,Spencer Boyd,The Kong Beer Bong (Randy Young),Chevrolet,60.0,running,0.0,15.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,23.0,28.0,0.0,Josh Reaume,Motorsports Safety Group (Josh Reaume),Toyota,60.0,running,0.0,14.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,24.0,26.0,7.0,Korbin Forrister,Pruitt Healthcare (All Out Motorsports),Toyota,60.0,running,0.0,13.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,25.0,24.0,4.0,Cory Roper,Carquest (Roper Racing),Ford,60.0,running,0.0,12.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,26.0,38.0,28.0,Bryan Dauzat,FDNY / O.B. Builders (Jim Rosenblum),Chevrolet,60.0,running,0.0,11.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,27.0,36.0,49.0,Ray Ciccarelli,Springrates (Ray Ciccarelli),Chevrolet,60.0,running,0.0,10.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,28.0,25.0,33.0,Jesse Iwuji,Reaume Brothers Racing (Josh Reaume),Toyota,60.0,running,0.0,9.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,29.0,37.0,83.0,Tim Viens,thesubsafe.com (Ray Ciccarelli),Chevrolet,59.0,running,0.0,8.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,30.0,39.0,6.0,Norm Benning,H&H Transport (Norm Benning),Chevrolet,59.0,running,0.0,7.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,31.0,35.0,68.0,Clay Greenfield,Rackley Roofing (Clay Greenfield),Toyota,58.0,running,0.0,6.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,32.0,34.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,54.0,running,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,33.0,4.0,18.0,Christian Eckes,Safelite Auto Glass (Kyle Busch),Toyota,48.0,crash,10.0,14.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,34.0,22.0,2.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,34.0,crash,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,35.0,29.0,30.0,Brennan Poole,Remember Everyone Deployed (Steven Lane),Toyota,23.0,dvp,0.0,0.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,36.0,19.0,45.0,Ty Majeski,Niece Motorsports Patriotic (Al Niece),Chevrolet,11.0,crash,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,37.0,14.0,4.0,Raphael Lessard,SiriusXM (Kyle Busch),Toyota,5.0,crash,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,38.0,23.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,5.0,crash,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,39.0,17.0,9.0,Codie Rohrbaugh,Grant County Mulch / Pray For Joshua (Codie Rohrbaugh),Chevrolet,0.0,crash,0.0,5.0,0.0
2020,6,Pocono,Pocono Raceway,2.5,paved track,40.0,18.0,88.0,Matt Crafton,Great Lakes Wood Floors / Menards (Duke Thorson),Ford,0.0,crash,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,1.0,8.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,71.0,running,20.0,58.0,6.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,2.0,6.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Ford,71.0,running,6.0,34.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,3.0,14.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Ford,71.0,running,1.0,42.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,4.0,11.0,13.0,Johnny Sauter,Vivitar (Duke Thorson),Ford,71.0,running,0.0,30.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,5.0,5.0,16.0,Austin Hill,AISIN Group (Shigeaki Hattori),Toyota,71.0,running,0.0,40.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,6.0,4.0,18.0,Christian Eckes,Safelite Auto Glass (Kyle Busch),Toyota,71.0,running,0.0,43.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,7.0,2.0,21.0,Zane Smith,LaPaz Margarita Mix (Maury Gallagher),Chevrolet,71.0,running,11.0,44.0,1.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,8.0,17.0,19.0,Derek Kraus,ENEOS (Bill McAnally),Toyota,71.0,running,0.0,25.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,9.0,21.0,15.0,Tanner Gray,Ford / Ford Performance (David Gilliland),Ford,71.0,running,0.0,30.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,10.0,9.0,38.0,Todd Gilliland,Speedco / Delo (Bob Jenkins),Ford,71.0,running,0.0,33.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,11.0,1.0,23.0,Brett Moffitt,GMS Fabrication (Maury Gallagher),Chevrolet,71.0,running,26.0,35.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,12.0,7.0,98.0,Grant Enfinger,Champion Power Equipment (Mike Curb),Ford,71.0,running,0.0,29.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,13.0,13.0,4.0,Raphael Lessard,SiriusXM (Kyle Busch),Toyota,71.0,running,0.0,24.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,14.0,31.0,11.0,Spencer Davis,Polar Bear Coolers (Spencer Davis),Toyota,71.0,running,0.0,24.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,15.0,12.0,52.0,Stewart Friesen,"Halmar ""Racing To Beat Hunger"" (Chris Larsen)",Toyota,71.0,running,0.0,22.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,16.0,3.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,71.0,running,0.0,27.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,17.0,32.0,30.0,Brennan Poole,Remember Everyone Deployed (Steven Lane),Toyota,71.0,running,0.0,0.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,18.0,37.0,75.0,Parker Kligerman,Food Country USA / Utz Chips (Charlie Henderson),Chevrolet,71.0,running,7.0,19.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,19.0,16.0,45.0,Ty Majeski,Chevy Accessories (Al Niece),Chevrolet,71.0,running,0.0,18.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,20.0,27.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,71.0,running,0.0,17.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,21.0,25.0,2.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,71.0,running,0.0,16.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,22.0,10.0,51.0,Chandler Smith,JBL (Kyle Busch),Toyota,71.0,running,0.0,15.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,23.0,30.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,71.0,running,0.0,14.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,24.0,28.0,3.0,Jordan Anderson,Bommarito.com / Rusty's Off Road (Jordan Anderson),Chevrolet,71.0,running,0.0,13.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,25.0,23.0,0.0,Angela Ruch,The Wounded Blue (Josh Reaume),Toyota,71.0,running,0.0,12.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,26.0,33.0,68.0,Clay Greenfield,Rackley Roofing (Clay Greenfield),Toyota,71.0,running,0.0,11.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,27.0,18.0,40.0,Ryan Truex,Marquis Hot Tubs (Al Niece),Chevrolet,71.0,running,0.0,10.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,28.0,39.0,55.0,Dawson Cram,LongMotorsports1.com / America Strong (Boyd Long),Chevrolet,70.0,running,0.0,9.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,29.0,15.0,44.0,Natalie Decker,N29 Capital Partners (Al Niece),Chevrolet,70.0,running,0.0,8.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,30.0,26.0,56.0,Tyler Hill,Hill Motorsports (Timmy Hill),Chevrolet,70.0,running,0.0,7.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,31.0,19.0,24.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,70.0,running,0.0,6.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,32.0,36.0,83.0,Ray Ciccarelli,CMI Motorsports (Ray Ciccarelli),Chevrolet,70.0,running,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,33.0,24.0,33.0,Bryant Barnhill,Uland & Son Heavy Equipment Transporting (Josh Reaume),Toyota,69.0,running,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,34.0,22.0,7.0,Korbin Forrister,Nursing Home Heroes (All Out Motorsports),Toyota,69.0,running,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,35.0,34.0,49.0,Tim Viens,Trump 2020 (Ray Ciccarelli),Chevrolet,55.0,handling,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,36.0,40.0,14.0,Trey Hutchens,Hutchens Motorsports (Trey Hutchens),Chevrolet,50.0,crash,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,37.0,35.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,48.0,crash,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,38.0,29.0,20.0,Spencer Boyd,Crowe Equipment (Randy Young),Chevrolet,46.0,running,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,39.0,20.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,13.0,crash,0.0,5.0,0.0
2020,7,Kentucky,Kentucky Speedway,1.5,paved track,40.0,38.0,6.0,Norm Benning,H&H Transport (Norm Benning),Chevrolet,13.0,engine,0.0,5.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,4.0,51.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,167.0,running,72.0,0.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,7.0,18.0,Christian Eckes,Safelite Auto Glass (Kyle Busch),Toyota,167.0,running,52.0,45.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,15.0,88.0,Matt Crafton,Chi-Chi's / Menards (Duke Thorson),Ford,167.0,running,2.0,46.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,18.0,52.0,Stewart Friesen,"Halmar ""Racing To Beat Hunger"" (Chris Larsen)",Toyota,167.0,running,0.0,33.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,8.0,23.0,Brett Moffitt,GMS Fabrication (Maury Gallagher),Chevrolet,167.0,running,7.0,48.0,1.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,9.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,167.0,running,0.0,47.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,13.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,167.0,running,0.0,0.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,2.0,98.0,Grant Enfinger,Farm Paint (Mike Curb),Ford,167.0,running,0.0,31.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,10.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Ford,167.0,running,1.0,42.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,24.0,42.0,Ross Chastain,MG Machinery / Hardcore Fish & Game (Al Niece),Chevrolet,166.0,running,0.0,0.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,17.0,19.0,Derek Kraus,NAPA Autocare (Bill McAnally),Toyota,166.0,running,0.0,30.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,16.0,4.0,Raphael Lessard,JBL (Kyle Busch),Toyota,166.0,running,0.0,25.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,14.0,40.0,Ryan Truex,Marquis Hot Tubs (Al Niece),Chevrolet,166.0,running,0.0,27.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,26.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,165.0,running,0.0,23.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,11.0,45.0,Ty Majeski,Plan B Sales (Al Niece),Chevrolet,165.0,running,0.0,22.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,1.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,164.0,running,7.0,21.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,30.0,4.0,Cory Roper,Carquest / Die Hard (Roper Racing),Ford,164.0,running,0.0,20.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,22.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Chevrolet,164.0,running,0.0,19.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,6.0,21.0,Zane Smith,LaPaz Margarita Mix (Maury Gallagher),Chevrolet,164.0,running,26.0,33.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,33.0,68.0,Clay Greenfield,Rackley Roofing (Clay Greenfield),Toyota,163.0,running,0.0,17.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,19.0,11.0,Spencer Davis,Polar Bear Coolers (Spencer Davis),Toyota,162.0,running,0.0,16.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,32.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,161.0,running,0.0,15.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,23.0,0.0,Angela Ruch,The Wounded Blue (Josh Reaume),Toyota,160.0,running,0.0,14.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,27.0,20.0,Spencer Boyd,Bucks For The Brave (Randy Young),Chevrolet,156.0,running,0.0,13.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,25.0,33.0,Akinori Ogata,Kyowa Industrial (Josh Reaume),Toyota,155.0,running,0.0,12.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,34.0,49.0,Tim Viens,Trump 2020 (Ray Ciccarelli),Chevrolet,154.0,running,0.0,11.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,5.0,38.0,Todd Gilliland,Speedco (Bob Jenkins),Ford,152.0,crash,0.0,14.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,28.0,3.0,Jordan Anderson,U.S. Law Shield / SAR USA / Valutek (Jordan Anderson),Chevrolet,152.0,running,0.0,9.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,35.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Chevrolet,121.0,electrical,0.0,8.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,3.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,107.0,engine,0.0,7.0,0.0
2020,8,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,29.0,30.0,Brennan Poole,Remember Everyone Deployed (Steven Lane),Toyota,91.0,crash,0.0,0.0,0.0
