Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,15.0,22.0,22.0,Austin Wayne Self,AM Technical Solutions / Bu-ee's (Tim Self),Toyota,66.0,running,0.0,18.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,16.0,6.0,11.0,Brett Moffitt,Pinty's Grand Slam of Curling (Tom DeLoach),Toyota,66.0,running,0.0,17.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,17.0,26.0,7.0,Cody Ware,Pelecoin / Lilly Trucking (Bobby Dotter),Chevrolet,66.0,running,0.0,0.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,18.0,12.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,66.0,running,0.0,15.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,19.0,28.0,44.0,Tommy Joe Martins,Cross Concrete Construction (Craig Martins),Chevrolet,66.0,running,0.0,14.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,20.0,30.0,63.0,Norm Benning,Norm Benning Racing (Mike Mittler),Chevrolet,66.0,running,0.0,13.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,21.0,20.0,81.0,Ryan Truex,Don Valley North Toyota / Weins Canada (Shigeaki Hattori),Toyota,66.0,running,0.0,12.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,22.0,9.0,23.0,Spencer Gallagher,Lixar (Maury Gallagher),Chevrolet,66.0,running,2.0,12.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,23.0,2.0,2.0,Austin Cindric,Pirtek (Brad Keselowski),Ford,66.0,running,0.0,10.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,24.0,32.0,1.0,Jennifer Jo Cobb,PitStopsforHope.org (Jennifer Jo Cobb),Chevrolet,64.0,running,0.0,9.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,25.0,27.0,50.0,Travis Kvapil,High Country Grizzlies (Mark Beaver),Chevrolet,60.0,engine,0.0,8.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,26.0,4.0,24.0,Kaz Grala,Descartes (Maury Gallagher),Chevrolet,56.0,crash,0.0,7.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,27.0,19.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,52.0,crash,0.0,6.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,28.0,25.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,28.0,electrical,0.0,5.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,29.0,18.0,32.0,Justin Haley,DynamiClear (Todd Braun),Chevrolet,9.0,clutch,0.0,4.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,30.0,10.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Toyota,6.0,crash,0.0,3.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,31.0,29.0,71.0,Camden Murphy,Thompson Electric (Carlos Contreras),Chevrolet,3.0,clutch,0.0,0.0
2016,15,Bowmanville,Canadian Tire Motorsport Park,2.459,road course,32.0,31.0,10.0,Caleb Roark,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,3.0,brakes,0.0,1.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,1.0,8.0,18.0,Kyle Busch,Sirius XM (Kyle Busch),Toyota,151.0,running,95.0,0.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,2.0,10.0,19.0,Daniel Hemric,DrawTite / Reese Brands (Brad Keselowski),Ford,151.0,running,0.0,31.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,3.0,20.0,13.0,Cameron Hayley,Ride TV / Cabinets by Hayley (Duke Thorson),Toyota,151.0,running,0.0,30.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,4.0,12.0,4.0,Christopher Bell,JBL.com (Kyle Busch),Toyota,151.0,running,0.0,29.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,5.0,16.0,21.0,Johnny Sauter,Alamo Rent-A-Car (Maury Gallagher),Chevrolet,151.0,running,0.0,28.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,6.0,14.0,24.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,151.0,running,0.0,27.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,7.0,1.0,23.0,Spencer Gallagher,Chapel of the Flowers (Maury Gallagher),Chevrolet,151.0,running,8.0,27.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,8.0,5.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,151.0,running,0.0,25.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,9.0,17.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,151.0,running,0.0,24.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,10.0,4.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,151.0,running,0.0,23.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,11.0,3.0,51.0,Daniel Suarez,Arris (Kyle Busch),Toyota,151.0,running,43.0,0.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,12.0,11.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,151.0,running,0.0,21.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,13.0,22.0,71.0,Josh Berry,American Club / RaceTrac (Carlos Contreras),Chevrolet,151.0,running,0.0,0.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,14.0,18.0,8.0,John H. Nemechek,#TeamTurtle / #TeamFoot (Joe Nemechek),Chevrolet,151.0,running,0.0,19.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,15.0,21.0,81.0,Ryan Truex,Toyoda Gosei (Shigeaki Hattori),Toyota,151.0,running,0.0,18.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,16.0,19.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,151.0,running,0.0,17.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,17.0,26.0,22.0,Austin Wayne Self,AM Technical Solutions / TechLine Mfg. (Tim Self),Toyota,151.0,running,0.0,16.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,18.0,25.0,7.0,"Ray Black, Jr.",RTFT All Star Racing League (Bobby Dotter),Chevrolet,151.0,running,0.0,0.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,19.0,15.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,150.0,running,0.0,14.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,20.0,2.0,5.0,John Wes Townley,JIVE Communications / Zaxby's (Tony Townley),Chevrolet,149.0,running,0.0,13.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,21.0,30.0,50.0,Travis Kvapil,Team Brackeen (Mark Beaver),Chevrolet,147.0,engine,0.0,12.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,22.0,27.0,1.0,Jennifer Jo Cobb,PitStopsforHope.org / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,147.0,running,0.0,11.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,23.0,23.0,66.0,Jordan Anderson,Rusty's Off-Road Products / Columbia SC (Jeff Bolen),Chevrolet,138.0,engine,0.0,10.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,24.0,24.0,44.0,Tommy Joe Martins,Cross Concrete Construction (Craig Martins),Chevrolet,137.0,crash,1.0,10.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,25.0,7.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Toyota,125.0,crash,0.0,8.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,26.0,6.0,33.0,Ben Kennedy,Weber Grill (Maury Gallagher),Chevrolet,111.0,crash,4.0,8.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,27.0,13.0,88.0,Matt Crafton,Fisher Nuts / Menards (Duke Thorson),Toyota,111.0,crash,0.0,6.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,28.0,29.0,49.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,91.0,clutch,0.0,0.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,29.0,28.0,63.0,Jesse Little,Mittler Bros. Machine & Tool (Mike Mittler),Chevrolet,79.0,engine,0.0,4.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,30.0,9.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,40.0,crash,0.0,3.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,31.0,32.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,14.0,suspension,0.0,2.0
2016,16,Chicago,Chicagoland Speedway,1.5,paved track,32.0,31.0,10.0,Caleb Roark,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,11.0,electrical,0.0,1.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,1.0,1.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,175.0,running,161.0,37.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,2.0,3.0,4.0,Christopher Bell,Sirius XM (Kyle Busch),Toyota,175.0,running,11.0,32.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,3.0,7.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,175.0,running,0.0,30.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,4.0,4.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,175.0,running,0.0,29.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,5.0,2.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,175.0,running,0.0,28.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,6.0,14.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,175.0,running,0.0,27.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,7.0,9.0,24.0,Kaz Grala,Descartes (Maury Gallagher),Chevrolet,175.0,running,0.0,26.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,8.0,6.0,11.0,Brett Moffitt,Red Horse Racing (Tom DeLoach),Toyota,175.0,running,0.0,25.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,9.0,15.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,175.0,running,0.0,14.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,10.0,10.0,21.0,Johnny Sauter,Allegiant Travel (Maury Gallagher),Chevrolet,175.0,running,0.0,23.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,11.0,12.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,175.0,running,0.0,22.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,12.0,17.0,5.0,John Wes Townley,JIVE Communications / Zaxby's (Tony Townley),Chevrolet,175.0,running,0.0,21.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,13.0,19.0,16.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,175.0,running,0.0,20.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,14.0,18.0,23.0,Spencer Gallagher,Alamo Rent-A-Car (Maury Gallagher),Chevrolet,175.0,running,0.0,19.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,15.0,5.0,41.0,Ben Rhodes,Carolina Nut Co. (Duke Thorson),Toyota,175.0,running,0.0,18.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,16.0,20.0,81.0,Ryan Truex,Seawatch International (Shigeaki Hattori),Toyota,174.0,running,0.0,17.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,17.0,21.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,174.0,running,0.0,16.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,18.0,31.0,50.0,Travis Kvapil,CorvetteParts.net (Mark Beaver),Chevrolet,174.0,running,0.0,15.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,19.0,8.0,13.0,Cameron Hayley,Ride TV (Duke Thorson),Toyota,174.0,running,0.0,14.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,20.0,16.0,51.0,Cody Coughlin,JEGS (Kyle Busch),Toyota,173.0,running,3.0,14.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,21.0,25.0,44.0,Tommy Joe Martins,Diamond Gusset Jeans (Craig Martins),Chevrolet,172.0,running,0.0,12.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,22.0,23.0,66.0,Jordan Anderson,Columbia SC / Bolen Motorsports (Jeff Bolen),Chevrolet,171.0,running,0.0,11.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,23.0,24.0,7.0,Matt Mills,Thompson Electric (Bobby Dotter),Chevrolet,171.0,running,0.0,10.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,24.0,27.0,71.0,Alon Day,FLwaterfront.com (Carlos Contreras),Chevrolet,171.0,running,0.0,0.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,25.0,28.0,1.0,Jennifer Jo Cobb,PitStopsforHope.org (Jennifer Jo Cobb),Chevrolet,170.0,running,0.0,8.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,26.0,29.0,74.0,Tim Viens,Vermont Bucks Football (Mike Harmon),Chevrolet,160.0,running,0.0,7.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,27.0,26.0,49.0,Josh Wise,ChampionMachinery.com (Jay Robinson),Chevrolet,147.0,running,0.0,0.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,28.0,13.0,19.0,Daniel Hemric,Blue Gate Bank (Brad Keselowski),Ford,127.0,brakes,0.0,5.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,29.0,22.0,22.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Toyota,126.0,crash,0.0,4.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,30.0,11.0,2.0,Austin Hill,Hill Racing (Randy Young),Ford,105.0,oil line,0.0,3.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,31.0,32.0,63.0,Akinori Ogata,ENEOS (Mike Mittler),Chevrolet,75.0,running,0.0,2.0
2016,17,Loudon,New Hampshire Motor Speedway,1.058,paved track,32.0,30.0,10.0,Caleb Roark,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,0.0,crash,0.0,1.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,1.0,16.0,29.0,Tyler Reddick,Cooper Standard / MFG Day (Brad Keselowski),Ford,146.0,running,70.0,37.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,2.0,6.0,19.0,Daniel Hemric,Blue Gate Bank (Brad Keselowski),Ford,146.0,running,38.0,32.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,3.0,3.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,146.0,running,3.0,31.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,4.0,4.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,146.0,running,22.0,30.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,5.0,10.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,146.0,running,0.0,28.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,6.0,18.0,4.0,Christopher Bell,DC Solar (Kyle Busch),Toyota,146.0,running,0.0,27.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,7.0,14.0,21.0,Johnny Sauter,Allegiant Travel (Maury Gallagher),Chevrolet,146.0,running,0.0,26.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,8.0,2.0,88.0,Matt Crafton,FVP / Menards (Duke Thorson),Toyota,146.0,running,0.0,25.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,9.0,1.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,146.0,running,13.0,25.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,10.0,12.0,24.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,146.0,running,0.0,23.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,11.0,5.0,23.0,Spencer Gallagher,Shade Tree / Noah's Animal House (Maury Gallagher),Chevrolet,146.0,running,0.0,22.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,12.0,8.0,41.0,Ben Rhodes,USA Cares (Duke Thorson),Toyota,146.0,running,0.0,21.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,13.0,7.0,5.0,John Wes Townley,JIVE Communications / Zaxby's (Tony Townley),Chevrolet,146.0,running,0.0,20.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,14.0,20.0,92.0,Parker Kligerman,BTS Tire / Goodyear Commercial Tire (Ricky Benton),Ford,146.0,running,0.0,19.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,15.0,13.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,146.0,running,0.0,18.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,15.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,145.0,running,0.0,17.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,11.0,51.0,Cody Coughlin,JEGS / K&N (Kyle Busch),Toyota,145.0,running,0.0,16.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,9.0,13.0,Cameron Hayley,Ride TV (Duke Thorson),Toyota,145.0,running,0.0,15.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,19.0,16.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,145.0,running,0.0,14.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,17.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,144.0,running,0.0,13.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,25.0,22.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Toyota,142.0,running,0.0,12.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,22.0,44.0,Tommy Joe Martins,Diamond Gusset Jeans (Craig Martins),Chevrolet,142.0,running,0.0,11.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,21.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,142.0,running,0.0,10.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,23.0,50.0,Travis Kvapil,MAKE Motorsports (Mark Beaver),Chevrolet,140.0,running,0.0,9.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,26.0,7.0,Todd Peck,BoobiTrap (Bobby Dotter),Chevrolet,138.0,running,0.0,0.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,29.0,63.0,Norm Benning,Norm Benning Racing (Mike Mittler),Chevrolet,134.0,running,0.0,7.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,24.0,1.0,Jennifer Jo Cobb,Waldo's Painting / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,74.0,suspension,0.0,6.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,28.0,28.0,49.0,Wayne Edwards,Premium Motorsports (Jay Robinson),Chevrolet,48.0,crash,0.0,5.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,29.0,30.0,66.0,Tim Viens,Vermont Bucks Football (Mike Harmon),Chevrolet,29.0,oil leak,0.0,4.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,30.0,27.0,71.0,Carlos Contreras,American Club / RaceTrac (Carlos Contreras),Chevrolet,9.0,vibration,0.0,3.0
2016,18,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,31.0,31.0,10.0,Caleb Roark,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,4.0,electrical,0.0,2.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,1.0,2.0,24.0,Grant Enfinger,Plugfones (Maury Gallagher),Chevrolet,94.0,running,45.0,37.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,2.0,3.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,94.0,running,1.0,32.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,3.0,6.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,94.0,running,14.0,31.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,4.0,24.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,94.0,running,0.0,29.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,5.0,4.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,94.0,running,8.0,29.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,6.0,14.0,4.0,Christopher Bell,Sirius XM (Kyle Busch),Toyota,94.0,running,0.0,27.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,7.0,5.0,21.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Speedway (Maury Gallagher),Chevrolet,94.0,running,0.0,26.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,8.0,22.0,81.0,Ryan Truex,ADVICS / AISIN AW (Shigeaki Hattori),Toyota,94.0,running,0.0,25.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,9.0,12.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,94.0,running,3.0,25.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,10.0,8.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,94.0,running,0.0,23.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,11.0,17.0,19.0,Daniel Hemric,Reese Brands / Tractor Supply Co. (Brad Keselowski),Ford,94.0,running,0.0,22.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,12.0,27.0,2.0,Dylan Lupton,Randco / Young's Building Systems (Randy Young),Chevrolet,94.0,running,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,13.0,31.0,50.0,Travis Kvapil,Bad Boy Mowers (Mark Beaver),Chevrolet,94.0,running,0.0,20.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,14.0,23.0,22.0,Austin Wayne Self,Trump-Pence 2016 (Tim Self),Toyota,94.0,running,1.0,20.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,15.0,26.0,66.0,Ross Chastain,Watermelon.org / Columbia SC - Famously Hot (Jeff Bolen),Chevrolet,94.0,running,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,16.0,29.0,44.0,Tommy Joe Martins,BootDaddy.com / Diamond Gusset Jeans (Craig Martins),Chevrolet,94.0,running,4.0,18.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,17.0,21.0,36.0,Bobby Gerhart,Lucas Oil Racing TV (Mike Mittler),Chevrolet,94.0,running,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,18.0,28.0,49.0,Reed Sorenson,Zyalix (Jay Robinson),Chevrolet,94.0,running,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,19.0,20.0,13.0,Cameron Hayley,Ride TV / Cabinets by Hayley (Duke Thorson),Toyota,93.0,crash,0.0,14.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,20.0,15.0,2.0,Austin Cindric,Pirtek (Brad Keselowski),Ford,92.0,running,0.0,13.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,21.0,32.0,7.0,Cody Ware,Lilly Trucking / Dashub (Bobby Dotter),Chevrolet,90.0,running,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,22.0,13.0,88.0,Matt Crafton,Shasta / Menards (Duke Thorson),Toyota,88.0,engine,0.0,11.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,23.0,18.0,78.0,Chris Fontaine,Francis Collision Ctr. / Glenden Enterprises (Chris Fontaine),Toyota,64.0,crash,0.0,10.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,24.0,25.0,41.0,Ben Rhodes,XPO Logistics (Duke Thorson),Toyota,59.0,crash,0.0,9.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,25.0,19.0,86.0,Brandon Brown,The Sign Shop / Coastal Carolina University (Jerry Brown),Chevrolet,59.0,crash,0.0,8.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,26.0,16.0,29.0,Tyler Reddick,Cooper Standard / MFG Day (Brad Keselowski),Ford,59.0,crash,16.0,8.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,27.0,10.0,5.0,Korbin Forrister,TwinMed / All Secure Document Disposal (Richie Wauters),Toyota,59.0,crash,0.0,6.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,28.0,9.0,5.0,John Wes Townley,Synovus Bank / Everfi (Tony Townley),Chevrolet,59.0,crash,0.0,5.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,29.0,1.0,0.0,Cole Custer,OneMain Financial (JR Motorsports),Chevrolet,58.0,crash,2.0,5.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,30.0,30.0,71.0,Brandon Hightower,Advanced Fleet Services (Carlos Contreras),Chevrolet,51.0,crash,0.0,0.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,31.0,7.0,51.0,Cody Coughlin,JEGS / JET (Kyle Busch),Toyota,34.0,driveshaft,0.0,2.0
2016,19,Talladega,Talladega Superspeedway,2.66,paved track,32.0,11.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,13.0,engine,0.0,1.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,1.0,5.0,21.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Speedway (Maury Gallagher),Chevrolet,200.0,running,50.0,36.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,2.0,1.0,71.0,Chase Elliott,NAPA Auto Parts / Valvoline (Carlos Contreras),Chevrolet,200.0,running,109.0,0.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,3.0,12.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,200.0,running,18.0,31.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,4.0,6.0,4.0,Christopher Bell,JBL.com (Kyle Busch),Toyota,200.0,running,0.0,29.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,5.0,19.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,200.0,running,0.0,28.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,6.0,2.0,51.0,Daniel Suarez,Arris (Kyle Busch),Toyota,200.0,running,0.0,0.0
