Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2014,6,Fort Worth,9.0,19.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,167.0,12050.0,running,0.0,35.0
2014,6,Fort Worth,10.0,7.0,54.0,Bubba Wallace,ToyotaCare (Kyle Busch),Toyota,166.0,13265.0,running,0.0,34.0
2014,6,Fort Worth,11.0,5.0,51.0,Erik Jones,Hiring Our Heroes / ToyotaCare (Kyle Busch),Toyota,166.0,11915.0,running,0.0,33.0
2014,6,Fort Worth,12.0,11.0,13.0,Jeb Burton,Estes Express Lines (Duke Thorson),Toyota,166.0,11765.0,running,0.0,32.0
2014,6,Fort Worth,13.0,14.0,32.0,Tayler Malsam,Outerwall (Steve Turner),Chevrolet,166.0,11725.0,running,0.0,31.0
2014,6,Fort Worth,14.0,18.0,31.0,Ben Kennedy,Turner Scott Motorsports (Steve Turner),Chevrolet,166.0,12630.0,running,0.0,30.0
2014,6,Fort Worth,15.0,17.0,2.0,Tyler Young,Standard Structures (Randy Young),Chevrolet,166.0,12365.0,running,0.0,29.0
2014,6,Fort Worth,16.0,13.0,9.0,Brennan Newberry,Qore-24 (Bob Newberry),Chevrolet,165.0,11450.0,running,0.0,28.0
2014,6,Fort Worth,17.0,23.0,8.0,Jimmy Weller III,Geneva-Liberty Steel / Integrated Metal Prod. (Bobby Dotter),Chevrolet,165.0,11360.0,running,0.0,27.0
2014,6,Fort Worth,18.0,21.0,50.0,T.J. Bell,Electrical Linemen (Mark Beaver),Chevrolet,163.0,11270.0,running,0.0,26.0
2014,6,Fort Worth,19.0,20.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,156.0,9880.0,running,0.0,25.0
2014,6,Fort Worth,20.0,22.0,10.0,Jennifer Jo Cobb,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,154.0,10415.0,running,0.0,24.0
2014,6,Fort Worth,21.0,12.0,19.0,Tyler Reddick,Bulldog / DrawTite (Brad Keselowski),Ford,148.0,8700.0,running,0.0,23.0
2014,6,Fort Worth,22.0,26.0,57.0,Norm Benning,Boedecker Construction (Norm Benning),Chevrolet,59.0,8610.0,crash,0.0,22.0
2014,6,Fort Worth,23.0,8.0,77.0,German Quiroga,NET10 Wireless (Tom DeLoach),Toyota,53.0,8520.0,engine,0.0,21.0
2014,6,Fort Worth,24.0,15.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,51.0,8430.0,crash,0.0,20.0
2014,6,Fort Worth,25.0,24.0,7.0,B.J. McLeod,ThunderExhaust.com (Bobby Dotter),Chevrolet,13.0,8490.0,engine,0.0,19.0
2014,6,Fort Worth,26.0,25.0,63.0,Justin Jennings,Randco / Young's Building Systems (Randy Young),Chevrolet,3.0,8250.0,vibration,0.0,18.0
2014,6,Fort Worth,27.0,27.0,0.0,Ryan Ellis,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,2.0,8160.0,vibration,0.0,0.0
2014,7,Gateway,1.0,2.0,54.0,Bubba Wallace,Made in America - Toyota Tundra (Kyle Busch),Toyota,160.0,39245.0,running,85.0,48.0
2014,7,Gateway,2.0,9.0,77.0,German Quiroga,NET10 Wireless (Tom DeLoach),Toyota,160.0,24785.0,running,5.0,43.0
2014,7,Gateway,3.0,10.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,160.0,19601.0,running,0.0,41.0
2014,7,Gateway,4.0,13.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,160.0,15500.0,running,0.0,40.0
2014,7,Gateway,5.0,16.0,30.0,"Ron Hornaday, Jr.",Rheem (Steve Turner),Chevrolet,160.0,14125.0,running,0.0,39.0
2014,7,Gateway,6.0,1.0,0.0,Cole Custer,Haas Automation (Gene Haas),Chevrolet,160.0,14100.0,running,0.0,38.0
2014,7,Gateway,7.0,14.0,29.0,Ryan Blaney,Cooper Standard (Brad Keselowski),Ford,160.0,11300.0,running,0.0,37.0
2014,7,Gateway,8.0,15.0,5.0,John Wes Townley,Zaxby's (Richie Wauters),Toyota,160.0,11075.0,running,0.0,36.0
2014,7,Gateway,9.0,5.0,9.0,Chase Pistone,NTS Motorsports / #ItCanWait (Bob Newberry),Chevrolet,160.0,11025.0,running,0.0,35.0
2014,7,Gateway,10.0,18.0,32.0,Tayler Malsam,Outerwall (Steve Turner),Chevrolet,160.0,12250.0,running,0.0,34.0
2014,7,Gateway,11.0,8.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,160.0,10925.0,running,0.0,33.0
2014,7,Gateway,12.0,19.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,160.0,11800.0,running,0.0,32.0
2014,7,Gateway,13.0,7.0,19.0,Tyler Reddick,Draw-Tite (Brad Keselowski),Ford,160.0,10750.0,running,2.0,32.0
2014,7,Gateway,14.0,17.0,31.0,Ben Kennedy,Turner Scott Motorsports (Steve Turner),Chevrolet,160.0,10700.0,running,0.0,30.0
2014,7,Gateway,15.0,12.0,8.0,John H. Nemechek,M.D. Anderson Cancer Ctr. / smokeandsear.com (Joe Nemechek),Toyota,160.0,11200.0,running,53.0,30.0
2014,7,Gateway,16.0,23.0,99.0,Bryan Silas,Bell Trucks America (Chris Baluch),Chevrolet,158.0,10650.0,running,0.0,28.0
2014,7,Gateway,17.0,22.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,157.0,10350.0,running,0.0,27.0
2014,7,Gateway,18.0,6.0,13.0,Jeb Burton,Estes Express Lines / Carolina Nut Co. (Duke Thorson),Toyota,157.0,10225.0,running,0.0,26.0
2014,7,Gateway,19.0,24.0,50.0,T.J. Bell,Drivin' For Linemen (Mark Beaver),Chevrolet,157.0,8875.0,running,0.0,25.0
2014,7,Gateway,20.0,4.0,20.0,Gray Gaulding,Krispy Kreme / Gemini Southern (Bob Newberry),Chevrolet,156.0,9450.0,running,0.0,24.0
2014,7,Gateway,21.0,27.0,8.0,Korbin Forrister,"McNair, McLemore, Middlebrooks & Co. (Bobby Dotter)",Chevrolet,156.0,7675.0,running,0.0,23.0
2014,7,Gateway,22.0,26.0,57.0,Norm Benning,Boedecker Construction (Norm Benning),Chevrolet,156.0,7575.0,running,0.0,22.0
2014,7,Gateway,23.0,3.0,51.0,Erik Jones,ToyotaCare (Kyle Busch),Toyota,153.0,7450.0,crash,4.0,22.0
2014,7,Gateway,24.0,20.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,139.0,7375.0,running,0.0,20.0
2014,7,Gateway,25.0,25.0,12.0,Ted Minor,Blastis.com (Joey Cefalia),Chevrolet,138.0,7500.0,running,0.0,19.0
2014,7,Gateway,26.0,11.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,123.0,8325.0,crash,11.0,19.0
2014,7,Gateway,27.0,29.0,10.0,Jennifer Jo Cobb,The Parkway Hotel / Grimes Irrigation (Jennifer Jo Cobb),RAM,112.0,7275.0,running,0.0,17.0
2014,7,Gateway,28.0,30.0,36.0,Scott Stenzel,Mittler Bros. Machine & Tool (Mike Mittler),RAM,22.0,7250.0,vibration,0.0,16.0
2014,7,Gateway,29.0,32.0,75.0,Adam Edwards,Boedecker Construction (Norm Benning),Chevrolet,6.0,7225.0,clutch,0.0,0.0
2014,7,Gateway,30.0,28.0,42.0,Charles Lewandoski,Randco / Young's Building Systems (Randy Young),Chevrolet,4.0,7700.0,vibration,0.0,14.0
2014,7,Gateway,31.0,31.0,0.0,Caleb Roark,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,3.0,7175.0,vibration,0.0,13.0
2014,7,Gateway,32.0,21.0,63.0,Justin Jennings,LG Seeds / Mittler Bros. Machine / Ski Soda (Mike Mittler),Chevrolet,2.0,7150.0,crash,0.0,12.0
2014,8,Kentucky,1.0,1.0,51.0,Kyle Busch,Dollar General (Kyle Busch),Toyota,150.0,54815.0,running,91.0,0.0
2014,8,Kentucky,2.0,2.0,54.0,Bubba Wallace,Toyota Made In America (Kyle Busch),Toyota,150.0,38555.0,running,34.0,43.0
2014,8,Kentucky,3.0,10.0,29.0,Ryan Blaney,Cooper Standard Careers for Veterans (Brad Keselowski),Ford,150.0,30071.0,running,0.0,41.0
2014,8,Kentucky,4.0,7.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,150.0,20245.0,running,0.0,40.0
2014,8,Kentucky,5.0,14.0,19.0,Brad Keselowski,Draw-Tite (Brad Keselowski),Ford,150.0,11970.0,running,22.0,0.0
2014,8,Kentucky,6.0,11.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,150.0,14595.0,running,0.0,38.0
2014,8,Kentucky,7.0,23.0,20.0,Austin Dillon,Qore-24 (Bob Newberry),Chevrolet,150.0,9945.0,running,0.0,0.0
2014,8,Kentucky,8.0,8.0,30.0,"Ron Hornaday, Jr.",Rheem (Steve Turner),Chevrolet,150.0,11695.0,running,0.0,36.0
2014,8,Kentucky,9.0,5.0,98.0,Johnny Sauter,Nextant Aerospace / Curb Records (Mike Curb),Toyota,150.0,11595.0,running,3.0,36.0
2014,8,Kentucky,10.0,4.0,31.0,Ben Kennedy,Turner Scott Motorsports (Steve Turner),Chevrolet,150.0,13745.0,running,0.0,34.0
2014,8,Kentucky,11.0,13.0,23.0,Max Gresham,AmWins Group (Maury Gallagher),Chevrolet,150.0,9120.0,running,0.0,33.0
2014,8,Kentucky,12.0,9.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,150.0,11195.0,running,0.0,32.0
2014,8,Kentucky,13.0,12.0,32.0,Tayler Malsam,Outerwall (Steve Turner),Chevrolet,150.0,11095.0,running,0.0,31.0
2014,8,Kentucky,14.0,18.0,8.0,Joe Nemechek,Smoke-N-Sear (Joe Nemechek),Toyota,150.0,10995.0,running,0.0,30.0
2014,8,Kentucky,15.0,6.0,77.0,German Quiroga,OtterBox (Tom DeLoach),Toyota,150.0,11695.0,running,0.0,29.0
2014,8,Kentucky,16.0,16.0,99.0,Bryan Silas,Bell Trucks America (Chris Baluch),Chevrolet,149.0,10765.0,running,0.0,28.0
2014,8,Kentucky,17.0,15.0,92.0,Corey LaJoie,Black's Tire / Tim Cooksey Oil Co. (Ricky Benton),Ford,148.0,10665.0,running,0.0,27.0
2014,8,Kentucky,18.0,28.0,63.0,Justin Jennings,Mittler Bros. Machine & Tool / LG Seeds (Mike Mittler),Chevrolet,148.0,10565.0,running,0.0,26.0
2014,8,Kentucky,19.0,20.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,147.0,10465.0,running,0.0,25.0
2014,8,Kentucky,20.0,22.0,2.0,Tyler Young,Standard Structures (Randy Young),Chevrolet,147.0,10990.0,running,0.0,24.0
2014,8,Kentucky,21.0,17.0,5.0,John Wes Townley,Zaxby's (Richie Wauters),Toyota,147.0,10265.0,running,0.0,23.0
2014,8,Kentucky,22.0,26.0,8.0,Jimmy Weller III,Geneva-Liberty Steel / Engine Parts Plus (Bobby Dotter),Chevrolet,146.0,10165.0,running,0.0,22.0
2014,8,Kentucky,23.0,21.0,75.0,Caleb Holman,Morning Fresh Farms / Food Country USA (Charlie Henderson),Chevrolet,144.0,7815.0,running,0.0,21.0
2014,8,Kentucky,24.0,27.0,10.0,Jennifer Jo Cobb,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,143.0,8715.0,running,0.0,20.0
2014,8,Kentucky,25.0,25.0,50.0,T.J. Bell,Drivin' For Linemen (Mark Beaver),Chevrolet,142.0,8765.0,running,0.0,19.0
2014,8,Kentucky,26.0,30.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,114.0,7515.0,rear gear,0.0,18.0
2014,8,Kentucky,27.0,3.0,13.0,Jeb Burton,Estes Express Lines / Carolina Nut Co. (Duke Thorson),Toyota,99.0,7415.0,crash,0.0,17.0
2014,8,Kentucky,28.0,19.0,9.0,Chase Pistone,NTS Motorsports (Bob Newberry),Chevrolet,78.0,7310.0,engine,0.0,16.0
2014,8,Kentucky,29.0,24.0,7.0,J.J. Yeley,Thunder Exhaust (Bobby Dotter),Chevrolet,24.0,7210.0,suspension,0.0,0.0
2014,8,Kentucky,30.0,31.0,71.0,Adam Edwards,Boedecker Construction (Norm Benning),Chevrolet,12.0,7610.0,rear gear,0.0,0.0
2014,8,Kentucky,31.0,29.0,42.0,Charles Lewandoski,Randco / Young's Building Systems (Randy Young),Chevrolet,4.0,7035.0,vibration,0.0,13.0
2014,8,Kentucky,32.0,32.0,0.0,Ryan Ellis,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,3.0,7010.0,engine,0.0,0.0
2014,9,Iowa,1.0,2.0,51.0,Erik Jones,ToyotaCare (Kyle Busch),Toyota,200.0,39245.0,running,131.0,38.0
2014,9,Iowa,2.0,4.0,29.0,Ryan Blaney,Cooper Standard (Brad Keselowski),Ford,200.0,28685.0,running,26.0,43.0
2014,9,Iowa,3.0,6.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,200.0,20101.0,running,0.0,41.0
2014,9,Iowa,4.0,9.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,200.0,16400.0,running,0.0,40.0
2014,9,Iowa,5.0,10.0,77.0,German Quiroga,OtterBox (Tom DeLoach),Toyota,200.0,14825.0,running,0.0,39.0
2014,9,Iowa,6.0,19.0,31.0,Ben Kennedy,Heater.com (Steve Turner),Chevrolet,200.0,12800.0,running,0.0,38.0
2014,9,Iowa,7.0,12.0,97.0,Jeff Choquette,Adrian Carriers (Gary Adrian),Chevrolet,200.0,9050.0,running,0.0,37.0
2014,9,Iowa,8.0,5.0,0.0,Cole Custer,Haas Automation (Gene Haas),Chevrolet,200.0,11075.0,running,0.0,36.0
2014,9,Iowa,9.0,16.0,19.0,Tyler Reddick,Broken Bow Records (Brad Keselowski),Ford,200.0,11025.0,running,0.0,35.0
2014,9,Iowa,10.0,14.0,8.0,John H. Nemechek,S.W.M. Gunrunner / Smoke-N-Sear (Joe Nemechek),Toyota,200.0,12250.0,running,0.0,34.0
2014,9,Iowa,11.0,21.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,199.0,10925.0,running,0.0,33.0
2014,9,Iowa,12.0,17.0,9.0,Chase Pistone,NTS Motorsports (Bob Newberry),Chevrolet,199.0,10800.0,running,0.0,32.0
2014,9,Iowa,13.0,1.0,54.0,Bubba Wallace,ToyotaCare (Kyle Busch),Toyota,199.0,13050.0,running,41.0,32.0
2014,9,Iowa,14.0,13.0,13.0,Jeb Burton,Estes Express Lines / Carolina Nut Co. (Duke Thorson),Toyota,198.0,10700.0,running,0.0,30.0
2014,9,Iowa,15.0,25.0,63.0,Justin Jennings,LG Seeds / Mittler Bros. Machine / Ski Soda (Mike Mittler),Chevrolet,198.0,11400.0,running,0.0,29.0
2014,9,Iowa,16.0,23.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,198.0,10450.0,running,0.0,28.0
2014,9,Iowa,17.0,15.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,198.0,10350.0,running,0.0,27.0
2014,9,Iowa,18.0,18.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,198.0,10225.0,running,0.0,26.0
2014,9,Iowa,19.0,24.0,8.0,Chris Eggleston,Scuba Life / H2O Fire Protection (Bobby Dotter),Chevrolet,197.0,10125.0,running,2.0,26.0
2014,9,Iowa,20.0,7.0,20.0,Justin Lofton,J.D. Heiskell & Co. (Bob Newberry),Chevrolet,197.0,9450.0,running,0.0,24.0
2014,9,Iowa,21.0,8.0,30.0,"Ron Hornaday, Jr.",Rheem (Steve Turner),Chevrolet,197.0,8675.0,running,0.0,23.0
2014,9,Iowa,22.0,20.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Toyota,197.0,7575.0,running,0.0,22.0
2014,9,Iowa,23.0,22.0,32.0,Tayler Malsam,Outerwall (Steve Turner),Chevrolet,197.0,7450.0,running,0.0,21.0
2014,9,Iowa,24.0,26.0,50.0,T.J. Bell,America's Linemen / ACCTransportLLC.com (Mark Beaver),Chevrolet,196.0,7375.0,running,0.0,20.0
2014,9,Iowa,25.0,27.0,86.0,Brandon Brown,The Sign Shop (Jerry Brown),Chevrolet,193.0,7500.0,running,0.0,19.0
2014,9,Iowa,26.0,31.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,184.0,7325.0,running,0.0,18.0
2014,9,Iowa,27.0,33.0,74.0,Dustin Hapka,Sure Step (Dustin Hapka),Chevrolet,182.0,7275.0,running,0.0,17.0
2014,9,Iowa,28.0,34.0,12.0,Eric Caudell,SJB Linings / FindIT.net (Joey Cefalia),Chevrolet,178.0,7250.0,running,0.0,16.0
2014,9,Iowa,29.0,11.0,99.0,Bryan Silas,Bell Trucks America (Chris Baluch),Chevrolet,176.0,7225.0,engine,0.0,15.0
2014,9,Iowa,30.0,30.0,10.0,Jennifer Jo Cobb,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,175.0,7700.0,running,0.0,14.0
2014,9,Iowa,31.0,3.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,129.0,7175.0,running,0.0,13.0
2014,9,Iowa,32.0,35.0,56.0,"Raymond Terczak, Jr.","Battlefield Ford / The Sign Shop (Raymond Terczak, Jr.)",Chevrolet,66.0,7150.0,steering,0.0,12.0
2014,9,Iowa,33.0,29.0,7.0,Korbin Forrister,"McNair, McLemore, Middlebrooks & Co. (Bobby Dotter)",Chevrolet,38.0,7125.0,brakes,0.0,11.0
2014,9,Iowa,34.0,32.0,42.0,Charles Lewandoski,Randco / Young's Building Systems (Randy Young),Chevrolet,4.0,7100.0,vibration,0.0,10.0
2014,9,Iowa,35.0,36.0,0.0,Caleb Roark,Koma Unwind (Jennifer Jo Cobb),RAM,3.0,7070.0,vibration,0.0,9.0
2014,9,Iowa,36.0,28.0,45.0,Tommy Regan,JD2 Squared / American Tactical (Christopher Long),Chevrolet,0.0,7023.0,ignition,0.0,8.0
2014,10,Eldora,1.0,6.0,54.0,Bubba Wallace,ToyotaCare (Kyle Busch),Toyota,150.0,33585.0,running,97.0,48.0
2014,10,Eldora,2.0,3.0,30.0,"Ron Hornaday, Jr.",Exide (Steve Turner),Chevrolet,150.0,22160.0,running,17.0,43.0
2014,10,Eldora,3.0,4.0,29.0,Ryan Blaney,Cooper Standard (Brad Keselowski),Ford,150.0,18510.0,running,0.0,41.0
2014,10,Eldora,4.0,10.0,52.0,Ken Schrader,Federated Auto Parts (Ken Schrader),Toyota,150.0,14410.0,running,0.0,40.0
2014,10,Eldora,5.0,13.0,3.0,Ty Dillon,Bass Pro Shops (Richard Childress),Chevrolet,150.0,9885.0,running,0.0,0.0
2014,10,Eldora,6.0,18.0,8.0,John H. Nemechek,M.D. Anderson Cancer Ctr. / Smoke -N- Sear (Joe Nemechek),Toyota,150.0,10310.0,running,0.0,38.0
2014,10,Eldora,7.0,2.0,13.0,Jeb Burton,Estes Express Lines / Carolina Nut Co. (Duke Thorson),Toyota,150.0,9760.0,running,7.0,38.0
2014,10,Eldora,8.0,5.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,150.0,9710.0,running,0.0,36.0
2014,10,Eldora,9.0,9.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,150.0,10660.0,running,0.0,35.0
2014,10,Eldora,10.0,19.0,2.0,Austin Dillon,American Ethanol (Richard Childress),Chevrolet,150.0,8635.0,running,0.0,0.0
2014,10,Eldora,11.0,8.0,19.0,Tyler Reddick,Broken Bow Records (Brad Keselowski),Ford,150.0,10560.0,running,0.0,33.0
2014,10,Eldora,12.0,24.0,77.0,German Quiroga,NET10 Wireless (Tom DeLoach),Toyota,150.0,9510.0,running,0.0,32.0
2014,10,Eldora,13.0,21.0,31.0,Ben Kennedy,Heater.com (Steve Turner),Chevrolet,150.0,9460.0,running,0.0,31.0
2014,10,Eldora,14.0,7.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,150.0,9410.0,running,0.0,30.0
2014,10,Eldora,15.0,27.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,150.0,10185.0,running,0.0,29.0
2014,10,Eldora,16.0,14.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,150.0,9310.0,running,0.0,28.0
2014,10,Eldora,17.0,23.0,9.0,Chase Pistone,NTS Motorsports (Bob Newberry),Chevrolet,150.0,9260.0,running,0.0,27.0
2014,10,Eldora,18.0,16.0,63.0,J.R. Heffner,Park East Sales / A. Colarusso (Mike Mittler),Chevrolet,150.0,9210.0,running,0.0,26.0
2014,10,Eldora,19.0,26.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Toyota,150.0,6755.0,running,0.0,25.0
2014,10,Eldora,20.0,17.0,20.0,Gray Gaulding,Gemini Southern (Bob Newberry),Chevrolet,150.0,9580.0,running,0.0,24.0
2014,10,Eldora,21.0,15.0,50.0,T.J. Bell,America's Lineman (Mark Beaver),Chevrolet,150.0,8905.0,running,0.0,23.0
2014,10,Eldora,22.0,12.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,150.0,7605.0,running,0.0,22.0
2014,10,Eldora,23.0,20.0,99.0,Bryan Silas,SANY / Bell Trucks America (Chris Baluch),Chevrolet,150.0,7555.0,running,0.0,21.0
2014,10,Eldora,24.0,25.0,8.0,Korbin Forrister,Azzkikr (Bobby Dotter),Chevrolet,150.0,6505.0,running,0.0,20.0
2014,10,Eldora,25.0,30.0,14.0,Michael Annett,TMC Transports (Bob Newberry),Chevrolet,149.0,6605.0,running,0.0,0.0
2014,10,Eldora,26.0,11.0,32.0,Kyle Larson,Glad (Steve Turner),Chevrolet,148.0,6405.0,crash,5.0,0.0
2014,10,Eldora,27.0,29.0,6.0,Norm Benning,Watt's Truck Center (Norm Benning),Chevrolet,148.0,6355.0,running,0.0,17.0
2014,10,Eldora,28.0,28.0,80.0,Jody Knowles,Clayton Signs / Sinster Suites Hotels (Tracy Wallace),Ford,148.0,6305.0,running,0.0,16.0
2014,10,Eldora,29.0,1.0,51.0,Erik Jones,ToyotaCare (Kyle Busch),Toyota,144.0,6205.0,running,24.0,16.0
2014,10,Eldora,30.0,22.0,3.0,Mike Affarano,Won-N-Done Automotive Care Products (Mike Affarano),Chevrolet,93.0,6564.0,overheating,0.0,0.0
2014,11,Pocono,1.0,2.0,3.0,Austin Dillon,Yuengling Light Lager (Richard Childress),Chevrolet,64.0,33695.0,running,23.0,0.0
2014,11,Pocono,2.0,6.0,98.0,Johnny Sauter,Nextant Aerospace / Curb Records (Mike Curb),Toyota,64.0,22585.0,running,0.0,42.0
2014,11,Pocono,3.0,11.0,21.0,Joey Coulter,Allegiant Travel (Maury Gallagher),Chevrolet,64.0,19876.0,running,0.0,41.0
2014,11,Pocono,4.0,10.0,5.0,Clint Bowyer,Zaxby's (Tony Townley),Toyota,64.0,15700.0,running,10.0,0.0
2014,11,Pocono,5.0,8.0,29.0,Ryan Blaney,Cooper Standard (Brad Keselowski),Ford,64.0,15075.0,running,0.0,39.0
2014,11,Pocono,6.0,13.0,51.0,Erik Jones,ToyotaCare (Kyle Busch),Toyota,64.0,12250.0,running,0.0,38.0
2014,11,Pocono,7.0,14.0,30.0,"Ron Hornaday, Jr.",Rheem (Steve Turner),Chevrolet,64.0,11050.0,running,2.0,38.0
2014,11,Pocono,8.0,15.0,54.0,Bubba Wallace,ToyotaCare (Kyle Busch),Toyota,64.0,10825.0,running,0.0,36.0
2014,11,Pocono,9.0,7.0,20.0,Justin Lofton,Qore-24 / NTS Motorsports (Bob Newberry),Chevrolet,64.0,10775.0,running,0.0,35.0
2014,11,Pocono,10.0,20.0,8.0,Joe Nemechek,Smoke-N-Sear (Joe Nemechek),Toyota,64.0,11975.0,running,0.0,34.0
2014,11,Pocono,11.0,16.0,9.0,Jason White,Autism Speaks / NTS Motorsports (Bob Newberry),Chevrolet,64.0,10650.0,running,0.0,0.0
2014,11,Pocono,12.0,5.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,64.0,10525.0,running,0.0,32.0
2014,11,Pocono,13.0,4.0,31.0,Ben Kennedy,Heater.com (Steve Turner),Chevrolet,64.0,11450.0,running,6.0,32.0
2014,11,Pocono,14.0,9.0,88.0,Matt Crafton,Rip It Energy Fuel / Menards (Duke Thorson),Toyota,64.0,11400.0,running,1.0,31.0
2014,11,Pocono,15.0,12.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,64.0,10900.0,running,0.0,29.0
2014,11,Pocono,16.0,18.0,13.0,Jeb Burton,Estes Express Lines / Carolina Nut Co. (Duke Thorson),Toyota,64.0,10175.0,running,0.0,28.0
2014,11,Pocono,17.0,17.0,35.0,Mason Mingus,811 - Call Before You Dig (Kevin Cywinski),Toyota,64.0,10275.0,running,0.0,27.0
2014,11,Pocono,18.0,1.0,32.0,Kyle Larson,Cartwheel by Target (Steve Turner),Chevrolet,64.0,10000.0,running,21.0,0.0
2014,11,Pocono,19.0,26.0,28.0,Ryan Ellis,Endo Optiks / FDNY Racing (Jim Rosenblum),Chevrolet,64.0,7600.0,running,0.0,0.0
2014,11,Pocono,20.0,30.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,63.0,10425.0,running,0.0,24.0
2014,11,Pocono,21.0,19.0,99.0,Bryan Silas,Bell Trucks America (Chris Baluch),Chevrolet,63.0,9650.0,running,0.0,23.0
2014,11,Pocono,22.0,24.0,77.0,German Quiroga,OtterBox (Tom DeLoach),Toyota,63.0,9550.0,running,0.0,22.0
2014,11,Pocono,23.0,3.0,19.0,Tyler Reddick,Reese Towpower / Pep Boys (Brad Keselowski),Ford,60.0,8200.0,parked,1.0,22.0
2014,11,Pocono,24.0,27.0,10.0,Jennifer Jo Cobb,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,60.0,8125.0,running,0.0,20.0
2014,11,Pocono,25.0,28.0,40.0,Todd Peck,Arthritis Foundation (Michael Peck),Chevrolet,60.0,7240.0,running,0.0,19.0
2014,11,Pocono,26.0,23.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,59.0,7050.0,crash,0.0,18.0
2014,11,Pocono,27.0,29.0,59.0,Kyle Martel,Hanover Cold Storage / Finish Line Express (William Martel),Chevrolet,44.0,7025.0,crash,0.0,17.0
2014,11,Pocono,28.0,22.0,8.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,16.0,7000.0,crash,0.0,16.0
2014,11,Pocono,29.0,21.0,50.0,T.J. Bell,Fallen Linemen Organization (Mark Beaver),Chevrolet,13.0,6975.0,transmission,0.0,15.0
2014,11,Pocono,30.0,25.0,7.0,B.J. McLeod,Thunder Exhaust / Amer. Tactical / JD Squared (Bobby Dotter),Chevrolet,12.0,7450.0,electrical,0.0,14.0
2014,11,Pocono,31.0,32.0,0.0,Caleb Roark,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,3.0,6925.0,engine,0.0,13.0
2014,11,Pocono,32.0,31.0,63.0,Justin Jennings,Randco / Young's Building Systems (Randy Young),Chevrolet,2.0,6900.0,vibration,0.0,12.0
2014,12,Michigan,1.0,5.0,98.0,Johnny Sauter,Nextant Aerospace / Curb Records (Mike Curb),Toyota,100.0,38595.0,running,21.0,47.0
