Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2023,11,Charlotte,27.0,1.0,15.0,Tanner Gray,Black's Tire (David Gilliland),Toyota,133.0,running,3.0,14.0,0.0
2023,11,Charlotte,28.0,35.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,132.0,running,0.0,9.0,0.0
2023,11,Charlotte,29.0,27.0,33.0,Josh Reaume,JAG Metals LLC (Josh Reaume),Ford,131.0,running,0.0,8.0,0.0
2023,11,Charlotte,30.0,28.0,20.0,Matt Mills,J.F. Electric (Randy Young),Chevrolet,131.0,running,0.0,7.0,0.0
2023,11,Charlotte,31.0,25.0,12.0,Spencer Boyd,Derm Dude (Randy Young),Chevrolet,131.0,running,0.0,6.0,0.0
2023,11,Charlotte,32.0,23.0,2.0,Kris Wright,F.N.B. Corporation (Randy Young),Chevrolet,130.0,running,0.0,5.0,0.0
2023,11,Charlotte,33.0,21.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,128.0,running,0.0,4.0,0.0
2023,11,Charlotte,34.0,32.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,122.0,running,0.0,3.0,0.0
2023,11,Charlotte,35.0,30.0,46.0,Armani Williams,Blue Sprig/ Hedgehog Health (G2G Racing),Toyota,65.0,crash,0.0,2.0,0.0
2023,11,Charlotte,36.0,33.0,34.0,Keith McGee,Josh Reaume,Ford,20.0,fuel pump,0.0,1.0,0.0
2023,12,Gateway,1.0,10.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,162.0,running,65.0,54.0,6.0
2023,12,Gateway,2.0,3.0,19.0,Christian Eckes,BlueDEF Platinum (Bill McAnally),Chevrolet,162.0,running,0.0,46.0,0.0
2023,12,Gateway,3.0,5.0,52.0,Stewart Friesen,Ferris Commercial Mowers (Chris Larsen),Toyota,162.0,running,10.0,45.0,1.0
2023,12,Gateway,4.0,4.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,162.0,running,0.0,35.0,0.0
2023,12,Gateway,5.0,8.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,162.0,running,0.0,35.0,0.0
2023,12,Gateway,6.0,15.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,162.0,running,0.0,37.0,0.0
2023,12,Gateway,7.0,2.0,99.0,Ben Rhodes,Bommarito (Duke Thorson),Ford,162.0,running,0.0,44.0,0.0
2023,12,Gateway,8.0,9.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,162.0,running,0.0,37.0,0.0
2023,12,Gateway,9.0,20.0,11.0,Jesse Love,Safelite (David Gilliland),Toyota,162.0,running,0.0,28.0,0.0
2023,12,Gateway,10.0,7.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,162.0,running,0.0,27.0,0.0
2023,12,Gateway,11.0,17.0,43.0,Daniel Dye,Liftedtrucksforsale.com (Maury Gallagher),Chevrolet,162.0,running,0.0,28.0,0.0
2023,12,Gateway,12.0,22.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,162.0,running,0.0,25.0,0.0
2023,12,Gateway,13.0,13.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,162.0,running,0.0,25.0,0.0
2023,12,Gateway,14.0,25.0,32.0,Bret Holmes,IBEW grindstaff rub co. (Stacy Holmes),Chevrolet,162.0,running,0.0,23.0,0.0
2023,12,Gateway,15.0,35.0,24.0,Rajah Caruth,Born Driven (Maury Gallagher),Chevrolet,162.0,running,0.0,22.0,0.0
2023,12,Gateway,16.0,12.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,162.0,running,0.0,21.0,0.0
2023,12,Gateway,17.0,11.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,162.0,running,0.0,20.0,0.0
2023,12,Gateway,18.0,27.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,162.0,running,0.0,19.0,0.0
2023,12,Gateway,19.0,29.0,20.0,Matt Mills,J.F. Electric (Randy Young),Chevrolet,162.0,running,0.0,18.0,0.0
2023,12,Gateway,20.0,6.0,38.0,Zane Smith,'ARRMA' RC (Bob Jenkins),Ford,162.0,running,32.0,24.0,0.0
2023,12,Gateway,21.0,14.0,15.0,Tanner Gray,Lost Boyz Motorsports (David Gilliland),Toyota,162.0,running,0.0,24.0,0.0
2023,12,Gateway,22.0,23.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,162.0,running,0.0,15.0,0.0
2023,12,Gateway,23.0,32.0,33.0,Josh Reaume,Driven (Josh Reaume),Ford,161.0,running,0.0,14.0,0.0
2023,12,Gateway,24.0,18.0,1.0,Toni Breidinger,HomeSmiles (David Gilliland),Toyota,161.0,running,0.0,13.0,0.0
2023,12,Gateway,25.0,34.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,160.0,running,0.0,17.0,0.0
2023,12,Gateway,26.0,28.0,12.0,Spencer Boyd,Hans HairClub (Randy Young),Chevrolet,160.0,running,0.0,11.0,0.0
2023,12,Gateway,27.0,26.0,2.0,Chris Hacker,Morgan & Morgan (Randy Young),Chevrolet,159.0,running,0.0,-15.0,0.0
2023,12,Gateway,28.0,33.0,6.0,Norm Benning,MDIA/Circle B (Norm Benning),Chevrolet,159.0,running,0.0,9.0,0.0
2023,12,Gateway,29.0,21.0,51.0,Jack Wood,Logitech (Kyle Busch),Chevrolet,158.0,running,0.0,8.0,0.0
2023,12,Gateway,30.0,1.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,155.0,crash,55.0,25.0,0.0
2023,12,Gateway,31.0,30.0,34.0,Stephen Mallozzi,ARS (Josh Reaume),Ford,146.0,running,0.0,6.0,0.0
2023,12,Gateway,32.0,19.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,86.0,crash,0.0,5.0,0.0
2023,12,Gateway,33.0,24.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,66.0,crash,0.0,4.0,0.0
2023,12,Gateway,34.0,16.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,20.0,engine,0.0,3.0,0.0
2023,12,Gateway,35.0,31.0,95.0,Clay Greenfield,Backyard Blues Pools,Chevrolet,0.0,crash,0.0,2.0,0.0
2023,13,Nashville,1.0,7.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,150.0,running,40.0,56.0,5.0
2023,13,Nashville,2.0,8.0,38.0,Zane Smith,Speedco / Fleetguard (Bob Jenkins),Ford,150.0,running,11.0,52.0,1.0
2023,13,Nashville,3.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,150.0,running,37.0,43.0,0.0
2023,13,Nashville,4.0,4.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,150.0,running,57.0,49.0,1.0
2023,13,Nashville,5.0,2.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,150.0,running,1.0,44.0,0.0
2023,13,Nashville,6.0,12.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,150.0,running,0.0,31.0,0.0
2023,13,Nashville,7.0,15.0,25.0,Matt DiBenedetto,"Rackley Roofing, WAR Shocks (Rackley W.A.R.)",Chevrolet,150.0,running,3.0,40.0,0.0
2023,13,Nashville,8.0,17.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,150.0,running,0.0,39.0,0.0
2023,13,Nashville,9.0,16.0,99.0,Ben Rhodes,Bommarito (Duke Thorson),Ford,150.0,running,0.0,34.0,0.0
2023,13,Nashville,10.0,21.0,35.0,Jake Garcia,Quanta (Bill McAnally),Chevrolet,150.0,running,0.0,27.0,0.0
2023,13,Nashville,11.0,5.0,15.0,Tanner Gray,Mobil 1 (David Gilliland),Toyota,150.0,running,0.0,33.0,0.0
2023,13,Nashville,12.0,24.0,66.0,Jake Drew,Capstone Engineering Solutions (Duke Thorson),Ford,150.0,running,0.0,27.0,0.0
2023,13,Nashville,13.0,6.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,150.0,running,0.0,27.0,0.0
2023,13,Nashville,14.0,10.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,150.0,running,0.0,24.0,0.0
2023,13,Nashville,15.0,23.0,88.0,Matt Crafton,Paslode/Menards (Duke Thorson),Ford,150.0,running,0.0,22.0,0.0
2023,13,Nashville,16.0,22.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,150.0,running,0.0,21.0,0.0
2023,13,Nashville,17.0,28.0,1.0,Toni Breidinger,Victoria's Secret (David Gilliland),Toyota,150.0,running,0.0,20.0,0.0
2023,13,Nashville,18.0,18.0,52.0,Stewart Friesen,Ferris Commercial Mowers (Chris Larsen),Toyota,150.0,running,0.0,19.0,0.0
2023,13,Nashville,19.0,29.0,20.0,Nick Leitz,Precision Measurements (Randy Young),Chevrolet,149.0,running,0.0,18.0,0.0
2023,13,Nashville,20.0,32.0,34.0,Mason Maggio,Driven/ HMY (Josh Reaume),Ford,149.0,running,0.0,17.0,0.0
2023,13,Nashville,21.0,34.0,4.0,Cory Roper,The Dean's (Roper Racing),Ford,148.0,running,0.0,16.0,0.0
2023,13,Nashville,22.0,9.0,43.0,Daniel Dye,Champion Container (Maury Gallagher),Chevrolet,148.0,running,0.0,15.0,0.0
2023,13,Nashville,23.0,14.0,19.0,Christian Eckes,Instacoat Premium Products (Bill McAnally),Chevrolet,148.0,running,0.0,15.0,0.0
2023,13,Nashville,24.0,27.0,30.0,Jonathan Shafer,Rangeline Group (Steven Lane),Toyota,147.0,running,0.0,13.0,0.0
2023,13,Nashville,25.0,33.0,12.0,Spencer Boyd,Rural King (Randy Young),Chevrolet,147.0,running,0.0,12.0,0.0
2023,13,Nashville,26.0,35.0,33.0,Chase Janes,J&J Services (Josh Reaume),Ford,147.0,running,0.0,11.0,0.0
2023,13,Nashville,27.0,31.0,2.0,Layne Riggs,Heartland (Randy Young),Chevrolet,147.0,running,0.0,10.0,0.0
2023,13,Nashville,28.0,20.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,146.0,running,0.0,9.0,0.0
2023,13,Nashville,29.0,25.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,144.0,running,0.0,8.0,0.0
2023,13,Nashville,30.0,13.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,144.0,running,0.0,7.0,0.0
2023,13,Nashville,31.0,11.0,98.0,Ty Majeski,Farm Paint/ Curb Records (Mike Curb),Ford,133.0,running,0.0,6.0,0.0
2023,13,Nashville,32.0,3.0,24.0,Rajah Caruth,Born Driven (Maury Gallagher),Chevrolet,119.0,running,1.0,5.0,0.0
2023,13,Nashville,33.0,36.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,104.0,dvp,0.0,4.0,0.0
2023,13,Nashville,34.0,26.0,32.0,Bret Holmes,"Benton Nissan, imi (Stacy Holmes)",Chevrolet,92.0,crash,0.0,3.0,0.0
2023,13,Nashville,35.0,30.0,46.0,Memphis Villarreal,LAREDO TRAILER SUPPLY/MYSTIK (G2G Racing),Toyota,26.0,electrical,0.0,2.0,0.0
2023,13,Nashville,36.0,19.0,45.0,Lawless Alan,AUTOChargit (Al Niece),Chevrolet,7.0,crash,0.0,1.0,0.0
2023,14,Mid-Ohio,1.0,1.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,67.0,running,30.0,56.0,5.0
2023,14,Mid-Ohio,2.0,10.0,38.0,Zane Smith,Tipico Sportsbook (Bob Jenkins),Ford,67.0,running,0.0,46.0,0.0
2023,14,Mid-Ohio,3.0,4.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,67.0,running,0.0,46.0,0.0
2023,14,Mid-Ohio,4.0,35.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,67.0,running,0.0,40.0,0.0
2023,14,Mid-Ohio,5.0,12.0,99.0,Ben Rhodes,Farm Paint (Duke Thorson),Ford,67.0,running,19.0,50.0,1.0
2023,14,Mid-Ohio,6.0,25.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,67.0,running,1.0,31.0,0.0
2023,14,Mid-Ohio,7.0,2.0,98.0,Ty Majeski,Cincinnati/ Curb Records (Mike Curb),Ford,67.0,running,17.0,49.0,1.0
2023,14,Mid-Ohio,8.0,14.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,67.0,running,0.0,31.0,0.0
2023,14,Mid-Ohio,9.0,3.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,67.0,running,0.0,36.0,0.0
2023,14,Mid-Ohio,10.0,13.0,16.0,Tyler Ankrum,Ullico LiUNA! (Shigeaki Hattori),Toyota,67.0,running,0.0,31.0,0.0
2023,14,Mid-Ohio,11.0,5.0,23.0,Grant Enfinger,Sunseeker Resorts (Maury Gallagher),Chevrolet,67.0,running,0.0,26.0,0.0
2023,14,Mid-Ohio,12.0,11.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,67.0,running,0.0,25.0,0.0
2023,14,Mid-Ohio,13.0,24.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,67.0,running,0.0,25.0,0.0
2023,14,Mid-Ohio,14.0,17.0,43.0,Daniel Dye,Giuseppe's Steel City Pizza (Maury Gallagher),Chevrolet,67.0,running,0.0,23.0,0.0
2023,14,Mid-Ohio,15.0,15.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,67.0,running,0.0,22.0,0.0
2023,14,Mid-Ohio,16.0,23.0,35.0,Jake Garcia,Quanta (Bill McAnally),Chevrolet,67.0,running,0.0,21.0,0.0
2023,14,Mid-Ohio,17.0,21.0,45.0,Lawless Alan,IEDA (Al Niece),Chevrolet,67.0,running,0.0,21.0,0.0
2023,14,Mid-Ohio,18.0,18.0,41.0,Conor Daly,Unishippers (Al Niece),Chevrolet,67.0,running,0.0,19.0,0.0
2023,14,Mid-Ohio,19.0,7.0,7.0,Marco Andretti,Group1001 (Spire Motorsports),Chevrolet,67.0,running,0.0,18.0,0.0
2023,14,Mid-Ohio,20.0,6.0,15.0,Tanner Gray,JBL (David Gilliland),Toyota,67.0,running,0.0,17.0,0.0
2023,14,Mid-Ohio,21.0,33.0,56.0,Timmy Hill,shophillmotorsports.com (Timmy Hill),Toyota,67.0,running,0.0,16.0,0.0
2023,14,Mid-Ohio,22.0,30.0,20.0,Matt Mills,Thompson Electric Inc. (Randy Young),Chevrolet,67.0,running,0.0,15.0,0.0
2023,14,Mid-Ohio,23.0,29.0,30.0,Ryan Vargas,Critical Path Security (Steven Lane),Toyota,67.0,running,0.0,14.0,0.0
2023,14,Mid-Ohio,24.0,22.0,4.0,Landen Lewis,Carquest (Roper Racing),Chevrolet,67.0,running,0.0,0.0,0.0
2023,14,Mid-Ohio,25.0,34.0,12.0,Spencer Boyd,YostBarns.com (Randy Young),Chevrolet,67.0,running,0.0,12.0,0.0
2023,14,Mid-Ohio,26.0,26.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,67.0,running,0.0,11.0,0.0
2023,14,Mid-Ohio,27.0,8.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,67.0,running,0.0,10.0,0.0
2023,14,Mid-Ohio,28.0,31.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,66.0,brakes,0.0,9.0,0.0
2023,14,Mid-Ohio,29.0,19.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,66.0,running,0.0,11.0,0.0
2023,14,Mid-Ohio,30.0,27.0,22.0,Austin Wayne Self,AIRBOX Air Purifiers (Kevin Cywinski),Ford,66.0,running,0.0,10.0,0.0
2023,14,Mid-Ohio,31.0,9.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,65.0,running,0.0,6.0,0.0
2023,14,Mid-Ohio,32.0,32.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,65.0,running,0.0,5.0,0.0
2023,14,Mid-Ohio,33.0,20.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,59.0,crash,0.0,4.0,0.0
2023,14,Mid-Ohio,34.0,16.0,2.0,Will Rodgers,Randco Industries (Randy Young),Chevrolet,54.0,crash,0.0,8.0,0.0
2023,14,Mid-Ohio,35.0,28.0,46.0,Dale Quarterley,Van Dyk Recycling Motul (G2G Racing),Toyota,35.0,overheating,0.0,2.0,0.0
2023,14,Mid-Ohio,36.0,36.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,21.0,transmission,0.0,1.0,0.0
2023,15,Pocono,1.0,12.0,51.0,Kyle Busch,Zariz Transport (Kyle Busch),Chevrolet,60.0,running,7.0,0.0,0.0
2023,15,Pocono,2.0,9.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,60.0,running,27.0,39.0,0.0
2023,15,Pocono,3.0,11.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,60.0,running,0.0,35.0,0.0
2023,15,Pocono,4.0,14.0,61.0,Christopher Bell,Gunma Toyopet (Shigeaki Hattori),Toyota,60.0,running,0.0,0.0,0.0
2023,15,Pocono,5.0,3.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,60.0,running,0.0,41.0,0.0
2023,15,Pocono,6.0,34.0,98.0,Ty Majeski,Farm Paint/ Curb Records (Mike Curb),Ford,60.0,running,0.0,31.0,0.0
2023,15,Pocono,7.0,35.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,60.0,running,0.0,30.0,0.0
2023,15,Pocono,8.0,33.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,60.0,running,0.0,29.0,0.0
2023,15,Pocono,9.0,22.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,60.0,running,0.0,33.0,0.0
2023,15,Pocono,10.0,8.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,60.0,running,0.0,42.0,0.0
2023,15,Pocono,11.0,4.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,60.0,running,0.0,26.0,0.0
2023,15,Pocono,12.0,18.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,60.0,running,0.0,29.0,0.0
2023,15,Pocono,13.0,21.0,13.0,Hailie Deegan,Ford Performance/KittyKatCoin (Duke Thorson),Ford,60.0,running,0.0,24.0,0.0
2023,15,Pocono,14.0,25.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,60.0,running,0.0,24.0,0.0
2023,15,Pocono,15.0,26.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,60.0,running,0.0,24.0,0.0
2023,15,Pocono,16.0,7.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,60.0,running,0.0,24.0,0.0
2023,15,Pocono,17.0,20.0,43.0,Daniel Dye,Champion Container (Maury Gallagher),Chevrolet,60.0,running,0.0,20.0,0.0
2023,15,Pocono,18.0,10.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,60.0,running,0.0,19.0,0.0
2023,15,Pocono,19.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,60.0,running,7.0,35.0,0.0
2023,15,Pocono,20.0,17.0,44.0,Kaden Honeycutt,Niece (Al Niece),Chevrolet,60.0,running,0.0,17.0,0.0
2023,15,Pocono,21.0,36.0,56.0,Tyler Hill,Hill Motorsports (Timmy Hill),Toyota,60.0,running,0.0,16.0,0.0
2023,15,Pocono,22.0,24.0,75.0,Parker Kligerman,Tide (Charlie Henderson),Chevrolet,60.0,running,0.0,0.0,0.0
2023,15,Pocono,23.0,31.0,4.0,Cory Roper,Carquest (Roper Racing),Ford,60.0,running,0.0,14.0,0.0
2023,15,Pocono,24.0,32.0,22.0,Stephen Mallozzi,GreatPoconoHomes.com (Kevin Cywinski),Ford,60.0,running,0.0,13.0,0.0
2023,15,Pocono,25.0,30.0,12.0,Spencer Boyd,Rich Mar Florist (Randy Young),Chevrolet,60.0,running,0.0,12.0,0.0
2023,15,Pocono,26.0,29.0,33.0,Josh Reaume,JAG METALS LLC (Josh Reaume),Ford,60.0,running,0.0,11.0,0.0
2023,15,Pocono,27.0,27.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,60.0,running,0.0,10.0,0.0
2023,15,Pocono,28.0,19.0,2.0,Stefan Parsons,CRC Brakleen (Randy Young),Chevrolet,60.0,running,0.0,0.0,0.0
2023,15,Pocono,29.0,28.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,60.0,running,0.0,8.0,0.0
2023,15,Pocono,30.0,23.0,41.0,Ross Chastain,Worldwide Express (Al Niece),Chevrolet,52.0,crash,0.0,0.0,0.0
2023,15,Pocono,31.0,15.0,1.0,Kaz Grala,Serial 1 Premium E-Bikes (David Gilliland),Toyota,51.0,crash,0.0,0.0,0.0
2023,15,Pocono,32.0,16.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,51.0,crash,0.0,16.0,0.0
2023,15,Pocono,33.0,5.0,7.0,Austin Hill,ARCO Design/Build (Spire Motorsports),Chevrolet,51.0,crash,0.0,0.0,0.0
2023,15,Pocono,34.0,6.0,38.0,Zane Smith,Birch Gold Group (Bob Jenkins),Ford,51.0,crash,19.0,23.0,2.0
2023,15,Pocono,35.0,2.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,45.0,crash,0.0,7.0,0.0
2023,15,Pocono,36.0,13.0,15.0,Tanner Gray,Mobil 1 (David Gilliland),Toyota,3.0,crash,0.0,1.0,0.0
2023,16,Richmond,1.0,17.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,250.0,running,64.0,46.0,5.0
2023,16,Richmond,2.0,1.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,250.0,running,168.0,55.0,2.0
2023,16,Richmond,3.0,15.0,38.0,Zane Smith,Boot Barn (Bob Jenkins),Ford,250.0,running,0.0,34.0,0.0
2023,16,Richmond,4.0,12.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,250.0,running,0.0,42.0,0.0
2023,16,Richmond,5.0,5.0,51.0,Matt Mills,J.F. Electric (Kyle Busch),Chevrolet,250.0,running,0.0,35.0,0.0
2023,16,Richmond,6.0,2.0,11.0,Corey Heim,JBL (David Gilliland),Toyota,250.0,running,9.0,47.0,0.0
2023,16,Richmond,7.0,8.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,250.0,running,0.0,40.0,0.0
2023,16,Richmond,8.0,14.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,249.0,running,0.0,31.0,0.0
2023,16,Richmond,9.0,13.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,249.0,running,0.0,28.0,0.0
2023,16,Richmond,10.0,3.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,249.0,running,0.0,35.0,0.0
2023,16,Richmond,11.0,6.0,19.0,Christian Eckes,Instacoat Premium Products (Bill McAnally),Chevrolet,249.0,running,0.0,40.0,0.0
2023,16,Richmond,12.0,4.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,249.0,running,9.0,43.0,0.0
2023,16,Richmond,13.0,21.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,249.0,running,0.0,24.0,0.0
2023,16,Richmond,14.0,19.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,249.0,running,0.0,23.0,0.0
2023,16,Richmond,15.0,25.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,249.0,running,0.0,22.0,0.0
2023,16,Richmond,16.0,7.0,15.0,Tanner Gray,Mobil 1 (David Gilliland),Toyota,249.0,running,0.0,21.0,0.0
2023,16,Richmond,17.0,10.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,249.0,running,0.0,21.0,0.0
2023,16,Richmond,18.0,11.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,248.0,running,0.0,19.0,0.0
2023,16,Richmond,19.0,16.0,24.0,Rajah Caruth,Camp Cultivation (Maury Gallagher),Chevrolet,248.0,running,0.0,18.0,0.0
2023,16,Richmond,20.0,24.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,248.0,running,0.0,17.0,0.0
2023,16,Richmond,21.0,18.0,43.0,Daniel Dye,Bull & Boar Barbecue Shop (Maury Gallagher),Chevrolet,248.0,running,0.0,16.0,0.0
2023,16,Richmond,22.0,9.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,248.0,running,0.0,18.0,0.0
2023,16,Richmond,23.0,30.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,248.0,running,0.0,14.0,0.0
2023,16,Richmond,24.0,27.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,247.0,running,0.0,13.0,0.0
2023,16,Richmond,25.0,20.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,247.0,running,0.0,12.0,0.0
2023,16,Richmond,26.0,29.0,2.0,Will Rodgers,Kelly Benefits (Randy Young),Chevrolet,247.0,running,0.0,11.0,0.0
2023,16,Richmond,27.0,23.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,247.0,running,0.0,10.0,0.0
2023,16,Richmond,28.0,22.0,45.0,Lawless Alan,IEDA (Al Niece),Chevrolet,247.0,running,0.0,9.0,0.0
2023,16,Richmond,29.0,26.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,247.0,running,0.0,8.0,0.0
2023,16,Richmond,30.0,28.0,30.0,Ryan Vargas,Williamsburg Contracting (Steven Lane),Toyota,246.0,running,0.0,7.0,0.0
2023,16,Richmond,31.0,34.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,245.0,running,0.0,6.0,0.0
2023,16,Richmond,32.0,35.0,22.0,Christian Rose,Secure Testing Services (Kevin Cywinski),Ford,244.0,running,0.0,5.0,0.0
2023,16,Richmond,33.0,31.0,33.0,Derek Lemke,Reaume Brothers Racing (Josh Reaume),Ford,243.0,running,0.0,4.0,0.0
2023,16,Richmond,34.0,33.0,20.0,Mason Massey,Brunt (Randy Young),Chevrolet,242.0,running,0.0,0.0,0.0
2023,16,Richmond,35.0,32.0,12.0,Spencer Boyd,Latitude Aero (Randy Young),Chevrolet,240.0,running,0.0,2.0,0.0
2023,16,Richmond,36.0,36.0,34.0,Josh Reaume,Josh Reaume,Ford,239.0,running,0.0,1.0,0.0
2023,17,IRP,1.0,2.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,200.0,running,179.0,60.0,7.0
2023,17,IRP,2.0,1.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,200.0,running,3.0,50.0,0.0
2023,17,IRP,3.0,12.0,7.0,Layne Riggs,Infinity Communications Group (Spire Motorsports),Chevrolet,200.0,running,0.0,43.0,0.0
2023,17,IRP,4.0,5.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,200.0,running,0.0,44.0,0.0
2023,17,IRP,5.0,8.0,38.0,Zane Smith,Boot Barn (Bob Jenkins),Ford,200.0,running,0.0,37.0,0.0
