Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2022,5,Atlanta,35.0,8.0,11.0,Daniel Hemric,AG1 - Athletic Greens (Matthew Kaulig),Chevrolet,113.0,crash,0.0,11.0,0.0
2022,5,Atlanta,36.0,34.0,38.0,Loris Hezemans,Hezeberg Systems (Rod Sieg),Toyota,112.0,crash,0.0,0.0,0.0
2022,5,Atlanta,37.0,18.0,51.0,Jeremy Clements,Fly & Form Structures (Jeremy Clements),Chevrolet,106.0,crash,0.0,1.0,0.0
2022,5,Atlanta,38.0,30.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,105.0,crash,0.0,9.0,0.0
2022,6,Austin,1.0,4.0,16.0,A.J. Allmendinger,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,46.0,running,27.0,53.0,6.0
2022,6,Austin,2.0,8.0,21.0,Austin Hill,Global Industrial (Richard Childress),Chevrolet,46.0,running,0.0,35.0,0.0
2022,6,Austin,3.0,3.0,7.0,Cole Custer,Bucked Up Energy Drink (Bobby Dotter),Ford,46.0,running,0.0,0.0,0.0
2022,6,Austin,4.0,12.0,9.0,Noah Gragson,Bass Pro Shops / True Timber / BRCC (JR Motorsports),Chevrolet,46.0,running,0.0,35.0,0.0
2022,6,Austin,5.0,10.0,1.0,Sam Mayer,Accelerate Pros Talent (JR Motorsports),Chevrolet,46.0,running,3.0,42.0,1.0
2022,6,Austin,6.0,21.0,31.0,Myatt Snider,Tax Slayer (Jordan Anderson),Chevrolet,46.0,running,0.0,31.0,0.0
2022,6,Austin,7.0,13.0,2.0,Brett Moffitt,Home Town Lenders (Chris Our),Chevrolet,46.0,running,0.0,30.0,0.0
2022,6,Austin,8.0,16.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,46.0,running,0.0,42.0,0.0
2022,6,Austin,9.0,17.0,88.0,Miguel Paludo,Brandt (JR Motorsports),Chevrolet,46.0,running,0.0,28.0,0.0
2022,6,Austin,10.0,6.0,2.0,Sheldon Creed,Whelen (Richard Childress),Chevrolet,46.0,running,0.0,27.0,0.0
2022,6,Austin,11.0,35.0,39.0,Ryan Sieg,CMRroofing.com / A-Game (Rod Sieg),Ford,46.0,running,0.0,26.0,0.0
2022,6,Austin,12.0,11.0,35.0,Parker Kligerman,Emerling-Gase Motorsports,Toyota,46.0,running,0.0,0.0,0.0
2022,6,Austin,13.0,18.0,23.0,Anthony Alfredo,Pit Boss Grills (Chris Our),Chevrolet,46.0,running,0.0,24.0,0.0
2022,6,Austin,14.0,7.0,91.0,Preston Pardus,Chinchor Electric / Danus (Mario Gosselin),Chevrolet,46.0,running,0.0,28.0,0.0
2022,6,Austin,15.0,1.0,54.0,Ty Gibbs,Interstate Batteries (Joe Gibbs),Toyota,46.0,running,1.0,23.0,0.0
2022,6,Austin,16.0,24.0,44.0,Sage Karam,Market Rebellion (Tommy Joe Martins),Chevrolet,46.0,running,0.0,26.0,0.0
2022,6,Austin,17.0,2.0,92.0,Ross Chastain,Ticket Smarter (Mario Gosselin),Chevrolet,46.0,running,14.0,0.0,0.0
2022,6,Austin,18.0,38.0,19.0,Brandon Jones,Menards / Oklahoma Joe's (Joe Gibbs),Toyota,46.0,running,0.0,19.0,0.0
2022,6,Austin,19.0,23.0,26.0,Parker Chase,Bahnbrecker (Sam Hunt),Toyota,46.0,running,0.0,21.0,0.0
2022,6,Austin,20.0,28.0,68.0,Brandon Brown,TradeTheChain.com (Jerry Brown),Chevrolet,46.0,running,0.0,17.0,0.0
2022,6,Austin,21.0,33.0,99.0,Stefan Parsons,SOKAL (B.J. McLeod),Chevrolet,46.0,running,0.0,16.0,0.0
2022,6,Austin,22.0,30.0,28.0,Patrick Gallagher,Belle Haven (Rod Sieg),Ford,46.0,running,0.0,15.0,0.0
2022,6,Austin,23.0,20.0,27.0,Jeb Burton,Jon Wayne Service Co. (Chris Our),Chevrolet,46.0,running,0.0,14.0,0.0
2022,6,Austin,24.0,26.0,51.0,Jeremy Clements,Straitline Nitro (Jeremy Clements),Chevrolet,46.0,running,0.0,15.0,0.0
2022,6,Austin,25.0,19.0,11.0,Daniel Hemric,AG1 - Athletic Greens (Matthew Kaulig),Chevrolet,46.0,running,0.0,20.0,0.0
2022,6,Austin,26.0,22.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,46.0,running,0.0,17.0,0.0
2022,6,Austin,27.0,25.0,8.0,Josh Berry,PUBG Mobile (JR Motorsports),Chevrolet,46.0,running,0.0,17.0,0.0
2022,6,Austin,28.0,15.0,18.0,Bubba Wallace,Dr. Pepper (Joe Gibbs),Toyota,46.0,running,0.0,0.0,0.0
2022,6,Austin,29.0,36.0,66.0,J.J. Yeley,Remote Health Solutions (Carl Long),Toyota,46.0,running,0.0,8.0,0.0
2022,6,Austin,30.0,34.0,6.0,Ryan Vargas,Twin Liquors (Johnny Davis),Chevrolet,46.0,running,0.0,7.0,0.0
2022,6,Austin,31.0,14.0,10.0,Landon Cassill,USIO (Matthew Kaulig),Chevrolet,46.0,running,0.0,6.0,0.0
2022,6,Austin,32.0,32.0,5.0,Scott Heckert,Malco (B.J. McLeod),Chevrolet,46.0,running,0.0,6.0,0.0
2022,6,Austin,33.0,9.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,46.0,running,1.0,18.0,0.0
2022,6,Austin,34.0,31.0,8.0,Joe Graf Jr,G Coin (Bobby Dotter),Ford,46.0,running,0.0,3.0,0.0
2022,6,Austin,35.0,27.0,45.0,Josh Bilicki,The Boss / Lemons of Love (Tommy Joe Martins),Chevrolet,46.0,running,0.0,2.0,0.0
2022,6,Austin,36.0,5.0,36.0,Alex Labbe,Can-Am (Mario Gosselin),Chevrolet,41.0,rear gear,0.0,10.0,0.0
2022,6,Austin,37.0,37.0,38.0,Will Rodgers,Kelly Benefits (Rod Sieg),Toyota,34.0,running,0.0,1.0,0.0
2022,6,Austin,38.0,29.0,4.0,Bayley Currey,Chasco Constructors (Johnny Davis),Chevrolet,13.0,engine,0.0,1.0,0.0
2022,7,Richmond,1.0,1.0,54.0,Ty Gibbs,Monster Energy (Joe Gibbs),Toyota,250.0,running,114.0,56.0,6.0
2022,7,Richmond,2.0,2.0,18.0,John H. Nemechek,Safeway (Joe Gibbs),Toyota,250.0,running,135.0,0.0,0.0
2022,7,Richmond,3.0,11.0,1.0,Sam Mayer,Accelerate Pros Talent (JR Motorsports),Chevrolet,250.0,running,0.0,39.0,0.0
2022,7,Richmond,4.0,9.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,250.0,running,0.0,46.0,0.0
2022,7,Richmond,5.0,24.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,250.0,running,0.0,34.0,0.0
2022,7,Richmond,6.0,16.0,11.0,Daniel Hemric,AG1 - Athletic Greens (Matthew Kaulig),Chevrolet,250.0,running,0.0,31.0,0.0
2022,7,Richmond,7.0,12.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,250.0,running,1.0,46.0,0.0
2022,7,Richmond,8.0,26.0,68.0,Brandon Brown,Jabs Construction (Jerry Brown),Chevrolet,250.0,running,0.0,29.0,0.0
2022,7,Richmond,9.0,8.0,39.0,Ryan Sieg,A-Game (Rod Sieg),Ford,250.0,running,0.0,40.0,0.0
2022,7,Richmond,10.0,10.0,38.0,Parker Retzlaff,Ponsse (Rod Sieg),Ford,250.0,running,0.0,32.0,0.0
2022,7,Richmond,11.0,38.0,27.0,Jeb Burton,Rocky Boots (Chris Our),Chevrolet,250.0,running,0.0,26.0,0.0
2022,7,Richmond,12.0,19.0,23.0,Anthony Alfredo,Larry's Hard Lemonade / Sim Seats (Chris Our),Chevrolet,250.0,running,0.0,30.0,0.0
2022,7,Richmond,13.0,5.0,19.0,Brandon Jones,Menards / NIBCO (Joe Gibbs),Toyota,250.0,running,0.0,27.0,0.0
2022,7,Richmond,14.0,14.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,250.0,running,0.0,26.0,0.0
2022,7,Richmond,15.0,36.0,10.0,Landon Cassill,Carnomaly (Matthew Kaulig),Chevrolet,250.0,running,0.0,22.0,0.0
2022,7,Richmond,16.0,6.0,5.0,Ryan Preece,Mohawk (B.J. McLeod),Ford,250.0,running,0.0,0.0,0.0
2022,7,Richmond,17.0,25.0,91.0,Mason Massey,Anderson Power Services (Mario Gosselin),Chevrolet,250.0,running,0.0,20.0,0.0
2022,7,Richmond,18.0,4.0,21.0,Austin Hill,Bennett Transportation & Logistics (Richard Childress),Chevrolet,250.0,running,0.0,21.0,0.0
2022,7,Richmond,19.0,20.0,36.0,Alex Labbe,Larue Industrial Snow Blowers (Mario Gosselin),Chevrolet,250.0,running,0.0,18.0,0.0
2022,7,Richmond,20.0,7.0,51.0,Jeremy Clements,Fox Sports / Spartan Waste (Jeremy Clements),Chevrolet,249.0,running,0.0,17.0,0.0
2022,7,Richmond,21.0,3.0,9.0,Noah Gragson,Bass Pro Shops / True Timber / BRCC (JR Motorsports),Chevrolet,249.0,running,0.0,25.0,0.0
2022,7,Richmond,22.0,13.0,2.0,Sheldon Creed,Whelen (Richard Childress),Chevrolet,249.0,running,0.0,15.0,0.0
2022,7,Richmond,23.0,33.0,8.0,David Starr,Ticket Smarter (Bobby Dotter),Ford,248.0,running,0.0,14.0,0.0
2022,7,Richmond,24.0,22.0,44.0,Rajah Caruth,Virginia State University (Tommy Joe Martins),Chevrolet,248.0,running,0.0,13.0,0.0
2022,7,Richmond,25.0,15.0,2.0,Brett Moffitt,Half Off Wholesale (Chris Our),Chevrolet,248.0,running,0.0,12.0,0.0
2022,7,Richmond,26.0,31.0,26.0,Derek Griffith,Toyota Racing (Sam Hunt),Toyota,247.0,running,0.0,11.0,0.0
2022,7,Richmond,27.0,23.0,78.0,Josh Williams,Children's Hospital of Richmond at VCU (B.J. McLeod),Chevrolet,247.0,running,0.0,10.0,0.0
2022,7,Richmond,28.0,29.0,34.0,Kyle Weatherman,eRacing Association (Jesse Iwuji),Chevrolet,246.0,running,0.0,9.0,0.0
2022,7,Richmond,29.0,27.0,7.0,Joe Graf Jr,Bucked Up Energy Drink (Bobby Dotter),Ford,246.0,running,0.0,8.0,0.0
2022,7,Richmond,30.0,21.0,31.0,Myatt Snider,Tax Slayer (Jordan Anderson),Chevrolet,246.0,running,0.0,7.0,0.0
2022,7,Richmond,31.0,32.0,4.0,Bayley Currey,Jersey Mike's (Johnny Davis),Chevrolet,246.0,running,0.0,6.0,0.0
2022,7,Richmond,32.0,35.0,66.0,J.J. Yeley,Remote Health Solutions (Carl Long),Ford,245.0,running,0.0,5.0,0.0
2022,7,Richmond,33.0,17.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,245.0,running,0.0,4.0,0.0
2022,7,Richmond,34.0,37.0,35.0,Joey Gase,Donate Life VA (Emerling-Gase Motorsports),Ford,245.0,running,0.0,3.0,0.0
2022,7,Richmond,35.0,18.0,99.0,Stefan Parsons,Little Joe's / Sokal (B.J. McLeod),Chevrolet,245.0,running,0.0,2.0,0.0
2022,7,Richmond,36.0,28.0,6.0,Ryan Vargas,Jersey Mike's (Johnny Davis),Chevrolet,243.0,running,0.0,1.0,0.0
2022,7,Richmond,37.0,34.0,28.0,Kyle Sieg,The Engineering Groupe (Rod Sieg),Ford,139.0,engine,0.0,1.0,0.0
2022,7,Richmond,38.0,30.0,47.0,Brennan Poole,Save22.vet (Mike Harmon),Chevrolet,112.0,rear gear,0.0,1.0,0.0
2022,8,Martinsville,1.0,12.0,19.0,Brandon Jones,Menards / Lyons (Joe Gibbs),Toyota,261.0,running,28.0,54.0,6.0
2022,8,Martinsville,2.0,7.0,10.0,Landon Cassill,Chevy Trucks (Matthew Kaulig),Chevrolet,261.0,running,0.0,51.0,0.0
2022,8,Martinsville,3.0,13.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,261.0,running,0.0,39.0,0.0
2022,8,Martinsville,4.0,14.0,21.0,Austin Hill,Bennett Transportation & Logistics (Richard Childress),Chevrolet,261.0,running,0.0,33.0,0.0
2022,8,Martinsville,5.0,21.0,1.0,Sam Mayer,Accelerate Pros Talent (JR Motorsports),Chevrolet,261.0,running,0.0,34.0,0.0
2022,8,Martinsville,6.0,11.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,261.0,running,1.0,33.0,0.0
2022,8,Martinsville,7.0,4.0,18.0,Ryan Truex,ShopUSAPickleball.com (Joe Gibbs),Toyota,261.0,running,0.0,38.0,0.0
2022,8,Martinsville,8.0,1.0,54.0,Ty Gibbs,Monster Energy (Joe Gibbs),Toyota,261.0,running,197.0,39.0,1.0
2022,8,Martinsville,9.0,8.0,39.0,Ryan Sieg,CMRroofing.com / A-Game (Rod Sieg),Ford,261.0,running,0.0,36.0,0.0
2022,8,Martinsville,10.0,15.0,51.0,Jeremy Clements,First Pacific Funding (Jeremy Clements),Chevrolet,261.0,running,0.0,30.0,0.0
2022,8,Martinsville,11.0,30.0,88.0,"Dale Earnhardt, Jr.",Hellmann's Fridge Hunters (JR Motorsports),Chevrolet,261.0,running,0.0,26.0,0.0
2022,8,Martinsville,12.0,20.0,38.0,Parker Retzlaff,Ponsse (Rod Sieg),Ford,261.0,running,0.0,25.0,0.0
2022,8,Martinsville,13.0,9.0,11.0,Daniel Hemric,Cirkul - Water Your Way (Matthew Kaulig),Chevrolet,261.0,running,0.0,30.0,0.0
2022,8,Martinsville,14.0,16.0,23.0,Anthony Alfredo,Sim Seats (Chris Our),Chevrolet,261.0,running,0.0,28.0,0.0
2022,8,Martinsville,15.0,18.0,36.0,Alex Labbe,Larue Industrial Snow Blowers (Mario Gosselin),Chevrolet,261.0,running,0.0,22.0,0.0
2022,8,Martinsville,16.0,27.0,34.0,Kyle Weatherman,eRacing Association (Jesse Iwuji),Chevrolet,261.0,running,0.0,21.0,0.0
2022,8,Martinsville,17.0,29.0,4.0,Bayley Currey,JD Motorsports (Johnny Davis),Chevrolet,261.0,running,0.0,20.0,0.0
2022,8,Martinsville,18.0,37.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,261.0,running,0.0,19.0,0.0
2022,8,Martinsville,19.0,10.0,8.0,Josh Berry,Harrison's USA (JR Motorsports),Chevrolet,261.0,running,0.0,21.0,0.0
2022,8,Martinsville,20.0,3.0,9.0,Noah Gragson,Bass Pro Shops / TrueTimber / BRCC (JR Motorsports),Chevrolet,261.0,running,23.0,17.0,0.0
2022,8,Martinsville,21.0,36.0,26.0,Derek Griffith,Toyota Racing (Sam Hunt),Toyota,261.0,running,0.0,16.0,0.0
2022,8,Martinsville,22.0,31.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,260.0,running,0.0,15.0,0.0
2022,8,Martinsville,23.0,35.0,8.0,David Starr,Ticket Smarter (Bobby Dotter),Ford,260.0,running,0.0,20.0,0.0
2022,8,Martinsville,24.0,19.0,31.0,Myatt Snider,Tax Slayer (Jordan Anderson),Chevrolet,260.0,running,0.0,13.0,0.0
2022,8,Martinsville,25.0,34.0,6.0,Ryan Vargas,JD Motorsports (Johnny Davis),Chevrolet,260.0,running,0.0,12.0,0.0
2022,8,Martinsville,26.0,24.0,7.0,Joe Graf Jr,Bucked Up / LFG Burn (Bobby Dotter),Ford,260.0,running,0.0,11.0,0.0
2022,8,Martinsville,27.0,28.0,35.0,Shane Lee,Kitty Kat Coin (Emerling-Gase Motorsports),Ford,260.0,running,0.0,11.0,0.0
2022,8,Martinsville,28.0,23.0,99.0,Stefan Parsons,Sokal (B.J. McLeod),Chevrolet,260.0,running,5.0,13.0,0.0
2022,8,Martinsville,29.0,2.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,260.0,running,1.0,17.0,0.0
2022,8,Martinsville,30.0,5.0,2.0,Sheldon Creed,Whelen (Richard Childress),Chevrolet,259.0,running,6.0,8.0,0.0
2022,8,Martinsville,31.0,33.0,66.0,J.J. Yeley,Workpro Tools (Carl Long),Toyota,259.0,running,0.0,6.0,0.0
2022,8,Martinsville,32.0,25.0,27.0,Jeb Burton,Gods Pit Crew / Puryear Tank Lines (Chris Our),Chevrolet,255.0,crash,0.0,5.0,0.0
2022,8,Martinsville,33.0,26.0,91.0,Mason Massey,Anderson Power Services (Mario Gosselin),Chevrolet,255.0,dvp,0.0,4.0,0.0
2022,8,Martinsville,34.0,17.0,68.0,Brandon Brown,Solid Rock Carriers (Jerry Brown),Chevrolet,250.0,crash,0.0,10.0,0.0
2022,8,Martinsville,35.0,38.0,28.0,Natalie Decker,Nerd Focus (Rod Sieg),Ford,242.0,running,0.0,2.0,0.0
2022,8,Martinsville,36.0,22.0,44.0,Howie DiSavino III,Alpha Prime / Richard Green (Tommy Joe Martins),Chevrolet,37.0,driveshaft,0.0,1.0,0.0
2022,8,Martinsville,37.0,6.0,2.0,Brett Moffitt,Half Off Wholesale (Chris Our),Chevrolet,13.0,driveshaft,0.0,1.0,0.0
2022,8,Martinsville,38.0,32.0,47.0,Brennan Poole,Save22.vet (Mike Harmon),Chevrolet,0.0,clutch,0.0,1.0,0.0
2022,9,Talladega,1.0,19.0,9.0,Noah Gragson,Bass Pro Shops / True Timber / BRCC (JR Motorsports),Chevrolet,124.0,running,7.0,44.0,5.0
2022,9,Talladega,2.0,1.0,3.0,Jeffrey Earnhardt,Forever Lawn (Richard Childress),Chevrolet,124.0,running,10.0,38.0,0.0
2022,9,Talladega,3.0,13.0,16.0,A.J. Allmendinger,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,124.0,running,6.0,42.0,0.0
2022,9,Talladega,4.0,10.0,38.0,Ryan Sieg,A-Game (Rod Sieg),Ford,124.0,running,0.0,33.0,0.0
2022,9,Talladega,5.0,6.0,10.0,Landon Cassill,Voyager Crypto Debit Card (Matthew Kaulig),Chevrolet,124.0,running,0.0,39.0,0.0
2022,9,Talladega,6.0,12.0,23.0,Anthony Alfredo,Dude Wipes (Chris Our),Chevrolet,124.0,running,3.0,34.0,0.0
2022,9,Talladega,7.0,20.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,124.0,running,0.0,30.0,0.0
2022,9,Talladega,8.0,24.0,7.0,Joe Graf Jr,Bucked Up Energy Drink (Bobby Dotter),Ford,124.0,running,0.0,29.0,0.0
2022,9,Talladega,9.0,31.0,31.0,Myatt Snider,Tax Slayer (Jordan Anderson),Chevrolet,124.0,running,0.0,30.0,0.0
2022,9,Talladega,10.0,18.0,2.0,Brett Moffitt,Home Town Lenders (Chris Our),Chevrolet,124.0,running,0.0,28.0,0.0
2022,9,Talladega,11.0,16.0,8.0,Josh Berry,PUBG Mobile (JR Motorsports),Chevrolet,124.0,running,5.0,36.0,1.0
2022,9,Talladega,12.0,21.0,36.0,Alex Labbe,Larue Industrial Snowblowers (Mario Gosselin),Chevrolet,124.0,running,0.0,25.0,0.0
2022,9,Talladega,13.0,9.0,18.0,Drew Dollar,Lynx Capital (Joe Gibbs),Toyota,124.0,running,1.0,29.0,0.0
2022,9,Talladega,14.0,32.0,53.0,Shane Lee,Kitty Kat Coin (Emerling-Gase Motorsports),Ford,124.0,running,0.0,23.0,0.0
2022,9,Talladega,15.0,22.0,27.0,Jeb Burton,Rocky Boots (Chris Our),Chevrolet,124.0,running,0.0,23.0,0.0
2022,9,Talladega,16.0,36.0,35.0,Joey Gase,Kitty Kat Coin (Emerling-Gase Motorsports),Ford,124.0,running,0.0,21.0,0.0
2022,9,Talladega,17.0,29.0,4.0,Bayley Currey,Habana Brisa (Johnny Davis),Chevrolet,124.0,running,0.0,20.0,0.0
2022,9,Talladega,18.0,37.0,39.0,Kyle Sieg,TA Services / C2 Freight (Rod Sieg),Ford,124.0,running,0.0,19.0,0.0
2022,9,Talladega,19.0,26.0,78.0,Josh Williams,Alloy Employer Servies (B.J. McLeod),Chevrolet,124.0,running,0.0,18.0,0.0
2022,9,Talladega,20.0,7.0,6.0,Ryan Vargas,Hempvana Pain Relief Cream (Johnny Davis),Chevrolet,124.0,running,0.0,17.0,0.0
2022,9,Talladega,21.0,33.0,47.0,Gray Gaulding,Safe Hedge (Mike Harmon),Chevrolet,123.0,running,0.0,16.0,0.0
2022,9,Talladega,22.0,11.0,7.0,Justin Allgaier,Fight Hunger Spark Change (JR Motorsports),Chevrolet,122.0,fuel pressure,13.0,30.0,1.0
2022,9,Talladega,23.0,34.0,51.0,Jeremy Clements,One Stop / ASE (Jeremy Clements),Chevrolet,122.0,running,0.0,14.0,0.0
2022,9,Talladega,24.0,4.0,2.0,Sheldon Creed,Whelen (Richard Childress),Chevrolet,113.0,crash,1.0,13.0,0.0
2022,9,Talladega,25.0,23.0,45.0,Caesar Bacarella,Lilly Finance (Tommy Joe Martins),Chevrolet,113.0,crash,0.0,12.0,0.0
2022,9,Talladega,26.0,15.0,19.0,Brandon Jones,Menards / Atlas (Joe Gibbs),Toyota,110.0,dvp,0.0,18.0,0.0
2022,9,Talladega,27.0,2.0,21.0,Austin Hill,Bennett Transportation & Logistics (Richard Childress),Chevrolet,110.0,crash,67.0,24.0,0.0
2022,9,Talladega,28.0,14.0,1.0,Sam Mayer,Accelerate Pros Talent (JR Motorsports),Chevrolet,109.0,crash,2.0,20.0,0.0
2022,9,Talladega,29.0,8.0,48.0,Kaz Grala,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,103.0,crash,0.0,0.0,0.0
2022,9,Talladega,30.0,17.0,68.0,Brandon Brown,Trade The Chain (Jerry Brown),Chevrolet,103.0,crash,1.0,11.0,0.0
2022,9,Talladega,31.0,27.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,96.0,crash,0.0,6.0,0.0
2022,9,Talladega,32.0,38.0,44.0,Ryan Ellis,Heartbeat Hot Sauce (Tommy Joe Martins),Chevrolet,84.0,dvp,0.0,5.0,0.0
2022,9,Talladega,33.0,35.0,8.0,David Starr,Ticket Smarter / Special Report (Bobby Dotter),Ford,83.0,dvp,1.0,4.0,0.0
2022,9,Talladega,34.0,5.0,11.0,Daniel Hemric,Cirkul - Water Your Way (Matthew Kaulig),Chevrolet,79.0,dvp,0.0,3.0,0.0
2022,9,Talladega,35.0,3.0,54.0,Ty Gibbs,Monster Energy (Joe Gibbs),Toyota,76.0,crash,5.0,17.0,0.0
2022,9,Talladega,36.0,28.0,66.0,J.J. Yeley,RHS USA / Coble Enterprises (Carl Long),Chevrolet,51.0,dvp,2.0,1.0,0.0
2022,9,Talladega,37.0,25.0,91.0,Mason Massey,Anderson Power Services (Mario Gosselin),Chevrolet,47.0,crash,0.0,1.0,0.0
2022,9,Talladega,38.0,30.0,26.0,Chandler Smith,Charge Me / Vital (Sam Hunt),Toyota,47.0,crash,0.0,0.0,0.0
2022,10,Dover,1.0,4.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,200.0,running,55.0,55.0,5.0
2022,10,Dover,2.0,7.0,7.0,Justin Allgaier,Door Bumper Clear (JR Motorsports),Chevrolet,200.0,running,67.0,54.0,1.0
2022,10,Dover,3.0,5.0,54.0,Ty Gibbs,Monster Energy (Joe Gibbs),Toyota,200.0,running,1.0,45.0,0.0
2022,10,Dover,4.0,3.0,9.0,Noah Gragson,Bass Pro Shops / True Timber / BRCC (JR Motorsports),Chevrolet,200.0,running,0.0,40.0,0.0
2022,10,Dover,5.0,2.0,1.0,Sam Mayer,Accelerate Pros Talent (JR Motorsports),Chevrolet,200.0,running,18.0,42.0,1.0
2022,10,Dover,6.0,8.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,200.0,running,0.0,43.0,0.0
2022,10,Dover,7.0,1.0,19.0,Brandon Jones,Menards / Pelonis (Joe Gibbs),Toyota,200.0,running,59.0,46.0,0.0
2022,10,Dover,8.0,11.0,2.0,Sheldon Creed,Whelen (Richard Childress),Chevrolet,200.0,running,0.0,32.0,0.0
2022,10,Dover,9.0,6.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,200.0,running,0.0,35.0,0.0
2022,10,Dover,10.0,38.0,39.0,Ryan Sieg,A-Game (Rod Sieg),Ford,200.0,running,0.0,27.0,0.0
2022,10,Dover,11.0,17.0,11.0,Daniel Hemric,Cirkul - Water Your Way (Matthew Kaulig),Chevrolet,200.0,running,0.0,29.0,0.0
2022,10,Dover,12.0,18.0,10.0,Landon Cassill,StormX (Matthew Kaulig),Chevrolet,200.0,running,0.0,25.0,0.0
2022,10,Dover,13.0,16.0,2.0,Brett Moffitt,Half Off Wholesale (Chris Our),Chevrolet,200.0,running,0.0,24.0,0.0
2022,10,Dover,14.0,20.0,21.0,Austin Hill,United Rentals (Richard Childress),Chevrolet,200.0,running,0.0,24.0,0.0
2022,10,Dover,15.0,10.0,23.0,Anthony Alfredo,John Civetta & Sons (Chris Our),Chevrolet,200.0,running,0.0,22.0,0.0
2022,10,Dover,16.0,13.0,27.0,Jeb Burton,Solid Rock Carriers (Chris Our),Chevrolet,200.0,running,0.0,21.0,0.0
2022,10,Dover,17.0,23.0,38.0,Parker Retzlaff,Ponsse (Rod Sieg),Ford,200.0,running,0.0,20.0,0.0
2022,10,Dover,18.0,22.0,68.0,Brandon Brown,Trade The Chain (Jerry Brown),Chevrolet,199.0,running,0.0,19.0,0.0
2022,10,Dover,19.0,19.0,36.0,Alex Labbe,vrvictoriaville.com (Mario Gosselin),Chevrolet,199.0,running,0.0,18.0,0.0
2022,10,Dover,20.0,28.0,45.0,Ryan Ellis,Costa Oil (Tommy Joe Martins),Chevrolet,199.0,running,0.0,17.0,0.0
2022,10,Dover,21.0,12.0,26.0,Chandler Smith,Charge Me / Vitals (Sam Hunt),Toyota,199.0,running,0.0,0.0,0.0
2022,10,Dover,22.0,25.0,31.0,Myatt Snider,Bommarito Automotive Group (Jordan Anderson),Chevrolet,199.0,running,0.0,15.0,0.0
2022,10,Dover,23.0,31.0,66.0,J.J. Yeley,CW & Sons Infrastructure (Carl Long),Toyota,198.0,running,0.0,14.0,0.0
2022,10,Dover,24.0,21.0,48.0,Kaz Grala,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,198.0,running,0.0,0.0,0.0
2022,10,Dover,25.0,33.0,78.0,Josh Williams,Alloy Employer Services (B.J. McLeod),Chevrolet,197.0,running,0.0,12.0,0.0
2022,10,Dover,26.0,26.0,6.0,Ryan Vargas,JD Motorsports (Johnny Davis),Chevrolet,197.0,running,0.0,11.0,0.0
2022,10,Dover,27.0,29.0,34.0,Kyle Weatherman,SELE Foundation (Jesse Iwuji),Chevrolet,197.0,running,0.0,10.0,0.0
2022,10,Dover,28.0,32.0,7.0,Joe Graf Jr,Bucked Up Energy (Bobby Dotter),Ford,196.0,running,0.0,9.0,0.0
2022,10,Dover,29.0,24.0,51.0,Jeremy Clements,All South Electric (Jeremy Clements),Chevrolet,195.0,running,0.0,8.0,0.0
2022,10,Dover,30.0,30.0,99.0,Stefan Parsons,Kelly Jeep (B.J. McLeod),Chevrolet,195.0,running,0.0,7.0,0.0
2022,10,Dover,31.0,37.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,195.0,running,0.0,6.0,0.0
2022,10,Dover,32.0,35.0,13.0,Chad Finchum,Garrison Homes / Units Storage (Carl Long),Toyota,194.0,running,0.0,5.0,0.0
2022,10,Dover,33.0,36.0,35.0,Patrick Emerling,Emerling-Gase Motorsports,Chevrolet,192.0,running,0.0,4.0,0.0
2022,10,Dover,34.0,34.0,91.0,Mason Massey,A-Z Companies (Mario Gosselin),Chevrolet,191.0,running,0.0,3.0,0.0
