season,driver,total_races,wins,win_pct,avg_start,best_start,worst_start,avg_finish,best_finish,worst_finish,avg_laps_led,total_laps_led,most_laps_led,avg_points,avg_playoff_pts,total_money,avg_money,max_race_money,min_race_money
2003,Lyndon Amick,1,0,0.0,11.0,11,11,36.0,36,36,0.0,0,0,55.0,,14775,14775,14775,14775
2003,Shane Wallace,1,0,0.0,33.0,33,33,36.0,36,36,0.0,0,0,55.0,,11190,11190,11190,11190
2003,Morgan Shepherd,14,0,0.0,34.29,21,42,36.14,11,42,0.0,0,0,51.93,,182600,13043,17600,9095
2003,Blake Mallory,3,0,0.0,38.33,30,43,36.33,32,40,0.0,0,0,54.0,,38140,12713,17390,9135
2003,David Keith,2,0,0.0,29.0,27,31,36.5,32,41,0.0,0,0,53.5,,31120,15560,16495,14625
2003,Jeff Fuller,13,0,0.0,27.46,15,43,36.69,15,43,0.0,0,0,52.92,,200322,15409,32750,10704
2003,Joe Buford,3,0,0.0,36.67,31,40,37.33,35,41,0.0,0,0,51.0,,36215,12072,12900,10545
2003,Jimmy Kitchens,7,0,0.0,39.29,29,43,37.57,24,43,0.0,0,0,45.43,,102668,14667,18975,11980
2003,Brett Oakley,1,0,0.0,42.0,42,42,38.0,38,38,0.0,0,0,49.0,,11035,11035,11035,11035
2003,Rich Bickle,1,0,0.0,31.0,31,31,38.0,38,38,0.0,0,0,49.0,,16010,16010,16010,16010
2003,Norm Benning,2,0,0.0,41.0,40,42,38.0,36,40,0.0,0,0,49.0,,21180,10590,11120,10060
2003,Jamie Aube,1,0,0.0,26.0,26,26,38.0,38,38,0.0,0,0,49.0,,9940,9940,9940,9940
2003,Justin Ashburn,14,0,0.0,35.79,27,42,38.07,20,43,0.0,0,0,46.14,,176579,12613,18900,9799
2003,Tim Edwards,1,0,0.0,34.0,34,34,39.0,39,39,0.0,0,0,46.0,,10980,10980,10980,10980
2003,Eddy McKean,1,0,0.0,35.0,35,35,39.0,39,39,0.0,0,0,46.0,,17420,17420,17420,17420
2003,Josh Richeson,8,0,0.0,31.88,19,42,39.5,35,42,0.0,0,0,39.5,,107345,13418,17425,9030
2003,Mike Potter,11,0,0.0,38.27,22,43,40.0,32,43,0.0,0,0,43.0,,139330,12666,17460,10100
2003,Phil Bonifield,1,0,0.0,41.0,41,41,40.0,40,40,0.0,0,0,43.0,,12630,12630,12630,12630
2003,Jerry Robertson,1,0,0.0,33.0,33,33,41.0,41,41,0.0,0,0,0.0,,15050,15050,15050,15050
2003,Andy Belmont,1,0,0.0,43.0,43,43,42.0,42,42,0.0,0,0,37.0,,16460,16460,16460,16460
2003,Don Satterfield,1,0,0.0,41.0,41,41,42.0,42,42,0.0,0,0,37.0,,12755,12755,12755,12755
2003,A.J. Alsup,1,0,0.0,43.0,43,43,42.0,42,42,0.0,0,0,37.0,,11000,11000,11000,11000
2003,Wayne Edwards,1,0,0.0,38.0,38,38,43.0,43,43,0.0,0,0,34.0,,16981,16981,16981,16981
2004,Jimmie Johnson,1,0,0.0,20.0,20,20,3.0,3,3,30.0,30,30,170.0,,35800,35800,35800,35800
2004,"Dale Earnhardt, Jr.",4,2,0.5,7.75,1,12,5.25,1,17,50.75,203,125,169.25,,189725,47431,96210,19750
2004,Rusty Wallace,2,0,0.0,28.0,14,42,6.5,6,7,0.0,0,0,148.0,,38600,19300,21525,17075
2004,Mark Martin,5,0,0.0,23.2,13,43,6.8,2,12,0.8,4,4,123.4,,101055,20211,31600,13975
2004,Jeff Burton,4,0,0.0,21.5,17,28,7.5,2,16,7.0,28,26,149.5,,115220,28805,46005,21795
2004,Martin Truex Jr,34,6,0.17647,5.97,1,20,7.56,1,30,28.06,954,152,152.15,,1140600,33547,66955,18845
2004,Denny Hamlin,1,0,0.0,27.0,27,27,8.0,8,8,0.0,0,0,142.0,,15540,15540,15540,15540
2004,Kyle Busch,34,5,0.14706,6.68,1,24,9.47,1,33,32.59,1108,236,145.38,,1383515,40692,99405,23180
2004,Kevin Harvick,22,2,0.09091,6.91,3,23,9.91,1,41,14.14,311,108,142.23,,606725,27578,83685,12715
2004,Bobby Labonte,3,0,0.0,15.67,9,22,10.67,7,14,4.33,13,13,134.0,,69550,23183,32600,14900
2004,Tony Stewart,4,0,0.0,10.75,6,20,10.75,2,25,32.25,129,115,140.75,,109255,27314,54295,14350
2004,Ricky Craven,1,0,0.0,14.0,14,14,11.0,11,11,0.0,0,0,130.0,,21975,21975,21975,21975
2004,Jason Leffler,27,1,0.03704,9.37,1,30,11.04,1,34,4.26,115,60,135.59,,830530,30760,64830,12500
2004,Matt Kenseth,16,3,0.1875,21.25,4,35,11.19,1,42,27.69,443,72,140.81,,499265,31204,65060,12900
2004,Greg Biffle,34,5,0.14706,14.09,1,43,12.71,1,40,16.26,553,116,134.35,,1007530,29633,83960,10750
2004,Reed Sorenson,5,0,0.0,13.4,3,36,13.0,4,29,9.4,47,47,127.4,,105395,21079,43275,11955
2004,"Ron Hornaday, Jr.",34,1,0.02941,14.41,2,35,13.91,1,35,4.5,153,66,125.24,,1090045,32060,56825,20320
2004,"Bobby Hamilton, Jr.",23,0,0.0,8.57,1,26,14.22,2,43,18.48,425,124,125.91,,738054,32089,50350,21675
2004,Robby Gordon,25,1,0.04,12.76,2,28,14.68,1,39,6.08,152,46,124.2,,541530,21661,63030,12065
2004,Kasey Kahne,30,0,0.0,7.97,1,29,14.73,2,43,10.67,320,152,123.47,,683071,22769,71190,11755
2004,Jason Keller,34,0,0.0,16.62,4,31,15.12,2,39,1.76,60,40,120.24,,1043830,30701,70420,20015
2004,Mike Bliss,34,1,0.02941,11.38,1,30,15.24,1,39,3.21,109,32,121.03,,927660,27284,83470,12730
2004,David Green,34,0,0.0,11.76,1,33,15.26,3,42,2.38,81,44,120.06,,1048430,30836,53550,22970
2004,Jamie McMurray,14,3,0.21429,16.57,1,38,15.5,1,41,12.14,170,72,126.07,,375310,26808,58200,11360
2004,Brandon Miller,1,0,0.0,17.0,17,17,16.0,16,16,0.0,0,0,115.0,,19720,19720,19720,19720
2004,Bobby Hamilton,1,0,0.0,13.0,13,13,16.0,16,16,0.0,0,0,115.0,,13480,13480,13480,13480
2004,Michael Waltrip,31,1,0.03226,18.29,3,37,16.19,1,38,2.55,79,25,117.71,,587810,18962,37250,11030
2004,Ashton Lewis,34,0,0.0,19.65,4,39,16.71,2,35,1.26,43,28,114.47,,798985,23500,44025,15535
2004,Jeff Purvis,1,0,0.0,26.0,26,26,17.0,17,17,0.0,0,0,112.0,,13570,13570,13570,13570
2004,Kenny Wallace,34,0,0.0,14.68,3,35,17.21,6,37,4.65,158,83,113.26,,752180,22123,39125,13125
2004,Casey Mears,13,0,0.0,11.69,1,25,17.46,2,42,10.23,133,61,116.23,,285485,21960,61550,11305
2004,Clint Bowyer,17,0,0.0,16.35,1,40,17.53,3,42,6.35,108,104,113.71,,393820,23166,34080,15440
2004,Jeremy Mayfield,1,0,0.0,4.0,4,4,18.0,18,18,0.0,0,0,109.0,,22000,22000,22000,22000
2004,J.J. Yeley,17,0,0.0,21.88,7,43,18.29,6,42,2.47,42,25,109.35,,350145,20597,33275,12480
2004,David Stremme,34,0,0.0,15.09,1,35,18.53,2,40,2.21,75,75,109.94,,841850,24760,58925,14300
2004,Casey Atwood,29,0,0.0,19.55,3,40,18.93,2,36,3.34,97,83,107.93,,627570,21640,40450,13380
2004,Carl Edwards,1,0,0.0,14.0,14,14,19.0,19,19,0.0,0,0,106.0,,18710,18710,18710,18710
2004,Robert Pressley,34,0,0.0,23.29,2,39,19.21,4,36,0.41,14,13,106.0,,721915,21233,39650,14680
2004,Stacy Compton,34,0,0.0,22.15,7,39,19.29,2,42,0.41,14,13,106.29,,800410,23541,69420,15405
2004,Todd Bodine,6,0,0.0,27.5,15,38,19.83,5,32,0.0,0,0,104.67,,109875,18313,37525,12365
2004,Bill Elliott,1,0,0.0,2.0,2,2,20.0,20,20,0.0,0,0,103.0,,18260,18260,18260,18260
2004,Mike McLaughlin,11,0,0.0,13.73,3,28,20.18,2,41,0.0,0,0,103.64,,287150,26105,39490,18625
2004,Mark McFarland,3,0,0.0,28.67,17,35,20.33,16,23,0.0,0,0,102.0,,40885,13628,13810,13365
2004,Paul Menard,27,0,0.0,19.3,1,43,20.48,11,36,0.0,0,0,101.56,,535900,19848,35725,12510
2004,Tim Fedewa,34,0,0.0,19.71,5,39,20.53,2,42,0.38,13,8,102.62,,733970,21587,39850,14840
2004,Tracy Hines,3,0,0.0,25.0,14,41,20.67,17,25,0.0,0,0,101.0,,51960,17320,19855,15320
2004,"Johnny Benson, Jr.",11,0,0.0,18.45,1,39,20.82,4,41,1.18,13,9,103.27,,310855,28260,48525,16150
2004,Mike Wallace,34,1,0.02941,26.15,15,40,21.03,1,41,0.97,33,18,101.79,,888620,26136,101305,13810
2004,Johnny Sauter,34,0,0.0,15.65,1,37,21.59,2,43,5.68,193,121,100.32,,746363,21952,92470,11285
2004,Paul Wolfe,3,0,0.0,27.67,21,37,22.0,12,36,0.0,0,0,97.0,,72860,24287,37400,14685
2004,Randy LaJoie,7,0,0.0,30.14,14,43,22.29,13,32,0.0,0,0,96.14,,117790,16827,21950,11085
2004,David Reutimann,4,0,0.0,14.25,13,16,22.75,15,30,0.0,0,0,94.75,,71735,17934,24455,12325
2004,Joe Nemechek,18,1,0.05556,14.22,3,34,22.78,1,43,5.06,91,33,98.72,,389124,21618,72185,12376
2004,Kerry Earnhardt,1,0,0.0,26.0,26,26,23.0,23,23,0.0,0,0,94.0,,13695,13695,13695,13695
2004,Tyler Walker,3,0,0.0,27.33,8,39,23.0,12,30,0.0,0,0,94.0,,49310,16437,19485,11025
2004,Damon Lusk,3,0,0.0,29.67,25,33,23.33,21,25,1.33,4,4,94.67,,68555,22852,39000,14630
2004,Tony Raines,18,0,0.0,21.89,2,40,23.33,6,43,0.17,3,3,86.28,,360360,20020,30525,14250
2004,Jerry Hill,2,0,0.0,32.0,24,40,24.0,22,26,0.0,0,0,91.0,,43445,21723,22245,21200
2004,Justin Labonte,17,1,0.05882,24.29,5,42,24.94,1,41,0.71,12,12,83.24,,337220,19836,79985,11325
2004,Todd Szegedy,3,0,0.0,24.0,12,37,25.0,15,39,0.0,0,0,88.0,,52200,17400,19635,15910
2004,Travis Kittleson,1,0,0.0,31.0,31,31,25.0,25,25,0.0,0,0,88.0,,15985,15985,15985,15985
2004,Kevin Lepage,11,0,0.0,35.64,28,42,25.36,15,41,0.0,0,0,86.91,,193270,17570,21295,13675
2004,Bobby Dotter,1,0,0.0,27.0,27,27,26.0,26,26,0.0,0,0,85.0,,13220,13220,13220,13220
2004,Jamie Mosley,1,0,0.0,40.0,40,40,26.0,26,26,0.0,0,0,85.0,,18700,18700,18700,18700
2004,Shane Hmiel,10,0,0.0,14.3,6,32,26.2,4,41,9.6,96,95,86.8,,171125,17113,24010,12725
2004,Travis Geisler,12,0,0.0,30.17,20,39,26.5,21,40,0.0,0,0,83.5,,213965,17830,20910,14270
2004,Larry Gunselman,2,0,0.0,33.5,32,35,26.5,22,31,0.0,0,0,83.5,,54745,27373,40075,14670
2004,Shelby Howard,5,0,0.0,28.6,19,43,26.8,18,36,0.0,0,0,82.6,,66880,13376,15425,11100
2004,Dave Blaney,6,0,0.0,23.17,3,32,27.0,19,42,7.0,42,42,82.83,,101600,16933,19585,13185
2004,"Wally Dallenbach, Jr.",6,0,0.0,26.5,20,33,27.5,10,42,0.0,0,0,80.67,,135035,22506,42605,12395
2004,Hermie Sadler,30,0,0.0,29.27,12,41,27.57,12,43,0.03,1,1,80.47,,586274,19542,37030,12400
2004,Regan Smith,10,0,0.0,28.0,19,38,27.6,15,40,0.0,0,0,80.2,,156855,15686,21065,12140
2004,David Starr,3,0,0.0,35.33,29,43,27.67,24,30,0.0,0,0,80.0,,50780,16927,20490,12085
2004,Caleb Holman,1,0,0.0,40.0,40,40,28.0,28,28,0.0,0,0,79.0,,14125,14125,14125,14125
2004,Brian Sockwell,3,0,0.0,36.0,34,37,28.33,27,30,0.0,0,0,53.67,,37680,12560,13515,10940
2004,Steve Grissom,26,0,0.0,37.31,25,43,28.62,11,43,0.04,1,1,77.35,,482604,18562,36550,12575
2004,Shane Wallace,2,0,0.0,31.5,25,38,29.0,20,38,0.0,0,0,76.0,,25825,12913,15085,10740
2004,David Keith,3,0,0.0,34.0,29,37,29.0,19,43,0.0,0,0,76.0,,48181,16060,18945,11676
2004,John Hayden,3,0,0.0,29.67,23,36,29.0,27,32,0.0,0,0,76.0,,46330,15443,16680,13865
2004,Sterling Marlin,2,0,0.0,28.5,26,31,29.0,21,37,0.0,0,0,76.0,,32530,16265,18545,13985
2004,Larry Hollenbeck,3,0,0.0,33.67,31,36,29.0,23,37,0.0,0,0,76.0,,71180,23727,35350,16435
2004,Dion Ciccarelli,1,0,0.0,35.0,35,35,29.0,29,29,0.0,0,0,76.0,,10860,10860,10860,10860
2004,Jay Sauter,6,0,0.0,30.33,23,36,29.17,13,40,0.0,0,0,75.5,,90170,15028,18325,11875
2004,Clint Vahsholtz,3,0,0.0,30.67,21,39,29.33,19,36,0.0,0,0,75.0,,48165,16055,17650,14385
2004,Rick Markle,3,0,0.0,35.0,34,37,29.67,20,43,0.0,0,0,74.0,,72050,24017,36325,15455
2004,Jimmy Spencer,3,0,0.0,28.33,25,30,29.67,22,39,0.0,0,0,74.0,,54035,18012,19370,15480
2004,Johnny Borneman III,1,0,0.0,28.0,28,28,30.0,30,30,0.0,0,0,73.0,,14025,14025,14025,14025
2004,Kertus Davis,3,0,0.0,36.33,33,39,30.0,27,34,0.0,0,0,73.0,,36495,12165,13225,10945
2004,Gus Wasson,31,0,0.0,36.29,23,41,30.26,18,40,0.0,0,0,72.23,,723365,23334,39375,12385
2004,Randy MacDonald,6,0,0.0,37.5,29,42,30.67,24,35,0.0,0,0,71.0,,99340,16557,21485,12120
2004,Tim Sauter,4,0,0.0,34.5,24,41,30.75,19,40,0.0,0,0,70.75,,52760,13190,15295,11165
2004,David Ragan,1,0,0.0,36.0,36,36,31.0,31,31,0.0,0,0,70.0,,16855,16855,16855,16855
2004,Stanton Barrett,19,0,0.0,31.32,16,42,31.0,18,42,0.0,0,0,70.0,,301460,15866,20495,11750
2004,Garrett Liberty,1,0,0.0,40.0,40,40,31.0,31,31,0.0,0,0,70.0,,17585,17585,17585,17585
2004,C.W. Smith,3,0,0.0,25.67,17,33,31.0,15,39,0.0,0,0,70.0,,71355,23785,35255,17490
2004,Shane Hall,9,0,0.0,37.22,32,43,31.44,19,41,0.0,0,0,68.67,,139685,15521,19670,10665
2004,Andy Ponstein,9,0,0.0,37.44,30,43,31.44,25,37,0.0,0,0,68.67,,135630,15070,19345,11915
2004,John Graham,4,0,0.0,40.0,39,41,31.5,28,38,0.0,0,0,68.5,,65155,16289,19405,12905
2004,Mike Garvey,2,0,0.0,34.5,34,35,31.5,26,37,0.0,0,0,68.5,,24610,12305,12420,12190
2004,Derrike Cope,30,0,0.0,36.17,25,42,31.67,20,43,0.13,4,3,68.33,,587591,19586,39875,14240
2004,Eric McClure,4,0,0.0,34.75,30,39,32.0,22,43,0.0,0,0,67.0,,68090,17023,19430,14440
2004,Eric Jones,2,0,0.0,36.0,34,38,32.0,23,41,0.0,0,0,67.0,,35070,17535,18755,16315
2004,Blake Feese,7,0,0.0,20.71,5,39,32.0,24,41,0.0,0,0,67.0,,133855,19122,25815,12865
2004,Mark Green,18,0,0.0,27.89,12,40,32.94,21,43,0.0,0,0,60.94,,275921,15329,20990,12156
2004,Billy Parker,8,0,0.0,22.25,11,30,33.13,22,43,0.63,5,5,64.25,,139593,17449,23010,12705
2004,Kim Crosby,5,0,0.0,38.2,34,43,33.4,20,40,0.0,0,0,62.8,,79560,15912,20135,11260
2004,Buckshot Jones,2,0,0.0,22.0,9,35,33.5,29,38,0.0,0,0,62.5,,33570,16785,17580,15990
2004,Bruce Bechtel,2,0,0.0,39.5,38,41,33.5,33,34,0.0,0,0,62.5,,36890,18445,20865,16025
2004,Aaron Fike,13,0,0.0,28.0,17,43,33.77,17,43,0.0,0,0,61.69,,179736,13826,17545,10925
2004,Josh Richeson,4,0,0.0,35.75,32,39,34.0,27,42,0.0,0,0,61.0,,85300,21325,38250,11790
2004,Ted Musgrave,1,0,0.0,11.0,11,11,34.0,34,34,0.0,0,0,61.0,,12830,12830,12830,12830
2004,Chad Blount,1,0,0.0,20.0,20,20,34.0,34,34,0.0,0,0,0.0,,13295,13295,13295,13295
2004,Matt Kobyluck,1,0,0.0,29.0,29,29,34.0,34,34,0.0,0,0,0.0,,13285,13285,13285,13285
2004,Jason White,4,0,0.0,37.0,28,41,34.25,29,42,0.0,0,0,60.25,,59540,14885,16130,14210
2004,Jason Schuler,7,0,0.0,39.0,35,42,34.29,27,42,0.0,0,0,60.14,,177630,25376,46775,11720
2004,Carl Long,2,0,0.0,30.5,24,37,34.5,28,41,0.0,0,0,59.5,,25845,12923,13145,12700
2004,Eddie Beahr,2,0,0.0,39.0,36,42,34.5,33,36,0.0,0,0,59.5,,23025,11513,12365,10660
2004,Brent Sherman,3,0,0.0,28.0,18,35,34.67,30,37,0.0,0,0,59.0,,49295,16432,17065,15390
2004,Stan Boyd,12,0,0.0,37.25,23,43,34.92,25,43,0.0,0,0,58.25,,191956,15996,19560,10995
2004,Lance Hooper,1,0,0.0,38.0,38,38,35.0,35,35,0.0,0,0,58.0,,19660,19660,19660,19660
2004,Mike Harmon,7,0,0.0,39.14,35,42,35.0,29,41,0.0,0,0,58.0,,114760,16394,22665,11890
2004,Boston Reid,3,0,0.0,30.0,24,40,35.0,26,42,0.0,0,0,58.0,,42765,14255,14640,13775
2004,Jimmy Kitchens,16,0,0.0,38.31,29,43,35.56,27,43,0.0,0,0,56.31,,273305,17082,37675,10515
2004,Kenny Hendrick,7,0,0.0,33.43,24,42,35.57,18,42,0.0,0,0,49.71,,113550,16221,18945,12705
2004,Tina Gordon,12,0,0.0,39.33,30,43,35.83,26,41,0.0,0,0,55.5,,214725,17894,23815,12685
2004,Randy Briggs,1,0,0.0,36.0,36,36,36.0,36,36,0.0,0,0,0.0,,16015,16015,16015,16015
2004,Bill Hoff,2,0,0.0,40.5,38,43,36.0,35,37,0.0,0,0,55.0,,22780,11390,12140,10640
2004,Jeff Spraker,1,0,0.0,38.0,38,38,36.0,36,36,0.0,0,0,55.0,,19640,19640,19640,19640
2004,Dana White,1,0,0.0,33.0,33,33,36.0,36,36,0.0,0,0,55.0,,12265,12265,12265,12265
2004,Justin Ashburn,8,0,0.0,38.0,32,43,36.13,29,40,0.13,1,1,49.25,,151970,18996,37625,12810
2004,Roland Isaacs,1,0,0.0,29.0,29,29,37.0,37,37,0.0,0,0,52.0,,15765,15765,15765,15765
2004,Lowell Bennett,2,0,0.0,29.5,24,35,37.0,36,38,0.0,0,0,52.0,,23350,11675,12570,10780
2004,Bill Eversole,1,0,0.0,26.0,26,26,37.0,37,37,0.0,0,0,52.0,,16365,16365,16365,16365
2004,Brad Teague,15,0,0.0,35.13,30,43,37.0,26,43,0.0,0,0,52.0,,207731,13849,19120,10785
2004,Chad Beahr,1,0,0.0,43.0,43,43,37.0,37,37,0.0,0,0,52.0,,11920,11920,11920,11920
2004,Morgan Shepherd,2,0,0.0,40.5,38,43,37.0,34,40,0.0,0,0,52.0,,28435,14218,15880,12555
2004,Donnie Neuenberger,6,0,0.0,38.0,30,43,37.67,33,43,0.0,0,0,50.0,,118132,19689,37300,14200
2004,Norm Benning,1,0,0.0,42.0,42,42,38.0,38,38,0.0,0,0,49.0,,10620,10620,10620,10620
2004,Jamey Caudill,1,0,0.0,33.0,33,33,38.0,38,38,0.0,0,0,49.0,,15350,15350,15350,15350
2004,Keith Murt,1,0,0.0,28.0,28,28,38.0,38,38,0.0,0,0,49.0,,17545,17545,17545,17545
2004,Scott Lynch,1,0,0.0,37.0,37,37,39.0,39,39,1.0,1,1,51.0,,12315,12315,12315,12315
2004,Butch Jarvis,2,0,0.0,41.0,41,41,39.5,39,40,0.0,0,0,44.5,,22415,11208,11835,10580
2004,Shane Sieg,2,0,0.0,39.5,36,43,39.5,37,42,0.0,0,0,44.5,,30770,15385,18535,12235
2004,David Eshleman,1,0,0.0,41.0,41,41,40.0,40,40,0.0,0,0,43.0,,13700,13700,13700,13700
2004,Greg Sacks,1,0,0.0,43.0,43,43,40.0,40,40,0.0,0,0,43.0,,12745,12745,12745,12745
2004,Jeff Fuller,30,0,0.0,29.3,14,37,40.77,35,43,0.0,0,0,40.7,,597496,19917,26864,11165
2004,Travis Powell,1,0,0.0,39.0,39,39,41.0,41,41,0.0,0,0,40.0,,10560,10560,10560,10560
2004,Jason Jefferson,1,0,0.0,42.0,42,42,41.0,41,41,0.0,0,0,40.0,,19285,19285,19285,19285
2004,Mike Potter,2,0,0.0,38.5,38,39,41.0,39,43,0.0,0,0,40.0,,22262,11131,11662,10600
2004,Jason Rudd,1,0,0.0,40.0,40,40,42.0,42,42,0.0,0,0,12.0,,10540,10540,10540,10540
2004,Brian Tyler,1,0,0.0,28.0,28,28,42.0,42,42,0.0,0,0,37.0,,10640,10640,10640,10640
2004,Jennifer Jo Cobb,1,0,0.0,28.0,28,28,43.0,43,43,0.0,0,0,34.0,,16224,16224,16224,16224
2005,Ryan Newman,9,6,0.66667,7.22,1,38,3.11,1,16,88.89,800,193,177.22,,372035,41337,76150,17475
2005,Kevin Harvick,21,4,0.19048,10.33,1,38,7.05,1,29,29.57,621,149,155.19,,858693,40890,82150,13800
2005,Mark Martin,8,2,0.25,8.75,1,25,8.25,1,31,20.5,164,102,151.5,,323367,40421,91501,15835
2005,Greg Biffle,27,1,0.03704,12.78,2,33,10.19,1,40,20.11,543,136,143.15,,911643,33765,69310,13465
2005,Clint Bowyer,35,2,0.05714,11.37,1,41,10.4,1,33,16.14,565,152,139.11,,1388052,39659,74850,22395
2005,Martin Truex Jr,35,6,0.17143,8.54,1,42,10.46,1,38,20.14,705,105,141.06,,1575663,45019,129046,14170
2005,Jeff Burton,5,0,0.0,14.6,2,21,11.2,2,27,26.2,131,93,138.4,,105760,21152,35010,13925
2005,Matt Kenseth,15,1,0.06667,18.2,4,36,11.2,1,38,5.2,78,50,136.6,,349762,23317,40976,13480
2005,Carl Edwards,34,5,0.14706,10.97,1,42,12.21,1,36,15.44,525,150,135.32,,1072477,31543,90901,12865
2005,Reed Sorenson,35,2,0.05714,12.66,1,42,13.66,1,41,11.51,403,197,127.23,,1288396,36811,79321,13250
2005,Bobby Labonte,7,0,0.0,20.43,12,40,13.71,6,37,0.0,0,0,123.71,,132810,18973,22050,15595
2005,Elliott Sadler,16,0,0.0,13.19,2,32,13.81,2,42,4.0,64,34,127.0,,413605,25850,56351,14225
2005,Stephen Leicht,2,0,0.0,12.5,8,17,14.0,13,15,0.0,0,0,121.0,,38388,19194,20130,18258
2005,Scott Pruett,1,0,0.0,13.0,13,13,14.0,14,14,0.0,0,0,121.0,,16900,16900,16900,16900
2005,Justin Ashburn,1,0,0.0,40.0,40,40,14.0,14,14,0.0,0,0,0.0,,19210,19210,19210,19210
2005,Jason Leffler,15,0,0.0,19.0,5,36,14.6,3,29,0.6,9,9,121.93,,360376,24025,30848,16370
2005,Steve Wallace,1,0,0.0,11.0,11,11,15.0,15,15,0.0,0,0,118.0,,19900,19900,19900,19900
2005,Jimmy Kitchens,1,0,0.0,42.0,42,42,15.0,15,15,0.0,0,0,118.0,,21635,21635,21635,21635
2005,Tony Raines,23,0,0.0,21.57,5,42,15.17,4,37,0.04,1,1,118.96,,511206,22226,29950,16525
2005,Joe Nemechek,17,0,0.0,17.71,1,36,15.29,4,41,0.47,8,5,119.41,,381846,22462,46775,14533
2005,Denny Hamlin,35,0,0.0,13.83,2,42,15.66,3,37,5.06,177,67,118.37,,1050841,30024,47700,19180
2005,Kenny Wallace,35,0,0.0,18.69,6,42,16.49,2,37,0.69,24,12,116.23,,961719,27478,51958,17780
2005,Paul Menard,35,0,0.0,12.09,1,32,16.57,2,41,5.37,188,66,117.17,,953024,27229,51523,15310
2005,Bobby Hamilton,5,0,0.0,26.0,19,40,16.8,6,27,0.0,0,0,113.6,,102215,20443,44425,13215
2005,Bobby East,1,0,0.0,22.0,22,22,17.0,17,17,0.0,0,0,112.0,,17400,17400,17400,17400
2005,Bill Elliott,6,0,0.0,14.0,3,26,17.17,6,24,0.0,0,0,112.33,,119410,19902,28075,17190
2005,David Green,35,1,0.02857,20.6,5,42,17.77,1,39,0.69,24,9,111.66,,991709,28335,89846,17225
2005,Jason Keller,35,0,0.0,22.86,5,39,17.94,4,43,0.26,9,4,110.46,,839242,23978,45548,17390
2005,Kasey Kahne,22,2,0.09091,10.86,1,36,18.18,1,41,11.14,245,51,114.14,,561465,25521,78001,13170
2005,Rusty Wallace,6,0,0.0,23.83,7,37,19.0,6,37,2.83,17,17,108.33,,134473,22412,43975,13700
2005,Steadman Marlin,1,0,0.0,37.0,37,37,19.0,19,19,0.0,0,0,106.0,,16820,16820,16820,16820
2005,Jimmie Johnson,8,0,0.0,11.88,1,27,19.63,3,43,14.63,117,90,109.5,,152988,19124,26203,13718
2005,J.J. Yeley,35,0,0.0,16.23,2,42,19.74,2,43,2.86,100,86,106.03,,885346,25296,50350,15870
2005,Robby Gordon,4,0,0.0,11.5,2,21,19.75,2,40,3.25,13,13,98.75,,140501,35125,50675,13640
2005,Johnny Sauter,35,1,0.02857,16.43,1,34,19.91,1,43,9.31,326,162,105.57,,1031610,30341,73746,13875
2005,Mark McFarland,1,0,0.0,18.0,18,18,20.0,20,20,0.0,0,0,0.0,,20265,20265,20265,20265
2005,"Hank Parker, Jr.",1,0,0.0,1.0,1,1,20.0,20,20,0.0,0,0,103.0,,15635,15635,15635,15635
2005,Jimmy Morales,1,0,0.0,25.0,25,25,20.0,20,20,0.0,0,0,103.0,,39125,39125,39125,39125
2005,David Stremme,35,0,0.0,20.14,2,40,20.06,3,43,3.43,120,54,105.54,,887042,25344,62983,15720
2005,Mike Wallace,12,0,0.0,27.67,18,39,20.08,2,39,0.42,5,5,104.58,,273810,22818,47325,13710
2005,Tony Stewart,12,1,0.08333,16.58,1,34,20.08,1,42,11.0,132,46,109.75,,317717,26476,102476,12378
2005,Brian Vickers,6,0,0.0,6.17,2,10,20.17,3,43,10.17,61,24,109.0,,109760,18293,25733,12752
2005,Ashton Lewis,35,0,0.0,23.34,7,42,20.49,4,43,0.34,12,6,102.49,,1009928,28855,53965,17775
2005,Casey Atwood,4,0,0.0,22.25,5,37,20.5,9,26,0.0,0,0,102.0,,80520,20130,23675,16475
2005,Sterling Marlin,19,0,0.0,23.58,4,40,20.53,2,42,1.58,30,14,104.47,,408635,21507,43650,12495
2005,Dale Jarrett,5,0,0.0,18.6,12,26,20.8,4,39,0.0,0,0,102.6,,92805,18561,25300,13530
2005,Scott Riggs,1,0,0.0,30.0,30,30,21.0,21,21,0.0,0,0,100.0,,21695,21695,21695,21695
2005,Boris Said,2,0,0.0,6.5,4,9,21.0,5,37,0.0,0,0,103.5,,61635,30818,47875,13760
2005,Jeff Green,10,0,0.0,24.8,3,35,21.7,6,38,0.0,0,0,98.4,,171185,17119,23580,13180
2005,Chad Blount,1,0,0.0,22.0,22,22,22.0,22,22,0.0,0,0,97.0,,19875,19875,19875,19875
2005,Jamie McMurray,16,0,0.0,18.75,8,34,22.0,3,42,1.38,22,22,99.0,,290640,18165,37665,12825
2005,"Dale Earnhardt, Jr.",4,0,0.0,21.75,6,43,22.25,3,40,5.75,23,18,102.5,,120533,30133,67923,13365
2005,Stacy Compton,35,0,0.0,25.8,10,39,22.63,8,41,0.2,7,6,95.57,,794031,22687,46758,13120
2005,Jon Wood,35,0,0.0,20.8,2,41,22.83,2,40,0.03,1,1,95.6,,847230,24207,48675,14985
