Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2021,5,Phoenix,25.0,16.0,7.0,Joe Graf Jr,Z Grills (Bobby Dotter),Chevrolet,200.0,running,0.0,12.0,0.0
2021,5,Phoenix,26.0,5.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,199.0,crash,0.0,21.0,0.0
2021,5,Phoenix,27.0,34.0,52.0,Gray Gaulding,Panini America (Jimmy Means),Chevrolet,199.0,running,0.0,10.0,0.0
2021,5,Phoenix,28.0,37.0,61.0,David Starr,Whataburger (Shigeaki Hattori),Toyota,199.0,running,0.0,9.0,0.0
2021,5,Phoenix,29.0,22.0,90.0,Dexter Bean,Badger Environmental & Earthworks (Mario Gosselin),Chevrolet,198.0,running,0.0,8.0,0.0
2021,5,Phoenix,30.0,25.0,6.0,Ryan Vargas,Hose-Man / Advanced Masonry & Concrete (Johnny Davis),Chevrolet,197.0,running,0.0,7.0,0.0
2021,5,Phoenix,31.0,40.0,13.0,Loris Hezemans,Hezeberg Systems / R1 Indoor Karting (Carl Long),Chevrolet,195.0,running,0.0,6.0,0.0
2021,5,Phoenix,32.0,36.0,36.0,Alex Labbe,Can-Am (Mario Gosselin),Chevrolet,194.0,crash,0.0,5.0,0.0
2021,5,Phoenix,33.0,2.0,19.0,Brandon Jones,Toyota (Joe Gibbs),Toyota,165.0,crash,2.0,14.0,0.0
2021,5,Phoenix,34.0,26.0,47.0,Kyle Weatherman,Weicks Media (Mike Harmon),Chevrolet,164.0,running,0.0,3.0,0.0
2021,5,Phoenix,35.0,38.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,157.0,running,0.0,2.0,0.0
2021,5,Phoenix,36.0,9.0,8.0,Josh Berry,Chevrolet Accessories (JR Motorsports),Chevrolet,146.0,crash,0.0,4.0,0.0
2021,5,Phoenix,37.0,31.0,39.0,Ryan Sieg,CMR Construction & Roofing (Rod Sieg),Ford,133.0,crash,2.0,1.0,0.0
2021,5,Phoenix,38.0,8.0,1.0,Michael Annett,Pilot / Flying J (JR Motorsports),Chevrolet,93.0,engine,0.0,3.0,0.0
2021,5,Phoenix,39.0,10.0,9.0,Noah Gragson,Bass Pro Shops True Timber / BRCC (JR Motorsports),Chevrolet,67.0,engine,0.0,7.0,0.0
2021,5,Phoenix,40.0,23.0,78.0,Jesse Little,Skuttle Tight (B.J. McLeod),Toyota,44.0,crash,0.0,1.0,0.0
2021,6,Atlanta,1.0,6.0,7.0,Justin Allgaier,Axalta / EchoPark Automotive (JR Motorsports),Chevrolet,163.0,running,47.0,57.0,5.0
2021,6,Atlanta,2.0,18.0,54.0,Martin Truex Jr,Stanley Tools (Joe Gibbs),Toyota,163.0,running,103.0,0.0,0.0
2021,6,Atlanta,3.0,5.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,163.0,running,0.0,50.0,0.0
2021,6,Atlanta,4.0,30.0,9.0,Noah Gragson,Bass Pro Shops True Timber / BRCC (JR Motorsports),Chevrolet,163.0,running,0.0,33.0,0.0
2021,6,Atlanta,5.0,3.0,16.0,A.J. Allmendinger,Ellsworth Advisors (Matthew Kaulig),Chevrolet,163.0,running,0.0,32.0,0.0
2021,6,Atlanta,6.0,7.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,163.0,running,0.0,37.0,0.0
2021,6,Atlanta,7.0,27.0,1.0,Michael Annett,Pilot / Flying J (JR Motorsports),Chevrolet,163.0,running,0.0,41.0,0.0
2021,6,Atlanta,8.0,13.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,163.0,running,0.0,44.0,0.0
2021,6,Atlanta,9.0,11.0,18.0,Daniel Hemric,Poppy Bank (Joe Gibbs),Toyota,163.0,running,0.0,30.0,0.0
2021,6,Atlanta,10.0,35.0,39.0,Ryan Sieg,CMR Construction & Roofing (Rod Sieg),Ford,163.0,running,0.0,27.0,0.0
2021,6,Atlanta,11.0,9.0,2.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,163.0,running,0.0,30.0,0.0
2021,6,Atlanta,12.0,10.0,51.0,Jeremy Clements,Diecast Kings (Jeremy Clements),Chevrolet,163.0,running,0.0,31.0,0.0
2021,6,Atlanta,13.0,1.0,22.0,Austin Cindric,Car Shop (Roger Penske),Ford,163.0,running,6.0,29.0,0.0
2021,6,Atlanta,14.0,20.0,4.0,Landon Cassill,MaintenX (Johnny Davis),Chevrolet,163.0,running,0.0,23.0,0.0
2021,6,Atlanta,15.0,12.0,26.0,Santino Ferrucci,Trust Page (Sam Hunt),Toyota,163.0,running,0.0,22.0,0.0
2021,6,Atlanta,16.0,19.0,92.0,Josh Williams,Coolray Heating & AC (Mario Gosselin),Chevrolet,163.0,running,0.0,21.0,0.0
2021,6,Atlanta,17.0,36.0,36.0,Alex Labbe,Prolon / Rousseau / Silver Wax (Mario Gosselin),Chevrolet,163.0,running,0.0,20.0,0.0
2021,6,Atlanta,18.0,15.0,44.0,Tommy Joe Martins,Gilreath Farms Red Angus (Tommy Joe Martins),Chevrolet,163.0,running,0.0,19.0,0.0
2021,6,Atlanta,19.0,26.0,0.0,Jeffrey Earnhardt,Forever Lawn (Johnny Davis),Chevrolet,163.0,running,0.0,18.0,0.0
2021,6,Atlanta,20.0,17.0,66.0,Timmy Hill,Supreme Transportation Group (Carl Long),Toyota,163.0,running,0.0,17.0,0.0
2021,6,Atlanta,21.0,23.0,15.0,Colby Howard,Project Hope Foundation (Johnny Davis),Chevrolet,163.0,running,3.0,17.0,0.0
2021,6,Atlanta,22.0,37.0,78.0,Jesse Little,Tufco Flooring (B.J. McLeod),Chevrolet,162.0,running,0.0,15.0,0.0
2021,6,Atlanta,23.0,28.0,17.0,Cody Ware,Nurtec ODT (Rick Ware),Chevrolet,162.0,running,0.0,14.0,0.0
2021,6,Atlanta,24.0,14.0,74.0,Bayley Currey,Lerner & Rowe (Mike Harmon),Chevrolet,162.0,running,0.0,13.0,0.0
2021,6,Atlanta,25.0,2.0,10.0,Jeb Burton,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,162.0,running,0.0,15.0,0.0
2021,6,Atlanta,26.0,21.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,161.0,running,0.0,11.0,0.0
2021,6,Atlanta,27.0,38.0,61.0,David Starr,Whataburger (Shigeaki Hattori),Toyota,161.0,running,0.0,10.0,0.0
2021,6,Atlanta,28.0,31.0,47.0,Kyle Weatherman,Weicks Media (Mike Harmon),Chevrolet,161.0,running,0.0,9.0,0.0
2021,6,Atlanta,29.0,24.0,7.0,Joe Graf Jr,Hazeheart.com (Bobby Dotter),Chevrolet,161.0,running,0.0,8.0,0.0
2021,6,Atlanta,30.0,25.0,23.0,Blaine Perkins,Raceline (Chris Our),Chevrolet,160.0,running,0.0,7.0,0.0
2021,6,Atlanta,31.0,34.0,6.0,Ryan Vargas,MaintenX (Johnny Davis),Chevrolet,160.0,running,0.0,6.0,0.0
2021,6,Atlanta,32.0,32.0,99.0,Mason Massey,Gerber Collision & Glass (B.J. McLeod),Toyota,160.0,running,0.0,5.0,0.0
2021,6,Atlanta,33.0,4.0,68.0,Brandon Brown,BrandonBilt Foundations (Jerry Brown),Chevrolet,160.0,running,4.0,5.0,0.0
2021,6,Atlanta,34.0,39.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,156.0,running,0.0,3.0,0.0
2021,6,Atlanta,35.0,29.0,90.0,Dexter Bean,Badger Environmental & Earthworks (Mario Gosselin),Chevrolet,156.0,running,0.0,2.0,0.0
2021,6,Atlanta,36.0,33.0,52.0,Gray Gaulding,SVS Vision (Jimmy Means),Chevrolet,150.0,running,0.0,1.0,0.0
2021,6,Atlanta,37.0,16.0,19.0,Brandon Jones,Menards / Pentair (Joe Gibbs),Toyota,132.0,running,0.0,1.0,0.0
2021,6,Atlanta,38.0,22.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,130.0,crash,0.0,4.0,0.0
2021,6,Atlanta,39.0,40.0,13.0,Chad Finchum,LasVegas.net (Carl Long),Toyota,59.0,brakes,0.0,1.0,0.0
2021,6,Atlanta,40.0,8.0,2.0,Brett Moffitt,Fr8 Auctions (Chris Our),Chevrolet,39.0,crash,0.0,0.0,0.0
2021,7,Martinsville,1.0,29.0,8.0,Josh Berry,Chevrolet Accessories (JR Motorsports),Chevrolet,250.0,running,95.0,41.0,5.0
2021,7,Martinsville,2.0,8.0,9.0,Noah Gragson,Bass Pro Shops / True Timber Camo (JR Motorsports),Chevrolet,250.0,running,12.0,54.0,1.0
2021,7,Martinsville,3.0,4.0,18.0,Daniel Hemric,Poppy Bank (Joe Gibbs),Toyota,250.0,running,28.0,44.0,1.0
2021,7,Martinsville,4.0,16.0,54.0,Ty Gibbs,AutosByNelson.com (Joe Gibbs),Toyota,250.0,running,28.0,40.0,0.0
2021,7,Martinsville,5.0,24.0,19.0,Brandon Jones,Toyota (Joe Gibbs),Toyota,250.0,running,16.0,32.0,0.0
2021,7,Martinsville,6.0,6.0,22.0,Austin Cindric,Menards / Richmond (Roger Penske),Ford,250.0,running,0.0,40.0,0.0
2021,7,Martinsville,7.0,1.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,250.0,running,52.0,30.0,0.0
2021,7,Martinsville,8.0,5.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,250.0,running,0.0,37.0,0.0
2021,7,Martinsville,9.0,2.0,7.0,Justin Allgaier,"Walmart ""Fight Hunger"" (JR Motorsports)",Chevrolet,250.0,running,0.0,28.0,0.0
2021,7,Martinsville,10.0,10.0,1.0,Michael Annett,Pilot / Flying J (JR Motorsports),Chevrolet,250.0,running,0.0,34.0,0.0
2021,7,Martinsville,11.0,13.0,10.0,Jeb Burton,Puryear Tank Lines (Matthew Kaulig),Chevrolet,250.0,running,0.0,34.0,0.0
2021,7,Martinsville,12.0,27.0,2.0,Brett Moffitt,Destiny Homes (Chris Our),Chevrolet,250.0,running,7.0,0.0,0.0
2021,7,Martinsville,13.0,3.0,16.0,A.J. Allmendinger,Ellsworth Advisors / Hyperice (Matthew Kaulig),Chevrolet,250.0,running,0.0,24.0,0.0
2021,7,Martinsville,14.0,11.0,51.0,Jeremy Clements,First Pacific Funding (Jeremy Clements),Chevrolet,250.0,running,0.0,33.0,0.0
2021,7,Martinsville,15.0,9.0,2.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,250.0,running,0.0,27.0,0.0
2021,7,Martinsville,16.0,15.0,92.0,Josh Williams,DGM Racing / Rusty Crews (Mario Gosselin),Chevrolet,250.0,running,0.0,21.0,0.0
2021,7,Martinsville,17.0,25.0,26.0,Brandon Gdovic,SnapMobile.Shop (Sam Hunt),Toyota,250.0,running,0.0,20.0,0.0
2021,7,Martinsville,18.0,37.0,90.0,"George Gorham, Jr.",Blackburn's BBQ / Francisco's (Mario Gosselin),Chevrolet,250.0,running,0.0,21.0,0.0
2021,7,Martinsville,19.0,30.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,250.0,running,0.0,18.0,0.0
2021,7,Martinsville,20.0,38.0,99.0,Stefan Parsons,Sokal Digital (B.J. McLeod),Toyota,249.0,running,0.0,21.0,0.0
2021,7,Martinsville,21.0,39.0,52.0,Gray Gaulding,Panini America (Jimmy Means),Chevrolet,249.0,running,0.0,16.0,0.0
2021,7,Martinsville,22.0,34.0,61.0,David Starr,MBM Motorsports (Shigeaki Hattori),Toyota,249.0,running,0.0,15.0,0.0
2021,7,Martinsville,23.0,12.0,39.0,Ryan Sieg,CMR Construction & Roofing (Rod Sieg),Ford,249.0,running,0.0,14.0,0.0
2021,7,Martinsville,24.0,33.0,17.0,J.J. Yeley,Alcova / DBAutomotivePlus.com (Rick Ware),Chevrolet,249.0,running,0.0,19.0,0.0
2021,7,Martinsville,25.0,31.0,47.0,Kyle Weatherman,LOF Defence Systems (Mike Harmon),Chevrolet,249.0,running,0.0,12.0,0.0
2021,7,Martinsville,26.0,26.0,74.0,Bayley Currey,JM Steel / Belmont Classic Cars (Mike Harmon),Chevrolet,249.0,running,7.0,12.0,0.0
2021,7,Martinsville,27.0,19.0,68.0,Brandon Brown,Original Larry's Hard Lemonade (Jerry Brown),Chevrolet,248.0,running,0.0,16.0,0.0
2021,7,Martinsville,28.0,40.0,13.0,Matt Jaskol,Auto Parts 4 Less (Carl Long),Toyota,248.0,running,0.0,9.0,0.0
2021,7,Martinsville,29.0,7.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,248.0,running,0.0,8.0,0.0
2021,7,Martinsville,30.0,20.0,66.0,Timmy Hill,Lift Kits 4 Less (Carl Long),Toyota,248.0,running,0.0,7.0,0.0
2021,7,Martinsville,31.0,22.0,36.0,Alex Labbe,Larue Industrial Snowblowers (Mario Gosselin),Chevrolet,248.0,running,0.0,6.0,0.0
2021,7,Martinsville,32.0,21.0,78.0,Jesse Little,Tufco Flooring (B.J. McLeod),Chevrolet,245.0,running,0.0,5.0,0.0
2021,7,Martinsville,33.0,36.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,241.0,running,0.0,4.0,0.0
2021,7,Martinsville,34.0,17.0,44.0,Tommy Joe Martins,Diamond Gusset Jeans (Tommy Joe Martins),Chevrolet,231.0,running,5.0,8.0,0.0
2021,7,Martinsville,35.0,32.0,23.0,Blaine Perkins,Raceline (Chris Our),Chevrolet,226.0,running,0.0,2.0,0.0
2021,7,Martinsville,36.0,18.0,0.0,Jeffrey Earnhardt,KSDT CPA (Johnny Davis),Chevrolet,213.0,suspension,0.0,3.0,0.0
2021,7,Martinsville,37.0,14.0,4.0,Landon Cassill,511 Auction (Johnny Davis),Chevrolet,197.0,engine,0.0,1.0,0.0
2021,7,Martinsville,38.0,28.0,7.0,Joe Graf Jr,Responsible Gold (Bobby Dotter),Chevrolet,179.0,crash,0.0,1.0,0.0
2021,7,Martinsville,39.0,23.0,15.0,Colby Howard,Project Hope Foundation (Johnny Davis),Chevrolet,153.0,suspension,0.0,1.0,0.0
2021,7,Martinsville,40.0,35.0,6.0,Ryan Vargas,SEM Products (Johnny Davis),Chevrolet,97.0,crash,0.0,1.0,0.0
2021,8,Talladega,1.0,9.0,10.0,Jeb Burton,LS Tractors (Matthew Kaulig),Chevrolet,90.0,running,20.0,49.0,5.0
2021,8,Talladega,2.0,1.0,22.0,Austin Cindric,"Snap-On ""Celebrating Makers & Fixers"" (Roger Penske)",Ford,90.0,running,24.0,50.0,0.0
2021,8,Talladega,3.0,11.0,16.0,A.J. Allmendinger,Hyperice (Matthew Kaulig),Chevrolet,90.0,running,0.0,39.0,0.0
2021,8,Talladega,4.0,19.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,90.0,running,0.0,33.0,0.0
2021,8,Talladega,5.0,17.0,39.0,Ryan Sieg,CMR Construction & Roofing (Rod Sieg),Ford,90.0,running,1.0,32.0,0.0
2021,8,Talladega,6.0,4.0,9.0,Noah Gragson,Bass Pro Shops / Black Rifle Coffee (JR Motorsports),Chevrolet,90.0,running,8.0,49.0,1.0
2021,8,Talladega,7.0,18.0,68.0,Brandon Brown,The Original Larry's Hard Lemonade (Jerry Brown),Chevrolet,90.0,running,1.0,33.0,0.0
2021,8,Talladega,8.0,5.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,90.0,running,2.0,39.0,1.0
2021,8,Talladega,9.0,10.0,2.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,90.0,running,3.0,33.0,0.0
2021,8,Talladega,10.0,3.0,20.0,Harrison Burton,Offerpad (Joe Gibbs),Toyota,90.0,running,6.0,33.0,0.0
2021,8,Talladega,11.0,23.0,44.0,Tommy Joe Martins,AAN Adjusters (Tommy Joe Martins),Chevrolet,90.0,running,0.0,26.0,0.0
2021,8,Talladega,12.0,2.0,18.0,Daniel Hemric,Poppy Bank (Joe Gibbs),Toyota,90.0,running,18.0,33.0,0.0
2021,8,Talladega,13.0,27.0,66.0,Timmy Hill,Auto Parts 4 Less (Carl Long),Ford,90.0,running,0.0,24.0,0.0
2021,8,Talladega,14.0,14.0,51.0,Jeremy Clements,All South Electric (Jeremy Clements),Chevrolet,90.0,running,0.0,23.0,0.0
2021,8,Talladega,15.0,22.0,26.0,Colin Garrett,11/11 Project (Sam Hunt),Toyota,90.0,running,0.0,22.0,0.0
2021,8,Talladega,16.0,26.0,61.0,David Starr,Whataburger (Shigeaki Hattori),Toyota,90.0,running,0.0,21.0,0.0
2021,8,Talladega,17.0,13.0,2.0,Brett Moffitt,Fr8 Auctions (Chris Our),Chevrolet,90.0,running,0.0,23.0,0.0
2021,8,Talladega,18.0,20.0,48.0,Jade Buford,Big Machine Spiked Coolers (Scott Borchetta),Chevrolet,90.0,running,0.0,19.0,0.0
2021,8,Talladega,19.0,37.0,15.0,Colby Howard,KSDT CPA (Johnny Davis),Chevrolet,90.0,running,3.0,18.0,0.0
2021,8,Talladega,20.0,32.0,4.0,Landon Cassill,JD Motorsports (Johnny Davis),Chevrolet,90.0,running,0.0,17.0,0.0
2021,8,Talladega,21.0,30.0,36.0,Alex Labbe,Prolon / Rousseau / Silver Wax (Mario Gosselin),Chevrolet,90.0,running,0.0,16.0,0.0
2021,8,Talladega,22.0,33.0,0.0,Jeffrey Earnhardt,Forever Lawn (Johnny Davis),Chevrolet,90.0,running,0.0,15.0,0.0
2021,8,Talladega,23.0,21.0,47.0,Kyle Weatherman,Big Frig / Nine Line Apparel (Mike Harmon),Chevrolet,90.0,running,0.0,14.0,0.0
2021,8,Talladega,24.0,38.0,23.0,Natalie Decker,Red Street Records / Cade Thompson (Chris Our),Chevrolet,90.0,running,0.0,13.0,0.0
2021,8,Talladega,25.0,36.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Toyota,90.0,running,0.0,12.0,0.0
2021,8,Talladega,26.0,34.0,78.0,Jesse Little,Skuttle Tight (B.J. McLeod),Chevrolet,90.0,running,0.0,11.0,0.0
2021,8,Talladega,27.0,31.0,99.0,Mason Massey,Special Olympics Georgia (B.J. McLeod),Toyota,90.0,running,0.0,10.0,0.0
2021,8,Talladega,28.0,15.0,92.0,Josh Williams,Alloy Employer Services (Mario Gosselin),Chevrolet,90.0,running,0.0,9.0,0.0
2021,8,Talladega,29.0,8.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,90.0,running,0.0,18.0,0.0
2021,8,Talladega,30.0,39.0,6.0,Ryan Vargas,MaintenX (Johnny Davis),Chevrolet,90.0,running,3.0,7.0,0.0
2021,8,Talladega,31.0,6.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,90.0,running,0.0,6.0,0.0
2021,8,Talladega,32.0,12.0,1.0,Michael Annett,Pilot / Flying J myRewards Plus (JR Motorsports),Chevrolet,88.0,running,0.0,7.0,0.0
2021,8,Talladega,33.0,35.0,7.0,Joe Graf Jr,Z Grills (Bobby Dotter),Chevrolet,88.0,running,0.0,4.0,0.0
2021,8,Talladega,34.0,24.0,52.0,Gray Gaulding,Panini America / UFC Trading Cards (Jimmy Means),Chevrolet,87.0,electrical,0.0,3.0,0.0
2021,8,Talladega,35.0,16.0,54.0,Ty Dillon,Mobil 1 (Joe Gibbs),Toyota,87.0,crash,0.0,8.0,0.0
2021,8,Talladega,36.0,29.0,28.0,Joey Gase,Register Me Davey Allison Tribute (Rick Ware),Ford,85.0,running,0.0,1.0,0.0
2021,8,Talladega,37.0,7.0,19.0,Brandon Jones,Menards / Tuscany Faucets (Joe Gibbs),Toyota,84.0,crash,0.0,11.0,0.0
2021,8,Talladega,38.0,28.0,90.0,Caesar Bacarella,AP Sports Regimen / Maxim (Mario Gosselin),Chevrolet,84.0,dvp,0.0,1.0,0.0
2021,8,Talladega,39.0,40.0,13.0,Jason White,A-Game (Carl Long),Ford,51.0,suspension,1.0,1.0,0.0
2021,8,Talladega,40.0,25.0,74.0,Bayley Currey,Childrens National (Mike Harmon),Chevrolet,34.0,overheating,0.0,1.0,0.0
2021,9,Darlington,1.0,16.0,7.0,Justin Allgaier,Good Humor Ice Cream (JR Motorsports),Chevrolet,148.0,running,10.0,46.0,5.0
2021,9,Darlington,2.0,24.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,148.0,running,8.0,42.0,0.0
2021,9,Darlington,3.0,22.0,19.0,Brandon Jones,'06 NCWTS Championship (Joe Gibbs),Toyota,148.0,running,0.0,34.0,0.0
2021,9,Darlington,4.0,5.0,9.0,Noah Gragson,Bass Pro Shops / Black Rifle Coffee (JR Motorsports),Chevrolet,148.0,running,40.0,51.0,0.0
2021,9,Darlington,5.0,7.0,18.0,Daniel Hemric,Poppy Bank (Joe Gibbs),Toyota,148.0,running,38.0,39.0,0.0
2021,9,Darlington,6.0,12.0,51.0,Jeremy Clements,All South Electric (Jeremy Clements),Chevrolet,148.0,running,0.0,31.0,0.0
2021,9,Darlington,7.0,20.0,1.0,Michael Annett,Gatorade / Pilot / Flying J (JR Motorsports),Chevrolet,148.0,running,0.0,35.0,0.0
2021,9,Darlington,8.0,13.0,2.0,Brett Moffitt,Destiny Homes (Chris Our),Chevrolet,148.0,running,0.0,30.0,0.0
2021,9,Darlington,9.0,11.0,39.0,Ryan Sieg,CMR Construction & Roofing (Rod Sieg),Ford,148.0,running,0.0,34.0,0.0
2021,9,Darlington,10.0,23.0,36.0,Alex Labbe,Larue Industrial Snow Blowers (Mario Gosselin),Chevrolet,148.0,running,0.0,27.0,0.0
2021,9,Darlington,11.0,8.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,148.0,running,12.0,44.0,1.0
2021,9,Darlington,12.0,19.0,4.0,Landon Cassill,MaintenX (Johnny Davis),Chevrolet,148.0,running,0.0,25.0,0.0
2021,9,Darlington,13.0,1.0,16.0,A.J. Allmendinger,Hyperice (Matthew Kaulig),Chevrolet,148.0,running,6.0,37.0,0.0
2021,9,Darlington,14.0,4.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,148.0,running,0.0,23.0,0.0
2021,9,Darlington,15.0,14.0,44.0,Tommy Joe Martins,Capital City Hauling (Tommy Joe Martins),Chevrolet,148.0,running,0.0,28.0,0.0
2021,9,Darlington,16.0,33.0,99.0,Ryan Ellis,CorvetteParts.net / Keen Parts (B.J. McLeod),Toyota,148.0,running,0.0,21.0,0.0
2021,9,Darlington,17.0,17.0,61.0,David Starr,Whataburger (Shigeaki Hattori),Toyota,148.0,running,0.0,20.0,0.0
2021,9,Darlington,18.0,29.0,54.0,Ty Gibbs,Interstate Batteries (Joe Gibbs),Toyota,148.0,running,0.0,21.0,0.0
2021,9,Darlington,19.0,10.0,2.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,148.0,running,0.0,22.0,0.0
2021,9,Darlington,20.0,3.0,10.0,Jeb Burton,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,148.0,running,0.0,22.0,0.0
2021,9,Darlington,21.0,36.0,23.0,Tanner Berryhill,Realty Connect (Chris Our),Chevrolet,148.0,running,0.0,16.0,0.0
2021,9,Darlington,22.0,35.0,17.0,J.J. Yeley,Workpro (Rick Ware),Chevrolet,148.0,running,0.0,15.0,0.0
2021,9,Darlington,23.0,15.0,66.0,Timmy Hill,Lift Kits 4 Less (Carl Long),Ford,148.0,running,0.0,0.0,0.0
2021,9,Darlington,24.0,9.0,68.0,Brandon Brown,Brandonbilt Motorsports (Jerry Brown),Chevrolet,148.0,running,0.0,13.0,0.0
2021,9,Darlington,25.0,39.0,74.0,Bayley Currey,Providing Hope VA (Mike Harmon),Chevrolet,148.0,running,0.0,0.0,0.0
2021,9,Darlington,26.0,38.0,90.0,B.J. McLeod,Bucked Up Apparel (Mario Gosselin),Chevrolet,148.0,running,0.0,0.0,0.0
2021,9,Darlington,27.0,34.0,6.0,Ryan Vargas,Monarch Roofing Throwback (Johnny Davis),Chevrolet,148.0,running,0.0,10.0,0.0
2021,9,Darlington,28.0,6.0,98.0,Riley Herbst,Henry Repeating Arms (Stewart Haas Racing),Ford,148.0,running,0.0,9.0,0.0
2021,9,Darlington,29.0,25.0,15.0,Colby Howard,Project Hope Foundation (Johnny Davis),Chevrolet,147.0,crash,0.0,8.0,0.0
2021,9,Darlington,30.0,2.0,22.0,Austin Cindric,Car Shop (Roger Penske),Ford,147.0,crash,34.0,19.0,1.0
2021,9,Darlington,31.0,28.0,0.0,Jeffrey Earnhardt,Forever Lawn Throwback (Johnny Davis),Chevrolet,146.0,running,0.0,6.0,0.0
2021,9,Darlington,32.0,31.0,78.0,Jesse Little,Tufco Flooring (B.J. McLeod),Chevrolet,146.0,running,0.0,5.0,0.0
2021,9,Darlington,33.0,26.0,47.0,Kyle Weatherman,Pit Viper Sunglasses (Mike Harmon),Chevrolet,142.0,running,0.0,4.0,0.0
2021,9,Darlington,34.0,40.0,13.0,Matt Jaskol,Lift Kits 4 Less (Carl Long),Toyota,142.0,running,0.0,3.0,0.0
2021,9,Darlington,35.0,18.0,48.0,Jade Buford,Big Machine / All American Rcrs / Hot Wheels (Scott Borchetta),Chevrolet,140.0,running,0.0,2.0,0.0
2021,9,Darlington,36.0,27.0,26.0,Brandon Gdovic,SnapMobile.shop (Sam Hunt),Toyota,140.0,running,0.0,1.0,0.0
2021,9,Darlington,37.0,30.0,7.0,Joe Graf Jr,Bucked Up Energy (Bobby Dotter),Chevrolet,132.0,crash,0.0,1.0,0.0
2021,9,Darlington,38.0,37.0,52.0,Gray Gaulding,Panini America (Jimmy Means),Chevrolet,107.0,crash,0.0,1.0,0.0
2021,9,Darlington,39.0,21.0,92.0,Josh Williams,Starbrite / Alloy Employer (Mario Gosselin),Chevrolet,48.0,suspension,0.0,1.0,0.0
2021,9,Darlington,40.0,32.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,44.0,crash,0.0,1.0,0.0
2021,10,Dover,1.0,16.0,22.0,Austin Cindric,Car Shop (Roger Penske),Ford,200.0,running,51.0,51.0,5.0
2021,10,Dover,2.0,6.0,8.0,Josh Berry,Tire Pros (JR Motorsports),Chevrolet,200.0,running,48.0,54.0,1.0
2021,10,Dover,3.0,2.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,200.0,running,94.0,53.0,1.0
2021,10,Dover,4.0,7.0,16.0,A.J. Allmendinger,Hyperice (Matthew Kaulig),Chevrolet,200.0,running,0.0,48.0,0.0
2021,10,Dover,5.0,14.0,54.0,Ty Gibbs,Joe Gibbs Racing (Joe Gibbs),Toyota,200.0,running,0.0,38.0,0.0
2021,10,Dover,6.0,5.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,200.0,running,0.0,44.0,0.0
2021,10,Dover,7.0,11.0,1.0,Michael Annett,Pilot / Flying J / MyRewards Plus (JR Motorsports),Chevrolet,200.0,running,0.0,34.0,0.0
2021,10,Dover,8.0,12.0,39.0,Ryan Sieg,CMR Construction & Roofing / A-Game (Rod Sieg),Ford,200.0,running,0.0,31.0,0.0
2021,10,Dover,9.0,1.0,18.0,Daniel Hemric,Poppy Bank (Joe Gibbs),Toyota,200.0,running,1.0,28.0,0.0
2021,10,Dover,10.0,19.0,68.0,Brandon Brown,Brandonbilt Foundations (Jerry Brown),Chevrolet,200.0,running,0.0,27.0,0.0
2021,10,Dover,11.0,13.0,10.0,Jeb Burton,Chevy (Matthew Kaulig),Chevrolet,200.0,running,0.0,26.0,0.0
