Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,5,Fontana,38.0,29.0,44.0,David Starr,Zachry (Mark Smith),Toyota,30.0,engine,0.0,3.0
2016,5,Fontana,39.0,28.0,40.0,Josh Wise,Motorsports Business Management (Derek White),Toyota,18.0,vibration,1.0,0.0
2016,5,Fontana,40.0,30.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,2.0,brakes,0.0,0.0
2016,6,Fort Worth,1.0,1.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,200.0,running,150.0,0.0
2016,6,Fort Worth,2.0,2.0,20.0,Erik Jones,GameStop / Turtle Beach (Joe Gibbs),Toyota,200.0,running,12.0,40.0
2016,6,Fort Worth,3.0,8.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,200.0,running,0.0,0.0
2016,6,Fort Worth,4.0,16.0,5.0,Chase Elliott,TaxSlayer.com (JR Motorsports),Chevrolet,200.0,running,0.0,0.0
2016,6,Fort Worth,5.0,11.0,88.0,"Dale Earnhardt, Jr.",Goody's Mixed Fruit Blast / Stripes (JR Motorsports),Chevrolet,200.0,running,0.0,0.0
2016,6,Fort Worth,6.0,23.0,7.0,Justin Allgaier,Breyers / H-E-B (JR Motorsports),Chevrolet,200.0,running,0.0,35.0
2016,6,Fort Worth,7.0,15.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,200.0,running,0.0,34.0
2016,6,Fort Worth,8.0,7.0,2.0,Austin Dillon,Smurfit Kappa / Ruud (Richard Childress),Chevrolet,200.0,running,0.0,0.0
2016,6,Fort Worth,9.0,9.0,33.0,Brandon Jones,Texas Rangers (Richard Childress),Chevrolet,200.0,running,0.0,32.0
2016,6,Fort Worth,10.0,14.0,39.0,Ryan Sieg,Aries Well Service / RMS South (Rod Sieg),Chevrolet,200.0,running,0.0,31.0
2016,6,Fort Worth,11.0,4.0,42.0,Kyle Larson,ENEOS (Chip Ganassi),Chevrolet,200.0,running,38.0,0.0
2016,6,Fort Worth,12.0,13.0,62.0,Brendan Gaughan,Wix Filters (Richard Childress),Chevrolet,200.0,running,0.0,29.0
2016,6,Fort Worth,13.0,6.0,3.0,Ty Dillon,Bulwark FR (Richard Childress),Chevrolet,200.0,running,0.0,28.0
2016,6,Fort Worth,14.0,10.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,200.0,running,0.0,27.0
2016,6,Fort Worth,15.0,19.0,6.0,Bubba Wallace,Fastenal (Jack Roush),Ford,200.0,running,0.0,26.0
2016,6,Fort Worth,16.0,3.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,199.0,running,0.0,25.0
2016,6,Fort Worth,17.0,18.0,98.0,Aric Almirola,Carroll Shelby Foundation / DenBeste (Fred Biagi),Ford,197.0,running,0.0,0.0
2016,6,Fort Worth,18.0,26.0,44.0,David Starr,Zachry (Mark Smith),Toyota,197.0,running,0.0,23.0
2016,6,Fort Worth,19.0,5.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,197.0,running,0.0,22.0
2016,6,Fort Worth,20.0,27.0,24.0,Matt Tifft,Arch Day Architectural Designing (James Whitener),Toyota,197.0,running,0.0,0.0
2016,6,Fort Worth,21.0,17.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,196.0,running,0.0,20.0
2016,6,Fort Worth,22.0,33.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,196.0,running,0.0,19.0
2016,6,Fort Worth,23.0,24.0,0.0,Garrett Smithley,3rd Gen Automotive (Johnny Davis),Chevrolet,195.0,running,0.0,18.0
2016,6,Fort Worth,24.0,20.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,195.0,running,0.0,17.0
2016,6,Fort Worth,25.0,36.0,90.0,Martin Roy,Gamache Truck Center / Cote (Mario Gosselin),Chevrolet,194.0,running,0.0,16.0
2016,6,Fort Worth,26.0,22.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,193.0,running,0.0,15.0
2016,6,Fort Worth,27.0,30.0,52.0,Joey Gase,Donate Life Texas (Jimmy Means),Chevrolet,192.0,running,0.0,14.0
2016,6,Fort Worth,28.0,21.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,190.0,running,0.0,13.0
2016,6,Fort Worth,29.0,37.0,78.0,B.J. McLeod,X-treme pH Sports Water (B.J. McLeod),Ford,189.0,running,0.0,12.0
2016,6,Fort Worth,30.0,34.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,189.0,running,0.0,11.0
2016,6,Fort Worth,31.0,35.0,70.0,Derrike Cope,E-hydrate / Rhino Linings (Derrike Cope),Chevrolet,188.0,running,0.0,10.0
2016,6,Fort Worth,32.0,31.0,13.0,Matt DiBenedetto,Chris Kyle Memorial Benefit / Truxx (Carl Long),Toyota,186.0,running,0.0,0.0
2016,6,Fort Worth,33.0,39.0,74.0,Mike Harmon,Mike Harmon Racing (Mike Harmon),Dodge,182.0,running,0.0,8.0
2016,6,Fort Worth,34.0,25.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,143.0,crash,0.0,7.0
2016,6,Fort Worth,35.0,12.0,43.0,Jeb Burton,J. Streicher & Co. (Richard Petty Motorsports),Ford,142.0,crash,0.0,6.0
2016,6,Fort Worth,36.0,38.0,25.0,Cody Ware,Lilly Trucking (Rick Ware),Chevrolet,85.0,electrical,0.0,5.0
2016,6,Fort Worth,37.0,40.0,15.0,Todd Peck,X-treme pH Sports Water (Rick Ware),Ford,42.0,overheating,0.0,4.0
2016,6,Fort Worth,38.0,29.0,14.0,J.J. Yeley,"ZAK ""Official Fuel Additive of NASCAR"" (Mark Smith)",Toyota,40.0,clutch,0.0,3.0
2016,6,Fort Worth,39.0,32.0,40.0,Carl Long,Truxx Outfitters (Carl Long),Dodge,9.0,engine,0.0,2.0
2016,6,Fort Worth,40.0,28.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,8.0,brakes,0.0,0.0
2016,7,Bristol,1.0,1.0,20.0,Erik Jones,Gamestop / Afterglow (Joe Gibbs),Toyota,200.0,running,62.0,44.0
2016,7,Bristol,2.0,5.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,200.0,running,43.0,0.0
2016,7,Bristol,3.0,3.0,42.0,Kyle Larson,Belkin (Chip Ganassi),Chevrolet,200.0,running,94.0,0.0
2016,7,Bristol,4.0,2.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,200.0,running,0.0,0.0
2016,7,Bristol,5.0,7.0,7.0,Justin Allgaier,Hellmann's / Food City (JR Motorsports),Chevrolet,200.0,running,0.0,36.0
2016,7,Bristol,6.0,8.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,200.0,running,0.0,35.0
2016,7,Bristol,7.0,4.0,3.0,Ty Dillon,Red Kap / Kohls.com (Richard Childress),Chevrolet,200.0,running,0.0,34.0
2016,7,Bristol,8.0,10.0,88.0,Kevin Harvick,Hunt Brothers Pizza (JR Motorsports),Chevrolet,200.0,running,0.0,0.0
2016,7,Bristol,9.0,6.0,22.0,Joey Logano,Fitzgerald Glider Kits (Roger Penske),Ford,200.0,running,0.0,0.0
2016,7,Bristol,10.0,12.0,98.0,Aric Almirola,Fresh from Florida (Fred Biagi),Ford,200.0,running,0.0,0.0
2016,7,Bristol,11.0,9.0,33.0,Brandon Jones,Check Into Cash (Richard Childress),Chevrolet,199.0,running,0.0,30.0
2016,7,Bristol,12.0,14.0,43.0,Jeb Burton,J. Streicher & Co. (Richard Petty Motorsports),Ford,199.0,running,0.0,29.0
2016,7,Bristol,13.0,19.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,199.0,running,0.0,28.0
2016,7,Bristol,14.0,20.0,39.0,Ryan Sieg,RSS Racing (Rod Sieg),Chevrolet,199.0,running,0.0,27.0
2016,7,Bristol,15.0,15.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,199.0,running,0.0,26.0
2016,7,Bristol,16.0,11.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,198.0,running,0.0,25.0
2016,7,Bristol,17.0,24.0,44.0,David Starr,Zachry (Mark Smith),Toyota,198.0,running,0.0,24.0
2016,7,Bristol,18.0,27.0,46.0,Brandon Gdovic,Pitt Ohio (Rick Gdovic),Chevrolet,197.0,running,0.0,23.0
2016,7,Bristol,19.0,26.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,197.0,running,0.0,22.0
2016,7,Bristol,20.0,36.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,197.0,running,0.0,21.0
2016,7,Bristol,21.0,17.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,197.0,running,0.0,20.0
2016,7,Bristol,22.0,21.0,4.0,Ross Chastain,JD Motorsports (Johnny Davis),Chevrolet,197.0,running,0.0,19.0
2016,7,Bristol,23.0,25.0,24.0,Matt Tifft,Arch Day Architectural Designing (James Whitener),Toyota,197.0,running,0.0,0.0
2016,7,Bristol,24.0,22.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,197.0,running,0.0,17.0
2016,7,Bristol,25.0,13.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,196.0,running,0.0,16.0
2016,7,Bristol,26.0,29.0,25.0,Harrison Rhodes,CarportEmpire.com/Industrial Piping Solutions (Rick Ware),Chevrolet,196.0,running,0.0,15.0
2016,7,Bristol,27.0,23.0,15.0,Jeff Green,Main Gate Enterprises (Rick Ware),Ford,196.0,running,1.0,15.0
2016,7,Bristol,28.0,28.0,78.0,B.J. McLeod,Main Gate Enterprises (B.J. McLeod),Ford,196.0,running,0.0,13.0
2016,7,Bristol,29.0,30.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,195.0,running,0.0,12.0
2016,7,Bristol,30.0,31.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,195.0,running,0.0,11.0
2016,7,Bristol,31.0,33.0,52.0,Joey Gase,Racing2Cure / Donate Life Tennessee (Jimmy Means),Chevrolet,193.0,running,0.0,10.0
2016,7,Bristol,32.0,37.0,13.0,Timmy Hill,Chris Kyle Foundation / Bubba Burger (Carl Long),Dodge,193.0,running,0.0,0.0
2016,7,Bristol,33.0,18.0,51.0,Jeremy Clements,AllSouthElectric.com / BRT Extrusions (Jeremy Clements),Chevrolet,192.0,ignition,0.0,8.0
2016,7,Bristol,34.0,34.0,70.0,Derrike Cope,E-hydrate at Ingles / To The Point Apparel (Derrike Cope),Chevrolet,192.0,running,0.0,7.0
2016,7,Bristol,35.0,32.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,187.0,running,0.0,6.0
2016,7,Bristol,36.0,35.0,74.0,Mike Harmon,Mike Harmon Racing (Mike Harmon),Dodge,182.0,running,0.0,5.0
2016,7,Bristol,37.0,16.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,133.0,running,0.0,4.0
2016,7,Bristol,38.0,38.0,14.0,J.J. Yeley,TriStar Motorsports (Mark Smith),Toyota,74.0,electrical,0.0,3.0
2016,7,Bristol,39.0,40.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,21.0,transmission,0.0,0.0
2016,7,Bristol,40.0,39.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,4.0,vibration,0.0,0.0
2016,8,Richmond,1.0,3.0,88.0,"Dale Earnhardt, Jr.",Hellmann's / Blessings in a Backpack (JR Motorsports),Chevrolet,149.0,running,128.0,0.0
2016,8,Richmond,2.0,2.0,3.0,Ty Dillon,WESCO (Richard Childress),Chevrolet,149.0,running,0.0,39.0
2016,8,Richmond,3.0,9.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,149.0,running,0.0,38.0
2016,8,Richmond,4.0,6.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,149.0,running,0.0,37.0
2016,8,Richmond,5.0,10.0,2.0,Austin Dillon,Ruud (Richard Childress),Chevrolet,149.0,running,0.0,0.0
2016,8,Richmond,6.0,17.0,5.0,Cole Custer,"Haas Automation ""America's Machine Tool"" (JR Motorsports)",Chevrolet,149.0,running,0.0,0.0
2016,8,Richmond,7.0,15.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,149.0,running,0.0,34.0
2016,8,Richmond,8.0,16.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,149.0,running,0.0,33.0
2016,8,Richmond,9.0,8.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,149.0,running,0.0,0.0
2016,8,Richmond,10.0,7.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,149.0,running,3.0,32.0
2016,8,Richmond,11.0,18.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,149.0,running,0.0,30.0
2016,8,Richmond,12.0,19.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,149.0,running,0.0,29.0
2016,8,Richmond,13.0,12.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,149.0,running,0.0,28.0
2016,8,Richmond,14.0,25.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,149.0,running,0.0,27.0
2016,8,Richmond,15.0,13.0,33.0,Brandon Jones,Chevrolet Military Discount (Richard Childress),Chevrolet,148.0,running,0.0,26.0
2016,8,Richmond,16.0,11.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,148.0,running,0.0,25.0
2016,8,Richmond,17.0,22.0,21.0,Spencer Gallagher,Water Pulse (Maury Gallagher),Chevrolet,148.0,running,0.0,0.0
2016,8,Richmond,18.0,14.0,4.0,Ross Chastain,Florida Watermelon Association (Johnny Davis),Chevrolet,148.0,running,0.0,23.0
2016,8,Richmond,19.0,21.0,43.0,Jeb Burton,J. Streicher & Co. (Richard Petty Motorsports),Ford,148.0,running,0.0,22.0
2016,8,Richmond,20.0,26.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,147.0,running,0.0,21.0
2016,8,Richmond,21.0,20.0,39.0,Ryan Sieg,Xcalibur Pit School (Rod Sieg),Chevrolet,147.0,running,0.0,20.0
2016,8,Richmond,22.0,23.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,147.0,running,0.0,19.0
2016,8,Richmond,23.0,24.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,146.0,running,0.0,18.0
2016,8,Richmond,24.0,29.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,146.0,running,0.0,17.0
2016,8,Richmond,25.0,30.0,15.0,Travis Kvapil,Keen Parts / Corvetteparts.net (Rick Ware),Ford,146.0,running,0.0,0.0
2016,8,Richmond,26.0,32.0,52.0,Joey Gase,Donate Life Virginia (Jimmy Means),Chevrolet,146.0,running,0.0,15.0
2016,8,Richmond,27.0,31.0,25.0,Harrison Rhodes,Lilly Trucking / Carport Express (Rick Ware),Chevrolet,146.0,running,0.0,14.0
2016,8,Richmond,28.0,28.0,78.0,B.J. McLeod,Main Gate Enterprises (B.J. McLeod),Ford,146.0,running,0.0,13.0
2016,8,Richmond,29.0,33.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,145.0,running,0.0,12.0
2016,8,Richmond,30.0,37.0,70.0,Derrike Cope,Acredale Vending (Derrike Cope),Chevrolet,144.0,running,0.0,11.0
2016,8,Richmond,31.0,38.0,13.0,Timmy Hill,Motorsports Business Management (Carl Long),Dodge,143.0,running,0.0,0.0
2016,8,Richmond,32.0,36.0,90.0,Todd Peck,BuckedUp Apparel (Mario Gosselin),Ford,143.0,running,0.0,9.0
2016,8,Richmond,33.0,5.0,18.0,Matt Tifft,NOS Energy Drink (Joe Gibbs),Toyota,135.0,crash,0.0,0.0
2016,8,Richmond,34.0,1.0,20.0,Erik Jones,Hisense USA (Joe Gibbs),Toyota,134.0,crash,17.0,8.0
2016,8,Richmond,35.0,4.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,134.0,crash,1.0,7.0
2016,8,Richmond,36.0,34.0,74.0,Mike Harmon,Mike Harmon Racing (Mike Harmon),Dodge,123.0,crash,0.0,5.0
2016,8,Richmond,37.0,27.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,104.0,brakes,0.0,4.0
2016,8,Richmond,38.0,35.0,40.0,Carl Long,Motorsports Business Management (Carl Long),Dodge,17.0,brakes,0.0,3.0
2016,8,Richmond,39.0,39.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,12.0,suspension,0.0,2.0
2016,8,Richmond,40.0,40.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,7.0,transmission,0.0,0.0
2016,9,Talladega,1.0,9.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,116.0,running,1.0,44.0
2016,9,Talladega,2.0,18.0,7.0,Justin Allgaier,Breyers / Winn-Dixie (JR Motorsports),Chevrolet,116.0,running,0.0,39.0
2016,9,Talladega,3.0,11.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,116.0,running,5.0,39.0
2016,9,Talladega,4.0,34.0,51.0,Jeremy Clements,Kevin Whitaker Chevrolet / BRT Extrusions (Jeremy Clements),Chevrolet,116.0,running,7.0,38.0
2016,9,Talladega,5.0,6.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,116.0,running,1.0,37.0
2016,9,Talladega,6.0,3.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,116.0,running,7.0,0.0
2016,9,Talladega,7.0,2.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,116.0,running,2.0,35.0
2016,9,Talladega,8.0,1.0,18.0,Matt Tifft,NOS Energy Drink (Joe Gibbs),Toyota,116.0,running,21.0,0.0
2016,9,Talladega,9.0,14.0,88.0,Chase Elliott,Armour Vienna Sausage / Feed Our Vets (JR Motorsports),Chevrolet,116.0,running,7.0,0.0
2016,9,Talladega,10.0,17.0,98.0,Aric Almirola,Fresh from Florida (Fred Biagi),Ford,116.0,running,0.0,0.0
2016,9,Talladega,11.0,20.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,116.0,running,0.0,30.0
2016,9,Talladega,12.0,35.0,0.0,Garrett Smithley,Instalco (Johnny Davis),Chevrolet,116.0,running,0.0,29.0
2016,9,Talladega,13.0,15.0,6.0,Bubba Wallace,Kleen Perfomance Products (Jack Roush),Ford,116.0,running,0.0,28.0
2016,9,Talladega,14.0,19.0,14.0,Benny Gordon,VSI Racing (Mark Smith),Toyota,116.0,running,0.0,27.0
2016,9,Talladega,15.0,26.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,116.0,running,0.0,26.0
2016,9,Talladega,16.0,29.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,116.0,running,0.0,25.0
2016,9,Talladega,17.0,12.0,43.0,Jeb Burton,J. Streicher & Co. (Richard Petty Motorsports),Ford,116.0,running,0.0,24.0
2016,9,Talladega,18.0,16.0,33.0,Brandon Jones,Okuma (Richard Childress),Chevrolet,116.0,running,36.0,25.0
2016,9,Talladega,19.0,5.0,3.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,116.0,running,0.0,22.0
2016,9,Talladega,20.0,38.0,39.0,Ryan Sieg,Sparks Energy (Rod Sieg),Chevrolet,116.0,running,0.0,21.0
2016,9,Talladega,21.0,4.0,20.0,Erik Jones,ThinkGeek / GameStop (Joe Gibbs),Toyota,116.0,running,0.0,20.0
2016,9,Talladega,22.0,10.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,116.0,running,0.0,19.0
2016,9,Talladega,23.0,21.0,24.0,Brandon McReynolds,Monster Truck Sittin' Heavy / Redneck Riviera (James Whitener),Toyota,116.0,running,0.0,18.0
2016,9,Talladega,24.0,13.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,116.0,running,1.0,18.0
2016,9,Talladega,25.0,40.0,15.0,Travis Kvapil,Keen Portable Buildings (Rick Ware),Ford,116.0,running,0.0,0.0
2016,9,Talladega,26.0,24.0,5.0,John Wes Townley,JIVE Communications (Tony Townley),Chevrolet,116.0,running,0.0,0.0
2016,9,Talladega,27.0,8.0,22.0,Joey Logano,Discount Tire (Roger Penske),Ford,115.0,running,19.0,0.0
2016,9,Talladega,28.0,25.0,90.0,Mario Gosselin,BuckedUp Apparel / David Johnson's Auto (Mario Gosselin),Chevrolet,115.0,running,0.0,13.0
2016,9,Talladega,29.0,28.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,115.0,running,0.0,12.0
2016,9,Talladega,30.0,31.0,40.0,Carl Long,Phoenix Air (Carl Long),Dodge,115.0,running,0.0,11.0
2016,9,Talladega,31.0,7.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,113.0,running,8.0,11.0
2016,9,Talladega,32.0,32.0,13.0,John Jackson,Icard Merrill Attorneys / FLWaterfront.com (Carl Long),Toyota,112.0,running,0.0,9.0
2016,9,Talladega,33.0,33.0,85.0,Bobby Gerhart,Lucas Oil (Billy Gerhart),Chevrolet,111.0,running,0.0,8.0
2016,9,Talladega,34.0,22.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,82.0,electrical,0.0,7.0
2016,9,Talladega,35.0,36.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,81.0,engine,0.0,6.0
2016,9,Talladega,36.0,39.0,78.0,B.J. McLeod,Triple R Containers (B.J. McLeod),Ford,39.0,engine,0.0,5.0
2016,9,Talladega,37.0,30.0,25.0,Chris Cockrum,Advanced Communications Group (Rick Ware),Chevrolet,30.0,crash,0.0,4.0
2016,9,Talladega,38.0,37.0,52.0,Joey Gase,Sparks Energy / Donate Life Alabama (Jimmy Means),Chevrolet,30.0,crash,0.0,3.0
2016,9,Talladega,39.0,23.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,27.0,rear gear,1.0,3.0
2016,9,Talladega,40.0,27.0,10.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,2.0,suspension,0.0,1.0
2016,10,Dover,1.0,3.0,20.0,Erik Jones,Reser's Fine Foods (Joe Gibbs),Toyota,120.0,running,76.0,45.0
2016,10,Dover,2.0,11.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,120.0,running,0.0,39.0
2016,10,Dover,3.0,5.0,88.0,Alex Bowman,Advance Auto Parts (JR Motorsports),Chevrolet,120.0,running,33.0,39.0
2016,10,Dover,4.0,1.0,7.0,Justin Allgaier,TaxSlayer.com (JR Motorsports),Chevrolet,120.0,running,0.0,37.0
2016,10,Dover,5.0,2.0,3.0,Ty Dillon,Rheem (Richard Childress),Chevrolet,120.0,running,11.0,37.0
2016,10,Dover,6.0,32.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,120.0,running,0.0,35.0
2016,10,Dover,7.0,7.0,22.0,Joey Logano,Fleetwood RV / REV Vehicles For Life (Roger Penske),Ford,120.0,running,0.0,0.0
2016,10,Dover,8.0,8.0,18.0,Matt Tifft,Oberto Beef Jerky (Joe Gibbs),Toyota,120.0,running,0.0,0.0
2016,10,Dover,9.0,4.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,120.0,running,0.0,32.0
2016,10,Dover,10.0,13.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,120.0,running,0.0,31.0
2016,10,Dover,11.0,17.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,120.0,running,0.0,30.0
2016,10,Dover,12.0,19.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,120.0,running,0.0,29.0
2016,10,Dover,13.0,14.0,43.0,Jeb Burton,Rocky Ridge Custom Trucks (Richard Petty Motorsports),Ford,119.0,running,0.0,28.0
2016,10,Dover,14.0,21.0,24.0,Drew Herring,JGL Racing Young Guns (James Whitener),Toyota,119.0,running,0.0,27.0
2016,10,Dover,15.0,12.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,119.0,running,0.0,26.0
2016,10,Dover,16.0,6.0,39.0,Ryan Sieg,Crabby J Spice (Rod Sieg),Chevrolet,118.0,running,0.0,25.0
2016,10,Dover,17.0,20.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,117.0,running,0.0,24.0
2016,10,Dover,18.0,15.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,117.0,running,0.0,23.0
2016,10,Dover,19.0,30.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,117.0,running,0.0,22.0
2016,10,Dover,20.0,16.0,4.0,Ross Chastain,Protect Your Melon / #BuckleUpDE (Johnny Davis),Chevrolet,117.0,running,0.0,21.0
2016,10,Dover,21.0,22.0,28.0,Dakoda Armstrong,JGL Racing (James Whitener),Toyota,117.0,running,0.0,20.0
2016,10,Dover,22.0,18.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,117.0,running,0.0,19.0
2016,10,Dover,23.0,28.0,52.0,Joey Gase,DB Sales Co. (Jimmy Means),Chevrolet,117.0,running,0.0,18.0
2016,10,Dover,24.0,27.0,0.0,Garrett Smithley,"Heroes Haven Sharptown, MD (Johnny Davis)",Chevrolet,116.0,running,0.0,17.0
2016,10,Dover,25.0,10.0,33.0,Brandon Jones,Chevrolet Military Discount (Richard Childress),Chevrolet,116.0,running,0.0,16.0
2016,10,Dover,26.0,33.0,13.0,Timmy Hill,Chris Kyle Foundation (Carl Long),Dodge,115.0,running,0.0,0.0
2016,10,Dover,27.0,29.0,97.0,Alex Guenette,Vroom! Brands (Victor Obaika),Chevrolet,115.0,running,0.0,14.0
2016,10,Dover,28.0,25.0,90.0,Mario Gosselin,Victoriaville RV Center (Mario Gosselin),Chevrolet,113.0,running,0.0,13.0
2016,10,Dover,29.0,9.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,112.0,running,0.0,0.0
2016,10,Dover,30.0,24.0,15.0,Travis Kvapil,Keen Parts / CorvetteParts.net (Rick Ware),Ford,109.0,running,0.0,0.0
2016,10,Dover,31.0,26.0,25.0,Ryan Ellis,Lilly Trucking / CarportEmpire.com (Rick Ware),Chevrolet,87.0,running,0.0,10.0
2016,10,Dover,32.0,39.0,74.0,Mike Harmon,TruckersFinalMile.org (Mike Harmon),Dodge,81.0,running,0.0,9.0
2016,10,Dover,33.0,23.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,66.0,vibration,0.0,8.0
2016,10,Dover,34.0,36.0,40.0,Carl Long,Chris Kyle Foundation / Truxx Outfitters (Carl Long),Toyota,32.0,vibration,0.0,7.0
2016,10,Dover,35.0,35.0,70.0,Derrike Cope,Speedway Cafe / Acredale Vending (Derrike Cope),Chevrolet,28.0,running,0.0,6.0
