driver,career_races,career_wins,career_win_pct,career_top_5,career_top_5_pct,career_top_10,career_top_10_pct,career_top_20,career_top_20_pct,career_avg_start,career_best_start,career_worst_start,career_avg_finish,career_best_finish,career_worst_finish,career_avg_laps_led,career_total_laps_led,career_most_laps_led,career_total_money,career_avg_money,career_max_race_money,career_min_race_money
Jerry Robertson,8,0,0.0,0,0.0,0,0.0,1,0.125,24.0,9,36,27.0,20,36,0.0,0,0,48590,6074,10015,3150
Jesse Iwuji,16,0,0.0,0,0.0,0,0.0,2,0.125,29.88,14,38,27.44,17,39,0.0,0,0,0,,,
Jesse Little,47,0,0.0,0,0.0,8,0.17021,29,0.61702,19.36,5,36,18.91,6,35,0.04,2,2,59698,14925,16710,13932
Jesse Love,3,0,0.0,1,0.33333,2,0.66667,3,1.0,13.0,9,20,8.67,4,13,0.0,0,0,0,,,
Jesse Smith,1,0,0.0,0,0.0,0,0.0,0,0.0,19.0,19,19,29.0,29,29,0.0,0,0,10600,10600,10600,10600
Jessica Friesen,2,0,0.0,0,0.0,0,0.0,0,0.0,22.0,19,25,30.0,26,34,0.0,0,0,0,,,
Jett Noland,3,0,0.0,0,0.0,0,0.0,0,0.0,34.67,33,36,30.67,26,37,0.0,0,0,0,,,
Jim Bown,1,0,0.0,0,0.0,0,0.0,1,1.0,24.0,24,24,16.0,16,16,0.0,0,0,5325,5325,5325,5325
Jim Inglebright,17,0,0.0,0,0.0,1,0.05882,11,0.64706,16.88,6,34,19.59,8,31,0.0,0,0,143115,8419,12490,6915
Jim Mills,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,24.0,24,24,0.0,0,0,6190,6190,6190,6190
Jim Sauter,2,0,0.0,0,0.0,1,0.5,2,1.0,15.5,9,22,11.5,10,13,6.0,12,12,18465,9233,10400,8065
Jimmie Johnson,1,0,0.0,0,0.0,0,0.0,0,0.0,9.0,9,9,34.0,34,34,29.0,29,29,7385,7385,7385,7385
Jimmy Davis,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,33.0,33,33,0.0,0,0,3100,3100,3100,3100
Jimmy Dick,3,0,0.0,0,0.0,0,0.0,2,0.66667,26.67,22,30,19.0,17,22,0.0,0,0,6550,2183,2600,1750
Jimmy Hensley,146,2,0.0137,27,0.18493,64,0.43836,110,0.75342,14.08,1,33,13.85,1,34,6.08,888,200,1500274,10276,40250,1475
Jimmy Kitchens,1,0,0.0,0,0.0,0,0.0,0,0.0,25.0,25,25,28.0,28,28,3.0,3,3,12092,12092,12092,12092
Jimmy Kite,4,0,0.0,0,0.0,0,0.0,2,0.5,28.5,22,36,20.75,18,24,0.0,0,0,38885,9721,11215,8815
Jimmy Simpson,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,26.0,26,26,0.0,0,0,7950,7950,7950,7950
Jimmy Spencer,31,1,0.03226,4,0.12903,11,0.35484,21,0.67742,16.87,1,31,15.03,1,33,5.45,169,124,424255,13686,59300,5390
Jimmy Weller III,15,0,0.0,0,0.0,1,0.06667,5,0.33333,25.13,11,34,23.6,9,36,0.07,1,1,153635,10242,15625,6395
Jody Knowles,5,0,0.0,0,0.0,0,0.0,1,0.2,30.6,28,33,26.6,18,34,0.0,0,0,43132,8626,14252,6305
Jody Lavender,22,0,0.0,0,0.0,0,0.0,11,0.5,23.91,11,36,20.59,13,33,0.05,1,1,216555,9843,15065,5290
Jody McCormick,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,32.0,32,32,0.0,0,0,7025,7025,7025,7025
Joe Aramendia,7,0,0.0,0,0.0,0,0.0,0,0.0,29.29,23,35,26.0,21,33,0.0,0,0,63020,9003,13865,7040
Joe Bean,2,0,0.0,0,0.0,1,0.5,1,0.5,29.0,28,30,16.5,9,24,0.0,0,0,10675,5338,5725,4950
Joe Bessey,4,0,0.0,1,0.25,2,0.5,2,0.5,10.25,4,19,20.75,4,38,0.0,0,0,16100,4025,6475,1650
Joe Buford,3,0,0.0,0,0.0,0,0.0,1,0.33333,17.67,5,31,24.33,18,32,0.0,0,0,15320,5107,5325,4970
Joe Bush,1,0,0.0,0,0.0,0,0.0,0,0.0,25.0,25,25,36.0,36,36,0.0,0,0,4675,4675,4675,4675
Joe Cooksey,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,23.0,23,23,0.0,0,0,8165,8165,8165,8165
Joe Gaita,10,0,0.0,0,0.0,0,0.0,1,0.1,27.6,14,34,27.4,18,36,0.0,0,0,49000,4900,8785,3675
Joe Hudson,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,27.0,27,27,0.0,0,0,0,,,
Joe Madore,2,0,0.0,0,0.0,0,0.0,1,0.5,28.5,25,32,22.0,19,25,0.0,0,0,8125,4063,4375,3750
Joe Nemechek,70,0,0.0,4,0.05714,19,0.27143,31,0.44286,17.81,1,35,21.19,2,37,0.7,49,37,321367,13972,28216,4650
Joe Ruttman,172,13,0.07558,68,0.39535,111,0.64535,145,0.84302,10.51,1,35,10.11,1,35,7.15,1229,152,2430395,14130,84310,2800
Joe Varde,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,33.0,33,33,0.0,0,0,5815,5815,5815,5815
Joel White,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,27.0,27,27,0.0,0,0,8950,8950,8950,8950
Joey Clanton,19,0,0.0,0,0.0,5,0.26316,8,0.42105,19.79,4,33,21.84,6,34,0.05,1,1,231290,12173,23525,6550
Joey Coulter,91,1,0.01099,19,0.20879,43,0.47253,73,0.8022,11.81,1,34,12.67,1,34,1.53,139,40,1195946,13142,34800,7485
Joey Gase,6,0,0.0,0,0.0,0,0.0,0,0.0,27.33,23,32,29.33,24,31,0.0,0,0,0,,,
Joey Gattina,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,32.0,32,32,0.0,0,0,8511,8511,8511,8511
Joey Logano,9,2,0.22222,5,0.55556,6,0.66667,7,0.77778,6.89,1,20,9.44,1,26,36.56,329,150,146582,20940,51336,8625
Joey Miller,20,0,0.0,1,0.05,2,0.1,11,0.55,19.55,6,33,20.95,5,36,0.1,2,2,220430,11022,15540,7380
Joey Sonntag,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,33.0,33,33,0.0,0,0,8325,8325,8325,8325
Johanna Long,24,0,0.0,0,0.0,0,0.0,11,0.45833,18.67,5,32,24.46,11,36,0.08,2,2,230508,9605,13850,5935
John Andretti,6,0,0.0,1,0.16667,3,0.5,5,0.83333,20.17,4,28,13.67,4,36,1.33,8,5,75730,12622,16635,7035
John Blewett III,4,0,0.0,0,0.0,0,0.0,0,0.0,21.5,16,25,27.75,22,33,0.0,0,0,19295,4824,5770,3950
John Borneman,2,0,0.0,0,0.0,0,0.0,0,0.0,29.0,25,33,31.0,29,33,0.0,0,0,2850,1425,1650,1200
John H. Nemechek,149,13,0.08725,51,0.34228,82,0.55034,107,0.71812,11.27,1,38,12.51,1,39,11.07,1650,114,525657,17522,46978,7760
John Jackson,10,0,0.0,0,0.0,0,0.0,0,0.0,27.7,19,36,32.7,27,36,0.0,0,0,85498,8550,10755,5925
John Kinder,12,0,0.0,0,0.0,0,0.0,5,0.41667,22.0,14,36,23.25,13,38,0.0,0,0,29525,2460,3100,1800
John King,16,1,0.0625,1,0.0625,2,0.125,6,0.375,24.69,19,36,22.5,1,33,0.44,7,6,219835,13740,76525,6775
John Mickel,7,0,0.0,0,0.0,0,0.0,1,0.14286,32.86,26,35,27.14,20,31,0.14,1,1,59370,8481,10940,5690
John Nemechek,43,0,0.0,0,0.0,4,0.09302,28,0.65116,19.12,6,34,19.16,7,36,0.0,0,0,205202,4772,11100,1475
John Wes Townley,110,1,0.00909,5,0.04545,24,0.21818,75,0.68182,15.75,1,30,17.0,1,35,0.31,34,23,1180016,12826,45845,6525
John Young,12,0,0.0,0,0.0,1,0.08333,1,0.08333,26.33,12,34,25.92,10,36,0.0,0,0,100545,8379,11765,5420
"Johnny Benson, Jr.",138,14,0.10145,58,0.42029,90,0.65217,111,0.80435,11.54,1,35,10.66,1,35,9.86,1360,145,2790073,20218,89650,2600
Johnny Borneman III,2,0,0.0,0,0.0,0,0.0,0,0.0,32.5,31,34,28.5,23,34,0.0,0,0,17370,8685,9815,7555
Johnny Chapman,60,0,0.0,0,0.0,0,0.0,5,0.08333,27.88,8,34,30.62,17,36,0.1,6,2,507477,8458,13430,3725
Johnny Sauter,320,24,0.075,116,0.3625,186,0.58125,259,0.80938,10.58,1,36,11.16,1,40,8.35,2671,148,3125258,17859,73310,6350
Jon Lemke,1,0,0.0,0,0.0,0,0.0,0,0.0,24.0,24,24,32.0,32,32,0.0,0,0,7975,7975,7975,7975
Jon Paques,1,0,0.0,0,0.0,0,0.0,1,1.0,18.0,18,18,15.0,15,15,0.0,0,0,4625,4625,4625,4625
Jon Wood,119,2,0.01681,15,0.12605,51,0.42857,91,0.76471,14.1,1,35,14.01,1,36,4.24,505,79,1506787,12662,49050,6140
Jonathan Davenport,1,0,0.0,0,0.0,0,0.0,1,1.0,25.0,25,25,14.0,14,14,0.0,0,0,0,,,
Jonathan Shafer,3,0,0.0,0,0.0,0,0.0,0,0.0,31.0,27,33,26.33,24,29,0.0,0,0,0,,,
Jonathon Price,13,0,0.0,0,0.0,0,0.0,1,0.07692,30.62,22,36,28.69,20,36,0.0,0,0,103305,7947,12690,5815
Jordan Anderson,138,0,0.0,2,0.01449,6,0.04348,61,0.44203,24.16,9,36,21.19,2,37,0.05,7,2,259489,13657,18697,9150
Jose Luis Ramirez,2,0,0.0,0,0.0,0,0.0,0,0.0,33.5,32,35,32.5,29,36,0.0,0,0,14034,7017,7044,6990
Josh Berry,11,0,0.0,0,0.0,1,0.09091,8,0.72727,19.36,11,33,16.82,10,28,0.0,0,0,0,,,
Josh Bilicki,11,0,0.0,0,0.0,0,0.0,4,0.36364,28.91,21,33,25.73,18,36,0.0,0,0,0,,,
Josh Reaume,74,0,0.0,0,0.0,1,0.01351,19,0.25676,28.43,13,37,25.36,6,40,0.03,2,1,21943,10972,14458,7485
Josh Reeves,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,28.0,28,28,0.0,0,0,0,,,
Josh Richards,9,0,0.0,0,0.0,0,0.0,3,0.33333,18.33,9,25,22.56,13,34,0.0,0,0,72155,8017,11275,6950
Josh Richeson,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,25.0,25,25,0.0,0,0,6540,6540,6540,6540
Josh White,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,32.0,32,32,0.0,0,0,0,,,
Josh Williams,2,0,0.0,0,0.0,0,0.0,0,0.0,30.0,28,32,31.0,28,34,0.0,0,0,7715,7715,7715,7715
Josh Wise,12,0,0.0,0,0.0,2,0.16667,5,0.41667,18.75,5,35,21.75,6,35,0.0,0,0,124540,11322,15700,7225
Juan Manuel Gonzalez,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,30.0,30,30,0.0,0,0,0,,,
Justin Allgaier,8,0,0.0,0,0.0,0,0.0,0,0.0,31.25,22,36,27.38,21,36,0.0,0,0,73035,9129,12060,7365
Justin Boston,10,0,0.0,0,0.0,4,0.4,6,0.6,15.9,6,27,17.2,7,30,0.1,1,1,150641,15064,19064,7835
Justin Fontaine,26,0,0.0,0,0.0,2,0.07692,14,0.53846,23.12,17,31,20.19,9,30,0.08,2,2,0,,,
Justin Haley,51,3,0.05882,12,0.23529,32,0.62745,42,0.82353,11.31,1,24,11.29,1,32,1.9,97,33,35470,11823,13982,8290
Justin Hobgood,11,0,0.0,0,0.0,1,0.09091,4,0.36364,23.64,8,36,26.27,9,36,0.0,0,0,111710,10155,15285,5940
Justin Jennings,46,0,0.0,0,0.0,0,0.0,11,0.23913,26.28,20,34,25.26,15,35,0.04,2,1,477668,10384,18169,6445
Justin Johnson,5,0,0.0,0,0.0,1,0.2,2,0.4,19.0,3,32,22.4,8,35,0.4,2,2,38130,9533,11600,5950
Justin Kunz,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,26.0,26,26,0.0,0,0,0,,,
Justin Labonte,3,0,0.0,0,0.0,0,0.0,1,0.33333,24.33,22,26,20.67,12,27,0.0,0,0,25865,8622,9550,8150
Justin Lofton,84,1,0.0119,11,0.13095,30,0.35714,70,0.83333,13.2,1,35,14.56,1,33,2.56,215,55,1096295,13051,42625,7050
Justin Marks,39,0,0.0,0,0.0,4,0.10256,16,0.41026,19.31,1,36,21.56,8,35,0.03,1,1,393475,10930,21035,7090
Justin Martz,1,0,0.0,0,0.0,0,0.0,1,1.0,23.0,23,23,20.0,20,20,0.0,0,0,11390,11390,11390,11390
Justin S. Carroll,4,0,0.0,0,0.0,0,0.0,0,0.0,31.75,29,34,29.25,23,34,0.0,0,0,0,,,
Justin Shipley,4,0,0.0,0,0.0,0,0.0,1,0.25,16.0,13,21,23.25,11,31,0.0,0,0,0,,,
Kaden Honeycutt,20,0,0.0,0,0.0,4,0.2,9,0.45,22.7,3,36,20.1,8,34,0.05,1,1,0,,,
Kasey Kahne,6,5,0.83333,6,1.0,6,1.0,6,1.0,4.5,1,13,1.17,1,2,54.67,328,95,231194,38532,48825,27815
Kaz Grala,51,1,0.01961,6,0.11765,19,0.37255,34,0.66667,13.9,1,30,15.92,1,31,0.96,49,19,0,,,
Keith McGee,11,0,0.0,0,0.0,1,0.09091,1,0.09091,34.36,31,38,30.55,10,36,0.09,1,1,0,,,
Kelly Bires,8,0,0.0,0,0.0,1,0.125,2,0.25,19.88,3,29,26.13,10,35,0.0,0,0,84490,10561,16975,7300
Kelly Denton,10,0,0.0,0,0.0,0,0.0,4,0.4,18.7,5,35,23.4,12,36,0.0,0,0,54575,5458,9200,3750
Kelly Sutton,54,0,0.0,0,0.0,0,0.0,7,0.12963,29.39,14,36,27.85,15,36,0.02,1,1,472757,8755,15960,5120
Ken Bouchard,5,0,0.0,0,0.0,1,0.2,4,0.8,26.6,17,35,16.4,10,23,0.0,0,0,39525,7905,12850,4250
Ken Butler III,3,0,0.0,0,0.0,0,0.0,0,0.0,31.0,25,35,32.0,27,36,0.0,0,0,26796,8932,10925,6996
Ken Schrader,105,1,0.00952,12,0.11429,37,0.35238,76,0.72381,15.46,1,36,16.37,1,36,1.69,177,59,1007872,9785,29050,1400
Ken Weaver,24,0,0.0,0,0.0,1,0.04167,6,0.25,30.92,16,36,25.92,6,35,0.0,0,0,221305,9221,20950,5265
Kenji Momota,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,37.0,37,37,0.0,0,0,1650,1650,1650,1650
Kenko Miura,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,33.0,33,33,0.0,0,0,0,,,
Kenny Allen,41,0,0.0,0,0.0,1,0.02439,16,0.39024,27.46,7,39,23.1,10,38,0.0,0,0,202262,4933,10800,1600
Kenny Gross,1,0,0.0,0,0.0,0,0.0,0,0.0,29.0,29,29,31.0,31,31,0.0,0,0,4970,4970,4970,4970
Kenny Habul,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,26.0,26,26,0.0,0,0,9350,9350,9350,9350
