driver,career_races,career_wins,career_win_pct,career_top_5,career_top_5_pct,career_top_10,career_top_10_pct,career_top_20,career_top_20_pct,career_avg_start,career_best_start,career_worst_start,career_avg_finish,career_best_finish,career_worst_finish,career_avg_laps_led,career_total_laps_led,career_most_laps_led,career_total_money,career_avg_money,career_max_race_money,career_min_race_money
Jimmie Lewallen,142,0,0.0,28,0.19718,57,0.40141,102,0.71831,15.74,1,62,15.55,2,50,0.0,0,0,20125,166,900,20
Jimmy Ayers,20,0,0.0,0,0.0,8,0.4,14,0.7,29.33,10,67,19.8,9,64,0.0,0,0,985,58,300,25
Jimmy Clark,1,0,0.0,0,0.0,0,0.0,0,0.0,24.0,24,24,30.0,30,30,0.0,0,0,665,665,665,665
Jimmy Crawford,16,0,0.0,0,0.0,0,0.0,4,0.25,28.56,11,41,26.19,16,41,0.0,0,0,15114,1008,3775,25
Jimmy Finger,7,0,0.0,0,0.0,0,0.0,3,0.42857,30.0,17,48,27.71,11,47,0.0,0,0,11580,1654,2860,530
Jimmy Florian,26,1,0.03846,5,0.19231,13,0.5,18,0.69231,30.25,1,65,15.5,1,42,1.54,40,40,3875,185,1000,25
Jimmy Griggs,1,0,0.0,0,0.0,0,0.0,1,1.0,14.0,14,14,12.0,12,12,0.0,0,0,240,240,240,240
Jimmy Hailey,1,0,0.0,0,0.0,0,0.0,1,1.0,25.0,25,25,14.0,14,14,0.0,0,0,615,615,615,615
Jimmy Helms,88,0,0.0,0,0.0,7,0.07955,55,0.625,23.17,6,44,20.18,6,44,0.0,0,0,21420,252,1300,100
Jimmy Hensley,99,0,0.0,1,0.0101,15,0.15152,42,0.42424,20.77,2,41,22.19,5,42,0.36,36,11,1013755,10344,56175,500
Jimmy Hindman,1,0,0.0,0,0.0,0,0.0,0,0.0,29.0,29,29,30.0,30,30,0.0,0,0,350,350,350,350
Jimmy Horton,48,0,0.0,0,0.0,0,0.0,8,0.16667,31.63,5,40,29.25,13,41,0.0,0,0,317802,6621,33485,1600
Jimmy Ingalls,5,0,0.0,0,0.0,0,0.0,2,0.4,30.8,27,34,26.8,17,40,0.0,0,0,11945,2389,3790,1480
Jimmy Ingram,3,0,0.0,0,0.0,0,0.0,2,0.66667,42.5,33,52,30.33,15,57,0.0,0,0,1460,730,1435,25
Jimmy Insolo,30,0,0.0,4,0.13333,8,0.26667,13,0.43333,13.63,2,36,21.4,3,42,0.8,24,18,60535,2018,8620,590
Jimmy Lee Capps,11,0,0.0,0,0.0,1,0.09091,5,0.45455,25.0,3,33,23.0,10,35,0.0,0,0,15680,1425,2805,50
Jimmy Longo,2,0,0.0,0,0.0,0,0.0,0,0.0,,,,30.0,25,35,0.0,0,0,25,25,25,25
Jimmy Mairs,5,0,0.0,0,0.0,2,0.4,3,0.6,23.2,7,64,26.2,7,75,0.0,0,0,585,146,195,75
Jimmy Massey,51,0,0.0,12,0.23529,28,0.54902,42,0.82353,14.35,1,42,13.24,2,47,0.65,33,26,14565,297,1975,50
Jimmy Means,455,0,0.0,0,0.0,17,0.03736,187,0.41099,29.1,5,42,23.23,7,43,0.11,52,21,1852419,4071,20435,350
Jimmy Pardue,218,2,0.00917,30,0.13761,88,0.40367,181,0.83028,13.12,1,55,13.59,1,45,2.34,511,137,78375,366,11600,45
Jimmy Roland,2,0,0.0,0,0.0,1,0.5,1,0.5,20.0,12,28,33.5,10,57,0.0,0,0,150,75,100,50
Jimmy Spencer,478,2,0.00418,28,0.05858,80,0.16736,218,0.45607,24.48,1,43,22.48,1,43,3.05,1457,206,18830599,39395,223513,3375
Jimmy Thompson,47,0,0.0,2,0.04255,10,0.21277,27,0.57447,19.98,2,52,20.77,4,63,0.0,0,0,10970,255,1995,25
Jimmy Trull,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,26.0,26,26,0.0,0,0,247,247,247,247
Jimmy Vaughn,8,0,0.0,0,0.0,1,0.125,6,0.75,19.0,14,27,16.75,7,23,0.0,0,0,3435,429,2000,100
Jimmy Walker,6,0,0.0,0,0.0,0,0.0,0,0.0,26.5,19,30,29.33,27,37,0.0,0,0,5175,863,1350,695
Jimmy Warden,1,0,0.0,0,0.0,0,0.0,0,0.0,69.0,69,69,50.0,50,50,0.0,0,0,50,50,50,50
Jimmy Watson,2,0,0.0,0,0.0,0,0.0,1,0.5,28.5,27,30,22.5,14,31,0.0,0,0,855,428,505,350
Jo Schlesser,2,0,0.0,0,0.0,1,0.5,2,1.0,13.0,8,18,11.0,9,13,0.0,0,0,1350,675,1200,150
Jocko Maggiacomo,24,0,0.0,0,0.0,0,0.0,0,0.0,33.33,26,40,32.04,24,40,0.0,0,0,25865,1125,2330,540
Jody Ridley,139,1,0.00719,7,0.05036,56,0.40288,97,0.69784,18.54,3,39,16.5,1,42,0.27,38,20,901725,6487,29665,810
Joe Bell,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,48.0,48,48,0.0,0,0,0,,,
Joe Bellinato,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,18.0,18,18,0.0,0,0,25,25,25,25
Joe Bessey,1,0,0.0,0,0.0,0,0.0,0,0.0,42.0,42,42,27.0,27,27,0.0,0,0,48975,48975,48975,48975
Joe Bill Adams,2,0,0.0,0,0.0,1,0.5,1,0.5,21.5,20,23,20.5,9,32,0.0,0,0,450,225,300,150
Joe Bill McGraw,5,0,0.0,0,0.0,1,0.2,5,1.0,18.2,14,29,14.0,10,17,0.0,0,0,500,100,100,100
Joe Bill O'Dell,11,0,0.0,0,0.0,1,0.09091,5,0.45455,42.5,35,50,20.91,10,32,0.0,0,0,345,43,75,25
Joe Booher,21,0,0.0,0,0.0,0,0.0,8,0.38095,33.71,28,42,25.19,11,42,0.0,0,0,42475,2023,7920,550
Joe Bossard,2,0,0.0,0,0.0,0,0.0,1,0.5,,,,20.0,19,21,0.0,0,0,50,25,25,25
Joe Carver,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,17.0,17,17,0.0,0,0,25,25,25,25
Joe Caspolich,8,0,0.0,0,0.0,0,0.0,3,0.375,21.25,12,36,22.63,12,37,0.0,0,0,2835,354,1025,115
Joe Clark,14,0,0.0,0,0.0,1,0.07143,2,0.14286,30.92,19,43,30.21,8,44,0.0,0,0,6555,504,1215,25
Joe Cote,4,0,0.0,0,0.0,0,0.0,1,0.25,21.0,15,25,25.75,20,29,0.0,0,0,350,117,150,100
Joe Dean Huss,3,0,0.0,0,0.0,0,0.0,3,1.0,16.67,7,25,15.0,14,16,0.0,0,0,1435,478,510,420
Joe Deloach,1,0,0.0,0,0.0,0,0.0,1,1.0,12.0,12,12,11.0,11,11,0.0,0,0,50,50,50,50
Joe Edd Neubert,3,0,0.0,0,0.0,1,0.33333,1,0.33333,12.67,2,33,23.33,6,36,0.0,0,0,465,233,240,225
Joe Eubanks,159,1,0.00629,37,0.2327,81,0.50943,121,0.76101,12.07,1,71,14.52,1,75,1.47,234,103,31820,218,2000,10
Joe Fields,16,0,0.0,0,0.0,0,0.0,5,0.3125,27.19,18,37,23.25,14,37,0.0,0,0,18850,1178,2470,590
Joe Frasson,107,0,0.0,4,0.03738,19,0.17757,51,0.47664,20.26,4,47,21.55,3,43,0.23,25,7,146608,1370,5795,245
Joe Gillow,1,0,0.0,0,0.0,0,0.0,0,0.0,24.0,24,24,26.0,26,26,0.0,0,0,25,25,25,25
Joe Guide,9,0,0.0,0,0.0,0,0.0,3,0.33333,37.63,21,61,30.44,13,58,0.0,0,0,785,112,200,25
Joe Halton,6,0,0.0,0,0.0,1,0.16667,4,0.66667,22.17,15,33,21.83,7,41,0.0,0,0,465,93,165,25
Joe Harrison,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,40.0,40,40,0.0,0,0,25,25,25,25
Joe Hines,3,0,0.0,0,0.0,0,0.0,1,0.33333,27.67,19,33,28.0,17,34,0.0,0,0,1045,523,800,245
Joe Holder,3,0,0.0,0,0.0,0,0.0,1,0.33333,24.33,21,30,24.33,20,30,0.0,0,0,200,100,100,100
Joe Jernigan,4,0,0.0,0,0.0,0,0.0,1,0.25,22.67,14,29,25.5,13,46,0.0,0,0,125,42,75,25
Joe Jones,12,0,0.0,0,0.0,0,0.0,8,0.66667,21.67,5,35,20.33,11,35,0.0,0,0,1295,108,450,25
Joe Kelly,3,0,0.0,0,0.0,0,0.0,2,0.66667,26.33,13,49,21.33,15,30,0.0,0,0,385,193,300,85
Joe Kusler,1,0,0.0,0,0.0,0,0.0,1,1.0,30.0,30,30,18.0,18,18,0.0,0,0,25,25,25,25
Joe Lee Johnson,56,2,0.03571,10,0.17857,20,0.35714,34,0.60714,16.02,2,57,18.39,1,64,2.34,131,83,44535,825,27150,25
Joe Leonard,1,0,0.0,0,0.0,0,0.0,0,0.0,12.0,12,12,31.0,31,31,0.0,0,0,720,720,720,720
Joe Littlejohn,2,0,0.0,1,0.5,1,0.5,1,0.5,2.5,1,4,19.5,4,35,0.0,0,0,325,163,300,25
Joe Martin,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,23.0,23,23,0.0,0,0,0,,,
Joe Merola,8,0,0.0,0,0.0,1,0.125,4,0.5,44.5,19,70,22.13,9,45,0.0,0,0,225,45,75,25
Joe Mihalic,38,0,0.0,0,0.0,2,0.05263,16,0.42105,25.92,10,40,22.53,7,40,0.0,0,0,47585,1252,3575,450
Joe Millikan,79,0,0.0,10,0.12658,38,0.48101,53,0.67089,14.29,1,35,16.04,2,40,2.7,213,74,470745,5959,21500,750
Joe Nagle,1,0,0.0,0,0.0,1,1.0,1,1.0,,,,9.0,9,9,0.0,0,0,100,100,100,100
Joe Nemechek,674,4,0.00593,18,0.02671,62,0.09199,189,0.28042,24.23,1,43,28.29,1,43,1.85,1246,196,45555373,68299,358839,4250
Joe Penland,7,0,0.0,0,0.0,0,0.0,4,0.57143,19.57,7,38,22.43,12,42,0.0,0,0,2020,289,1040,50
Joe Phipps,9,0,0.0,0,0.0,0,0.0,4,0.44444,29.11,17,40,22.11,11,37,0.0,0,0,5010,557,1115,205
Joe Prismo,1,0,0.0,0,0.0,1,1.0,1,1.0,,,,7.0,7,7,0.0,0,0,200,200,200,200
Joe Rogers,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,36.0,36,36,0.0,0,0,25,25,25,25
Joe Roletto,1,0,0.0,0,0.0,0,0.0,1,1.0,13.0,13,13,20.0,20,20,0.0,0,0,50,50,50,50
Joe Ruttman,225,0,0.0,19,0.08444,60,0.26667,117,0.52,18.16,1,40,20.89,2,43,3.59,807,161,1973593,8772,111450,500
Joe Saunders,1,0,0.0,0,0.0,0,0.0,0,0.0,21.0,21,21,21.0,21,21,0.0,0,0,50,50,50,50
Joe Sheppard,1,0,0.0,0,0.0,0,0.0,0,0.0,47.0,47,47,37.0,37,37,0.0,0,0,75,75,75,75
Joe Skovron,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,36.0,36,36,0.0,0,0,0,,,
Joe Sommers,1,0,0.0,0,0.0,1,1.0,1,1.0,8.0,8,8,8.0,8,8,0.0,0,0,100,100,100,100
Joe Stewart,1,0,0.0,0,0.0,0,0.0,0,0.0,25.0,25,25,23.0,23,23,0.0,0,0,50,50,50,50
Joe Sykes,2,0,0.0,0,0.0,0,0.0,1,0.5,23.5,21,26,17.5,12,23,0.0,0,0,100,100,100,100
Joe Valente,4,0,0.0,0,0.0,1,0.25,3,0.75,12.75,8,19,16.25,9,28,0.0,0,0,275,92,150,25
Joe Varde,1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,42.0,42,42,0.0,0,0,37610,37610,37610,37610
Joe Weatherly,230,25,0.1087,105,0.45652,153,0.66522,196,0.85217,8.56,1,42,10.05,1,45,14.64,3367,179,207015,928,11105,50
Joel Davis,30,0,0.0,1,0.03333,5,0.16667,18,0.6,20.27,8,41,19.9,4,44,0.0,0,0,6955,240,1120,50
Joel Million,19,0,0.0,2,0.10526,7,0.36842,13,0.68421,17.08,4,40,18.05,2,67,0.0,0,0,2610,174,650,25
Joel Stowe,4,0,0.0,0,0.0,0,0.0,2,0.5,27.75,22,33,22.5,16,29,0.0,0,0,5930,1483,2730,540
Joey Arrington,10,0,0.0,0,0.0,0,0.0,3,0.3,27.5,17,33,23.6,12,32,0.0,0,0,7830,783,2030,315
Joey Gase,90,0,0.0,0,0.0,0,0.0,3,0.03333,36.0,25,43,33.28,17,43,0.01,1,1,531451,75922,99352,50540
Joey Hand,8,0,0.0,1,0.125,1,0.125,2,0.25,26.13,9,38,25.63,4,38,1.13,9,7,0,,,
Joey Logano,565,33,0.05841,164,0.29027,281,0.49735,408,0.72212,11.78,1,43,14.13,1,43,15.41,8708,309,38558947,151212,1586503,74425
Joey McCarthy,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,31.0,31,31,0.0,0,0,67375,67375,67375,67375
John Alexander,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,38.0,38,38,0.0,0,0,2210,2210,2210,2210
John Anderson,32,0,0.0,1,0.03125,3,0.09375,15,0.46875,22.72,6,39,22.69,5,42,0.03,1,1,80370,2512,9135,420
John Andretti,393,2,0.00509,13,0.03308,37,0.09415,141,0.35878,23.81,1,43,25.18,1,43,1.94,763,113,22749059,57886,287668,4630
John Banks,4,0,0.0,0,0.0,0,0.0,1,0.25,34.75,31,41,31.0,20,50,0.0,0,0,3595,899,930,835
John Barker,8,0,0.0,0,0.0,0,0.0,2,0.25,40.6,25,64,27.63,12,60,0.0,0,0,235,29,50,10
John Belgard,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,34.0,34,34,0.0,0,0,0,,,
John Borden,2,0,0.0,0,0.0,0,0.0,2,1.0,,,,14.0,12,16,0.0,0,0,50,50,50,50
John Borneman,8,0,0.0,0,0.0,0,0.0,2,0.25,22.5,13,41,25.0,12,34,0.0,0,0,10215,1277,3140,550
John Callis,7,0,0.0,0,0.0,0,0.0,1,0.14286,33.86,26,37,28.43,20,40,0.0,0,0,6950,993,1450,600
John Capps,1,0,0.0,0,0.0,0,0.0,1,1.0,20.0,20,20,19.0,19,19,0.0,0,0,25,25,25,25
John Dineen,2,0,0.0,0,0.0,0,0.0,1,0.5,31.5,29,34,17.5,13,22,0.0,0,0,2440,1220,1400,1040
"John Dodd, Jr.",23,0,0.0,1,0.04348,9,0.3913,14,0.6087,16.65,4,35,17.74,5,40,0.0,0,0,2645,147,375,25
"John Dodd, Sr.",11,0,0.0,0,0.0,3,0.27273,6,0.54545,14.75,5,26,18.0,7,36,0.0,0,0,1265,158,375,25
John DuBoise,7,0,0.0,1,0.14286,1,0.14286,3,0.42857,27.75,5,68,19.29,4,29,0.0,0,0,700,117,350,25
John Erickson,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,19.0,19,19,0.0,0,0,100,100,100,100
John Findlay,8,0,0.0,1,0.125,2,0.25,7,0.875,16.67,11,21,13.5,5,27,0.0,0,0,900,129,225,50
John Fite,3,0,0.0,0,0.0,0,0.0,2,0.66667,21.67,18,27,18.33,15,23,0.0,0,0,200,100,100,100
John Ford,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,29.0,29,29,0.0,0,0,50,50,50,50
John Greenwood,2,0,0.0,0,0.0,0,0.0,0,0.0,23.0,13,33,30.5,21,40,0.0,0,0,2730,1365,1510,1220
John Gunn,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,25.0,25,25,0.0,0,0,2225,2225,2225,2225
John H. Nemechek,63,0,0.0,0,0.0,6,0.09524,21,0.33333,24.76,4,37,23.4,6,36,0.59,37,20,0,,,
John Hamby,15,0,0.0,0,0.0,2,0.13333,8,0.53333,22.6,11,40,22.53,8,78,0.0,0,0,1700,121,275,50
John Hamson,1,0,0.0,0,0.0,0,0.0,0,0.0,20.0,20,20,32.0,32,32,0.0,0,0,790,790,790,790
John Harkins,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,21.0,21,21,0.0,0,0,800,800,800,800
John Haver,2,0,0.0,0,0.0,0,0.0,0,0.0,29.5,25,34,33.0,33,33,0.0,0,0,1730,865,950,780
John Hoffman,1,0,0.0,0,0.0,0,0.0,0,0.0,23.0,23,23,22.0,22,22,0.0,0,0,100,100,100,100
John Hren,2,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,29.5,29,30,0.0,0,0,1740,870,1020,720
John Jennings,6,0,0.0,0,0.0,0,0.0,2,0.33333,25.5,21,29,22.33,13,29,0.0,0,0,1515,253,325,200
John Kennedy,19,0,0.0,0,0.0,0,0.0,4,0.21053,29.79,11,43,28.53,14,43,0.0,0,0,14757,777,1490,100
John Kenney,13,0,0.0,0,0.0,0,0.0,6,0.46154,25.77,20,37,23.38,12,43,0.0,0,0,5510,424,1050,200
John Krebs,19,0,0.0,0,0.0,0,0.0,1,0.05263,36.21,23,43,31.84,19,42,0.11,2,1,61695,3247,8100,600
John Lansaw,3,0,0.0,0,0.0,0,0.0,1,0.33333,21.33,17,29,21.0,15,26,0.0,0,0,85,43,50,35
John Lindsay,15,0,0.0,0,0.0,5,0.33333,13,0.86667,21.6,11,41,14.0,8,31,0.0,0,0,1360,91,150,50
John Lyons,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,28.0,28,28,0.0,0,0,700,700,700,700
John Manning,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,15.0,15,15,0.0,0,0,50,50,50,50
John Martin,7,0,0.0,0,0.0,0,0.0,1,0.14286,23.14,11,30,31.43,18,42,0.0,0,0,6435,919,1350,500
John McDaniel,3,0,0.0,0,0.0,0,0.0,1,0.33333,23.0,22,24,22.0,13,27,0.0,0,0,100,100,100,100
John McFadden,11,0,0.0,0,0.0,0,0.0,0,0.0,34.36,28,40,34.73,24,40,0.0,0,0,30004,2728,5660,655
John McGinley,11,0,0.0,2,0.18182,3,0.27273,8,0.72727,37.67,21,49,18.36,2,46,0.0,0,0,1710,171,700,25
John McGorrien,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,20.0,20,20,0.0,0,0,50,50,50,50
John McVitty,11,0,0.0,0,0.0,3,0.27273,11,1.0,18.09,8,29,15.18,8,20,0.0,0,0,800,73,150,50
John Meekins,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,47.0,47,47,0.0,0,0,0,,,
John Meggers,5,0,0.0,0,0.0,3,0.6,5,1.0,,,,9.6,7,13,0.0,0,0,350,70,125,25
John Paschal,1,0,0.0,0,0.0,0,0.0,0,0.0,9.0,9,9,30.0,30,30,0.0,0,0,100,100,100,100
"John Paul, Jr.",2,0,0.0,0,0.0,0,0.0,1,0.5,31.5,27,36,24.0,16,32,0.0,0,0,8460,4230,4610,3850
John Potter,4,0,0.0,0,0.0,2,0.5,3,0.75,23.25,17,29,14.0,6,25,0.0,0,0,700,175,300,50
John Ray,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,34.0,34,34,0.0,0,0,25,25,25,25
John Rezek,4,0,0.0,0,0.0,0,0.0,1,0.25,27.25,23,38,27.5,11,36,0.0,0,0,5035,1259,2400,640
John Riggi,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,22.0,22,22,0.0,0,0,0,,,
John Rogers,3,0,0.0,0,0.0,0,0.0,2,0.66667,26.0,16,36,24.67,19,35,0.0,0,0,675,225,550,50
John Ross,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,11.0,11,11,0.0,0,0,25,25,25,25
John Rostek,6,1,0.16667,2,0.33333,3,0.5,4,0.66667,13.4,1,27,15.17,1,39,10.83,65,58,2560,512,800,85
John Scarfo,1,0,0.0,0,0.0,0,0.0,0,0.0,12.0,12,12,28.0,28,28,0.0,0,0,25,25,25,25
John Schelesky,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,22.0,22,22,0.0,0,0,25,25,25,25
John Sears,318,0,0.0,48,0.15094,127,0.39937,231,0.72642,15.94,1,47,15.21,2,45,0.58,185,73,207335,656,4145,100
John Seeley,2,0,0.0,1,0.5,1,0.5,2,1.0,8.0,8,8,8.0,5,11,0.0,0,0,370,185,245,125
John Smith,2,0,0.0,0,0.0,0,0.0,2,1.0,17.0,17,17,14.5,11,18,0.0,0,0,75,38,50,25
John Soares,13,1,0.07692,2,0.15385,5,0.38462,8,0.61538,14.43,3,31,19.08,1,52,16.31,212,211,3245,295,1500,25
"John Soares, Jr.",13,0,0.0,1,0.07692,2,0.15385,6,0.46154,27.15,15,42,21.69,4,38,0.0,0,0,18335,1410,3415,650
John Torrese,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,13.0,13,13,0.0,0,0,25,25,25,25
John Utsman,14,0,0.0,0,0.0,1,0.07143,7,0.5,27.29,20,38,23.07,10,40,0.0,0,0,25075,1791,4015,580
John Walker,1,0,0.0,0,0.0,1,1.0,1,1.0,20.0,20,20,10.0,10,10,0.0,0,0,155,155,155,155
John Winger,3,0,0.0,0,0.0,0,0.0,1,0.33333,12.67,6,18,19.0,12,24,0.0,0,0,320,107,120,100
John Wright,1,0,0.0,0,0.0,1,1.0,1,1.0,,,,7.0,7,7,0.0,0,0,100,100,100,100
Johnny Allen,173,1,0.00578,19,0.10983,61,0.3526,127,0.7341,16.4,1,67,16.14,1,52,1.68,291,178,58730,352,7475,25
Johnny Anderson,9,0,0.0,0,0.0,0,0.0,3,0.33333,27.44,17,43,25.67,17,42,0.0,0,0,9260,1029,2170,585
Johnny Barnes,13,0,0.0,0,0.0,0,0.0,3,0.23077,35.0,18,47,30.69,15,47,0.0,0,0,11715,901,1500,490
Johnny Beauchamp,23,2,0.08696,7,0.30435,10,0.43478,18,0.78261,17.63,2,46,13.87,1,45,5.78,133,100,28631,1301,9110,25
Johnny Benson,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,21.0,21,21,0.0,0,0,850,850,850,850
"Johnny Benson, Jr.",274,1,0.00365,18,0.06569,58,0.21168,138,0.50365,23.23,1,42,21.18,1,43,1.9,520,70,15682839,57237,223300,14965
Johnny Bridgers,2,0,0.0,0,0.0,0,0.0,0,0.0,38.0,28,48,34.0,26,42,0.0,0,0,120,120,120,120
Johnny Chapman,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,36.0,36,36,0.0,0,0,6526,6526,6526,6526
Johnny Clements,1,0,0.0,0,0.0,0,0.0,1,1.0,10.0,10,10,14.0,14,14,0.0,0,0,100,100,100,100
Johnny Coy,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,22.0,22,22,0.0,0,0,175,175,175,175
"Johnny Coy, Jr.",3,0,0.0,0,0.0,0,0.0,1,0.33333,35.67,33,39,25.33,17,36,0.0,0,0,10290,3430,5265,1090
Johnny Cramblitt,2,0,0.0,0,0.0,0,0.0,1,0.5,27.0,22,32,19.5,13,26,0.0,0,0,75,38,50,25
Johnny Dodson,15,0,0.0,0,0.0,5,0.33333,11,0.73333,19.36,5,62,16.27,7,45,0.0,0,0,2165,144,425,50
Johnny Dollar,2,0,0.0,0,0.0,0,0.0,0,0.0,33.5,27,40,35.0,30,40,0.0,0,0,200,200,200,200
Johnny Frank,1,0,0.0,0,0.0,0,0.0,1,1.0,26.0,26,26,18.0,18,18,0.0,0,0,75,75,75,75
Johnny Gardner,14,0,0.0,0,0.0,0,0.0,5,0.35714,21.83,11,42,21.93,11,39,0.0,0,0,780,65,125,50
Johnny Gouveia,5,0,0.0,0,0.0,1,0.2,4,0.8,22.75,13,27,24.0,9,59,0.0,0,0,260,65,100,50
Johnny Grubb,5,0,0.0,0,0.0,1,0.2,5,1.0,30.0,7,57,12.0,9,16,0.0,0,0,600,120,350,25
Johnny Halford,41,0,0.0,0,0.0,1,0.02439,20,0.4878,24.22,2,40,21.39,10,37,0.39,16,16,26893,672,1350,100
Johnny Kieper,16,1,0.0625,5,0.3125,8,0.5,13,0.8125,13.73,1,38,13.5,1,36,18.0,288,169,8385,524,1450,25
Johnny Mackison,16,0,0.0,3,0.1875,5,0.3125,8,0.5,16.5,2,48,19.25,3,39,0.0,0,0,2585,199,975,20
Johnny Mantz,12,1,0.08333,4,0.33333,8,0.66667,9,0.75,17.22,5,43,15.75,1,76,31.58,379,351,14010,1274,10510,25
Johnny Mello,1,0,0.0,0,0.0,0,0.0,0,0.0,16.0,16,16,31.0,31,31,0.0,0,0,0,,,
Johnny Miller,5,0,0.0,0,0.0,0,0.0,0,0.0,33.4,28,40,32.2,24,44,0.0,0,0,169689,33938,66939,200
Johnny Mock,1,0,0.0,0,0.0,1,1.0,1,1.0,8.0,8,8,9.0,9,9,0.0,0,0,100,100,100,100
Johnny Nave,4,0,0.0,0,0.0,0,0.0,1,0.25,24.5,14,32,27.75,15,35,0.0,0,0,520,130,250,70
Johnny Osteen,1,0,0.0,0,0.0,0,0.0,0,0.0,72.0,72,72,66.0,66,66,0.0,0,0,0,,,
Johnny Patterson,25,0,0.0,4,0.16,6,0.24,14,0.56,22.0,5,62,21.44,2,52,0.0,0,0,6035,274,3000,25
Johnny Ray,8,0,0.0,0,0.0,0,0.0,0,0.0,27.88,10,43,33.0,22,48,0.0,0,0,8875,1109,2270,735
Johnny Roberts,13,0,0.0,0,0.0,1,0.07692,8,0.61538,23.17,7,52,21.0,10,48,0.0,0,0,610,55,100,25
Johnny Rogers,1,0,0.0,0,0.0,0,0.0,0,0.0,7.0,7,7,36.0,36,36,0.0,0,0,0,,,
Johnny Rutherford,35,1,0.02857,2,0.05714,5,0.14286,13,0.37143,21.0,4,42,23.71,1,41,0.4,14,6,67844,1938,17285,100
Johnny Sauter,85,0,0.0,1,0.01176,3,0.03529,19,0.22353,31.8,4,43,28.96,5,43,0.08,7,2,6924192,81461,333128,46995
Johnny Steele,11,0,0.0,0,0.0,0,0.0,3,0.27273,30.27,20,48,28.45,13,43,0.0,0,0,4925,493,1375,100
Johnny Sudderth,8,0,0.0,0,0.0,0,0.0,1,0.125,32.38,17,44,37.0,13,48,0.0,0,0,1860,233,325,115
Johnny Thompson,5,0,0.0,0,0.0,0,0.0,3,0.6,21.0,8,28,26.6,14,54,0.0,0,0,100,25,25,25
Johnny Wohlfiel,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,56.0,56,56,0.0,0,0,0,,,
Johnny Wolford,1,0,0.0,0,0.0,0,0.0,0,0.0,56.0,56,56,54.0,54,54,0.0,0,0,200,200,200,200
Johnny Yountz,1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,34.0,34,34,0.0,0,0,50,50,50,50
Johnny Zeke,4,0,0.0,0,0.0,0,0.0,0,0.0,14.0,8,20,31.5,22,43,0.0,0,0,75,25,40,10
Joie Ray,1,0,0.0,0,0.0,0,0.0,0,0.0,25.0,25,25,51.0,51,51,0.0,0,0,0,,,
Jon Wood,4,0,0.0,0,0.0,0,0.0,0,0.0,25.5,12,41,32.75,29,36,0.0,0,0,396899,99225,104064,91295
Jonathan Davenport,1,0,0.0,0,0.0,0,0.0,0,0.0,21.0,21,21,36.0,36,36,0.0,0,0,0,,,
Jonathan Lee Edwards,8,0,0.0,0,0.0,0,0.0,0,0.0,36.63,27,40,29.88,21,37,0.0,0,0,14305,1788,2440,1175
Jordan Taylor,1,0,0.0,0,0.0,0,0.0,0,0.0,4.0,4,4,24.0,24,24,0.0,0,0,0,,,
Jorge Goeters,1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,35.0,35,35,1.0,1,1,57500,57500,57500,57500
Josh Berry,34,0,0.0,3,0.08824,7,0.20588,15,0.44118,23.0,2,37,21.62,2,36,2.68,91,32,0,,,
Josh Bilicki,98,0,0.0,0,0.0,1,0.0102,3,0.03061,33.95,23,40,31.43,10,39,0.01,1,1,0,,,
Josh Williams,5,0,0.0,0,0.0,0,0.0,0,0.0,34.8,30,38,29.0,25,37,0.0,0,0,0,,,
