Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,20.0,3.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,300.0,running,0.0,21.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,21.0,17.0,47.0,A.J. Allmendinger,Bush's Chili Beans / Kroger / Scott (JTG-Daugherty Racing),Chevrolet,300.0,running,0.0,20.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,22.0,37.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,300.0,running,0.0,19.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,23.0,22.0,14.0,Tony Stewart,Code 3 Associates / Mobil 1 (Stewart Haas Racing),Chevrolet,299.0,running,0.0,18.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,24.0,21.0,17.0,Ricky Stenhouse Jr,Milwaukee / Fastenal (Jack Roush),Ford,299.0,running,0.0,17.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,25.0,14.0,27.0,Paul Menard,Libman / Menards (Richard Childress),Chevrolet,299.0,running,0.0,16.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,26.0,20.0,95.0,Michael McDowell,"Rat Rods ""Patina"" (Leavine Family Racing)",Chevrolet,298.0,running,0.0,15.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,27.0,31.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,298.0,running,0.0,14.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,28.0,33.0,83.0,Matt DiBenedetto,NASCAR Heat Evolution (BK Racing),Toyota,298.0,running,0.0,13.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,29.0,34.0,38.0,Landon Cassill,The Pete Store (Bob Jenkins),Ford,298.0,running,0.0,12.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,30.0,28.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,298.0,running,0.0,11.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,31.0,25.0,44.0,Brian Scott,Shaw's / Shore Lodge / Viva / Cottonelle (Richard Petty Motorsports),Ford,298.0,running,0.0,10.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,32.0,23.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,297.0,running,0.0,9.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,33.0,32.0,16.0,Greg Biffle,Performance Plus Motor Oil (Jack Roush),Ford,297.0,running,0.0,8.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,34.0,30.0,7.0,Regan Smith,"Nikko RC / Thomas & Friends (Tommy Baldwin, Jr.)",Chevrolet,297.0,running,0.0,7.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,35.0,36.0,98.0,Cole Whitt,Standard Plumbing Supply (Jay Robinson),Chevrolet,294.0,running,0.0,6.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,36.0,38.0,55.0,Reed Sorenson,Vydox Plus (Jay Robinson),Toyota,293.0,running,0.0,5.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,37.0,40.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,290.0,running,0.0,4.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,38.0,27.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,282.0,crash,0.0,3.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,39.0,39.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,268.0,running,0.0,2.0
2016,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,40.0,35.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,236.0,steering,0.0,1.0
2016,29,Dover,Dover International Speedway,1.0,paved track,1.0,2.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,400.0,running,187.0,45.0
2016,29,Dover,Dover International Speedway,1.0,paved track,2.0,3.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,400.0,running,102.0,40.0
2016,29,Dover,Dover International Speedway,1.0,paved track,3.0,9.0,24.0,Chase Elliott,Mountain Dew (Rick Hendrick),Chevrolet,400.0,running,0.0,38.0
2016,29,Dover,Dover International Speedway,1.0,paved track,4.0,1.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,400.0,running,7.0,38.0
2016,29,Dover,Dover International Speedway,1.0,paved track,5.0,4.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,400.0,running,0.0,36.0
2016,29,Dover,Dover International Speedway,1.0,paved track,6.0,5.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,400.0,running,0.0,35.0
2016,29,Dover,Dover International Speedway,1.0,paved track,7.0,8.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,399.0,running,90.0,35.0
2016,29,Dover,Dover International Speedway,1.0,paved track,8.0,14.0,3.0,Austin Dillon,AAA (Richard Childress),Chevrolet,399.0,running,0.0,33.0
2016,29,Dover,Dover International Speedway,1.0,paved track,9.0,7.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,399.0,running,0.0,32.0
2016,29,Dover,Dover International Speedway,1.0,paved track,10.0,18.0,88.0,Jeff Gordon,Nationwide Insurance (Rick Hendrick),Chevrolet,399.0,running,7.0,32.0
2016,29,Dover,Dover International Speedway,1.0,paved track,11.0,22.0,17.0,Ricky Stenhouse Jr,Milwaukee / Fastenal (Jack Roush),Ford,399.0,running,0.0,30.0
2016,29,Dover,Dover International Speedway,1.0,paved track,12.0,17.0,5.0,Kasey Kahne,Panasonic Toughbook (Rick Hendrick),Chevrolet,399.0,running,0.0,29.0
2016,29,Dover,Dover International Speedway,1.0,paved track,13.0,15.0,14.0,Tony Stewart,Nature's Bakery Brownie / Mobil 1 (Stewart Haas Racing),Chevrolet,399.0,running,0.0,28.0
2016,29,Dover,Dover International Speedway,1.0,paved track,14.0,10.0,19.0,Carl Edwards,Arris Surfboard (Joe Gibbs),Toyota,399.0,running,0.0,27.0
2016,29,Dover,Dover International Speedway,1.0,paved track,15.0,11.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,398.0,running,0.0,26.0
2016,29,Dover,Dover International Speedway,1.0,paved track,16.0,27.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,398.0,running,0.0,25.0
2016,29,Dover,Dover International Speedway,1.0,paved track,17.0,19.0,31.0,Ryan Newman,Wix Filters (Richard Childress),Chevrolet,397.0,running,0.0,24.0
2016,29,Dover,Dover International Speedway,1.0,paved track,18.0,25.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,396.0,running,7.0,24.0
2016,29,Dover,Dover International Speedway,1.0,paved track,19.0,21.0,47.0,A.J. Allmendinger,Bush's Chili Beans / Clorox (JTG-Daugherty Racing),Chevrolet,396.0,running,0.0,22.0
2016,29,Dover,Dover International Speedway,1.0,paved track,20.0,23.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,395.0,running,0.0,21.0
2016,29,Dover,Dover International Speedway,1.0,paved track,21.0,34.0,44.0,Brian Scott,Acme / Shore Lodge / Ritz Triscuit (Richard Petty Motorsports),Ford,395.0,running,0.0,20.0
2016,29,Dover,Dover International Speedway,1.0,paved track,22.0,26.0,27.0,Paul Menard,Duracell / Menards (Richard Childress),Chevrolet,395.0,running,0.0,19.0
2016,29,Dover,Dover International Speedway,1.0,paved track,23.0,16.0,34.0,Chris Buescher,"CSX ""Play it Safe"" (Bob Jenkins)",Ford,394.0,running,0.0,18.0
2016,29,Dover,Dover International Speedway,1.0,paved track,24.0,28.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,394.0,running,0.0,17.0
2016,29,Dover,Dover International Speedway,1.0,paved track,25.0,12.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,394.0,running,0.0,16.0
2016,29,Dover,Dover International Speedway,1.0,paved track,26.0,29.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,394.0,running,0.0,15.0
2016,29,Dover,Dover International Speedway,1.0,paved track,27.0,35.0,83.0,Matt DiBenedetto,E.J. Wade Construction (BK Racing),Toyota,393.0,running,0.0,14.0
2016,29,Dover,Dover International Speedway,1.0,paved track,28.0,24.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,393.0,running,0.0,13.0
2016,29,Dover,Dover International Speedway,1.0,paved track,29.0,31.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,392.0,running,0.0,12.0
2016,29,Dover,Dover International Speedway,1.0,paved track,30.0,32.0,23.0,David Ragan,Life With Cancer (BK Racing),Toyota,392.0,running,0.0,11.0
2016,29,Dover,Dover International Speedway,1.0,paved track,31.0,33.0,7.0,Regan Smith,"Citizen Soldier (Tommy Baldwin, Jr.)",Chevrolet,391.0,running,0.0,10.0
2016,29,Dover,Dover International Speedway,1.0,paved track,32.0,30.0,95.0,Ty Dillon,Death Wish Coffee (Leavine Family Racing),Chevrolet,390.0,running,0.0,0.0
2016,29,Dover,Dover International Speedway,1.0,paved track,33.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,387.0,running,0.0,8.0
2016,29,Dover,Dover International Speedway,1.0,paved track,34.0,36.0,98.0,Timmy Hill,Vydox Plus Extra Strength (Jay Robinson),Chevrolet,386.0,running,0.0,0.0
2016,29,Dover,Dover International Speedway,1.0,paved track,35.0,39.0,55.0,Reed Sorenson,Vydox Plus Extra Strength (Jay Robinson),Toyota,385.0,running,0.0,6.0
2016,29,Dover,Dover International Speedway,1.0,paved track,36.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,384.0,running,0.0,5.0
2016,29,Dover,Dover International Speedway,1.0,paved track,37.0,6.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,354.0,running,0.0,4.0
2016,29,Dover,Dover International Speedway,1.0,paved track,38.0,20.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,281.0,running,0.0,3.0
2016,29,Dover,Dover International Speedway,1.0,paved track,39.0,40.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,196.0,engine,0.0,2.0
2016,29,Dover,Dover International Speedway,1.0,paved track,40.0,13.0,1.0,Jamie McMurray,Credit One Bank (Chip Ganassi),Chevrolet,192.0,engine,0.0,1.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,1.0,11.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,334.0,running,155.0,45.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,2.0,17.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,334.0,running,5.0,40.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,3.0,12.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,334.0,running,0.0,38.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,4.0,21.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,334.0,running,1.0,38.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,5.0,25.0,42.0,Kyle Larson,Target / Belkin (Chip Ganassi),Chevrolet,334.0,running,0.0,36.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,6.0,4.0,18.0,Kyle Busch,Interstate All Battery Center (Joe Gibbs),Toyota,334.0,running,1.0,36.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,7.0,20.0,2.0,Brad Keselowski,Wurth (Roger Penske),Ford,334.0,running,0.0,34.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,8.0,23.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,334.0,running,0.0,33.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,9.0,5.0,14.0,Tony Stewart,Mobil 1 / Rev the Vote (Stewart Haas Racing),Chevrolet,334.0,running,0.0,32.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,10.0,16.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,334.0,running,0.0,31.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,11.0,13.0,10.0,Danica Patrick,Aspen Dental Patriotic (Stewart Haas Racing),Chevrolet,334.0,running,0.0,30.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,12.0,8.0,19.0,Carl Edwards,Stanley Tools (Joe Gibbs),Toyota,334.0,running,0.0,29.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,13.0,7.0,78.0,Martin Truex Jr,Furniture Row / Maaco (Barney Visser),Toyota,334.0,running,0.0,28.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,14.0,22.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,334.0,running,0.0,27.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,15.0,33.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,334.0,running,0.0,26.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,16.0,26.0,34.0,Chris Buescher,Love's Travel Stops / Roller Bites (Bob Jenkins),Ford,334.0,running,0.0,25.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,17.0,31.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,334.0,running,2.0,25.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,18.0,27.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,334.0,running,0.0,23.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,19.0,32.0,38.0,Landon Cassill,Rev the Vote / Snapchat (Bob Jenkins),Ford,334.0,running,0.0,22.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,20.0,15.0,17.0,Ricky Stenhouse Jr,Sunny D (Jack Roush),Ford,333.0,running,0.0,21.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,21.0,35.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,333.0,running,0.0,20.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,22.0,30.0,44.0,Brian Scott,Jacob Companies (Richard Petty Motorsports),Ford,333.0,running,0.0,19.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,23.0,34.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,331.0,running,0.0,18.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,24.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,330.0,running,0.0,17.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,25.0,24.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,329.0,running,0.0,16.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,26.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,328.0,running,0.0,15.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,27.0,36.0,98.0,Cole Whitt,Vydox Plus Extra Strength (Jay Robinson),Chevrolet,327.0,running,0.0,14.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,28.0,39.0,55.0,Reed Sorenson,Vydox Plus Extra Strength (Jay Robinson),Chevrolet,321.0,running,0.0,13.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,29.0,40.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,320.0,running,0.0,12.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,30.0,9.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,308.0,engine,52.0,12.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,31.0,18.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,307.0,running,0.0,10.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,32.0,19.0,3.0,Austin Dillon,Dow Coating Materials / Kilz (Richard Childress),Chevrolet,258.0,crash,0.0,9.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,33.0,3.0,24.0,Chase Elliott,3M (Rick Hendrick),Chevrolet,258.0,crash,103.0,9.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,34.0,28.0,27.0,Paul Menard,Valvoline / Menards (Richard Childress),Chevrolet,258.0,crash,0.0,7.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,35.0,14.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,257.0,crash,0.0,6.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,36.0,10.0,22.0,Joey Logano,Pennzoil / Shell (Roger Penske),Ford,254.0,running,3.0,6.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,37.0,6.0,47.0,A.J. Allmendinger,Kroger / Stouffer's FitKitchen / Bush's Beans (JTG-Daugherty Racing),Chevrolet,252.0,crash,0.0,4.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,38.0,1.0,4.0,Kevin Harvick,Busch Hunting Trophy Can (Stewart Haas Racing),Chevrolet,155.0,engine,12.0,4.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,39.0,2.0,88.0,Alex Bowman,Axalta / Hendrick Automotive Group (Rick Hendrick),Chevrolet,61.0,crash,0.0,0.0
2016,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,40.0,29.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,61.0,crash,0.0,1.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,1.0,11.0,4.0,Kevin Harvick,Outback Steakhouse Bloomin' Monday (Stewart Haas Racing),Chevrolet,267.0,running,74.0,44.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,2.0,3.0,19.0,Carl Edwards,Xfinity (Joe Gibbs),Toyota,267.0,running,61.0,40.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,3.0,6.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,267.0,running,2.0,39.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,4.0,21.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,267.0,running,0.0,37.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,5.0,2.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,267.0,running,0.0,36.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,6.0,12.0,3.0,Austin Dillon,Dow Coating Materials / Kilz (Richard Childress),Chevrolet,267.0,running,2.0,36.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,7.0,5.0,88.0,Alex Bowman,Nationwide Insurance (Rick Hendrick),Chevrolet,267.0,running,0.0,0.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,8.0,10.0,47.0,A.J. Allmendinger,Dillons / Butterfinger / Nestle CoffeeMate (JTG-Daugherty Racing),Chevrolet,267.0,running,0.0,33.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,9.0,1.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,267.0,running,116.0,34.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,10.0,20.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,267.0,running,0.0,31.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,11.0,4.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,267.0,running,0.0,30.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,12.0,9.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,267.0,running,0.0,29.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,13.0,15.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,267.0,running,1.0,29.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,14.0,17.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,267.0,running,0.0,27.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,15.0,7.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,267.0,running,1.0,27.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,16.0,14.0,14.0,Tony Stewart,Code 3 Associates / Mobil 1 (Stewart Haas Racing),Chevrolet,267.0,running,0.0,25.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,17.0,25.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,267.0,running,0.0,24.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,18.0,19.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,267.0,running,0.0,23.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,19.0,18.0,17.0,Ricky Stenhouse Jr,Lenox / Fastenal (Jack Roush),Ford,267.0,running,0.0,22.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,20.0,16.0,27.0,Paul Menard,FVP / Menards (Richard Childress),Chevrolet,267.0,running,0.0,21.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,21.0,30.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,267.0,running,0.0,20.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,22.0,33.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,267.0,running,0.0,19.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,23.0,29.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,267.0,running,5.0,19.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,24.0,27.0,83.0,Matt DiBenedetto,Scorpyd Crossbows (BK Racing),Toyota,267.0,running,0.0,17.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,25.0,22.0,16.0,Greg Biffle,FordPass (Jack Roush),Ford,266.0,running,0.0,16.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,26.0,31.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,266.0,running,0.0,15.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,27.0,34.0,38.0,Landon Cassill,Snap Fitness (Bob Jenkins),Ford,266.0,running,0.0,14.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,28.0,32.0,44.0,Brian Scott,GoBowling.com (Richard Petty Motorsports),Ford,265.0,running,0.0,13.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,29.0,26.0,7.0,Regan Smith,"Fire Alarm Services (Tommy Baldwin, Jr.)",Chevrolet,265.0,running,0.0,12.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,30.0,24.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,265.0,running,0.0,11.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,31.0,13.0,24.0,Chase Elliott,Sun Energy 1 (Rick Hendrick),Chevrolet,264.0,running,4.0,11.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,32.0,37.0,46.0,Michael Annett,"Northland Motor Oils & Lubricants (Harry Scott, Jr.)",Chevrolet,264.0,running,0.0,9.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,33.0,36.0,55.0,Cole Whitt,Becker Autos & Trailers (Jay Robinson),Chevrolet,262.0,running,0.0,8.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,34.0,39.0,98.0,Reed Sorenson,Harrah's North Kansas City (Jay Robinson),Toyota,261.0,running,0.0,7.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,35.0,38.0,32.0,Joey Gase,Midwest Transplant Network (Archie St. Hilaire),Ford,260.0,running,0.0,0.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,36.0,28.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,258.0,running,0.0,5.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,37.0,23.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,233.0,running,0.0,4.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,38.0,8.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,190.0,crash,1.0,4.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,39.0,40.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,108.0,crash,0.0,2.0
2016,31,Kansas,Kansas Speedway,1.5,paved track,40.0,35.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,36.0,crash,0.0,1.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,1.0,16.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,192.0,running,45.0,44.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,2.0,25.0,44.0,Brian Scott,Goody's Fast Pain Relief (Richard Petty Motorsports),Ford,192.0,running,0.0,39.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,3.0,8.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,192.0,running,12.0,39.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,4.0,7.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,192.0,running,0.0,37.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,5.0,6.0,17.0,Ricky Stenhouse Jr,Zest (Jack Roush),Ford,192.0,running,6.0,37.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,6.0,24.0,42.0,Kyle Larson,Energizer (Chip Ganassi),Chevrolet,192.0,running,0.0,35.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,7.0,22.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,192.0,running,0.0,34.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,8.0,26.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,192.0,running,0.0,33.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,9.0,9.0,3.0,Austin Dillon,American Ethanol E15 (Richard Childress),Chevrolet,192.0,running,1.0,33.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,10.0,32.0,47.0,A.J. Allmendinger,Kroger / Scott Products / Clorox (JTG-Daugherty Racing),Chevrolet,192.0,running,0.0,31.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,11.0,15.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,192.0,running,3.0,31.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,12.0,4.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,192.0,running,9.0,30.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,13.0,10.0,27.0,Paul Menard,Sylvania LED / Menards (Richard Childress),Chevrolet,192.0,running,0.0,28.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,14.0,20.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,192.0,running,0.0,27.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,15.0,5.0,16.0,Greg Biffle,Cheez-It (Jack Roush),Ford,192.0,running,13.0,27.0
