driver,career_races,career_wins,career_win_pct,career_top_5,career_top_5_pct,career_top_10,career_top_10_pct,career_top_20,career_top_20_pct,career_avg_start,career_best_start,career_worst_start,career_avg_finish,career_best_finish,career_worst_finish,career_avg_laps_led,career_total_laps_led,career_most_laps_led,career_total_money,career_avg_money,career_max_race_money,career_min_race_money
Doug Heveron,65,0,0.0,3,0.04615,5,0.07692,24,0.36923,24.42,6,42,24.37,2,46,1.46,95,57,304314,4682,14353,1605
Doug Reid III,9,0,0.0,0,0.0,0,0.0,0,0.0,36.56,23,43,34.22,27,42,0.0,0,0,66970,7441,11700,4000
Doug Taylor,4,0,0.0,0,0.0,0,0.0,0,0.0,30.5,13,41,36.5,25,41,0.0,0,0,26900,6725,11000,1400
"Doug Thorpe, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,41.0,41,41,32.0,32,32,0.0,0,0,3975,3975,3975,3975
Drew Dollar,2,0,0.0,0,0.0,0,0.0,1,0.5,10.5,9,12,24.5,13,36,0.5,1,1,0,,,
Drew Herring,22,0,0.0,1,0.04545,5,0.22727,17,0.77273,12.32,1,28,16.23,4,36,3.05,67,39,367207,24480,33943,17793
Drew White,7,0,0.0,0,0.0,0,0.0,0,0.0,39.71,36,43,38.71,36,42,0.0,0,0,75530,10790,15605,8110
Dude Teate,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,22.0,22,22,0.0,0,0,10620,10620,10620,10620
Dusty Davis,1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,40.0,40,40,0.0,0,0,11630,11630,11630,11630
Dwayne Leik,14,0,0.0,0,0.0,0,0.0,0,0.0,37.36,31,43,35.43,24,43,0.14,2,2,247723,17695,28693,8330
Dylan Kwasniewski,39,0,0.0,0,0.0,3,0.07692,22,0.5641,14.33,1,34,19.49,8,35,0.0,0,0,899925,23075,65601,15718
Dylan Lupton,41,0,0.0,0,0.0,1,0.02439,11,0.26829,24.63,14,40,25.05,9,40,0.2,8,5,184724,23091,26094,20402
Dylan Murcott,2,0,0.0,0,0.0,0,0.0,0,0.0,33.5,33,34,35.0,30,40,0.0,0,0,0,,,
Earl Bamber,1,0,0.0,0,0.0,0,0.0,0,0.0,29.0,29,29,33.0,33,33,0.0,0,0,0,,,
Ed Baugess,3,0,0.0,0,0.0,0,0.0,0,0.0,34.67,32,36,33.33,32,34,0.0,0,0,1315,438,535,355
Ed Berrier,250,1,0.004,12,0.048,37,0.148,119,0.476,22.01,1,44,21.0,1,43,1.31,328,187,975691,3903,35555,250
Ed Ferree,49,0,0.0,2,0.04082,5,0.10204,21,0.42857,23.67,4,43,23.18,5,41,0.94,46,42,77758,1587,5300,255
Ed Jones,3,0,0.0,1,0.33333,1,0.33333,2,0.66667,16.67,16,17,18.33,5,35,0.0,0,0,0,,,
Ed Spencer III,6,0,0.0,0,0.0,0,0.0,1,0.16667,32.0,22,42,33.0,15,42,0.17,1,1,27180,5436,11000,3500
"Ed St. Angelo, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,35.0,35,35,0.0,0,0,1050,1050,1050,1050
Eddie Beahr,5,0,0.0,0,0.0,0,0.0,0,0.0,41.2,36,43,35.4,24,42,0.0,0,0,59870,11974,20200,5220
Eddie Falk,98,0,0.0,1,0.0102,24,0.2449,73,0.7449,14.22,1,38,15.93,5,38,0.39,38,38,78815,804,5450,205
Eddie Goodson,8,0,0.0,0,0.0,0,0.0,1,0.125,25.13,18,30,25.75,14,31,0.0,0,0,12290,1536,3025,700
Eddie Gravely,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,18.0,18,18,0.0,0,0,215,215,215,215
Eddie Johnson,10,0,0.0,0,0.0,0,0.0,5,0.5,29.8,19,39,21.2,11,36,0.0,0,0,11220,1122,3860,195
Eddie MacDonald,2,0,0.0,0,0.0,0,0.0,0,0.0,35.0,27,43,31.5,22,41,0.0,0,0,33420,16710,18250,15170
Eddie Sharp,2,0,0.0,0,0.0,0,0.0,1,0.5,29.5,29,30,21.0,14,28,0.0,0,0,5790,2895,3270,2520
Eddy McKean,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,39.0,39,39,0.0,0,0,17420,17420,17420,17420
Elliott Sadler,397,13,0.03275,106,0.267,227,0.57179,321,0.80856,11.91,1,42,12.46,1,42,5.18,2056,107,7070172,23886,88468,1720
Elton Sawyer,392,2,0.0051,51,0.1301,131,0.33418,251,0.64031,17.81,1,42,17.02,1,43,1.32,519,58,3671427,9366,73720,320
Enrique Baca,2,0,0.0,0,0.0,0,0.0,1,0.5,32.0,29,35,24.5,18,31,0.0,0,0,0,,,
Enrique Contreras III,1,0,0.0,0,0.0,0,0.0,0,0.0,37.0,37,37,34.0,34,34,0.0,0,0,15027,15027,15027,15027
Eric Bodine,1,0,0.0,0,0.0,0,0.0,0,0.0,41.0,41,41,27.0,27,27,0.0,0,0,4617,4617,4617,4617
Eric Curran,2,0,0.0,0,0.0,0,0.0,0,0.0,24.5,14,35,35.5,34,37,0.0,0,0,30150,15075,20025,10125
Eric Emhoff,1,0,0.0,0,0.0,0,0.0,0,0.0,19.0,19,19,21.0,21,21,0.0,0,0,650,650,650,650
Eric Gordon,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,33.0,33,33,0.0,0,0,2075,2075,2075,2075
Eric Jones,9,0,0.0,0,0.0,0,0.0,0,0.0,36.11,18,43,35.56,23,44,0.0,0,0,154786,17198,37825,5975
Eric McClure,288,0,0.0,0,0.0,1,0.00347,24,0.08333,32.8,13,43,27.72,8,43,0.02,6,2,6505962,22669,60638,10225
Eric Norris,2,0,0.0,0,0.0,0,0.0,0,0.0,37.5,36,39,38.0,35,41,0.0,0,0,42415,21208,22040,20375
Eric Wilson,2,0,0.0,0,0.0,0,0.0,0,0.0,19.0,17,21,28.5,26,31,0.0,0,0,1000,500,500,500
Erik Darnell,52,0,0.0,2,0.03846,5,0.09615,19,0.36538,25.69,1,41,22.92,4,42,0.38,20,19,1129869,21728,41600,9110
Erik Jones,79,9,0.11392,37,0.46835,50,0.63291,60,0.75949,4.67,1,36,11.65,1,37,21.14,1670,186,1104851,42494,97576,22868
Erin Crocker,10,0,0.0,0,0.0,0,0.0,1,0.1,26.3,9,42,31.1,19,40,0.0,0,0,184690,18469,25840,14880
"Ernie Francis, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,38.0,38,38,39.0,39,39,0.0,0,0,0,,,
Ernie Irvan,58,3,0.05172,12,0.2069,15,0.25862,18,0.31034,15.31,1,39,24.45,1,43,15.81,917,133,281820,4944,26768,350
Fain Skinner,6,0,0.0,0,0.0,0,0.0,0,0.0,37.0,31,42,31.0,23,42,0.0,0,0,106247,17708,23493,9715
Francis Affleck,3,0,0.0,0,0.0,0,0.0,1,0.33333,36.0,33,40,23.33,18,31,0.0,0,0,2625,875,1530,450
Frank Bumgarner,2,0,0.0,0,0.0,0,0.0,0,0.0,26.0,24,28,31.0,25,37,0.0,0,0,1650,825,875,775
Frank Butler,3,0,0.0,0,0.0,1,0.33333,2,0.66667,38.0,38,38,20.0,10,39,0.0,0,0,1410,470,650,310
Frank Dickerson,2,0,0.0,0,0.0,0,0.0,2,1.0,18.5,17,20,19.0,18,20,0.0,0,0,945,473,725,220
Frank Fleming,10,0,0.0,0,0.0,0,0.0,1,0.1,26.4,9,33,25.4,20,40,0.0,0,0,10864,1086,3375,345
Frank Kelly,2,0,0.0,0,0.0,0,0.0,2,1.0,16.5,13,20,20.0,20,20,0.0,0,0,1250,625,725,525
Frank Kimmel,1,0,0.0,0,0.0,0,0.0,1,1.0,21.0,21,21,11.0,11,11,4.0,4,4,12225,12225,12225,12225
Frank Kreyer,4,0,0.0,0,0.0,0,0.0,0,0.0,37.25,32,43,35.5,28,42,0.0,0,0,68435,17109,21825,12795
Frankie Muniz,2,0,0.0,0,0.0,0,0.0,0,0.0,36.0,35,37,31.5,30,33,0.0,0,0,0,,,
Fred Zack,1,0,0.0,0,0.0,0,0.0,1,1.0,25.0,25,25,20.0,20,20,0.0,0,0,625,625,625,625
Freddie Hughes,2,0,0.0,0,0.0,0,0.0,1,0.5,28.5,28,29,19.0,11,27,0.0,0,0,715,358,450,265
Garrett Liberty,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,31.0,31,31,0.0,0,0,17585,17585,17585,17585
Garrett Smithley,170,0,0.0,1,0.00588,5,0.02941,41,0.24118,29.43,15,39,24.42,5,40,0.04,7,2,21072,21072,21072,21072
Gary Balough,4,0,0.0,1,0.25,1,0.25,1,0.25,31.25,29,33,24.5,4,33,3.75,15,15,8530,2133,6740,450
Gary Bradberry,4,0,0.0,0,0.0,0,0.0,1,0.25,27.5,15,41,29.0,20,43,0.0,0,0,37265,9316,14300,6715
Gary Clark,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,31.0,31,31,0.0,0,0,3100,3100,3100,3100
Gary Green,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,39.0,39,39,0.0,0,0,3685,3685,3685,3685
Gary Laton,2,0,0.0,0,0.0,0,0.0,0,0.0,19.5,7,32,33.0,23,43,0.0,0,0,9485,4743,5420,4065
Gary Lloyd,4,0,0.0,0,0.0,0,0.0,2,0.5,,,,19.25,14,26,0.0,0,0,990,248,300,220
Gary Neice,21,0,0.0,2,0.09524,7,0.33333,14,0.66667,20.67,1,29,16.57,3,33,0.0,0,0,12415,591,1415,205
Gary Potter,5,0,0.0,0,0.0,0,0.0,4,0.8,27.75,18,40,18.6,13,27,0.0,0,0,3715,743,925,555
"Gene Allbert, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,36.0,36,36,0.0,0,0,9980,9980,9980,9980
Gene Clark,2,0,0.0,0,0.0,0,0.0,0,0.0,26.5,26,27,27.0,25,29,0.0,0,0,1010,505,550,460
Gene Coyle,2,0,0.0,0,0.0,0,0.0,1,0.5,25.5,22,29,16.5,11,22,0.0,0,0,1195,598,770,425
Gene Glover,1,0,0.0,0,0.0,0,0.0,0,0.0,12.0,12,12,27.0,27,27,0.0,0,0,215,215,215,215
Gene Morgan,1,0,0.0,0,0.0,0,0.0,0,0.0,6.0,6,6,26.0,26,26,0.0,0,0,1345,1345,1345,1345
Geoffrey Bodine,94,6,0.06383,31,0.32979,39,0.41489,60,0.6383,12.79,1,42,16.5,1,42,16.72,1572,183,962854,10243,33147,210
George Babb,1,0,0.0,0,0.0,0,0.0,1,1.0,23.0,23,23,20.0,20,20,0.0,0,0,1325,1325,1325,1325
George Crenshaw,5,0,0.0,0,0.0,0,0.0,2,0.4,22.6,14,29,25.0,18,36,0.0,0,0,9185,1837,3135,1015
George Dalton,17,0,0.0,0,0.0,1,0.05882,8,0.47059,24.36,15,39,21.65,10,37,0.0,0,0,14545,856,2255,220
"George Gorham, Jr.",1,0,0.0,0,0.0,0,0.0,1,1.0,37.0,37,37,18.0,18,18,0.0,0,0,0,,,
German Quiroga,1,0,0.0,0,0.0,0,0.0,0,0.0,20.0,20,20,28.0,28,28,9.0,9,9,43425,43425,43425,43425
Glen Armstrong,5,0,0.0,0,0.0,0,0.0,4,0.8,28.5,24,35,16.4,12,24,0.0,0,0,3655,731,1560,400
"Glenn Allen, Jr.",113,0,0.0,2,0.0177,17,0.15044,51,0.45133,23.66,3,43,21.97,4,43,0.19,21,11,1039575,9200,29350,1260
Glenn Jarrett,67,0,0.0,2,0.02985,13,0.19403,37,0.55224,17.95,3,42,19.37,4,42,0.01,1,1,92217,1376,8850,205
Glenn Sears,8,0,0.0,0,0.0,0,0.0,2,0.25,29.5,20,40,26.75,13,40,0.0,0,0,6685,836,1700,420
Glenn Sullivan,6,0,0.0,0,0.0,0,0.0,1,0.16667,30.83,16,41,32.17,19,45,0.0,0,0,20240,3373,7775,1375
Grant Adcox,1,0,0.0,0,0.0,0,0.0,1,1.0,31.0,31,31,18.0,18,18,0.0,0,0,445,445,445,445
Grant Enfinger,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,36.0,36,36,0.0,0,0,0,,,
Gray Gaulding,79,0,0.0,2,0.02532,8,0.10127,39,0.49367,25.54,5,40,22.85,2,40,0.1,8,2,0,,,
Greg Biffle,244,20,0.08197,93,0.38115,149,0.61066,184,0.7541,12.16,1,43,12.75,1,43,16.57,4043,185,7601310,31153,94870,3445
Greg Clark,9,0,0.0,0,0.0,0,0.0,1,0.11111,28.56,7,38,27.0,19,33,0.11,1,1,29095,3233,4145,2145
Greg Sacks,34,1,0.02941,3,0.08824,5,0.14706,12,0.35294,21.79,1,43,24.85,1,44,1.44,49,18,280959,8264,28145,340
Greg Trammell,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,35.0,35,35,0.0,0,0,1140,1140,1140,1140
Greg Van Alst,2,0,0.0,0,0.0,0,0.0,0,0.0,37.0,36,38,38.0,38,38,0.0,0,0,0,,,
Gregg Lessard,2,0,0.0,0,0.0,0,0.0,1,0.5,32.0,30,34,23.5,18,29,0.0,0,0,1405,703,725,680
Gus Wasson,51,0,0.0,0,0.0,0,0.0,5,0.09804,34.16,12,42,30.47,18,43,0.14,7,7,942522,18481,39375,5590
Hailie Deegan,15,0,0.0,0,0.0,0,0.0,5,0.33333,27.93,19,38,25.6,12,37,0.0,0,0,0,,,
Hal Browning,2,0,0.0,0,0.0,0,0.0,0,0.0,37.5,37,38,31.5,25,38,0.0,0,0,9370,4685,5200,4170
Hal Goodson,9,0,0.0,0,0.0,0,0.0,2,0.22222,24.67,14,39,26.67,16,39,0.0,0,0,20785,2309,8530,490
Hal Martin,17,0,0.0,0,0.0,0,0.0,0,0.0,27.94,14,36,28.35,23,38,0.06,1,1,382328,22490,53913,15040
"Hank Parker, Jr.",137,2,0.0146,11,0.08029,31,0.22628,69,0.50365,21.4,1,43,21.34,1,43,0.93,127,32,2544523,18573,87545,4065
Harold Crooms,1,0,0.0,0,0.0,0,0.0,0,0.0,38.0,38,38,35.0,35,35,0.0,0,0,0,,,
Harold Lemley,1,0,0.0,0,0.0,0,0.0,1,1.0,19.0,19,19,12.0,12,12,0.0,0,0,925,925,925,925
Harrison Burton,75,4,0.05333,26,0.34667,49,0.65333,60,0.8,8.01,1,36,11.99,1,39,6.33,475,81,0,,,
Harrison Rhodes,84,0,0.0,0,0.0,2,0.02381,4,0.04762,31.39,15,40,28.85,9,39,0.02,2,1,914715,22310,40960,10325
Harry Gant,128,21,0.16406,52,0.40625,71,0.55469,83,0.64844,12.34,1,45,13.94,1,41,24.41,3124,153,778665,6083,73225,250
Harry Lee Hill,14,0,0.0,0,0.0,1,0.07143,10,0.71429,29.08,13,38,19.93,9,39,0.0,0,0,10155,725,2075,225
Harvey Sprague,1,0,0.0,0,0.0,0,0.0,0,0.0,17.0,17,17,37.0,37,37,0.0,0,0,1000,1000,1000,1000
Haskell Willingham,11,0,0.0,1,0.09091,3,0.27273,6,0.54545,20.18,9,28,17.45,4,30,0.09,1,1,15825,1439,3500,220
Hermie Sadler,266,2,0.00752,18,0.06767,44,0.16541,126,0.47368,20.98,1,43,21.18,1,43,2.53,674,85,2682693,10200,37030,790
Heywood Jacobs,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,36.0,36,36,0.0,0,0,350,350,350,350
Howard Rose,2,0,0.0,0,0.0,0,0.0,2,1.0,28.5,28,29,17.0,17,17,0.0,0,0,2375,1188,1775,600
Howie DiSavino III,5,0,0.0,0,0.0,0,0.0,1,0.2,26.8,19,34,28.2,17,36,0.0,0,0,0,,,
Hut Stricklin,54,0,0.0,3,0.05556,8,0.14815,21,0.38889,21.11,1,43,23.26,2,42,2.69,145,71,363585,6733,24075,200
Ian Henderson,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,37.0,37,37,0.0,0,0,15920,15920,15920,15920
J.C. Stout,9,0,0.0,0,0.0,0,0.0,0,0.0,34.67,28,43,37.56,29,40,0.0,0,0,150718,16746,22395,12150
J.D. Gibbs,5,0,0.0,0,0.0,0,0.0,1,0.2,29.8,13,37,31.4,20,41,0.0,0,0,38220,7644,13050,4300
J.D. McDuffie,11,0,0.0,0,0.0,1,0.09091,8,0.72727,22.55,12,32,17.09,8,32,0.09,1,1,12760,1160,2700,375
J.F. Dumoulin,1,0,0.0,0,0.0,1,1.0,1,1.0,16.0,16,16,7.0,7,7,0.0,0,0,37475,37475,37475,37475
J.J. Yeley,390,0,0.0,15,0.03846,48,0.12308,184,0.47179,23.38,1,43,23.12,2,43,0.67,263,86,4847233,22235,62950,9336
J.R Robbs,3,0,0.0,0,0.0,0,0.0,0,0.0,38.0,37,39,33.33,27,37,0.0,0,0,40985,13662,18775,10135
J.R. Fitzpatrick,14,0,0.0,1,0.07143,4,0.28571,7,0.5,24.5,14,42,22.07,5,43,0.0,0,0,366451,26175,47278,9855
Jabe Jones,1,0,0.0,0,0.0,0,0.0,0,0.0,42.0,42,42,33.0,33,33,0.0,0,0,3875,3875,3875,3875
Jack Baldwin,4,0,0.0,1,0.25,1,0.25,2,0.5,21.25,4,32,17.75,4,24,0.5,2,2,26275,6569,14250,2750
Jack Bland,37,0,0.0,0,0.0,5,0.13514,18,0.48649,20.68,10,32,19.51,6,39,0.0,0,0,18365,496,995,150
Jack Cornett,2,0,0.0,0,0.0,0,0.0,1,0.5,30.0,30,30,21.0,18,24,0.0,0,0,1030,515,750,280
Jack Hawksworth,1,0,0.0,0,0.0,0,0.0,1,1.0,2.0,2,2,15.0,15,15,5.0,5,5,0,,,
Jack Horowitz,1,0,0.0,0,0.0,0,0.0,0,0.0,13.0,13,13,23.0,23,23,0.0,0,0,570,570,570,570
Jack Ingram,275,31,0.11273,122,0.44364,164,0.59636,217,0.78909,13.42,1,42,11.24,1,40,13.2,3631,188,947094,3444,22563,600
Jack Pennington,6,0,0.0,2,0.33333,2,0.33333,3,0.5,26.33,12,36,18.5,3,39,0.0,0,0,29880,4980,22315,400
Jack Sprague,108,1,0.00926,12,0.11111,24,0.22222,61,0.56481,16.19,1,46,19.61,1,46,3.17,342,144,1062147,9835,58775,670
Jack Wallace,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,17.0,17,17,0.0,0,0,775,775,775,775
Jackie Carithers,1,0,0.0,0,0.0,0,0.0,1,1.0,26.0,26,26,16.0,16,16,0.0,0,0,905,905,905,905
Jacques Villeneuve,9,0,0.0,4,0.44444,6,0.66667,7,0.77778,3.56,1,6,10.56,3,27,10.56,95,43,319382,35487,53368,21238
Jade Buford,47,0,0.0,0,0.0,3,0.06383,22,0.46809,20.79,3,35,23.64,8,39,0.09,4,4,0,,,
"Jairo Avila, Jr.",8,0,0.0,0,0.0,0,0.0,2,0.25,31.25,24,38,27.75,18,38,0.0,0,0,0,,,
Jake Crum,4,0,0.0,0,0.0,0,0.0,0,0.0,33.75,32,36,28.75,24,33,0.0,0,0,65050,16263,18470,11310
James Buescher,91,1,0.01099,4,0.04396,16,0.17582,64,0.7033,17.84,1,41,17.21,1,37,0.73,66,24,2268240,24926,114288,13175
James Cogdill,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,24.0,24,24,0.0,0,0,200,200,200,200
James Coleman,3,0,0.0,0,0.0,0,0.0,1,0.33333,,,,21.0,19,22,0.0,0,0,645,215,225,210
James Davison,6,0,0.0,2,0.33333,3,0.5,5,0.83333,14.0,2,34,15.0,4,37,2.0,12,11,0,,,
James French,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,38.0,38,38,0.0,0,0,0,,,
James Hylton,4,0,0.0,0,0.0,0,0.0,0,0.0,40.33,38,43,35.75,23,43,0.0,0,0,50856,12714,26568,420
Jamey Caudill,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,38.0,38,38,0.0,0,0,15350,15350,15350,15350
Jamie Aube,46,1,0.02174,1,0.02174,4,0.08696,26,0.56522,26.15,4,46,21.24,1,39,0.76,35,29,193274,4202,31100,500
Jamie Dick,60,0,0.0,0,0.0,0,0.0,3,0.05,27.95,7,38,27.72,12,38,0.03,2,2,1186001,19767,55071,10088
Jamie McMurray,190,8,0.04211,32,0.16842,70,0.36842,129,0.67895,16.15,1,38,17.21,1,43,4.91,933,192,4029690,21549,58200,10550
Jamie Mosley,13,0,0.0,0,0.0,0,0.0,0,0.0,37.31,30,43,31.85,21,40,0.0,0,0,198393,15261,18700,11010
Jamie Skinner,4,0,0.0,0,0.0,0,0.0,0,0.0,29.0,9,43,36.5,29,43,0.0,0,0,35165,8791,13500,6620
Jamie Tomaino,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,41.0,41,41,0.0,0,0,1950,1950,1950,1950
Jarit Johnson,4,0,0.0,0,0.0,0,0.0,0,0.0,34.75,22,42,32.5,31,34,0.0,0,0,91902,22976,26733,19543
Jason Bowles,40,0,0.0,0,0.0,0,0.0,18,0.45,23.48,10,40,23.9,13,41,0.05,2,1,834195,20855,47333,9950
Jason Jarrett,40,0,0.0,0,0.0,0,0.0,6,0.15,28.8,6,43,28.88,16,43,0.0,0,0,404230,10106,25050,3025
Jason Jefferson,1,0,0.0,0,0.0,0,0.0,0,0.0,42.0,42,42,41.0,41,41,0.0,0,0,19285,19285,19285,19285
Jason Keller,520,10,0.01923,83,0.15962,175,0.33654,344,0.66154,17.84,1,42,16.72,1,44,3.97,2062,182,11271968,21719,70864,575
Jason Leffler,294,2,0.0068,42,0.14286,107,0.36395,200,0.68027,16.67,1,43,16.6,1,43,2.08,612,81,7973353,27120,71295,6225
Jason Rudd,9,0,0.0,0,0.0,0,0.0,0,0.0,36.22,21,43,35.0,24,42,0.0,0,0,92765,10307,15875,8305
Jason Schuler,52,0,0.0,0,0.0,0,0.0,7,0.13462,31.94,6,43,31.88,13,43,0.27,14,11,889288,17102,46775,9170
Jason White,55,0,0.0,0,0.0,2,0.03636,5,0.09091,34.8,23,43,29.64,8,43,0.02,1,1,870716,17073,54571,6405
Jay Fogleman,19,0,0.0,0,0.0,2,0.10526,12,0.63158,16.58,2,34,17.16,8,33,2.68,51,51,40420,2127,12025,525
Jay Hedgecock,15,0,0.0,0,0.0,2,0.13333,7,0.46667,12.7,7,27,21.0,6,38,0.0,0,0,7190,479,1525,150
Jay Sauter,130,0,0.0,4,0.03077,23,0.17692,57,0.43846,23.06,1,42,23.11,3,43,0.72,93,29,2452964,18869,55120,8935
Jay Sommers,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,28.0,28,28,0.0,0,0,17115,17115,17115,17115
Jeb Burton,156,2,0.01282,14,0.08974,38,0.24359,105,0.67308,15.82,1,38,17.38,1,38,1.09,170,26,34945,17473,19680,15265
Jeff Barry,15,0,0.0,0,0.0,0,0.0,2,0.13333,29.6,12,42,27.53,14,40,0.0,0,0,49386,3292,8950,805
Jeff Berry,14,0,0.0,0,0.0,4,0.28571,9,0.64286,23.89,14,38,19.0,7,42,0.0,0,0,9130,652,1325,200
Jeff Burton,306,27,0.08824,90,0.29412,153,0.5,217,0.70915,14.43,1,41,13.95,1,42,15.76,4823,197,5050828,16506,98250,300
Jeff Falk,4,0,0.0,0,0.0,0,0.0,0,0.0,38.75,32,43,27.25,24,31,0.0,0,0,37625,9406,10540,8725
Jeff Finley,1,0,0.0,0,0.0,0,0.0,1,1.0,31.0,31,31,13.0,13,13,0.0,0,0,21000,21000,21000,21000
Jeff Fuller,188,1,0.00532,3,0.01596,14,0.07447,55,0.29255,25.12,1,43,28.76,1,43,1.15,217,145,2281072,12133,39560,1415
Jeff Fultz,7,0,0.0,0,0.0,0,0.0,2,0.28571,32.29,27,35,27.57,16,42,0.0,0,0,119590,17084,33425,8525
Jeff Gordon,73,5,0.06849,21,0.28767,32,0.43836,58,0.79452,11.66,1,44,13.75,1,42,19.56,1428,177,741376,10156,113844,400
Jeff Green,535,16,0.02991,87,0.16262,131,0.24486,198,0.37009,21.65,1,43,25.69,1,43,8.65,4629,210,7515183,17893,100020,400
Jeff Hall,5,0,0.0,0,0.0,1,0.2,3,0.6,20.67,15,28,16.4,10,24,0.0,0,0,1780,356,550,200
Jeff Halverson,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,12.0,12,12,0.0,0,0,400,400,400,400
Jeff Hensley,90,0,0.0,2,0.02222,24,0.26667,74,0.82222,15.83,5,40,15.16,4,33,0.13,12,12,63980,711,2000,200
Jeff Krogh,57,0,0.0,1,0.01754,2,0.03509,11,0.19298,30.77,4,43,27.37,5,43,0.23,13,5,445282,7951,25100,2785
Jeff McClure,20,0,0.0,0,0.0,0,0.0,3,0.15,35.2,12,42,28.0,16,42,0.0,0,0,76160,3808,12400,250
Jeff Neal,4,0,0.0,0,0.0,0,0.0,0,0.0,27.5,10,38,36.0,32,44,0.0,0,0,18485,4621,10400,1850
Jeff Oakley,1,0,0.0,0,0.0,0,0.0,0,0.0,43.0,43,43,36.0,36,36,0.0,0,0,8340,8340,8340,8340
Jeff Purvis,187,4,0.02139,25,0.13369,57,0.30481,112,0.59893,18.12,1,42,18.39,1,43,3.2,599,121,2927565,15655,84070,750
Jeff Spraker,23,0,0.0,0,0.0,0,0.0,1,0.04348,34.96,14,43,32.43,17,42,0.0,0,0,150314,6535,29305,700
Jeff Stevens,3,0,0.0,0,0.0,0,0.0,0,0.0,26.0,15,34,38.67,31,47,12.33,37,37,6250,2083,3950,1100
Jeff Streeter,9,0,0.0,0,0.0,0,0.0,0,0.0,34.44,18,43,34.33,29,41,0.0,0,0,117410,13046,18750,7720
Jeffrey Earnhardt,170,0,0.0,2,0.01176,6,0.03529,54,0.31765,26.45,1,43,24.32,2,40,0.28,47,29,1485378,22506,57876,10520
Jennifer Jo Cobb,31,0,0.0,0,0.0,0,0.0,0,0.0,37.84,28,43,32.68,22,43,0.0,0,0,414607,14807,24098,9385
Jeremy Clements,478,2,0.00418,6,0.01255,38,0.0795,245,0.51255,21.91,3,43,20.96,1,42,0.19,90,11,4417677,22088,58476,12590
Jeremy Mayfield,36,0,0.0,1,0.02778,5,0.13889,12,0.33333,23.72,3,43,25.94,4,43,0.75,27,14,405268,11257,41525,1945
Jerick Johnson,7,0,0.0,0,0.0,0,0.0,0,0.0,41.71,39,43,39.71,35,42,0.0,0,0,129788,18541,31640,13375
Jerry Foyt,2,0,0.0,0,0.0,0,0.0,0,0.0,36.5,36,37,26.0,25,27,0.0,0,0,6100,3050,3130,2970
Jerry Glanville,6,0,0.0,0,0.0,0,0.0,1,0.16667,28.5,23,35,27.17,20,40,0.0,0,0,10620,1770,3900,890
Jerry Hill,2,0,0.0,0,0.0,0,0.0,0,0.0,32.0,24,40,24.0,22,26,0.0,0,0,43445,21723,22245,21200
Jerry Marquis,2,0,0.0,0,0.0,0,0.0,0,0.0,23.0,7,39,33.5,29,38,0.0,0,0,8770,4385,5970,2800
Jerry McCart,1,0,0.0,0,0.0,0,0.0,0,0.0,42.0,42,42,43.0,43,43,0.0,0,0,7943,7943,7943,7943
Jerry Nadeau,8,0,0.0,0,0.0,0,0.0,3,0.375,22.38,10,32,27.25,19,39,0.0,0,0,36185,4523,14420,1755
Jerry Reary,3,0,0.0,0,0.0,0,0.0,0,0.0,41.67,39,43,35.0,31,38,0.0,0,0,42580,14193,18075,10080
Jerry Robertson,24,0,0.0,0,0.0,0,0.0,0,0.0,30.21,14,43,33.21,22,42,0.13,3,3,377630,15735,21700,2945
Jerry Taylor,6,0,0.0,0,0.0,0,0.0,3,0.5,34.0,34,34,22.17,17,28,0.0,0,0,1695,283,765,100
Jesse Iwuji,17,0,0.0,0,0.0,0,0.0,1,0.05882,31.12,17,38,28.24,11,36,0.0,0,0,0,,,
Jesse Little,56,0,0.0,0,0.0,2,0.03571,20,0.35714,22.91,2,37,23.84,10,40,0.09,5,5,0,,,
