Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,24.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,175.0,running,0.0,27.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,25.0,26.0,51.0,Matt Mills,J.F. Electric (Kyle Busch),Chevrolet,175.0,running,0.0,12.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,26.0,12.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,175.0,running,0.0,21.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,27.0,23.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,173.0,running,0.0,10.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,28.0,5.0,43.0,Daniel Dye,Hamlin & Associates (Maury Gallagher),Chevrolet,173.0,running,0.0,9.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,29.0,32.0,56.0,Tyler Hill,MF1 Fantasy Racing (Timmy Hill),Toyota,173.0,running,0.0,8.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,30.0,21.0,52.0,Stewart Friesen,Ferris Commercial Mowers (Chris Larsen),Toyota,172.0,running,0.0,7.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,31.0,33.0,33.0,Derek Lemke,Super Cubes LLC (Josh Reaume),Ford,172.0,running,0.0,6.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,32.0,30.0,12.0,Spencer Boyd,Cronauer Law (Randy Young),Chevrolet,172.0,running,0.0,5.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,33.0,35.0,22.0,Josh Reaume,JAG Metals LLC. (Kevin Cywinski),Ford,171.0,running,0.0,4.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,34.0,36.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,63.0,crash,0.0,3.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,35.0,34.0,30.0,Brad Perez,Bread Rocket (Steven Lane),Toyota,62.0,crash,0.0,0.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,36.0,31.0,2.0,Josh Bilicki,Insurance King (Randy Young),Chevrolet,9.0,crash,0.0,0.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,1.0,8.0,19.0,Christian Eckes,PEAK / NAPA Nightvision (Bill McAnally),Chevrolet,134.0,running,2.0,51.0,5.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,2.0,16.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,134.0,running,0.0,36.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,3.0,11.0,25.0,Matt DiBenedetto,Rackley Roofing/WAR Shocks (Rackley W.A.R.),Chevrolet,134.0,running,2.0,36.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,4.0,15.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,134.0,running,40.0,48.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,5.0,14.0,38.0,Zane Smith,RTA rtatel.com (Bob Jenkins),Ford,134.0,running,1.0,44.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,6.0,17.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,134.0,running,32.0,43.0,1.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,7.0,20.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,running,0.0,30.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,8.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,134.0,running,43.0,48.0,1.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,9.0,21.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,134.0,running,0.0,28.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,10.0,10.0,61.0,Jake Drew,Cyclum Truck Stops (Shigeaki Hattori),Toyota,134.0,running,0.0,31.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,11.0,5.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,134.0,running,0.0,26.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,12.0,19.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,134.0,running,0.0,28.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,13.0,9.0,1.0,Jesse Love,HomeSmiles (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,14.0,1.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,133.0,running,0.0,32.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,15.0,13.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,133.0,running,0.0,22.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,16.0,4.0,51.0,Jack Wood,High Fives Foundation (Kyle Busch),Chevrolet,133.0,running,2.0,21.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,17.0,12.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,133.0,running,4.0,29.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,18.0,3.0,98.0,Ty Majeski,BommaritoAutoGroup/CurbRecords (Mike Curb),Ford,133.0,running,0.0,20.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,19.0,32.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,133.0,running,0.0,18.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,20.0,24.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,133.0,running,2.0,17.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,21.0,22.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,132.0,running,0.0,16.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,22.0,34.0,45.0,Lawless Alan,Niece Products of Kansas (Al Niece),Chevrolet,132.0,running,0.0,15.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,23.0,23.0,43.0,Daniel Dye,Race to stop Suicide (Maury Gallagher),Chevrolet,132.0,running,0.0,14.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,24.0,33.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,132.0,running,0.0,13.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,25.0,6.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,132.0,running,2.0,24.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,26.0,18.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,131.0,running,4.0,11.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,27.0,25.0,2.0,Kaden Honeycutt,Randco Industries (Randy Young),Chevrolet,131.0,running,0.0,10.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,28.0,36.0,33.0,Chase Janes,ButlerBuilt (Josh Reaume),Ford,131.0,running,0.0,9.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,29.0,29.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,130.0,running,0.0,8.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,30.0,7.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,130.0,running,0.0,7.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,31.0,27.0,12.0,Spencer Boyd,Workman / Campcowboy.org (Randy Young),Chevrolet,129.0,running,0.0,6.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,32.0,28.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,129.0,running,0.0,5.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,33.0,31.0,88.0,Matt Crafton,Flex Seal/Menards (Duke Thorson),Ford,125.0,running,0.0,4.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,34.0,30.0,10.0,Jennifer Jo Cobb,Jennifer Jo Cobb,Chevrolet,125.0,running,0.0,3.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,35.0,26.0,22.0,Mason Maggio,Professional Ag Services (Kevin Cywinski),Ford,117.0,crash,0.0,2.0,0.0
2023,19,Kansas,Kansas Speedway,1.5,paved track,36.0,35.0,4.0,Spencer Davis,Carquest (Roper Racing),Ford,1.0,suspension,0.0,1.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,1.0,11.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,200.0,running,6.0,50.0,5.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,2.0,1.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,200.0,running,150.0,55.0,2.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,3.0,13.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,200.0,running,0.0,40.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,4.0,2.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,200.0,running,0.0,46.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,5.0,8.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,200.0,running,0.0,41.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,6.0,5.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,200.0,running,0.0,38.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,7.0,18.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,200.0,running,0.0,32.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,8.0,3.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,200.0,running,1.0,36.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,9.0,35.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,200.0,running,0.0,36.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,10.0,12.0,25.0,Matt DiBenedetto,Rackley Roofing/WAR Shocks (Rackley W.A.R.),Chevrolet,200.0,running,0.0,27.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,11.0,30.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,200.0,running,0.0,26.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,12.0,27.0,7.0,Carson Kvapil,HendrickCars.com (Spire Motorsports),Chevrolet,200.0,running,0.0,0.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,13.0,36.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,200.0,running,0.0,24.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,14.0,24.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,200.0,running,0.0,23.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,15.0,20.0,66.0,Conner Jones,Americas Quarter Horse Congress/TSPORT (Duke Thorson),Ford,200.0,running,0.0,22.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,16.0,21.0,88.0,Matt Crafton,Black Label Bacon/Menards (Duke Thorson),Ford,200.0,running,0.0,21.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,17.0,19.0,13.0,Hailie Deegan,America's Navy (Duke Thorson),Ford,200.0,running,0.0,20.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,18.0,28.0,75.0,Parker Kligerman,Jack Kite Company (Charlie Henderson),Chevrolet,200.0,running,0.0,0.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,19.0,4.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,200.0,running,0.0,26.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,20.0,15.0,61.0,Jake Drew,Cyclum Truck Stops (Shigeaki Hattori),Toyota,200.0,running,0.0,17.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,21.0,16.0,43.0,Daniel Dye,Champion Container (Maury Gallagher),Chevrolet,199.0,running,0.0,16.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,22.0,23.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,199.0,running,0.0,15.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,23.0,25.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,199.0,running,0.0,14.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,24.0,10.0,38.0,Zane Smith,Speedco / Delo (Bob Jenkins),Ford,199.0,running,43.0,28.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,25.0,17.0,2.0,Kaden Honeycutt,Randco Industries (Randy Young),Chevrolet,199.0,running,0.0,12.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,26.0,26.0,56.0,Timmy Hill,Southern Freight Services (Timmy Hill),Toyota,199.0,running,0.0,11.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,27.0,29.0,32.0,Bret Holmes,David's Electric (Stacy Holmes),Chevrolet,199.0,running,0.0,10.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,28.0,22.0,45.0,Lawless Alan,AUTOChargit (Al Niece),Chevrolet,199.0,running,0.0,9.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,29.0,6.0,15.0,Tanner Gray,ShopTRICON.com (David Gilliland),Toyota,198.0,running,0.0,10.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,30.0,9.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,197.0,running,0.0,7.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,31.0,31.0,12.0,Spencer Boyd,Twang (Randy Young),Chevrolet,196.0,running,0.0,6.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,32.0,34.0,22.0,Stephen Mallozzi,Outback Steak House (Kevin Cywinski),Ford,192.0,running,0.0,5.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,33.0,33.0,33.0,Memphis Villarreal,Laredo Trailer Supply (Josh Reaume),Ford,191.0,running,0.0,4.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,34.0,32.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,140.0,brakes,0.0,3.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,35.0,14.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,14.0,crash,0.0,2.0,0.0
2023,20,Bristol,Bristol Motor Speedway,0.533,paved track,36.0,7.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,13.0,crash,0.0,1.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,1.0,31.0,34.0,Brett Moffitt,Fr8Auctions (Bob Jenkins),Ford,99.0,running,22.0,0.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,2.0,8.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,99.0,running,0.0,41.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,3.0,4.0,5.0,Dean Thompson,CST Industrial (David Gilliland),Toyota,99.0,running,0.0,37.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,4.0,28.0,25.0,Chandler Smith,Rackley Roofing (Rackley W.A.R.),Chevrolet,99.0,running,0.0,0.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,5.0,9.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,99.0,running,0.0,41.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,6.0,29.0,43.0,Daniel Dye,RaceToStopSuicide.com (Maury Gallagher),Chevrolet,99.0,running,0.0,31.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,7.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,99.0,running,25.0,49.0,1.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,8.0,23.0,13.0,Hailie Deegan,Odyssey Battery (Duke Thorson),Ford,99.0,running,0.0,29.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,9.0,13.0,75.0,Parker Kligerman,Tide (Charlie Henderson),Chevrolet,99.0,running,10.0,0.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,10.0,21.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,99.0,running,0.0,27.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,11.0,7.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,99.0,running,5.0,43.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,12.0,14.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,99.0,running,0.0,25.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,13.0,25.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,99.0,running,0.0,24.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,14.0,6.0,51.0,Jack Wood,TRUETIMBER (Kyle Busch),Chevrolet,99.0,running,0.0,23.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,15.0,32.0,2.0,Garrett Smithley,Trophy Tractor / Celsius (Randy Young),Chevrolet,99.0,running,0.0,0.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,16.0,15.0,32.0,Bret Holmes,First Bank of Alabama (Stacy Holmes),Chevrolet,99.0,running,3.0,30.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,17.0,33.0,30.0,Ryan Vargas,Critical Path Security (Steven Lane),Toyota,99.0,running,0.0,20.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,18.0,24.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,99.0,running,1.0,23.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,19.0,16.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,99.0,running,8.0,18.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,20.0,10.0,61.0,Jake Drew,Toyota Tsusho (Shigeaki Hattori),Toyota,98.0,running,0.0,17.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,21.0,5.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,93.0,crash,0.0,30.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,22.0,35.0,4.0,Cory Roper,Fly Alliance/CarQuest (Roper Racing),Ford,93.0,dvp,0.0,15.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,23.0,17.0,9.0,Colby Howard,TITAN CONSTRUCTION (Codie Rohrbaugh),Chevrolet,92.0,crash,0.0,19.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,24.0,12.0,88.0,Matt Crafton,Jack Links/Menards (Duke Thorson),Ford,91.0,crash,1.0,13.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,25.0,19.0,15.0,Tanner Gray,SportClips (David Gilliland),Toyota,91.0,crash,12.0,20.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,26.0,26.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,91.0,crash,0.0,11.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,27.0,36.0,22.0,Jason White,powder ventures excavations (Kevin Cywinski),Ford,88.0,running,0.0,10.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,28.0,1.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,84.0,crash,11.0,9.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,29.0,3.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,79.0,running,0.0,8.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,30.0,34.0,56.0,Tyler Hill,Buffalo Wild Wings/UNITS (Timmy Hill),Toyota,59.0,crash,0.0,7.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,31.0,27.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,58.0,crash,1.0,6.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,32.0,18.0,38.0,Zane Smith,Speedco / Peak (Bob Jenkins),Ford,55.0,running,0.0,5.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,33.0,22.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,50.0,crash,0.0,4.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,34.0,20.0,52.0,Stewart Friesen,Gearwrench (Chris Larsen),Toyota,38.0,crash,0.0,3.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,35.0,11.0,1.0,David Gilliland,Serial 1 Premium E-Bikes (David Gilliland),Toyota,38.0,crash,0.0,4.0,0.0
2023,21,Talladega,Talladega Superspeedway,2.66,paved track,36.0,30.0,28.0,Bryan Dauzat,FDNY Racing (Jim Rosenblum),Chevrolet,5.0,handling,0.0,1.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,2.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,134.0,running,11.0,51.0,5.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,21.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,134.0,running,22.0,37.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,8.0,11.0,Corey Heim,Chateau Elan/Explore Braselton (David Gilliland),Toyota,134.0,running,57.0,54.0,2.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,3.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,134.0,running,0.0,40.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,17.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,134.0,running,0.0,41.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,9.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,running,0.0,44.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,22.0,88.0,Matt Crafton,Chi Chis/ Menards (Duke Thorson),Ford,134.0,running,0.0,38.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,8.0,13.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,134.0,running,0.0,30.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,9.0,4.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,134.0,running,1.0,43.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,10.0,14.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,134.0,running,0.0,33.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,11.0,6.0,15.0,Tanner Gray,Waterfront Properties (David Gilliland),Toyota,134.0,running,4.0,26.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,12.0,11.0,51.0,Jack Wood,High Fives Foundation (Kyle Busch),Chevrolet,134.0,running,0.0,25.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,13.0,12.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,14.0,32.0,25.0,Trevor Bayne,Rackley Roofing (Rackley W.A.R.),Chevrolet,134.0,running,0.0,0.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,15.0,15.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,133.0,running,0.0,22.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,16.0,5.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,133.0,running,0.0,21.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,17.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,133.0,running,5.0,32.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,18.0,27.0,7.0,Marco Andretti,kin.com (Spire Motorsports),Chevrolet,133.0,running,0.0,19.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,19.0,23.0,45.0,Lawless Alan,AUTODockit (Al Niece),Chevrolet,133.0,running,0.0,18.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,20.0,10.0,19.0,Christian Eckes,Instacoat Premium Products (Bill McAnally),Chevrolet,133.0,running,0.0,22.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,21.0,19.0,43.0,Daniel Dye,Bull & Boar Barbecue Shop (Maury Gallagher),Chevrolet,133.0,running,0.0,16.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,22.0,26.0,56.0,Tyler Hill,Hairclub (Timmy Hill),Toyota,133.0,running,0.0,15.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,23.0,25.0,20.0,Nick Leitz,Precision Measurements (Randy Young),Chevrolet,133.0,running,0.0,14.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,24.0,18.0,2.0,Brad Perez,Randco Industries (Randy Young),Chevrolet,133.0,running,0.0,0.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,25.0,16.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,133.0,running,0.0,13.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,26.0,33.0,30.0,Jonathan Shafer,Osgar's Autobody (Steven Lane),Toyota,132.0,running,0.0,11.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,27.0,29.0,22.0,Mason Maggio,ACE Hardware Hobe Sound (Kevin Cywinski),Ford,131.0,running,0.0,10.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,28.0,20.0,13.0,Hailie Deegan,Fresh From Florida (Duke Thorson),Ford,131.0,running,0.0,9.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,29.0,31.0,33.0,Memphis Villarreal,Laredo Trailer Supply (Josh Reaume),Ford,131.0,running,0.0,8.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,30.0,24.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,129.0,running,0.0,7.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,31.0,34.0,46.0,Armani Williams,Blue Sprig (G2G Racing),Toyota,121.0,running,0.0,6.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,32.0,28.0,4.0,Spencer Davis,Fly Alliance/CarQuest (Roper Racing),Ford,65.0,electrical,0.0,5.0,0.0
