Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2022,9,Bristol (Dirt),Bristol Motor Speedway Dirt Track,0.533,dirt track,33.0,33.0,1.0,Ross Chastain,Advent Health (Trackhouse Racing),Chevrolet,150.0,engine,0.0,4.0,0.0
2022,9,Bristol (Dirt),Bristol Motor Speedway Dirt Track,0.533,dirt track,34.0,32.0,4.0,Kevin Harvick,Busch Latte (Stewart Haas Racing),Ford,100.0,crash,0.0,3.0,0.0
2022,9,Bristol (Dirt),Bristol Motor Speedway Dirt Track,0.533,dirt track,35.0,34.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,91.0,engine,0.0,2.0,0.0
2022,9,Bristol (Dirt),Bristol Motor Speedway Dirt Track,0.533,dirt track,36.0,27.0,77.0,Justin Allgaier,Brandt (Spire Motorsports),Chevrolet,74.0,crash,0.0,0.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,1.0,19.0,1.0,Ross Chastain,Moose Fraternity (Trackhouse Racing),Chevrolet,188.0,running,1.0,42.0,5.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,2.0,14.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Off Road (Richard Childress),Chevrolet,188.0,running,0.0,35.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,3.0,12.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,188.0,running,3.0,39.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,4.0,5.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,188.0,running,32.0,50.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,5.0,2.0,19.0,Martin Truex Jr,Bass Pro Shops (Joe Gibbs),Toyota,188.0,running,0.0,45.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,6.0,16.0,43.0,Erik Jones,U.S. Air Force (Petty GMS Motorsports),Chevrolet,188.0,running,25.0,37.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,7.0,28.0,9.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,188.0,running,0.0,44.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,8.0,21.0,34.0,Michael McDowell,Love's Travel Stops (Bob Jenkins),Ford,188.0,running,0.0,29.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,9.0,27.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,188.0,running,0.0,36.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,10.0,24.0,4.0,Kevin Harvick,Gearwrench (Stewart Haas Racing),Ford,188.0,running,0.0,27.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,11.0,22.0,12.0,Ryan Blaney,Wurth (Roger Penske),Ford,188.0,running,23.0,26.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,12.0,11.0,31.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,188.0,running,0.0,25.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,13.0,23.0,10.0,Aric Almirola,Smithfield / IHOP (Stewart Haas Racing),Ford,188.0,running,0.0,28.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,14.0,33.0,7.0,Corey LaJoie,Raze Energy (Spire Motorsports),Chevrolet,188.0,running,1.0,23.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,15.0,8.0,24.0,William Byron,Liberty University (Rick Hendrick),Chevrolet,188.0,running,38.0,39.0,1.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,16.0,6.0,45.0,Kurt Busch,Monster Energy (23XI Racing),Toyota,188.0,running,1.0,26.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,17.0,9.0,23.0,Bubba Wallace,McDonald's (23XI Racing),Toyota,188.0,running,15.0,30.0,1.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,18.0,7.0,11.0,Denny Hamlin,FedEx Small Business (Joe Gibbs),Toyota,188.0,running,9.0,19.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,19.0,39.0,77.0,Landon Cassill,Fox Nation (Spire Motorsports),Chevrolet,188.0,running,0.0,0.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,20.0,31.0,62.0,Noah Gragson,Wendy's $5 Biggie Bag / Beard Oil (Beard Motorsports),Chevrolet,188.0,running,0.0,0.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,21.0,18.0,2.0,Austin Cindric,Menards / Sylvania (Roger Penske),Ford,188.0,running,0.0,16.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,22.0,1.0,20.0,Christopher Bell,DeWalt (Joe Gibbs),Toyota,187.0,running,7.0,23.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,23.0,15.0,6.0,Brad Keselowski,Castrol Carbon Neutral (Jack Roush),Ford,187.0,running,0.0,14.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,24.0,36.0,15.0,David Ragan,Envision (Rick Ware),Ford,186.0,running,0.0,13.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,25.0,38.0,55.0,J.J. Yeley,Hex.com (Carl Long),Ford,185.0,running,1.0,0.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,26.0,37.0,78.0,B.J. McLeod,Motorsport Games (B.J. McLeod),Ford,172.0,running,2.0,11.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,27.0,32.0,38.0,Todd Gilliland,First Phase Credit Card (Bob Jenkins),Ford,121.0,crash,0.0,10.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,28.0,34.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Ford,105.0,dvp,0.0,9.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,29.0,29.0,41.0,Cole Custer,Feeding America / Wow Wow (Stewart Haas Racing),Ford,98.0,engine,1.0,8.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,30.0,26.0,47.0,Ricky Stenhouse Jr,Kroger / Sunny D (JTG-Daugherty Racing),Chevrolet,95.0,crash,0.0,8.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,31.0,4.0,99.0,Daniel Suarez,Tootsies Orchid Lounge (Trackhouse Racing),Chevrolet,92.0,dvp,28.0,6.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,32.0,13.0,22.0,Joey Logano,Shell / Pennzoil / Autotrader (Roger Penske),Ford,89.0,crash,1.0,5.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,33.0,20.0,42.0,Ty Dillon,Black Rifle Coffee Co. (Petty GMS Motorsports),Chevrolet,89.0,crash,0.0,4.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,34.0,25.0,21.0,Harrison Burton,Motorcraft / Quick Lane (Wood Brothers),Ford,89.0,crash,0.0,3.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,35.0,35.0,44.0,Greg Biffle,Morehouse College (Johnathan Cohen),Chevrolet,79.0,fuel pump,0.0,2.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,36.0,3.0,16.0,Daniel Hemric,Majestic Steel (Matthew Kaulig),Chevrolet,56.0,crash,0.0,0.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,37.0,17.0,14.0,Chase Briscoe,Mahindra Tractors (Stewart Haas Racing),Ford,56.0,crash,0.0,1.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,38.0,30.0,17.0,Chris Buescher,Fastenal (Jack Roush),Ford,56.0,crash,0.0,1.0,0.0
2022,10,Talladega,Talladega Superspeedway,2.66,paved track,39.0,10.0,8.0,Tyler Reddick,Bet MGM (Richard Childress),Chevrolet,31.0,engine,0.0,1.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,1.0,4.0,9.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,400.0,running,73.0,50.0,5.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,2.0,15.0,47.0,Ricky Stenhouse Jr,Kroger / The Frozen Farmer (JTG-Daugherty Racing),Chevrolet,400.0,running,0.0,41.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,3.0,7.0,1.0,Ross Chastain,Pitbull Tour 2022 (Trackhouse Racing),Chevrolet,400.0,running,86.0,46.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,4.0,17.0,20.0,Christopher Bell,DeWalt (Joe Gibbs),Toyota,400.0,running,0.0,41.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,5.0,6.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,400.0,running,2.0,40.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,6.0,3.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,400.0,running,19.0,36.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,7.0,10.0,18.0,Kyle Busch,M&M's Crunchy Cookie (Joe Gibbs),Toyota,400.0,running,103.0,41.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,8.0,1.0,17.0,Chris Buescher,Fastenal (Jack Roush),Ford,400.0,running,18.0,34.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,9.0,11.0,4.0,Kevin Harvick,Hunt Brothers Pizza (Stewart Haas Racing),Ford,400.0,running,0.0,28.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,10.0,25.0,43.0,Erik Jones,Focus Factor (Petty GMS Motorsports),Chevrolet,400.0,running,0.0,31.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,11.0,14.0,31.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,400.0,running,19.0,26.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,12.0,18.0,19.0,Martin Truex Jr,Bass Pro Shops (Joe Gibbs),Toyota,400.0,running,5.0,38.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,13.0,23.0,14.0,Chase Briscoe,Mahindra Tractors (Stewart Haas Racing),Ford,400.0,running,0.0,24.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,14.0,8.0,99.0,Daniel Suarez,CommScope (Trackhouse Racing),Chevrolet,400.0,running,0.0,23.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,15.0,30.0,41.0,Cole Custer,Autodesk / HaasTooling.com (Stewart Haas Racing),Ford,400.0,running,0.0,22.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,16.0,9.0,23.0,Bubba Wallace,Leidos (23XI Racing),Toyota,399.0,running,0.0,21.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,17.0,29.0,34.0,Michael McDowell,Navage Nasal Care (Bob Jenkins),Ford,399.0,running,0.0,20.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,18.0,21.0,7.0,Corey LaJoie,DuraMax / Drydene (Spire Motorsports),Chevrolet,399.0,running,0.0,19.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,19.0,27.0,10.0,Aric Almirola,Smithfield Weis (Stewart Haas Racing),Ford,399.0,running,0.0,18.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,20.0,20.0,6.0,Brad Keselowski,Kohler Generators (Jack Roush),Ford,399.0,running,0.0,18.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,21.0,2.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,399.0,running,67.0,26.0,1.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,22.0,33.0,24.0,William Byron,RaptorTough.com (Rick Hendrick),Chevrolet,399.0,running,0.0,19.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,23.0,24.0,3.0,Austin Dillon,Breztri (Richard Childress),Chevrolet,398.0,running,0.0,14.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,24.0,35.0,21.0,Harrison Burton,Dex Imaging (Wood Brothers),Ford,398.0,running,0.0,16.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,25.0,13.0,15.0,Ryan Preece,United Rentals (Rick Ware),Ford,398.0,running,0.0,0.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,26.0,5.0,12.0,Ryan Blaney,Menards / Jack Links (Roger Penske),Ford,397.0,running,8.0,21.0,1.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,27.0,31.0,42.0,Ty Dillon,chevyliners.com (Petty GMS Motorsports),Chevrolet,396.0,running,0.0,10.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,28.0,34.0,38.0,Todd Gilliland,The Pete Store (Bob Jenkins),Ford,396.0,running,0.0,9.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,29.0,22.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,396.0,running,0.0,8.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,30.0,26.0,8.0,Tyler Reddick,Guaranteed Rate (Richard Childress),Chevrolet,390.0,running,0.0,7.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,31.0,16.0,45.0,Kurt Busch,Monster Energy (23XI Racing),Toyota,388.0,running,0.0,6.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,32.0,36.0,77.0,Josh Bilicki,Zeigler Auto Group (Spire Motorsports),Chevrolet,381.0,running,0.0,0.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,33.0,19.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,321.0,brakes,0.0,0.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,34.0,28.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Ford,238.0,dvp,0.0,3.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,35.0,32.0,78.0,B.J. McLeod,Superior Logistics Services (B.J. McLeod),Ford,167.0,brakes,0.0,2.0,0.0
2022,11,Dover,Dover Motor Speedway,1.0,paved track,36.0,12.0,2.0,Austin Cindric,Freightliner (Roger Penske),Ford,91.0,dvp,0.0,1.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,1.0,1.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,293.0,running,107.0,58.0,6.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,2.0,10.0,8.0,Tyler Reddick,3CHI (Richard Childress),Chevrolet,293.0,running,10.0,37.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,3.0,29.0,31.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,293.0,running,0.0,34.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,4.0,35.0,4.0,Kevin Harvick,Rheem - Chasing a Cure (Stewart Haas Racing),Ford,293.0,running,1.0,33.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,5.0,34.0,9.0,Chase Elliott,NAPA (Rick Hendrick),Chevrolet,293.0,running,0.0,35.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,6.0,3.0,20.0,Christopher Bell,Sirius XM (Joe Gibbs),Toyota,293.0,running,3.0,43.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,7.0,16.0,34.0,Michael McDowell,Navage Nasal Care (Bob Jenkins),Ford,293.0,running,0.0,30.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,8.0,26.0,47.0,Ricky Stenhouse Jr,Kroger / Nature Valley (JTG-Daugherty Racing),Chevrolet,293.0,running,0.0,29.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,9.0,14.0,3.0,Austin Dillon,Huk Performance Fishing (Richard Childress),Chevrolet,293.0,running,0.0,28.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,10.0,20.0,99.0,Daniel Suarez,Coca-Cola (Trackhouse Racing),Chevrolet,293.0,running,0.0,28.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,11.0,12.0,10.0,Aric Almirola,Haas Automation / Smithfield (Stewart Haas Racing),Ford,293.0,running,0.0,28.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,12.0,21.0,42.0,Ty Dillon,Petty GMS Motorsports,Chevrolet,293.0,running,0.0,25.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,13.0,9.0,24.0,William Byron,Axalta (Rick Hendrick),Chevrolet,293.0,running,24.0,35.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,14.0,25.0,21.0,Harrison Burton,Dex Imaging (Wood Brothers),Ford,293.0,running,0.0,23.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,15.0,27.0,38.0,Todd Gilliland,Black's Tire (Bob Jenkins),Ford,293.0,running,0.0,22.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,16.0,18.0,17.0,Chris Buescher,Socios.com (Jack Roush),Ford,293.0,running,0.0,21.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,17.0,7.0,12.0,Ryan Blaney,Advance Auto Parts (Roger Penske),Ford,293.0,running,0.0,20.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,18.0,19.0,2.0,Austin Cindric,Menards / Libman (Roger Penske),Ford,293.0,running,0.0,19.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,19.0,31.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Ford,293.0,running,1.0,18.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,20.0,13.0,14.0,Chase Briscoe,Mahindra Tractors (Stewart Haas Racing),Ford,293.0,running,0.0,17.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,21.0,22.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,292.0,running,42.0,27.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,22.0,33.0,77.0,Landon Cassill,Voyager: Crypto for All (Spire Motorsports),Chevrolet,292.0,running,0.0,0.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,23.0,32.0,15.0,J.J. Yeley,Ollie's Bargain Outlet (Rick Ware),Ford,288.0,running,1.0,0.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,24.0,4.0,19.0,Martin Truex Jr,Auto-Owners Insurance (Joe Gibbs),Toyota,263.0,crash,28.0,28.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,25.0,11.0,43.0,Erik Jones,Focus Factor (Petty GMS Motorsports),Chevrolet,262.0,crash,1.0,20.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,26.0,28.0,41.0,Cole Custer,HaasTooling.com (Stewart Haas Racing),Ford,260.0,crash,0.0,11.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,27.0,17.0,23.0,Bubba Wallace,Money Lion (23XI Racing),Toyota,260.0,crash,0.0,11.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,28.0,6.0,45.0,Kurt Busch,McDonald's Throwback (23XI Racing),Toyota,260.0,crash,0.0,9.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,29.0,15.0,48.0,Alex Bowman,Ally Throwback (Rick Hendrick),Chevrolet,255.0,crash,0.0,8.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,30.0,8.0,1.0,Ross Chastain,Coca-Cola (Trackhouse Racing),Chevrolet,194.0,crash,26.0,26.0,1.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,31.0,24.0,16.0,Daniel Hemric,AG1 by Athletic Greens (Matthew Kaulig),Chevrolet,188.0,engine,0.0,0.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,32.0,36.0,78.0,B.J. McLeod,Live Fast Motorsports (B.J. McLeod),Ford,184.0,brakes,0.0,5.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,33.0,5.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,167.0,crash,19.0,11.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,34.0,23.0,6.0,Brad Keselowski,Socios.com (Jack Roush),Ford,166.0,crash,0.0,3.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,35.0,30.0,7.0,Corey LaJoie,Stacking Pennies (Spire Motorsports),Chevrolet,152.0,crash,0.0,2.0,0.0
2022,12,Darlington,Darlington Raceway,1.366,paved track,36.0,2.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,112.0,engine,30.0,1.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,1.0,5.0,45.0,Kurt Busch,Jordan Brand (23XI Racing),Toyota,267.0,running,116.0,50.0,6.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,2.0,3.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,267.0,running,29.0,40.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,3.0,6.0,18.0,Kyle Busch,M&M's Crunchy Cookie (Joe Gibbs),Toyota,267.0,running,18.0,53.0,1.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,4.0,18.0,11.0,Denny Hamlin,Sport Clips Haircuts (Joe Gibbs),Toyota,267.0,running,0.0,36.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,5.0,1.0,20.0,Christopher Bell,Rheem (Joe Gibbs),Toyota,267.0,running,37.0,32.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,6.0,9.0,19.0,Martin Truex Jr,Auto-Owners Insurance (Joe Gibbs),Toyota,267.0,running,0.0,36.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,7.0,11.0,1.0,Ross Chastain,Advent Health (Trackhouse Racing),Chevrolet,267.0,running,4.0,43.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,8.0,36.0,47.0,Ricky Stenhouse Jr,Dillons / Louisiana Hot Sauce (JTG-Daugherty Racing),Chevrolet,267.0,running,3.0,29.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,9.0,8.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,267.0,running,0.0,29.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,10.0,24.0,23.0,Bubba Wallace,McDonald's (23XI Racing),Toyota,267.0,running,0.0,32.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,11.0,4.0,2.0,Austin Cindric,Menards / Monster (Roger Penske),Ford,267.0,running,0.0,33.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,12.0,10.0,12.0,Ryan Blaney,Wabash (Roger Penske),Ford,267.0,running,1.0,35.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,13.0,21.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Off Road (Richard Childress),Chevrolet,267.0,running,0.0,24.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,14.0,30.0,6.0,Brad Keselowski,King's Hawaiian (Jack Roush),Ford,267.0,running,0.0,23.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,15.0,23.0,4.0,Kevin Harvick,Busch Light #ForTheFarmers (Stewart Haas Racing),Ford,267.0,running,0.0,22.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,16.0,13.0,24.0,William Byron,RaptorTough.com (Rick Hendrick),Chevrolet,267.0,running,25.0,27.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,17.0,34.0,22.0,Joey Logano,Verizon 5G (Roger Penske),Ford,267.0,running,0.0,22.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,18.0,28.0,16.0,Noah Gragson,Chevrolet (Matthew Kaulig),Chevrolet,267.0,running,0.0,0.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,19.0,20.0,7.0,Corey LaJoie,Garner Trucking (Spire Motorsports),Chevrolet,267.0,running,0.0,18.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,20.0,17.0,42.0,Ty Dillon,Chevyliners.com (Petty GMS Motorsports),Chevrolet,267.0,running,0.0,17.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,21.0,26.0,21.0,Harrison Burton,Dex Imaging (Wood Brothers),Ford,267.0,running,0.0,16.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,22.0,16.0,41.0,Cole Custer,HaasTooling.com / PAG (Stewart Haas Racing),Ford,267.0,running,0.0,15.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,23.0,25.0,34.0,Michael McDowell,Love's Travel Stops (Bob Jenkins),Ford,267.0,running,0.0,14.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,24.0,12.0,14.0,Chase Briscoe,Rush Truck Centers / Cummins (Stewart Haas Racing),Ford,266.0,running,0.0,13.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,25.0,31.0,38.0,Todd Gilliland,First Phase Credit Card (Bob Jenkins),Ford,266.0,running,0.0,12.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,26.0,7.0,10.0,Aric Almirola,Smithfield (Stewart Haas Racing),Ford,266.0,running,0.0,11.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,27.0,35.0,17.0,Chris Buescher,Castrol GTX Full Synthetic (Jack Roush),Ford,265.0,running,0.0,10.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,28.0,33.0,77.0,Josh Bilicki,UACC / Support Ukraine (Spire Motorsports),Chevrolet,265.0,running,0.0,0.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,29.0,14.0,9.0,Chase Elliott,UniFirst (Rick Hendrick),Chevrolet,264.0,running,10.0,22.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,30.0,2.0,8.0,Tyler Reddick,Bet MGM (Richard Childress),Chevrolet,263.0,running,24.0,14.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,31.0,27.0,15.0,J.J. Yeley,Diagnostic Imaging Centers (Rick Ware),Ford,263.0,running,0.0,0.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,32.0,22.0,43.0,Erik Jones,Focus Factor (Petty GMS Motorsports),Chevrolet,261.0,running,0.0,8.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,33.0,19.0,99.0,Daniel Suarez,CommScope (Trackhouse Racing),Chevrolet,256.0,running,0.0,4.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,34.0,29.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Ford,255.0,running,0.0,3.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,35.0,15.0,31.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,64.0,electrical,0.0,2.0,0.0
2022,13,Kansas,Kansas Speedway,1.5,paved track,36.0,32.0,78.0,B.J. McLeod,General Formulations (B.J. McLeod),Ford,32.0,chassis,0.0,1.0,0.0
2022,14,Charlotte,Charlotte Motor Speedway,1.5,paved track,1.0,1.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,413.0,running,15.0,42.0,5.0
2022,14,Charlotte,Charlotte Motor Speedway,1.5,paved track,2.0,4.0,18.0,Kyle Busch,M&M's Red White & Blue (Joe Gibbs),Toyota,413.0,running,36.0,35.0,0.0
