Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1963,7,Daytona,44.0,38.0,47,Jack Smith,Jack Smith,'63 Chrysler,19.0,550.0,flywheel,0.0
1963,7,Daytona,45.0,20.0,10,Bunkie Blackburn,Stephens Pontiac (Jim Stephens),'62 Pontiac,18.0,550.0,water pump,0.0
1963,7,Daytona,46.0,40.0,67,Reb Wickersham,Reb's Sport Shop (Reb Wickersham),'62 Pontiac,18.0,550.0,engine,0.0
1963,7,Daytona,47.0,32.0,73,Ralph Earnhardt,Acey Taylor,'62 Pontiac,15.0,550.0,fuel pump,0.0
1963,7,Daytona,48.0,50.0,6,David Pearson,Cotton Owens,'63 Dodge,12.0,550.0,handling,0.0
1963,7,Daytona,49.0,24.0,72,Ted Hairfield,Commonwealth Ford (Parker Snead),'63 Ford,11.0,550.0,clutch,0.0
1963,7,Daytona,50.0,48.0,62,Curtis Crider,Full House (Curtis Crider),'62 Mercury,4.0,550.0,handling,0.0
1963,8,Spartanburg,1.0,2.0,43.0,Richard Petty,Petty Enterprises,'63 Plymouth,200.0,1000.0,running,2.0
1963,8,Spartanburg,2.0,3.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,199.0,600.0,running,156.0
1963,8,Spartanburg,3.0,7.0,42.0,Jim Paschal,Petty Enterprises,'63 Plymouth,199.0,400.0,running,0.0
1963,8,Spartanburg,4.0,14.0,17.0,Joe Weatherly,Floyd Powell,'62 Pontiac,194.0,500.0,running,0.0
1963,8,Spartanburg,5.0,9.0,34.0,Wendell Scott,Wendell Scott,'61 Chevrolet,190.0,275.0,running,0.0
1963,8,Spartanburg,6.0,13.0,104.0,Bruce Brantley,Bruce Brantley,'61 Pontiac,188.0,240.0,running,0.0
1963,8,Spartanburg,7.0,11.0,2.0,Bill Foster,Cliff Stewart,'62 Pontiac,188.0,200.0,running,0.0
1963,8,Spartanburg,8.0,21.0,54.0,Jimmy Pardue,Pete Stewart,'62 Pontiac,185.0,175.0,running,0.0
1963,8,Spartanburg,9.0,12.0,19.0,Herman Beam,Herman Beam,'61 Ford,184.0,150.0,running,0.0
1963,8,Spartanburg,10.0,19.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,174.0,140.0,running,0.0
1963,8,Spartanburg,11.0,4.0,99.0,Bobby Isaac,Bondy Long,'62 Plymouth,167.0,130.0,running,0.0
1963,8,Spartanburg,12.0,15.0,65.0,Frank Waite,Frank Waite,'61 Dodge,167.0,120.0,running,0.0
1963,8,Spartanburg,13.0,18.0,18.0,Stick Elliott,Toy Bolton,'62 Pontiac,135.0,110.0,running,0.0
1963,8,Spartanburg,14.0,10.0,98.0,Johnny Clements,Johnny Clements,'61 Chevrolet,132.0,100.0,crash,0.0
1963,8,Spartanburg,15.0,17.0,31.0,Sam Fogle,James Kelly,'61 Mercury,96.0,85.0,fuel pump,0.0
1963,8,Spartanburg,16.0,5.0,5.0,Billy Wade,Cotton Owens,'62 Dodge,48.0,75.0,clutch,0.0
1963,8,Spartanburg,17.0,1.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,42.0,65.0,rear end,42.0
1963,8,Spartanburg,18.0,20.0,6.0,David Pearson,Cotton Owens,'63 Dodge,34.0,60.0,handling,0.0
1963,8,Spartanburg,19.0,16.0,88.0,Major Melton,Major Melton,'61 Chrysler,27.0,50.0,fuel pump,0.0
1963,8,Spartanburg,20.0,8.0,90.0,Gary Sain,Ralph Sparks,'62 Dodge,26.0,50.0,axle,0.0
1963,8,Spartanburg,21.0,6.0,33.0,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,0.0,50.0,crash,0.0
1963,9,Weaverville,1.0,3.0,43.0,Richard Petty,Petty Enterprises,'63 Plymouth,200.0,1000.0,running,60.0
1963,9,Weaverville,2.0,2.0,87.0,Buck Baker,Buck Baker,'62 Chrysler,200.0,600.0,running,11.0
1963,9,Weaverville,3.0,1.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,200.0,400.0,running,129.0
1963,9,Weaverville,4.0,5.0,17.0,Joe Weatherly,Floyd Powell,'62 Pontiac,200.0,500.0,running,0.0
1963,9,Weaverville,5.0,9.0,19.0,Ned Jarrett,Herman Beam,'62 Ford,195.0,275.0,running,0.0
1963,9,Weaverville,6.0,4.0,99.0,Bobby Isaac,Bondy Long,'62 Plymouth,195.0,240.0,running,0.0
1963,9,Weaverville,7.0,7.0,5.0,Billy Wade,Cotton Owens,'62 Dodge,194.0,200.0,running,0.0
1963,9,Weaverville,8.0,15.0,2.0,Bill Foster,Cliff Stewart,'62 Pontiac,191.0,175.0,running,0.0
1963,9,Weaverville,9.0,10.0,18.0,Stick Elliott,Toy Bolton,'62 Pontiac,191.0,150.0,running,0.0
1963,9,Weaverville,10.0,8.0,70.0,Floyd Powell,Paul Clayton,'62 Pontiac,187.0,140.0,engine,0.0
1963,9,Weaverville,11.0,14.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,182.0,130.0,running,0.0
1963,9,Weaverville,12.0,13.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,174.0,120.0,running,0.0
1963,9,Weaverville,13.0,18.0,33.0,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,172.0,110.0,fuel,0.0
1963,9,Weaverville,14.0,19.0,65.0,Frank Waite,Frank Waite,'61 Dodge,167.0,100.0,running,0.0
1963,9,Weaverville,15.0,17.0,90.0,Gary Sain,Ralph Sparks,'62 Dodge,144.0,85.0,a frame,0.0
1963,9,Weaverville,16.0,12.0,36.0,Larry Thomas,Wade Younts,'62 Dodge,143.0,75.0,lug bolts,0.0
1963,9,Weaverville,17.0,21.0,51.0,Bob Cooper,Bob Cooper,'62 Pontiac,140.0,65.0,crash,0.0
1963,9,Weaverville,18.0,6.0,6.0,David Pearson,Cotton Owens,'63 Dodge,57.0,60.0,wheel,0.0
1963,9,Weaverville,19.0,11.0,42.0,Jim Paschal,Petty Enterprises,'63 Plymouth,45.0,50.0,engine,0.0
1963,9,Weaverville,20.0,16.0,104.0,Bruce Brantley,Bruce Brantley,'61 Pontiac,13.0,50.0,a frame,0.0
1963,9,Weaverville,21.0,20.0,93.0,Jerome Warren,Jerome Warren,'62 Ford,3.0,50.0,handling,0.0
1963,9,Weaverville,22.0,22.0,88.0,Major Melton,Major Melton,'61 Chrysler,3.0,50.0,handling,0.0
1963,10,Hillsboro,1.0,4.0,3,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,165.0,1550.0,running,148.0
1963,10,Hillsboro,2.0,2.0,41,Jim Paschal,Petty Enterprises,'62 Plymouth,165.0,1100.0,running,0.0
1963,10,Hillsboro,3.0,3.0,43,Richard Petty,Petty Enterprises,'63 Plymouth,165.0,750.0,running,15.0
1963,10,Hillsboro,4.0,6.0,11,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,161.0,575.0,running,0.0
1963,10,Hillsboro,5.0,8.0,54,Jimmy Pardue,Pete Stewart,'62 Pontiac,157.0,425.0,running,0.0
1963,10,Hillsboro,6.0,12.0,33,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,155.0,325.0,running,0.0
1963,10,Hillsboro,7.0,14.0,17,Floyd Powell,Floyd Powell,'62 Pontiac,154.0,275.0,running,0.0
1963,10,Hillsboro,8.0,17.0,X,Larry Manning,Bob Adams,'62 Chevrolet,151.0,225.0,running,0.0
1963,10,Hillsboro,9.0,16.0,19,Herman Beam,Herman Beam,'62 Ford,149.0,200.0,running,0.0
1963,10,Hillsboro,10.0,23.0,0,E.J. Trivette,Bill Church,'62 Chevrolet,138.0,175.0,running,0.0
1963,10,Hillsboro,11.0,9.0,2,Bill Foster,Cliff Stewart,'62 Pontiac,119.0,100.0,engine,0.0
1963,10,Hillsboro,12.0,10.0,87,Buck Baker,Buck Baker,'62 Chrysler,115.0,100.0,running,0.0
1963,10,Hillsboro,13.0,20.0,90,Gary Sain,Ralph Sparks,'62 Dodge,112.0,100.0,running,0.0
1963,10,Hillsboro,14.0,11.0,62,Curtis Crider,Curtis Crider,'62 Mercury,110.0,100.0,running,0.0
1963,10,Hillsboro,15.0,1.0,8,Joe Weatherly,Bud Moore,'63 Pontiac,90.0,300.0,fuel pressure,2.0
1963,10,Hillsboro,16.0,21.0,31,Sam Fogle,James Kelly,'61 Mercury,83.0,75.0,overheating,0.0
1963,10,Hillsboro,17.0,7.0,29,Nelson Stacy,Holman-Moody Racing,'63 Ford,70.0,75.0,engine,0.0
1963,10,Hillsboro,18.0,15.0,64,Elmo Langley,Elmo Langley,'62 Ford,61.0,75.0,engine,0.0
1963,10,Hillsboro,19.0,18.0,5,David Pearson,Cotton Owens,'62 Dodge,50.0,75.0,front end,0.0
1963,10,Hillsboro,20.0,5.0,99,Bobby Isaac,Bondy Long,'62 Plymouth,40.0,75.0,crash,0.0
1963,10,Hillsboro,21.0,22.0,88,Major Melton,Major Melton,'61 Chrysler,22.0,75.0,rear end,0.0
1963,10,Hillsboro,22.0,19.0,18,Stick Elliott,Toy Bolton,'62 Pontiac,15.0,75.0,engine,0.0
1963,10,Hillsboro,23.0,13.0,34,Wendell Scott,Wendell Scott,'61 Chevrolet,10.0,75.0,axle,0.0
1963,11,Atlanta,1.0,2.0,28.0,Fred Lorenzen,Holman-Moody Racing,'63 Ford,334.0,16855.0,running,76.0
1963,11,Atlanta,2.0,17.0,22.0,Fireball Roberts,Banjo Matthews,'63 Pontiac,333.0,8655.0,running,6.0
1963,11,Atlanta,3.0,3.0,7.0,Bobby Johns,Shorty Johns,'63 Pontiac,333.0,5700.0,running,60.0
1963,11,Atlanta,4.0,16.0,8.0,Joe Weatherly,South Carolina Pontiac Dealers (Bud Moore),'63 Pontiac,333.0,3790.0,running,68.0
1963,11,Atlanta,5.0,15.0,21.0,Tiny Lund,Wood Brothers,'63 Ford,331.0,1875.0,running,0.0
1963,11,Atlanta,6.0,14.0,4.0,Rex White,Louis Clements (Rex White),'63 Chevrolet,329.0,1305.0,running,1.0
1963,11,Atlanta,7.0,12.0,39.0,LeeRoy Yarbrough,E.A. McQuaig,'62 Pontiac,329.0,1100.0,running,0.0
1963,11,Atlanta,8.0,8.0,43.0,Richard Petty,Petty Enterprises,'62 Plymouth,328.0,1000.0,running,0.0
1963,11,Atlanta,9.0,7.0,14.0,Troy Ruttman,Bill Stroppe,'63 Mercury,328.0,900.0,running,0.0
1963,11,Atlanta,10.0,20.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,328.0,800.0,running,0.0
1963,11,Atlanta,11.0,6.0,1.0,Paul Goldsmith,Ray Nichels,'63 Pontiac,325.0,740.0,running,8.0
1963,11,Atlanta,12.0,36.0,44.0,Larry Frank,Stewart McKinney,'63 Ford,323.0,625.0,running,0.0
1963,11,Atlanta,13.0,40.0,6.0,Billy Wade,Cotton Owens,'63 Dodge,317.0,500.0,running,0.0
1963,11,Atlanta,14.0,11.0,41.0,Jim Paschal,Petty Enterprises,'63 Plymouth,315.0,450.0,engine,0.0
1963,11,Atlanta,15.0,30.0,55.0,Elmo Langley,Lyle Stelter,'62 Mercury,314.0,400.0,running,0.0
1963,11,Atlanta,16.0,31.0,50.0,T.C. Hunt,–,'62 Pontiac,306.0,350.0,running,0.0
1963,11,Atlanta,17.0,32.0,67.0,Reb Wickersham,Reb's Sport Shop (Reb Wickersham),'62 Pontiac,303.0,350.0,running,0.0
1963,11,Atlanta,18.0,27.0,73.0,Ralph Earnhardt,Acey Taylor,'62 Pontiac,303.0,350.0,running,0.0
1963,11,Atlanta,19.0,28.0,18.0,Stick Elliott,Toy Bolton,'62 Pontiac,297.0,350.0,running,0.0
1963,11,Atlanta,20.0,21.0,99.0,Bobby Isaac,Bondy Long,'63 Ford,295.0,350.0,engine,0.0
1963,11,Atlanta,21.0,46.0,56.0,Ed Livingston,Mamie Reynolds,'62 Ford,294.0,325.0,running,0.0
1963,11,Atlanta,22.0,10.0,42.0,Jim Hurtubise,Petty Enterprises,'63 Plymouth,290.0,325.0,engine,0.0
1963,11,Atlanta,23.0,38.0,51.0,Bob Cooper,Bob Cooper,'62 Pontiac,285.0,325.0,con rod,0.0
1963,11,Atlanta,24.0,41.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,265.0,325.0,running,0.0
1963,11,Atlanta,25.0,9.0,26.0,Darel Dieringer,Bill Stroppe,'63 Mercury,261.0,325.0,lug bolt,0.0
1963,11,Atlanta,26.0,34.0,2.0,David Pearson,Ray Nichels,'63 Pontiac,255.0,550.0,engine,0.0
1963,11,Atlanta,27.0,24.0,16.0,Rodger Ward,Bill Stroppe,'63 Mercury,242.0,325.0,engine,0.0
1963,11,Atlanta,28.0,37.0,54.0,Jimmy Pardue,Pete Stewart,'63 Ford,189.0,350.0,camshaft,0.0
1963,11,Atlanta,29.0,22.0,47.0,Jack Smith,Jack Smith,'63 Plymouth,182.0,325.0,clutch,0.0
1963,11,Atlanta,30.0,29.0,19.0,Herman Beam,Herman Beam,'63 Ford,181.0,325.0,clutch,0.0
1963,11,Atlanta,31.0,23.0,84.0,Red Foote,Rocky Hinton,'62 Ford,165.0,300.0,rf wheel,0.0
1963,11,Atlanta,32.0,44.0,2.0,Larry Thomas,Cliff Stewart,'62 Pontiac,157.0,300.0,timing,0.0
1963,11,Atlanta,33.0,5.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,157.0,325.0,engine,0.0
1963,11,Atlanta,34.0,13.0,32.0,Bob James,Roscoe Sanders,'63 Plymouth,150.0,300.0,engine,0.0
1963,11,Atlanta,35.0,35.0,72.0,Johnny Allen,Parker Snead,'63 Ford,134.0,350.0,engine,0.0
1963,11,Atlanta,36.0,19.0,15.0,Parnelli Jones,Bill Stroppe,'63 Mercury,133.0,275.0,tire,0.0
1963,11,Atlanta,37.0,4.0,13.0,A.J. Foyt,Smokey Yunick,'63 Chevrolet,126.0,580.0,transmission,56.0
1963,11,Atlanta,38.0,18.0,7.0,Len Sutton,Ray Nichels,'63 Pontiac,125.0,275.0,engine,0.0
1963,11,Atlanta,39.0,43.0,49.0,Buddy Baker,J.C. Parker,'63 Dodge,85.0,275.0,fuel pump,0.0
1963,11,Atlanta,40.0,33.0,65.0,James Norton,Frank Waite,'61 Dodge,84.0,275.0,engine,0.0
1963,11,Atlanta,41.0,25.0,70.0,Floyd Powell,Paul Clayton,'62 Pontiac,70.0,250.0,engine,0.0
1963,11,Atlanta,42.0,1.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,65.0,1370.0,pistons,59.0
1963,11,Atlanta,43.0,42.0,89.0,Bruce Brantley,Bruce Brantley,'61 Pontiac,27.0,250.0,fuel pump,0.0
1963,11,Atlanta,44.0,39.0,74.0,Paul Clark,Paul Clark,'62 Pontiac,17.0,250.0,bearings,0.0
1963,11,Atlanta,45.0,26.0,30.0,Johnny Sudderth,Fred Clark,'62 Chevrolet,16.0,250.0,spin,0.0
1963,11,Atlanta,46.0,45.0,68.0,Tom Cox,Ed Livingston,'61 Ford,2.0,250.0,handling,0.0
1963,12,Hickory,1.0,1.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,250.0,1150.0,running,166.0
1963,12,Hickory,2.0,3.0,43.0,Richard Petty,Petty Enterprises,'63 Plymouth,249.0,700.0,running,84.0
1963,12,Hickory,3.0,2.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,248.0,450.0,running,0.0
1963,12,Hickory,4.0,8.0,41.0,Jim Paschal,Petty Enterprises,'62 Plymouth,246.0,300.0,running,0.0
1963,12,Hickory,5.0,18.0,33.0,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,237.0,275.0,running,0.0
1963,12,Hickory,6.0,7.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,236.0,240.0,running,0.0
1963,12,Hickory,7.0,11.0,87.0,Buck Baker,Buck Baker,'62 Chrysler,230.0,200.0,differential,0.0
1963,12,Hickory,8.0,12.0,34.0,Wendell Scott,Wendell Scott,'61 Chevrolet,228.0,175.0,running,0.0
1963,12,Hickory,9.0,10.0,19.0,Herman Beam,Herman Beam,'62 Ford,221.0,150.0,running,0.0
1963,12,Hickory,10.0,15.0,68.0,Ed Livingston,Ed Livingston,'61 Ford,209.0,140.0,crash,0.0
1963,12,Hickory,11.0,19.0,88.0,Major Melton,Major Melton,'61 Chrysler,209.0,130.0,running,0.0
1963,12,Hickory,12.0,16.0,49.0,Buddy Baker,J.C. Parker,'63 Dodge,204.0,120.0,engine,0.0
1963,12,Hickory,13.0,20.0,0.0,E.J. Trivette,Bill Church,'63 Chevrolet,173.0,110.0,valve,0.0
1963,12,Hickory,14.0,9.0,54.0,Jimmy Pardue,Pete Stewart,'63 Ford,140.0,100.0,transmission,0.0
1963,12,Hickory,15.0,17.0,18.0,Stick Elliott,Blanton Pontiac-Cadillac (Toy Bolton),'61 Pontiac,57.0,85.0,engine,0.0
1963,12,Hickory,16.0,4.0,90.0,Gary Sain,Ralph Sparks,'62 Dodge,52.0,75.0,engine,0.0
1963,12,Hickory,17.0,14.0,2.0,Bill Foster,Cliff Stewart,'62 Pontiac,33.0,65.0,engine,0.0
1963,12,Hickory,18.0,21.0,31.0,Sam Fogle,James Kelly,'61 Ford,30.0,60.0,crash,0.0
1963,12,Hickory,19.0,5.0,57.0,Joe Weatherly,Pete Stewart,'62 Pontiac,23.0,250.0,oil cooler,0.0
1963,12,Hickory,20.0,13.0,89.0,Joel Davis,Joel Davis,'61 Pontiac,2.0,50.0,crash,0.0
1963,12,Hickory,21.0,6.0,47.0,Jack Smith,Jack Smith,'63 Plymouth,1.0,50.0,crash,0.0
1963,13,Bristol,1.0,3.0,22.0,Fireball Roberts,Southeastern Ford Dealers (Holman-Moody Racing),'63 Ford,500.0,4060.0,running,165.0
1963,13,Bristol,2.0,1.0,28.0,Fred Lorenzen,LaFayette (Holman-Moody Racing),'63 Ford,500.0,2395.0,running,164.0
1963,13,Bristol,3.0,4.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,497.0,1725.0,running,0.0
1963,13,Bristol,4.0,16.0,43.0,Richard Petty,Petty Enterprises,'63 Plymouth,495.0,1225.0,running,0.0
1963,13,Bristol,5.0,10.0,69.0,LeeRoy Yarbrough,Mercury (Lou Sidoit),'63 Mercury,490.0,975.0,running,0.0
1963,13,Bristol,6.0,20.0,54.0,Jimmy Pardue,Pete Stewart,'63 Ford,488.0,775.0,running,1.0
1963,13,Bristol,7.0,5.0,26.0,Darel Dieringer,Bill Stroppe,'63 Mercury,486.0,675.0,running,0.0
1963,13,Bristol,8.0,11.0,5.0,Billy Wade,Cotton Owens,'63 Dodge,465.0,650.0,engine,0.0
1963,13,Bristol,9.0,19.0,60.0,Bud Harless,Fred Harless,'62 Pontiac,464.0,500.0,running,0.0
1963,13,Bristol,10.0,13.0,8.0,Joe Weatherly,Bud Moore,'63 Pontiac,456.0,915.0,differential,88.0
1963,13,Bristol,11.0,22.0,67.0,Reb Wickersham,Reb's Sport Shop (Reb Wickersham),'62 Pontiac,444.0,375.0,running,0.0
1963,13,Bristol,12.0,18.0,19.0,Herman Beam,Herman Beam,'63 Ford,444.0,300.0,running,0.0
1963,13,Bristol,13.0,24.0,36.0,Larry Thomas,Wade Younts,'62 Dodge,443.0,250.0,distributor cap,0.0
1963,13,Bristol,14.0,2.0,21.0,Tiny Lund,English Motors (Wood Brothers),'63 Ford,434.0,305.0,engine,82.0
1963,13,Bristol,15.0,15.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,430.0,225.0,engine,0.0
1963,13,Bristol,16.0,28.0,9.0,Larry Manning,Bob Adams,'62 Chevrolet,429.0,215.0,wheel,0.0
1963,13,Bristol,17.0,29.0,2.0,Bill Foster,Cliff Stewart,'62 Pontiac,420.0,200.0,running,0.0
1963,13,Bristol,18.0,26.0,56.0,Ed Livingston,Mamie Reynolds,'62 Ford,389.0,200.0,differential,0.0
1963,13,Bristol,19.0,27.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,371.0,185.0,running,0.0
1963,13,Bristol,20.0,9.0,74.0,Paul Clark,Paul Clark,'62 Pontiac,346.0,175.0,wheel,0.0
1963,13,Bristol,21.0,14.0,41.0,Jim Paschal,Petty Enterprises,'63 Plymouth,342.0,200.0,engine,0.0
1963,13,Bristol,22.0,30.0,90.0,Gary Sain,Ralph Sparks,'62 Dodge,328.0,175.0,differential,0.0
1963,13,Bristol,23.0,17.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,299.0,175.0,engine,0.0
1963,13,Bristol,24.0,7.0,4.0,Rex White,Louis Clements (Rex White),'63 Chevrolet,291.0,175.0,piston,0.0
1963,13,Bristol,25.0,33.0,18.0,Stick Elliott,Toy Bolton,'62 Pontiac,262.0,175.0,engine,0.0
1963,13,Bristol,26.0,25.0,12.0,Fred Harb,Fred Harb,'62 Pontiac,242.0,250.0,con rod,0.0
1963,13,Bristol,27.0,6.0,99.0,Bobby Isaac,Bondy Long,'63 Ford,176.0,175.0,differential,0.0
1963,13,Bristol,28.0,32.0,62.0,Curtis Crider,Full House (Curtis Crider),'62 Mercury,176.0,150.0,engine,0.0
1963,13,Bristol,29.0,21.0,47.0,Jack Smith,Jack Smith,'63 Plymouth,147.0,150.0,oil pressure,0.0
1963,13,Bristol,30.0,34.0,33.0,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,133.0,125.0,oil leak,0.0
1963,13,Bristol,31.0,8.0,6.0,David Pearson,Cotton Owens,'63 Dodge,123.0,150.0,engine,0.0
1963,13,Bristol,32.0,32.0,1.0,Bill Morton,Jess Potter,'62 Chevrolet,115.0,125.0,piston,0.0
1963,13,Bristol,33.0,12.0,32.0,Bob James,Roscoe Sanders,'63 Plymouth,95.0,125.0,con rod,0.0
1963,13,Bristol,34.0,31.0,88.0,Major Melton,Major Melton,'61 Chrysler,2.0,150.0,handling,0.0
1963,13,Bristol,35.0,35.0,93.0,Jerome Warren,Jerome Warren,'62 Ford,1.0,125.0,handling,0.0
1963,14,Augusta,1.0,3.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,112.0,1000.0,running,104.0
1963,14,Augusta,2.0,2.0,43.0,Richard Petty,Petty Enterprises,'62 Plymouth,112.0,600.0,running,0.0
1963,14,Augusta,3.0,15.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,110.0,400.0,running,0.0
1963,14,Augusta,4.0,6.0,5.0,H.G. Rosier,H.G. Rosier,'61 Pontiac,108.0,300.0,running,0.0
1963,14,Augusta,5.0,4.0,87.0,Buck Baker,Buck Baker,'62 Chrysler,106.0,275.0,running,0.0
1963,14,Augusta,6.0,9.0,54.0,Jimmy Pardue,Pete Stewart,'63 Ford,106.0,240.0,running,0.0
1963,14,Augusta,7.0,7.0,99.0,Bobby Isaac,Bondy Long,'62 Plymouth,106.0,200.0,running,0.0
1963,14,Augusta,8.0,8.0,3.0,G.C. Spencer,Holly Farms (Ray Fox),'62 Chevrolet,105.0,175.0,running,0.0
1963,14,Augusta,9.0,1.0,55.0,LeeRoy Yarbrough,Lyle Stelter,'62 Mercury,101.0,150.0,running,8.0
1963,14,Augusta,10.0,5.0,34.0,Wendell Scott,Wendell Scott,'61 Chevrolet,100.0,140.0,running,0.0
1963,14,Augusta,11.0,14.0,88.0,Joe Weatherly,Major Melton,'61 Chrysler,98.0,330.0,running,0.0
1963,14,Augusta,12.0,13.0,65.0,Frank Waite,Frank Waite,'61 Dodge,98.0,120.0,running,0.0
1963,14,Augusta,13.0,11.0,19.0,Herman Beam,Herman Beam,'62 Ford,96.0,110.0,running,0.0
1963,14,Augusta,14.0,12.0,31.0,Sam Fogle,James Kelly,'61 Mercury,86.0,100.0,running,0.0
1963,14,Augusta,15.0,10.0,68.0,Tiny Lund,Ed Livingston,'61 Ford,71.0,85.0,crash,0.0
1963,15,Richmond,1.0,3.0,8.0,Joe Weatherly,Bud Moore,'63 Pontiac,250.0,2400.0,running,63.0
1963,15,Richmond,2.0,14.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,249.0,1300.0,running,0.0
1963,15,Richmond,3.0,1.0,4.0,Rex White,Louis Clements (Rex White),'62 Chevrolet,247.0,900.0,running,0.0
1963,15,Richmond,4.0,7.0,5.0,Billy Wade,Cotton Owens,'63 Dodge,245.0,625.0,running,0.0
1963,15,Richmond,5.0,6.0,3.0,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,242.0,450.0,engine,129.0
1963,15,Richmond,6.0,11.0,41.0,Richard Petty,Petty Enterprises,'63 Plymouth,240.0,375.0,running,0.0
1963,15,Richmond,7.0,18.0,62.0,Curtis Crider,Curtis Crider,'62 Mercury,234.0,300.0,running,0.0
1963,15,Richmond,8.0,20.0,96.0,Jimmy Massey,Hubert Westmoreland,'61 Chevrolet,230.0,250.0,running,0.0
1963,15,Richmond,9.0,13.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,228.0,200.0,running,0.0
1963,15,Richmond,10.0,25.0,83.0,Worth McMillion,Worth McMillion,'62 Chevrolet,227.0,200.0,running,0.0
1963,15,Richmond,11.0,21.0,33.0,Roy Mayne,C.L. Kilpatrick,'62 Chevrolet,223.0,175.0,running,0.0
1963,15,Richmond,12.0,22.0,47.0,Jack Smith,Jack Smith,'63 Plymouth,220.0,175.0,radiator,0.0
1963,15,Richmond,13.0,23.0,19.0,Herman Beam,Herman Beam,'62 Ford,213.0,175.0,running,0.0
1963,15,Richmond,14.0,2.0,6.0,David Pearson,Cotton Owens,'63 Dodge,196.0,150.0,spindle,10.0
1963,15,Richmond,15.0,10.0,66.0,Johnny Allen,Ratus Walters,'62 Ford,196.0,150.0,engine,0.0
1963,15,Richmond,16.0,4.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,173.0,125.0,engine,0.0
1963,15,Richmond,17.0,17.0,3.0,G.C. Spencer,Holly Farms (Ray Fox),'62 Chevrolet,166.0,125.0,engine,0.0
1963,15,Richmond,18.0,24.0,27.0,Bob James,Roscoe Sanders,'63 Dodge,155.0,125.0,crash,0.0
1963,15,Richmond,19.0,8.0,43.0,Jim Paschal,Petty Enterprises,'63 Plymouth,129.0,125.0,differential,48.0
1963,15,Richmond,20.0,19.0,2.0,Fred Harb,Cliff Stewart,'62 Pontiac,95.0,125.0,crash,0.0
1963,15,Richmond,21.0,5.0,54.0,Jimmy Pardue,Pete Stewart,'63 Ford,81.0,100.0,engine,0.0
1963,15,Richmond,22.0,15.0,44.0,Fred Lorenzen,Stewart McKinney,'63 Ford,80.0,100.0,engine,0.0
1963,15,Richmond,23.0,9.0,22.0,Fireball Roberts,Holman-Moody Racing,'63 Ford,70.0,100.0,engine,0.0
1963,15,Richmond,24.0,12.0,20.0,Emanuel Zervakis,Emanuel Zervakis,'62 Mercury,68.0,100.0,differential,0.0
1963,15,Richmond,25.0,16.0,9.0,Larry Manning,Bob Adams,'62 Chevrolet,35.0,75.0,engine,0.0
1963,16,Greenville,1.0,9.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,200.0,1000.0,running,62.0
1963,16,Greenville,2.0,4.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,200.0,600.0,running,73.0
1963,16,Greenville,3.0,5.0,3.0,G.C. Spencer,Holly Farms (Ray Fox),'62 Chevrolet,200.0,400.0,running,0.0
1963,16,Greenville,4.0,3.0,41.0,Richard Petty,Petty Enterprises,'62 Plymouth,199.0,300.0,running,44.0
1963,16,Greenville,5.0,7.0,6.0,David Pearson,Cotton Owens,'63 Dodge,199.0,275.0,running,20.0
