Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,33,Martinsville,27.0,29.0,34.0,Chris Buescher,Love's Travel Stops / Roller Bites (Bob Jenkins),Ford,495.0,running,0.0,14.0
2016,33,Martinsville,28.0,28.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,495.0,running,0.0,13.0
2016,33,Martinsville,29.0,33.0,38.0,Landon Cassill,A&W All American Food (Bob Jenkins),Ford,494.0,running,0.0,12.0
2016,33,Martinsville,30.0,21.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,494.0,running,2.0,12.0
2016,33,Martinsville,31.0,37.0,83.0,Dylan Lupton,E.J. Wade Construction (BK Racing),Toyota,490.0,running,0.0,0.0
2016,33,Martinsville,32.0,27.0,93.0,Matt DiBenedetto,E.J. Wade Construction (BK Racing),Toyota,489.0,running,0.0,9.0
2016,33,Martinsville,33.0,38.0,32.0,Jeffrey Earnhardt,Rain-X / Corvetteparts.net (Archie St. Hilaire),Ford,486.0,running,0.0,8.0
2016,33,Martinsville,34.0,35.0,44.0,Brian Scott,American Red Cross (Richard Petty Motorsports),Ford,484.0,running,0.0,7.0
2016,33,Martinsville,35.0,40.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,479.0,running,0.0,6.0
2016,33,Martinsville,36.0,7.0,19.0,Carl Edwards,Sport Clips (Joe Gibbs),Toyota,477.0,running,0.0,5.0
2016,33,Martinsville,37.0,12.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,424.0,running,0.0,4.0
2016,33,Martinsville,38.0,34.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,407.0,running,0.0,3.0
2016,33,Martinsville,39.0,36.0,30.0,Gray Gaulding,Feed the Children (Curtis Key),Chevrolet,360.0,rear gear,0.0,2.0
2016,33,Martinsville,40.0,39.0,17.0,Ricky Stenhouse Jr,Louisville / Fastenal (Jack Roush),Ford,21.0,crash,0.0,1.0
2016,34,Fort Worth,1.0,9.0,19.0,Carl Edwards,Sport Clips (Joe Gibbs),Toyota,293.0,running,36.0,44.0
2016,34,Fort Worth,2.0,2.0,22.0,Joey Logano,AAA Insurance (Roger Penske),Ford,293.0,running,178.0,41.0
2016,34,Fort Worth,3.0,12.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,293.0,running,66.0,39.0
2016,34,Fort Worth,4.0,11.0,24.0,Chase Elliott,Kelley Blue Book (Rick Hendrick),Chevrolet,293.0,running,3.0,38.0
2016,34,Fort Worth,5.0,24.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,293.0,running,2.0,37.0
2016,34,Fort Worth,6.0,3.0,4.0,Kevin Harvick,Busch Beer (Stewart Haas Racing),Chevrolet,293.0,running,0.0,35.0
2016,34,Fort Worth,7.0,7.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,293.0,running,0.0,34.0
2016,34,Fort Worth,8.0,31.0,5.0,Kasey Kahne,AARP / Drive to End Hunger (Rick Hendrick),Chevrolet,293.0,running,0.0,33.0
2016,34,Fort Worth,9.0,17.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,293.0,running,1.0,33.0
2016,34,Fort Worth,10.0,18.0,31.0,Ryan Newman,Grainger (Richard Childress),Chevrolet,293.0,running,0.0,31.0
2016,34,Fort Worth,11.0,19.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,293.0,running,0.0,30.0
2016,34,Fort Worth,12.0,8.0,21.0,Ryan Blaney,Borg Warner (Wood Brothers),Ford,293.0,running,0.0,29.0
2016,34,Fort Worth,13.0,16.0,88.0,Alex Bowman,Nationwide Insurance (Rick Hendrick),Chevrolet,293.0,running,0.0,0.0
2016,34,Fort Worth,14.0,4.0,2.0,Brad Keselowski,Alliance Truck Parts (Roger Penske),Ford,293.0,running,0.0,27.0
2016,34,Fort Worth,15.0,5.0,42.0,Kyle Larson,Kimberly-Clark (Chip Ganassi),Chevrolet,293.0,running,0.0,26.0
2016,34,Fort Worth,16.0,20.0,17.0,Ricky Stenhouse Jr,3M / Fastenal (Jack Roush),Ford,293.0,running,0.0,25.0
2016,34,Fort Worth,17.0,14.0,47.0,A.J. Allmendinger,Bush's Chili Beans / Scott Products (JTG-Daugherty Racing),Chevrolet,293.0,running,0.0,24.0
2016,34,Fort Worth,18.0,25.0,16.0,Greg Biffle,Performance Plus Motor Oil (Jack Roush),Ford,292.0,running,0.0,23.0
2016,34,Fort Worth,19.0,15.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,292.0,running,0.0,22.0
2016,34,Fort Worth,20.0,10.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,292.0,running,0.0,21.0
2016,34,Fort Worth,21.0,30.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,292.0,running,0.0,20.0
2016,34,Fort Worth,22.0,21.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,292.0,running,0.0,19.0
2016,34,Fort Worth,23.0,28.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,291.0,running,0.0,18.0
2016,34,Fort Worth,24.0,22.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,291.0,running,0.0,17.0
2016,34,Fort Worth,25.0,27.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,291.0,running,0.0,16.0
2016,34,Fort Worth,26.0,32.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,291.0,running,0.0,15.0
2016,34,Fort Worth,27.0,29.0,44.0,Brian Scott,Albertson's / Tom Thumb (Richard Petty Motorsports),Ford,291.0,running,0.0,14.0
2016,34,Fort Worth,28.0,6.0,27.0,Paul Menard,Schrock / Menards (Richard Childress),Chevrolet,290.0,running,0.0,13.0
2016,34,Fort Worth,29.0,34.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,290.0,running,0.0,12.0
2016,34,Fort Worth,30.0,26.0,6.0,Trevor Bayne,AdvoCare / SEAL Legacy Foundation (Jack Roush),Ford,289.0,running,0.0,11.0
2016,34,Fort Worth,31.0,23.0,14.0,Tony Stewart,Bass Pro Shops / Mobil 1 (Stewart Haas Racing),Chevrolet,288.0,running,0.0,10.0
2016,34,Fort Worth,32.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,287.0,running,0.0,9.0
2016,34,Fort Worth,33.0,36.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,287.0,running,1.0,9.0
2016,34,Fort Worth,34.0,33.0,83.0,Jeffrey Earnhardt,ZAK Backs the Blue (BK Racing),Toyota,285.0,running,0.0,7.0
2016,34,Fort Worth,35.0,38.0,55.0,Reed Sorenson,"Trump-Pence ""Make America Great Again"" (Jay Robinson)",Toyota,285.0,running,0.0,6.0
2016,34,Fort Worth,36.0,39.0,32.0,Joey Gase,Donate Life Texas / Lifecell (Archie St. Hilaire),Ford,280.0,running,0.0,0.0
2016,34,Fort Worth,37.0,1.0,3.0,Austin Dillon,Realtree / Bad Boy Off Road (Richard Childress),Chevrolet,262.0,crash,6.0,5.0
2016,34,Fort Worth,38.0,35.0,93.0,Ryan Ellis,Science Logic (BK Racing),Toyota,261.0,running,0.0,0.0
2016,34,Fort Worth,39.0,13.0,13.0,Casey Mears,GEICO Military (Germain Racing),Chevrolet,260.0,crash,0.0,2.0
2016,34,Fort Worth,40.0,40.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,257.0,electrical,0.0,1.0
2016,35,Phoenix,1.0,4.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,324.0,running,58.0,44.0
2016,35,Phoenix,2.0,19.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,324.0,running,0.0,39.0
2016,35,Phoenix,3.0,2.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,324.0,running,0.0,38.0
2016,35,Phoenix,4.0,6.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,324.0,running,0.0,37.0
2016,35,Phoenix,5.0,12.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,324.0,running,0.0,36.0
2016,35,Phoenix,6.0,1.0,88.0,Alex Bowman,Nationwide Insurance (Rick Hendrick),Chevrolet,324.0,running,194.0,0.0
2016,35,Phoenix,7.0,5.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,324.0,running,4.0,35.0
2016,35,Phoenix,8.0,8.0,21.0,Ryan Blaney,Kaman Industrial Technologies / SKF (Wood Brothers),Ford,324.0,running,0.0,33.0
2016,35,Phoenix,9.0,3.0,24.0,Chase Elliott,Sun Energy 1 (Rick Hendrick),Chevrolet,324.0,running,0.0,32.0
2016,35,Phoenix,10.0,20.0,27.0,Paul Menard,Rock Solid / Rustoleum / Menards (Richard Childress),Chevrolet,324.0,running,0.0,31.0
2016,35,Phoenix,11.0,9.0,1.0,Jamie McMurray,Sherwin Williams (Chip Ganassi),Chevrolet,324.0,running,0.0,30.0
2016,35,Phoenix,12.0,15.0,31.0,Ryan Newman,Cat Minestar (Richard Childress),Chevrolet,324.0,running,0.0,29.0
2016,35,Phoenix,13.0,13.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,324.0,running,0.0,28.0
2016,35,Phoenix,14.0,14.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,324.0,running,0.0,27.0
2016,35,Phoenix,15.0,25.0,14.0,Tony Stewart,Mobil 1 (Stewart Haas Racing),Chevrolet,324.0,running,0.0,26.0
2016,35,Phoenix,16.0,24.0,16.0,Greg Biffle,Performance Plus Motor Oil (Jack Roush),Ford,324.0,running,0.0,25.0
2016,35,Phoenix,17.0,18.0,47.0,A.J. Allmendinger,Fry's / Clorox / Scott Products (JTG-Daugherty Racing),Chevrolet,324.0,running,0.0,24.0
2016,35,Phoenix,18.0,22.0,13.0,Casey Mears,GEICO Military (Germain Racing),Chevrolet,324.0,running,0.0,23.0
2016,35,Phoenix,19.0,11.0,19.0,Carl Edwards,Stanley Tools (Joe Gibbs),Toyota,324.0,running,0.0,22.0
2016,35,Phoenix,20.0,28.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,324.0,running,0.0,21.0
2016,35,Phoenix,21.0,10.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,324.0,running,55.0,21.0
2016,35,Phoenix,22.0,27.0,43.0,Aric Almirola,U.S. Air Force (Richard Petty Motorsports),Ford,322.0,running,0.0,19.0
2016,35,Phoenix,23.0,21.0,17.0,Ricky Stenhouse Jr,Roush Performance Parts (Jack Roush),Ford,322.0,running,0.0,18.0
2016,35,Phoenix,24.0,34.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,322.0,running,0.0,17.0
2016,35,Phoenix,25.0,32.0,83.0,Matt DiBenedetto,JAS Expedited Tracking (BK Racing),Toyota,322.0,running,0.0,16.0
2016,35,Phoenix,26.0,36.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,321.0,running,0.0,15.0
2016,35,Phoenix,27.0,29.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,321.0,running,0.0,14.0
2016,35,Phoenix,28.0,23.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,321.0,running,0.0,13.0
2016,35,Phoenix,29.0,16.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,320.0,running,0.0,12.0
2016,35,Phoenix,30.0,33.0,44.0,Brian Scott,Safeway / Whitetail Club / Heinz (Richard Petty Motorsports),Ford,319.0,running,0.0,11.0
2016,35,Phoenix,31.0,31.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,319.0,running,0.0,10.0
2016,35,Phoenix,32.0,30.0,34.0,Chris Buescher,Dockside Logistics (Bob Jenkins),Ford,318.0,running,0.0,9.0
2016,35,Phoenix,33.0,35.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,318.0,running,0.0,8.0
2016,35,Phoenix,34.0,26.0,95.0,Michael McDowell,ON Semiconductor / Malwarebytes (Leavine Family Racing),Chevrolet,318.0,running,0.0,7.0
2016,35,Phoenix,35.0,39.0,55.0,D.J. Kennington,Northern Provincial Pipelines (Jay Robinson),Chevrolet,316.0,running,0.0,0.0
2016,35,Phoenix,36.0,38.0,98.0,Reed Sorenson,Speed Stick (Jay Robinson),Chevrolet,315.0,running,0.0,5.0
2016,35,Phoenix,37.0,37.0,30.0,Gray Gaulding,Feed the Children (Curtis Key),Chevrolet,296.0,fuel pump,0.0,4.0
2016,35,Phoenix,38.0,17.0,48.0,Jimmie Johnson,Lowe's / Kobalt Tools (Rick Hendrick),Chevrolet,296.0,running,13.0,4.0
2016,35,Phoenix,39.0,7.0,3.0,Austin Dillon,American Ethanol E15 (Richard Childress),Chevrolet,289.0,running,0.0,2.0
2016,35,Phoenix,40.0,40.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,258.0,crash,0.0,1.0
2016,36,Homestead,1.0,14.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,268.0,running,3.0,40.0
2016,36,Homestead,2.0,24.0,42.0,Kyle Larson,Target / Crest (Chip Ganassi),Chevrolet,268.0,running,132.0,41.0
2016,36,Homestead,3.0,1.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,268.0,running,79.0,39.0
2016,36,Homestead,4.0,13.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,268.0,running,6.0,37.0
2016,36,Homestead,5.0,15.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,268.0,running,0.0,36.0
2016,36,Homestead,6.0,9.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,268.0,running,1.0,35.0
2016,36,Homestead,7.0,7.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,268.0,running,0.0,34.0
2016,36,Homestead,8.0,12.0,47.0,A.J. Allmendinger,Kroger / Clorox / Scott Products (JTG-Daugherty Racing),Chevrolet,268.0,running,0.0,33.0
2016,36,Homestead,9.0,4.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,268.0,running,0.0,32.0
2016,36,Homestead,10.0,26.0,59.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,268.0,running,0.0,31.0
2016,36,Homestead,11.0,5.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,268.0,running,0.0,30.0
2016,36,Homestead,12.0,17.0,3.0,Austin Dillon,Dow Corning (Richard Childress),Chevrolet,268.0,running,0.0,29.0
2016,36,Homestead,13.0,16.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,268.0,running,0.0,28.0
2016,36,Homestead,14.0,28.0,27.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,268.0,running,0.0,27.0
2016,36,Homestead,15.0,22.0,44.0,Brian Scott,Safeway / Shore Lodge / Heinz (Richard Petty Motorsports),Ford,268.0,running,0.0,26.0
2016,36,Homestead,16.0,19.0,88.0,Alex Bowman,Axalta / FinishMaster (Rick Hendrick),Chevrolet,268.0,running,0.0,0.0
2016,36,Homestead,17.0,21.0,16.0,Greg Biffle,Roush Performance Parts (Jack Roush),Ford,267.0,running,0.0,24.0
2016,36,Homestead,18.0,23.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,267.0,running,0.0,23.0
2016,36,Homestead,19.0,30.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,266.0,running,0.0,22.0
2016,36,Homestead,20.0,20.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,266.0,running,0.0,21.0
2016,36,Homestead,21.0,32.0,38.0,Landon Cassill,Florida Lottery (Bob Jenkins),Ford,266.0,running,0.0,20.0
2016,36,Homestead,22.0,11.0,14.0,Tony Stewart,Always a Racer - Forever a Champion / Mobil 1 (Stewart Haas Racing),Chevrolet,266.0,running,0.0,19.0
2016,36,Homestead,23.0,33.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,266.0,running,0.0,18.0
2016,36,Homestead,24.0,27.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,266.0,running,0.0,17.0
2016,36,Homestead,25.0,3.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,264.0,crash,0.0,16.0
2016,36,Homestead,26.0,8.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,264.0,running,0.0,15.0
2016,36,Homestead,27.0,31.0,49.0,Matt DiBenedetto,NASCAR Heat Evolution (BK Racing),Toyota,264.0,running,0.0,14.0
2016,36,Homestead,28.0,40.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,264.0,running,0.0,13.0
2016,36,Homestead,29.0,36.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,264.0,running,0.0,12.0
2016,36,Homestead,30.0,18.0,17.0,Ricky Stenhouse Jr,Fastenal / Lenox (Jack Roush),Ford,262.0,crash,0.0,11.0
2016,36,Homestead,31.0,38.0,83.0,Jeffrey Earnhardt,Starter (BK Racing),Toyota,261.0,running,0.0,10.0
2016,36,Homestead,32.0,37.0,55.0,Reed Sorenson,RoyalTeak.com / Backyard Company (Jay Robinson),Toyota,259.0,running,0.0,9.0
2016,36,Homestead,33.0,34.0,95.0,Ty Dillon,Advil Rapid Release Formula (Leavine Family Racing),Chevrolet,258.0,crash,0.0,0.0
2016,36,Homestead,34.0,10.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,257.0,crash,47.0,7.0
2016,36,Homestead,35.0,2.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,257.0,crash,0.0,6.0
2016,36,Homestead,36.0,6.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,257.0,crash,0.0,5.0
2016,36,Homestead,37.0,29.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,257.0,crash,0.0,4.0
2016,36,Homestead,38.0,35.0,7.0,Regan Smith,"Nikko RC / Road Rippers (Tommy Baldwin, Jr.)",Chevrolet,255.0,crash,0.0,3.0
2016,36,Homestead,39.0,39.0,32.0,Dylan Lupton,Can-Am / Corvetteparts.net (Archie St. Hilaire),Ford,250.0,running,0.0,0.0
2016,36,Homestead,40.0,25.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,213.0,running,0.0,1.0
